# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: HA_smo6 Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC2487,36.644141,230.660788,12.584502,32.433515,8.529512,11.799695,7.764549
NGC2487,39.752267,190.213744,14.046148,39.122137,9.102394,28.701295,9.182585
NGC2487,42.777884,239.146052,20.46778,60.131746,11.057621,2.874631,12.790637
NGC2487,45.133547,229.062506,40.582741,60.420222,23.122953,7.454031,29.698669
NGC2623,2.417503,104.281063,20.495285,-40.800855,13.984844,7.433968,30.271353
NGC2623,5.709808,101.522987,6.942683,-42.262633,5.100065,4.920819,6.834201
NGC2623,8.980782,58.953739,3.849473,-54.716731,5.471389,-7.029484,4.397517
NGC2623,12.19212,29.24501,3.48724,-51.800332,3.704707,-9.751589,7.775272
NGC2623,15.377684,-3.993021,5.944848,-33.956436,5.100541,-13.614914,8.367914
NGC2623,18.708127,-47.116815,13.769197,-50.066143,7.466259,-23.395232,6.843038
NGC2623,22.084343,-59.078672,29.779756,-35.605683,29.463573,-8.540619,15.083479
NGC2623,26.161331,69.734102,69.691532,-102.396422,93.544869,-3.845473,104.371086
NGC2623,30.52702,697.335279,245.308969,965.626471,417.20919,-1214.705739,482.158867
NGC2639,2.523528,83.720884,8.128284,-29.310034,7.645961,-34.782594,21.379055
NGC2639,5.917182,180.284515,15.584087,-28.851298,9.388945,-16.20726,16.361102
NGC2639,9.326986,259.718003,12.978279,-19.964186,10.038152,0.216513,9.62964
NGC2639,12.368764,315.961159,11.824079,-9.177247,11.221721,7.531292,5.162867
NGC2639,15.533131,332.512908,9.763034,-7.35164,11.417153,8.056356,5.532075
NGC2639,18.753481,343.472185,7.850559,-0.755336,11.846968,4.601861,9.527609
NGC2639,21.993581,345.480314,8.240304,1.353646,11.421881,-1.316721,10.460324
NGC2639,25.26477,349.725021,9.062701,6.430397,11.932761,-6.22017,10.647134
NGC2639,28.412182,353.784338,10.285839,16.831806,11.414267,-12.006229,11.491426
NGC2730,2.151692,30.618921,4.447958,-16.377365,3.279076,-2.290918,9.11216
NGC2730,5.068406,55.028355,4.229318,-36.850719,4.244826,1.008881,6.846867
NGC2730,8.297182,68.966973,4.922322,-30.277425,3.125398,1.371241,5.71054
NGC2730,11.558602,97.345867,6.846827,-14.206732,3.098715,3.28418,6.220336
NGC2730,14.826371,120.22876,7.813582,-2.667035,3.973673,5.713514,6.933783
NGC2730,18.100977,135.183638,9.02899,1.308501,4.585613,2.914053,7.259696
NGC2730,21.259781,151.294025,9.505538,-2.229201,5.104716,2.351592,8.749175
NGC2730,24.332302,157.452164,10.339573,-3.966053,5.232472,3.082916,8.449409
NGC2730,27.459265,172.695479,11.241511,-0.828584,5.66214,1.474283,8.782513
NGC2730,30.54604,180.018059,12.123451,3.692014,6.388107,-0.164817,9.053838
NGC2730,33.529207,189.61221,12.901197,8.296887,7.874534,-8.368422,12.140688
NGC2730,36.533108,182.904559,12.903259,18.939286,7.558859,-23.194153,14.442176
NGC2730,39.729889,168.511874,12.909062,39.853252,17.708475,-50.57257,24.084686
NGC2730,42.428189,160.95208,10.478924,44.497824,52.247602,-54.408216,49.196104
NGC2880,7.202116,5.654801,35.102736,71.594485,44.859187,-127.19729,21.517398
NGC2906,2.69855,66.120642,7.153681,8.271897,3.96261,17.602417,14.432801
NGC2906,5.710479,120.882601,5.004015,16.04871,4.361558,8.736359,6.448159
NGC2906,9.113019,143.212275,3.717181,17.253216,4.624755,14.886028,3.035451
NGC2906,12.626364,154.591988,2.904093,10.480349,4.511911,12.961739,4.71464
NGC2906,15.900085,168.30264,3.268849,1.660623,4.927487,10.876458,5.212509
NGC2906,19.050012,184.229542,3.781571,-7.231362,5.722229,5.495906,5.875836
NGC2906,22.133681,193.479602,2.957997,-12.979868,5.838684,1.714593,7.328424
NGC2916,2.532507,20.009395,13.119701,22.592522,11.888058,-54.175416,5.497402
NGC2916,5.942724,67.766915,4.149675,-1.453009,6.626813,-49.370802,7.67516
NGC2916,9.364854,105.700782,6.498628,-3.581378,11.494161,-41.195841,4.268225
NGC2916,12.42761,135.663814,8.748658,-0.260791,14.48276,-24.402375,5.556356
NGC2916,15.589773,176.606112,8.016517,6.188074,8.363825,-4.544155,4.18527
NGC2916,18.827234,202.47708,5.750194,11.345564,5.658101,5.643254,2.253124
NGC2916,21.921778,217.423354,5.184241,11.071966,6.205984,6.505319,2.390975
NGC2916,25.077866,228.88418,5.368156,7.823074,6.696828,3.228312,2.530987
NGC2916,28.270242,236.980475,5.391141,8.58795,6.95235,0.889979,2.822576
NGC2916,31.377685,241.719037,5.308198,10.183303,7.295392,-0.42942,3.259039
NGC2916,34.467737,241.782523,4.566233,17.14023,7.743685,-1.381186,3.447501
NGC2916,37.590069,239.761066,4.367879,19.113893,7.991567,-2.312552,3.579397
NGC2916,40.739894,238.047612,5.399362,23.790334,8.645804,-6.166158,3.621016
NGC2916,44.047293,243.007581,4.526648,31.462816,7.669946,-11.793499,3.481326
NGC2916,47.305647,242.218519,8.105121,31.189451,8.342388,-11.173082,6.430554
NGC2916,50.508799,261.910976,24.827574,20.016361,33.250075,-10.832291,31.270311
NGC2918,5.774029,224.028173,21.246234,60.963907,36.415265,-73.404851,29.283366
NGC2918,9.598204,239.283927,34.824716,20.834444,24.159854,37.980348,54.33812
NGC3303,2.887129,29.533817,8.117301,10.617747,5.884783,11.584484,12.990935
NGC3303,6.110863,48.340011,3.666746,5.638839,6.765628,-1.976371,10.202925
NGC3303,9.259134,43.049943,11.146886,-18.481832,8.707543,13.511934,9.445617
NGC3303,12.3928,39.645261,13.431782,-26.649177,12.812669,35.291589,8.280882
NGC3303,15.527981,45.83203,6.901831,-43.762424,15.014396,63.405851,7.811648
NGC3303,18.653848,41.993674,7.208264,-56.997984,14.687178,79.41066,7.50248
NGC3303,21.821782,49.384237,6.35004,-64.932649,11.878438,95.401712,5.539768
NGC3303,25.041017,58.787783,8.203976,-67.637217,6.834585,106.684504,4.041201
NGC3303,28.431694,66.673559,13.499681,-69.450342,6.64932,110.261799,5.144979
NGC3303,31.675676,25.468684,23.542838,-57.271281,9.404105,123.777819,9.569523
NGC3303,34.772498,-80.293019,22.038987,-37.105585,11.918807,117.401002,9.965071
NGC3303,37.939671,-99.414664,36.292896,-4.164747,17.394633,150.051043,15.130062
NGC3303,41.467973,-101.550459,60.843529,-15.312371,25.372095,137.690182,28.524122
NGC3303,45.098448,16.59648,72.732556,43.316732,24.163235,216.761365,23.100442
NGC3303,48.787425,-106.141007,94.572568,55.946557,16.557008,199.118161,14.976991
NGC3303,52.935749,-83.03859,101.218682,68.880941,147.088998,215.230015,146.079388
NGC3381,2.192641,6.400446,9.776316,-0.633274,9.251455,-14.503242,2.901244
NGC3381,5.144564,12.598155,4.383498,-5.979964,1.844182,-1.569762,3.304685
NGC3381,8.42413,29.839979,2.153611,-5.383543,1.332273,-8.215529,1.534855
NGC3381,11.736642,33.501677,2.544775,-6.542632,1.776128,-6.196673,1.418038
NGC3381,14.8732,30.936074,3.118132,-2.950135,2.617709,2.163403,2.955243
NGC3381,17.921302,34.822624,2.4011,-0.553383,2.305378,1.615525,1.191382
NGC3381,21.059511,36.116705,1.942865,-5.446087,1.787156,-1.758466,1.391528
NGC3381,24.249724,33.553335,2.194931,-12.357386,2.278035,-0.169206,1.860786
NGC3381,27.375207,33.870285,2.512927,-14.631387,1.897965,-2.939702,1.590604
NGC3381,30.36779,35.092999,2.416215,-15.637343,1.844729,-3.304506,1.768146
NGC3381,33.334651,35.61261,2.785352,-17.214711,2.758069,1.517291,1.933399
NGC3381,36.442956,39.074093,2.831737,-20.818553,3.599421,0.290304,2.266188
NGC3381,39.494825,27.433478,4.062901,-27.115621,6.237305,-11.826906,4.464653
NGC3381,42.46925,22.204441,6.285085,-34.26111,4.549358,-22.219356,5.693375
NGC3381,44.590948,35.518342,39.168371,-22.288444,17.129763,-11.703553,37.104759
NGC3687,2.088669,51.066906,9.847429,16.917418,7.33309,-22.985758,8.898499
NGC3687,4.916839,126.991319,14.177445,30.687988,6.41209,-11.734737,6.429585
NGC3687,8.043643,180.689469,18.549964,13.714461,8.03598,-0.728412,9.777488
NGC3687,11.202576,214.649743,21.833309,7.542642,7.785417,-2.148211,13.806975
NGC3687,14.375029,219.721035,22.153622,6.207131,8.110664,-0.216389,17.820578
NGC3687,17.549802,224.694414,22.677843,-2.784463,8.084692,1.560345,18.621234
NGC3687,20.729324,228.139494,22.908207,-3.216107,8.062772,0.835804,20.733656
NGC3687,23.906926,224.787656,22.802649,-0.12929,8.115344,0.267429,20.932745
NGC3687,26.994714,229.509786,23.161224,7.9841,8.270688,-5.178043,21.066284
NGC3687,30.028672,228.884235,23.546471,11.609822,8.662683,-7.316742,21.33942
NGC3687,33.064133,241.08644,26.23247,22.54516,9.372244,-4.007201,18.348425
NGC3687,36.182021,233.59375,22.630437,19.555865,9.972286,-9.154569,22.18208
NGC3687,39.303489,209.965462,25.065409,12.782949,10.824947,-28.716633,21.058499
NGC3811,2.318319,78.031302,20.533706,-6.440303,5.671792,29.409237,19.378013
NGC3811,5.453206,98.982541,10.764427,-1.181593,5.315151,15.730936,3.364623
NGC3811,8.908467,91.698808,7.423652,-1.278316,9.873397,-8.521068,4.277029
NGC3811,12.176925,102.891621,6.164122,11.059976,7.755684,-24.974203,4.688983
NGC3811,15.333188,131.516643,9.811402,-4.992212,6.462402,-22.166188,7.338114
NGC3811,18.471204,159.157162,7.220126,-17.292487,7.759275,-10.113101,4.35952
NGC3811,21.576157,167.392954,6.295943,8.610033,8.806934,-14.75899,5.756266
NGC3811,24.681059,180.276926,8.007647,-15.528415,10.216968,0.83244,9.122353
NGC3811,27.773653,187.306041,7.4418,-25.384817,6.304702,-3.606986,5.514935
NGC3811,30.880692,205.239473,8.140844,-24.9872,6.254746,-2.534444,4.480966
NGC3811,33.914366,210.47861,7.83258,-23.814226,6.253904,-6.648063,6.206604
NGC3811,36.979567,216.962213,8.737634,-20.989577,6.091309,-11.781262,4.969447
NGC3811,40.035743,220.075079,7.703477,-18.120583,6.535025,-13.878537,5.480479
NGC3811,43.183225,217.425561,6.486135,-19.276856,6.28919,-18.368702,6.464091
NGC3811,46.575012,224.390283,20.537933,-32.504337,93.110771,-36.882003,90.600445
NGC3815,2.861484,62.863424,4.433517,-1.890613,2.647545,-19.323738,13.014554
NGC3815,6.050099,120.669483,5.107306,-0.305419,3.53353,-15.611883,8.647486
NGC3815,9.177838,150.809356,3.730388,-4.223736,4.252601,-10.761665,4.105657
NGC3815,12.28534,165.634932,2.859483,-4.137772,5.394845,-6.220698,1.568246
NGC3815,15.379342,168.128964,2.043912,-7.725116,5.53301,-6.827285,2.438043
NGC3815,18.472619,168.176894,1.257717,-5.788436,5.709738,-4.748288,3.289833
NGC3815,21.586572,172.714823,1.632908,-0.484022,5.692139,-3.401592,3.58346
NGC3815,24.732208,176.11645,2.018144,1.357626,5.349788,0.182097,3.705437
NGC3815,27.927004,181.013456,2.846173,3.695892,5.571598,3.787433,4.830461
NGC3994,2.833647,100.432005,7.092483,-0.933659,3.698074,-21.579996,23.101629
NGC3994,6.712998,182.82545,7.615144,0.209253,4.847146,-12.237526,12.27891
NGC3994,10.541008,207.503001,5.175016,2.495059,5.717288,-3.235389,4.77001
NGC3994,13.989652,211.152545,4.429231,1.504625,6.647808,-1.803769,3.890944
NGC3994,17.312786,203.065594,3.146371,1.877966,6.525852,-3.466283,4.737416
NGC3994,20.547371,199.08301,1.285437,-0.810743,6.809064,-3.849153,4.996947
NGC3994,23.716458,196.256225,1.395035,-3.704762,6.666931,-4.121269,5.629171
NGC3994,26.891311,189.496949,2.950946,-2.006671,6.529037,-7.097859,6.379282
NGC3994,30.031558,178.299814,4.750956,-1.640748,6.814355,-13.210845,6.789035
NGC3994,33.069064,162.177115,5.415954,-2.793108,6.905322,-18.524535,6.255714
NGC3994,36.201825,150.183965,7.176206,-7.576167,7.157114,-24.83771,7.173562
NGC3994,39.301804,139.935923,7.739812,-13.084987,6.795691,-32.633112,6.864826
NGC3994,42.519432,143.262165,15.399021,-14.495375,7.335324,-36.50798,8.101107
NGC3994,45.771246,115.241686,24.633148,-24.006862,6.817712,-44.852501,10.439822
NGC3994,49.074211,79.710232,34.169847,-24.359921,6.29639,-58.572436,13.118186
NGC4047,2.355664,82.748844,7.664811,11.212009,5.735675,-19.754269,21.167245
NGC4047,5.539436,141.573891,7.504696,12.786948,4.082531,-12.715511,10.778209
NGC4047,9.064452,175.905655,6.681934,11.647022,5.055764,-6.652693,4.586217
NGC4047,12.378053,194.929884,6.803443,4.870096,5.800999,-4.263227,1.694825
NGC4047,15.592632,202.042092,6.915958,-1.37048,6.049327,-3.414752,3.184583
NGC4047,18.782413,203.557008,6.940043,-0.50567,6.091882,-2.467959,3.772611
NGC4047,21.938934,212.082289,7.470711,-2.723092,6.176459,-0.953722,3.774486
NGC4047,25.087668,216.43381,7.678238,-4.437968,6.334331,-1.369109,5.237604
NGC4047,28.226975,220.293603,7.561604,-1.971021,6.52955,-4.802009,5.277179
NGC4047,31.330033,223.281648,6.920142,-4.912584,6.970933,-4.444427,5.700614
NGC4047,34.44504,221.919236,6.518178,-8.171855,7.076263,-5.505834,6.999865
NGC4149,3.205983,85.505322,8.787832,-2.587098,3.02353,-12.475394,15.129864
NGC4149,6.724931,145.763401,3.335002,-1.785381,3.765351,-12.857885,7.038881
NGC4149,10.239632,180.450934,4.208848,-4.783168,4.590001,-7.926251,5.713734
NGC4149,13.694678,217.972841,3.497363,-1.047907,5.662539,-7.574059,3.083379
NGC4149,17.136797,227.130207,2.677276,-1.593065,7.67386,-1.069862,4.034532
NGC4149,20.610556,200.920613,4.873672,-7.903815,10.06548,0.326728,9.872707
NGC4149,24.030832,143.053094,9.10669,-18.403594,11.00348,2.260792,13.460605
NGC4149,27.394487,93.007183,12.619736,-16.751417,10.376501,-6.534501,10.534394
NGC4185,2.472351,75.546437,7.806483,1.198826,3.183381,-23.792201,17.957485
NGC4185,5.850204,137.383443,8.086437,-1.502066,5.883817,-16.658875,8.803986
NGC4185,9.199892,169.435273,5.189932,-8.165616,5.309739,-16.899193,3.101156
NGC4185,12.495588,187.756669,5.572163,-10.481307,6.144001,-11.430335,1.758716
NGC4185,15.794092,199.112849,5.271191,-11.922913,6.273856,-7.905385,3.413881
NGC4185,19.075614,204.639049,4.972007,-16.953537,6.433074,-12.518766,4.502297
NGC4185,22.361615,207.489404,4.46887,-12.115094,6.94344,-7.953699,6.314942
NGC4185,25.506394,207.88489,4.62738,-7.260483,6.465433,-4.884306,6.029277
NGC4185,28.678986,213.578181,5.178841,-7.012748,6.56127,-2.84871,5.444689
NGC4185,31.874357,220.813707,5.067273,-8.545329,7.158161,-6.278349,5.974499
NGC4185,35.018376,223.370213,4.548349,-7.412834,7.040769,-11.142524,6.46097
NGC4185,38.222089,222.885679,2.813956,-8.137557,6.97454,-17.287248,6.767202
NGC4185,41.256438,215.779204,3.631524,-7.916743,6.376837,-22.296508,6.428394
NGC4185,44.298136,210.79281,7.817472,-7.844761,5.513549,-28.247586,5.388941
NGC4210,2.338094,45.894071,5.528198,6.894275,3.536126,11.093849,6.190272
NGC4210,5.486117,84.268923,5.236787,9.569863,3.32137,6.442624,3.176637
NGC4210,8.983638,116.705147,5.912517,4.592123,3.735124,7.343268,1.741923
NGC4210,12.281337,139.72472,6.875114,-4.074604,4.353075,-0.302797,3.405778
NGC4210,15.463662,155.31066,6.572242,-3.493062,4.571196,-4.29697,4.997672
NGC4210,18.619798,163.406432,6.340819,-5.017209,4.88544,-6.890506,6.451405
NGC4210,21.758351,169.558531,6.618431,-1.888166,5.465894,-5.530206,7.146174
NGC4210,24.870653,174.747729,6.704563,5.20329,5.411925,-2.77065,7.519724
NGC4211NED02,2.178492,62.505638,7.133588,-9.182084,5.136721,-10.340953,17.387979
NGC4211NED02,5.126682,94.174502,8.000295,-25.211558,6.923545,-11.596198,14.172124
NGC4211NED02,8.481805,99.114065,9.02629,-61.757063,9.377381,-14.688719,17.16197
NGC4211NED02,12.006337,9.794662,32.542502,-86.156189,20.678909,-13.273339,29.807809
NGC4211NED02,15.741828,-155.626521,75.206919,-238.970826,138.180881,-229.674864,128.741327
NGC4211NED02,18.946836,-170.218827,79.565772,-302.505165,105.091265,-303.102918,121.108902
NGC4211NED02,22.227804,-29.947946,108.411134,114.466425,132.892247,80.490888,161.010347
NGC4211NED02,25.671101,-357.372066,110.842389,-86.106697,105.928951,-266.770772,128.040803
NGC4211NED02,29.061205,-295.637118,116.384016,84.940216,150.207004,-162.654473,176.266361
NGC4211NED02,32.328745,-329.526317,73.266142,-199.984352,167.552489,-454.13331,162.852449
NGC4211NED02,36.006527,148.862363,114.006738,867.194709,238.858643,634.576136,227.767962
NGC4211NED02,39.497329,605.755643,301.006616,1854.431668,530.895042,1640.322114,540.365115
NGC4211NED02,42.940835,1422.539006,285.312036,3647.959981,540.758355,3502.686052,560.282642
NGC4470,2.479461,17.935228,1.091235,-1.934701,0.8573,-13.703692,4.123441
NGC4470,5.798422,41.364921,4.155453,-0.297905,1.377768,-9.373994,3.556828
NGC4470,9.142897,57.198482,2.775394,-1.837041,2.01973,-4.015783,2.218749
NGC4470,12.414306,62.270135,2.326833,-1.601393,2.093447,-1.40379,1.825186
NGC4470,15.683858,64.240577,1.883704,-2.09195,2.033099,-0.844633,2.015813
NGC4470,18.76344,66.287036,1.878094,-1.996273,2.176681,-0.468154,1.954469
NGC4470,21.89075,69.350193,2.157377,-0.928533,2.15901,-0.27319,1.872502
NGC4470,25.055911,75.35656,2.375804,-0.585071,2.222456,-0.996302,2.291639
NGC4470,28.114378,76.469976,2.099139,-3.697246,2.557371,-2.155853,2.94586
NGC4470,31.213833,74.890245,2.162184,-3.539714,2.718244,-3.664814,2.356518
NGC4470,34.284375,78.314078,3.574905,0.937125,3.441908,-5.028746,2.634929
NGC4470,37.361168,80.021592,7.701419,9.42432,3.730902,-10.976709,2.981148
NGC4470,40.603097,89.581419,7.204943,14.037027,7.19403,-15.039755,5.584732
NGC4470,43.7725,59.380912,18.158018,32.443506,42.428142,-8.075902,39.331621
NGC4470,47.183688,46.110201,33.498645,0.554999,108.476945,-52.978463,107.31102
NGC4644,3.726184,78.246723,6.818043,4.795331,3.047905,-17.635469,12.108613
NGC4644,7.908448,134.436207,4.574232,1.621735,2.762374,-13.043121,6.478781
NGC4644,11.98751,159.563289,3.558973,1.668846,3.496533,-6.550566,2.387406
NGC4644,15.536101,171.32505,2.04484,1.371736,4.041682,-3.386879,1.471201
NGC4644,18.853281,175.249204,2.540918,1.237284,4.798782,-3.660648,2.268213
NGC4644,22.024548,169.306546,3.288348,5.45622,4.995004,-6.095676,3.346434
NGC4644,25.126062,164.980084,3.622528,6.523467,4.960068,-5.036625,3.846146
NGC4676A,2.538471,129.174431,15.71385,-0.078692,9.614844,-45.905843,40.171093
NGC4676A,5.948097,202.19036,12.06093,-9.267183,12.508777,-22.152511,22.198913
NGC4676A,9.368677,213.355028,6.050091,1.22928,10.285159,0.045911,12.612823
NGC4676A,12.725123,177.975823,8.236109,23.391482,9.734408,3.737439,10.171528
NGC4676A,16.081099,152.016991,13.970572,32.023078,8.996963,27.063983,6.951753
NGC4676A,19.240578,134.284434,7.323171,22.269783,7.06929,42.160934,4.725467
NGC4676A,22.423472,129.144132,4.521469,11.692548,10.525893,48.858812,6.058761
NGC4676A,25.652393,123.910494,6.349019,-21.520785,15.456513,47.733276,5.292483
NGC4676A,28.952229,122.656105,9.347012,-66.038994,40.784329,55.062142,8.429251
NGC4676A,32.396131,161.385056,16.602713,-229.764774,44.715832,8.971983,12.706423
NGC4676A,35.652444,116.692172,34.339937,-111.70459,36.983452,87.501198,19.542206
NGC4676A,38.959203,63.840223,28.746073,-9.963171,70.346373,153.828677,65.879453
NGC4711,2.787406,54.729344,5.080867,-1.078445,4.606297,15.855883,9.808206
NGC4711,5.923748,89.065426,5.730603,7.473348,2.581402,13.664397,6.033837
NGC4711,9.43145,111.750303,3.143704,9.072487,3.087318,5.985433,1.915992
NGC4711,13.073291,128.130549,2.207047,6.659321,3.497568,5.235581,0.717967
NGC4711,16.47066,139.968975,2.008281,3.358847,3.869144,2.261269,1.14606
NGC4711,19.726287,148.108295,2.174745,1.668177,4.142914,-0.199869,1.458012
NGC4711,22.961571,159.864863,2.586636,2.382257,4.38781,-1.220068,2.03583
NGC4711,26.157789,165.228321,3.416016,5.544003,4.677715,-4.751815,3.764848
NGC4711,29.251427,166.194099,2.097742,10.330886,5.794668,-7.656394,3.933631
NGC4711,32.402358,163.414161,2.589025,5.645754,5.434066,-11.809148,4.091108
NGC4961,2.458228,36.229496,5.343528,6.446589,1.837331,-22.043097,8.581825
NGC4961,5.750266,63.378566,3.566247,6.722645,2.169034,-14.38751,4.993939
NGC4961,9.06533,84.643098,2.773586,0.98206,2.433721,-11.415253,2.786783
NGC4961,12.309767,97.180226,2.860264,-1.573892,2.827712,-10.24848,2.119035
NGC4961,15.551368,106.878673,3.104869,-0.851276,3.21677,-10.855132,2.087281
NGC4961,18.606991,111.209869,3.171766,-3.002035,3.425895,-9.590961,2.253077
NGC4961,21.707451,115.231818,3.364682,-7.570149,3.660241,-8.667788,2.56461
NGC4961,24.846313,119.940958,3.497259,-8.99329,3.927675,-4.307493,2.896377
NGC4961,28.00316,123.231732,3.664412,-13.655904,3.980415,-3.01107,3.143538
NGC4961,31.259508,124.267299,3.929122,-16.753473,3.876102,-4.610158,3.021528
NGC4961,34.388235,128.170775,5.289863,-17.424052,4.579709,-4.254166,3.211334
NGC4961,37.444523,125.15642,6.537516,-21.906571,5.468386,-6.150593,4.640431
NGC4961,40.553684,105.703878,11.556765,-23.821733,7.934405,2.390954,6.383141
NGC4961,43.837263,108.082936,21.518713,-32.949736,8.792721,-14.580158,8.148051
NGC5000,2.085347,16.1877,4.531074,1.959083,4.237853,-33.93393,20.117652
NGC5000,4.922031,59.482269,11.428486,17.341236,12.266115,-22.482993,15.643509
NGC5000,8.056603,109.143663,11.199891,52.921352,11.729992,12.677468,18.522677
NGC5000,11.21966,151.142371,16.030549,42.188119,6.219906,9.492237,22.693529
NGC5000,14.392318,168.454411,16.491743,23.993484,6.898535,4.810068,24.472355
NGC5000,17.571178,179.165658,17.704087,10.129302,6.634077,1.471425,23.618173
NGC5000,20.663195,192.298819,19.716061,6.96717,7.401987,-2.998908,23.218456
NGC5000,23.621054,217.686205,21.90648,22.525807,9.20741,-1.277047,24.003438
NGC5000,26.805875,199.601855,21.909036,0.310507,11.580313,-25.043561,23.994894
NGC5000,29.952539,245.565988,49.691267,46.491761,75.330211,-36.541315,29.163513
NGC5000,33.266903,317.087366,61.153746,-406.352909,167.882772,-182.121304,61.982103
NGC5000,36.691886,206.907836,52.677815,126.947007,54.618356,34.026784,31.388205
NGC5000,39.822661,144.55221,63.144482,27.527532,39.341299,-60.486885,76.4468
NGC5000,42.414977,35.651019,195.834684,-570.38781,434.118412,-629.381604,440.365837
NGC5016,2.321401,50.669127,6.512654,5.954474,3.770411,-23.286703,8.77919
NGC5016,5.44609,91.946668,4.964823,0.647016,3.854932,-13.380779,2.847535
NGC5016,8.576333,118.823701,5.657073,-2.726235,4.141079,-6.922526,1.96734
NGC5016,11.64638,146.797589,6.046607,-1.644034,4.649748,-3.369904,3.165614
NGC5016,14.921749,155.848801,5.739014,-3.189145,5.101193,-0.787778,5.543059
NGC5016,18.133272,165.953035,6.135699,-4.817732,5.515466,-1.38949,5.495192
NGC5016,21.287795,178.416306,6.671514,-13.266807,6.047835,-4.473197,5.958733
NGC5016,24.487149,190.439983,7.285743,-19.505844,6.448641,-3.583085,6.287941
NGC5016,27.585526,195.723796,7.594204,-14.328614,9.11949,-10.363487,8.557475
NGC5056,2.915632,82.022594,5.373275,3.687383,2.444524,0.680907,14.96052
NGC5056,6.214686,132.158269,4.708603,8.337362,3.395405,-0.486787,5.773789
NGC5056,9.377225,153.804485,3.56703,8.058277,4.274447,2.15352,1.06804
NGC5056,12.584462,160.225216,2.886243,7.288832,4.665108,7.708871,3.514592
NGC5056,15.734859,167.10885,2.457943,6.00344,4.414893,8.66257,3.438732
NGC5056,19.161938,177.339395,2.112253,6.026789,4.711216,6.595126,4.452727
NGC5205,2.509812,42.75616,5.163453,-13.863846,5.823805,-43.510831,13.189477
NGC5205,5.947633,86.375327,7.373797,-17.885148,8.249077,-24.895319,6.029582
NGC5205,9.35168,99.011845,2.655599,-12.180702,5.030842,-10.919667,2.157146
NGC5205,12.413995,105.492378,2.765258,-4.122216,2.98989,-8.215327,2.94409
NGC5205,15.575742,121.455239,3.542778,5.352829,3.660897,-5.497986,2.144029
NGC5205,18.807728,125.596478,2.642727,10.265643,3.806463,-2.24528,2.092288
NGC5205,21.898092,126.67197,2.961358,12.703619,3.759199,-2.459587,2.739706
NGC5205,25.047479,123.842471,2.860858,14.560426,3.4974,-2.98624,2.450199
NGC5205,28.243078,127.300662,3.353562,13.998577,3.708651,-5.239041,2.496296
NGC5205,31.357515,133.557808,3.119847,16.159468,3.844449,-8.371772,2.452618
NGC5205,34.444242,132.391354,2.549749,11.632978,4.217504,-5.34218,3.48581
NGC5205,37.540481,136.885679,3.945821,8.707677,4.976795,-9.130199,3.28096
NGC5205,40.496805,134.951668,5.20782,6.450153,4.778452,-15.359006,3.449543
NGC5205,43.557327,139.248211,6.579324,5.488893,5.039942,-16.597408,3.465484
NGC5205,46.653493,179.503972,13.348726,-4.241915,6.831968,-19.223725,6.251626
NGC5205,49.781339,162.33934,40.27269,-6.358026,15.781132,-1.845978,17.795724
NGC5218,2.175171,28.060183,12.356521,-7.616342,7.519143,-124.285667,14.624086
NGC5218,5.130857,90.122222,24.05679,-17.147114,14.661718,-82.956081,12.42388
NGC5218,8.393298,150.989188,22.835708,-15.066301,12.651523,-22.246423,7.341443
NGC5218,11.691155,179.668079,16.403505,-12.675789,7.267135,16.083214,5.80699
NGC5218,15.001065,226.656271,14.447761,-9.065143,7.993392,32.162899,5.722834
NGC5218,18.165228,253.16209,15.00485,-7.957269,10.775832,27.885038,5.310325
NGC5218,21.246605,259.815848,16.198801,-12.074047,10.94505,17.217401,7.904775
NGC5218,24.388206,269.385609,16.758506,-7.420063,9.929226,14.172538,6.658469
NGC5218,27.499924,265.69664,16.958256,-38.60037,16.288087,10.181253,8.899296
NGC5218,30.471748,261.42573,18.534224,-69.639917,12.630955,10.202465,9.449456
NGC5218,33.569148,297.369135,24.203945,-33.018219,22.019743,0.560243,10.851883
NGC5218,35.875737,330.733608,54.746528,17.195361,56.030304,5.860127,17.962693
NGC5394,3.495776,14.825924,1.238101,-4.333293,1.666681,-5.594896,3.667539
NGC5394,7.348751,20.526779,1.063979,-2.457669,1.247445,-3.152088,2.780534
NGC5394,11.161283,21.795253,0.715667,-1.211403,1.074063,-3.948677,3.129279
NGC5394,14.497602,29.12682,1.545455,-4.85098,1.533876,-3.433797,3.574299
NGC5394,17.572522,33.419835,1.722002,-6.898827,1.811101,-1.974067,3.519502
