# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: HA_natv Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC2916,31.069274,240.327503,6.567865,8.897466,8.433574,3.564941,6.110936
NGC2916,32.703634,241.700525,6.322258,10.495893,8.427616,1.595714,6.234932
NGC2916,34.30067,243.212962,5.615603,13.368308,8.473636,2.105295,6.479035
NGC2916,35.947566,238.603053,5.752727,16.658852,8.796807,2.894868,6.771989
NGC2916,37.59764,234.557391,6.796701,20.030619,9.022043,1.526781,6.562326
NGC2916,39.271798,234.085492,7.918029,22.985384,9.460853,0.925855,5.980941
NGC2916,41.030406,227.487133,9.410731,19.82254,9.739881,0.670947,5.284711
NGC2916,42.733913,230.17144,11.047543,21.108012,9.811502,-4.165912,5.120366
NGC2916,44.307753,240.968846,12.045217,25.510071,9.475691,-5.283805,5.292703
NGC2916,45.834848,236.606513,12.98008,32.216536,10.628633,-1.730878,7.306116
NGC2916,47.440942,249.52786,16.707035,40.485964,15.957,-2.339579,13.302557
NGC2916,49.1213,284.899921,39.075113,32.105616,72.640839,-10.377695,74.653455
NGC2918,2.675626,246.634521,72.559636,16.622726,68.215144,27.366879,91.341347
NGC2918,5.147244,292.659336,81.603499,129.401652,78.966063,-39.10862,59.559965
NGC2918,6.689348,262.660586,64.859324,11.1606,73.527896,16.118508,45.666655
NGC2918,8.383505,226.162472,76.300686,-54.209371,68.196428,16.960751,40.121008
NGC2918,10.600611,93.940954,79.713173,-2.086708,60.802819,120.215969,45.153285
NGC2918,12.870008,127.245222,65.554751,-70.482454,51.088863,178.529025,44.930261
NGC2918,15.162302,180.953715,86.296749,149.831289,58.692664,107.647515,57.569243
NGC2918,16.937701,50.345451,96.09055,49.044101,63.610837,107.887721,43.78705
NGC2918,19.130034,-35.303754,93.687853,52.882662,70.272006,63.418114,53.195507
NGC2918,21.637138,124.996612,128.405444,65.275995,81.163551,39.427833,70.338126
NGC3303,2.887129,47.988882,15.784999,11.480841,11.917193,6.110435,23.152493
NGC3303,5.312183,56.476847,15.857352,5.275307,12.786917,-5.112525,17.453834
NGC3303,7.545359,47.218198,21.735652,-6.603014,17.321817,-7.206966,18.990604
NGC3303,9.798114,39.089591,32.892043,-12.760411,25.83965,13.462708,17.730528
NGC3303,11.6145,18.389238,33.837752,-19.451897,29.907504,54.745097,14.646837
NGC3303,13.177722,22.049671,27.948542,-26.902146,30.846246,62.296424,13.65982
NGC3303,14.994982,28.290694,21.093927,-24.881606,32.976508,79.893723,13.164235
NGC3303,16.943401,39.212758,17.614856,-47.287787,35.968871,83.322398,14.030749
NGC3303,18.86257,57.297513,13.227862,-49.971357,36.576902,106.58941,14.234997
NGC3303,20.754059,64.836903,15.32716,-53.603101,33.898214,104.509232,13.468201
NGC3303,22.41962,74.823492,18.546277,-51.582839,30.261139,116.819112,13.276249
NGC3303,24.008805,96.862438,26.430275,-75.145446,26.264528,127.003863,12.315909
NGC3303,25.668702,96.783226,34.028625,-72.307684,28.07099,154.384078,14.641885
NGC3303,27.257113,124.720643,34.038086,-83.122549,28.177079,150.417005,19.264954
NGC3303,29.248134,39.378859,35.157241,-46.980906,30.54679,147.1299,23.182906
NGC3303,31.288858,37.913165,50.161804,-88.754653,33.157627,102.098015,30.550082
NGC3303,33.188436,-18.110762,51.431145,-16.545118,39.989581,161.797424,32.789293
NGC3303,35.151872,24.877115,61.711706,-110.622092,50.169719,131.51308,40.152765
NGC3303,37.292867,-46.484148,72.699177,-97.832919,54.635142,114.166311,42.742228
NGC3303,39.63868,-9.040058,95.686604,26.970344,51.378836,215.81571,49.543403
NGC3303,41.717197,85.870819,103.22646,65.329438,59.482227,246.285972,60.194003
NGC3303,43.772124,37.154066,125.467313,89.469939,40.064542,249.025874,40.891438
NGC3303,45.934468,141.422075,163.843308,65.824133,67.319202,245.785951,65.396094
NGC3303,48.335727,-108.122713,230.670047,61.508229,60.735844,229.430554,57.899054
NGC3381,2.192641,11.624614,5.912561,-7.329557,9.419761,-13.240222,7.430637
NGC3381,4.612696,20.764913,5.994174,-6.206403,6.980847,-0.075983,6.21258
NGC3381,6.635512,33.871568,6.505567,-9.420517,4.676739,-8.609373,5.270342
NGC3381,8.460032,27.25371,5.462335,-3.46016,4.782967,-9.501191,4.03178
NGC3381,10.245517,33.740781,3.883582,-2.624905,3.55264,-4.410648,4.349925
NGC3381,11.991822,38.262816,5.807361,-7.055088,4.41537,-3.961063,3.967461
NGC3381,13.729752,36.57668,5.159229,-10.573965,4.579684,-3.417196,5.376045
NGC3381,15.439415,29.808672,4.90204,-1.279413,3.40208,-0.681227,6.219949
NGC3381,17.142167,31.103112,4.031285,0.991424,3.035202,3.267443,5.663486
NGC3381,18.700437,32.090167,3.901816,0.141302,4.44861,2.979387,4.516377
NGC3381,20.268418,35.823115,4.26574,0.662729,4.921034,0.394825,3.785211
NGC3381,21.850605,36.371158,4.390762,-4.896554,4.697498,0.205013,3.587984
NGC3381,23.446686,31.348612,3.971238,-6.746453,3.585879,-2.274365,3.937773
NGC3381,25.052761,31.53532,4.030123,-15.155743,3.938125,3.753705,3.921839
NGC3381,26.660779,30.608621,3.628491,-12.773613,3.399723,0.254945,3.683459
NGC3381,28.284393,34.214074,3.386031,-13.645167,3.839531,1.138643,3.330438
NGC3381,29.809201,38.651132,4.418146,-15.602761,5.407885,-0.656421,3.451841
NGC3381,31.382364,41.650615,5.576005,-15.190088,6.682164,4.877119,4.427493
NGC3381,33.024134,39.008902,6.729888,-23.397529,6.472595,11.015054,5.507045
NGC3381,34.671083,22.800308,11.132188,-19.389823,7.690284,7.50395,5.314586
NGC3381,36.226363,38.287886,15.714553,-20.687523,8.14174,10.637069,6.950144
NGC3381,37.767914,47.247427,21.799993,-18.985081,8.50972,18.272326,10.626878
NGC3381,39.310671,88.443516,23.461549,-32.083697,9.581012,37.098277,13.210996
NGC3381,40.891064,27.347196,24.679201,-31.898372,12.026598,5.762183,15.099702
NGC3381,42.446005,-3.308548,29.304738,-43.409298,19.853642,-12.864439,23.825073
NGC3381,43.845673,34.62782,38.724554,-50.676647,47.645035,11.926748,48.349874
NGC3687,2.088669,96.190352,22.8444,15.333413,28.408395,-57.930595,29.073034
NGC3687,4.412048,152.020881,26.65055,16.320091,21.452709,-23.686979,14.096933
NGC3687,6.328402,151.125572,21.693613,52.627639,20.595957,-15.999148,15.447235
NGC3687,8.078373,174.23626,20.510668,32.679188,15.592019,-3.248279,15.956726
NGC3687,9.78113,217.511134,23.216952,17.233333,11.335625,-4.093409,17.464014
NGC3687,11.458308,217.145365,23.659768,1.142264,10.443142,-5.166382,22.420043
NGC3687,13.101779,227.334319,23.103526,3.312059,9.091383,-4.975209,28.475239
NGC3687,14.74521,227.462703,22.486512,6.535661,8.898908,-0.278522,32.051205
NGC3687,16.372501,217.540101,22.79347,-1.835813,8.278863,-0.974395,32.780163
NGC3687,17.992607,227.806176,22.742335,-3.435406,8.698331,-4.701769,32.855599
NGC3687,19.618906,232.505889,23.364462,-0.23531,8.405205,-6.862268,34.70206
NGC3687,21.217669,233.584067,23.115739,-0.752989,8.814328,-5.44964,37.303369
NGC3687,22.844714,226.307495,23.046465,1.45046,8.868401,-0.344061,38.276016
NGC3687,24.439979,224.946754,23.320623,2.995484,8.958332,-5.030017,37.934037
NGC3687,26.143772,227.855572,23.96909,0.063096,9.827216,-6.853608,37.636692
NGC3687,27.750315,230.29889,24.433592,18.013658,9.678962,-7.229635,38.121554
NGC3687,29.2565,235.12248,24.878999,24.274112,13.740562,-9.749982,39.128633
NGC3687,30.837641,228.043125,29.067406,20.065404,20.48455,-17.669903,41.568383
NGC3687,32.47709,226.393979,36.051341,14.017505,21.123417,-15.887983,49.440643
NGC3687,34.225058,160.192738,41.416287,-40.458966,20.936906,-69.821029,53.138269
NGC3687,35.840995,176.090218,43.447645,-11.408672,30.079294,-33.941328,48.104911
NGC3687,37.526583,184.582299,45.739812,-37.141066,30.169978,-26.433111,43.498701
NGC3687,39.273426,139.655062,49.369181,2.763692,36.815218,-51.96908,42.780718
NGC3687,40.902601,98.527733,93.606607,-69.690522,57.043329,-99.168745,86.643758
NGC3811,2.318319,111.031125,53.490091,-2.064326,23.478797,54.571833,40.610174
NGC3811,4.248739,133.172894,47.910525,12.091452,24.341273,9.641375,14.130527
NGC3811,6.146882,117.350954,19.996438,-8.182112,14.961654,2.901781,11.33069
NGC3811,7.957162,81.443758,16.226377,11.794868,9.536592,1.917369,13.126765
NGC3811,9.475606,99.816179,15.659414,14.005607,11.869371,6.049488,13.484799
NGC3811,11.128674,120.273511,20.685136,28.655435,16.130393,9.217495,12.578972
NGC3811,12.874593,75.465958,19.109519,32.196501,16.917286,-32.08766,15.605509
NGC3811,14.543462,122.661318,18.752421,-2.999737,12.708022,-8.617497,16.223519
NGC3811,16.197065,158.263062,18.23483,-18.226887,14.016184,5.346716,12.074777
NGC3811,17.862536,152.879052,13.555466,-37.465769,15.20323,-2.789058,7.654402
NGC3811,19.549064,162.116204,11.566254,-5.219741,10.624104,-0.260255,7.48728
NGC3811,21.10041,173.139074,10.058916,10.834653,14.163591,-0.632055,7.337567
NGC3811,22.69786,188.338173,9.533594,-15.57805,12.413359,13.319929,9.8344
NGC3811,24.313121,190.995346,8.855837,-23.123542,9.828378,13.431807,10.41303
NGC3811,25.961851,187.636225,9.167657,-19.95387,8.339555,11.692747,10.725986
NGC3811,27.684317,202.190637,10.734523,-20.53652,7.576394,16.172746,10.521507
NGC3811,29.300408,191.931108,11.299675,-27.765497,7.51315,-1.638325,10.328261
NGC3811,30.947669,217.926838,10.977894,-18.986931,7.274531,14.583968,9.955854
NGC3811,32.656951,214.709778,10.443965,-20.785969,7.126483,9.052428,11.125208
NGC3811,34.337557,208.395059,10.617812,-18.893466,6.852391,0.145039,10.989877
NGC3811,35.877795,211.608715,11.5299,-18.98886,6.751519,-2.900686,10.137928
NGC3811,37.489871,210.370871,12.072285,-22.584458,6.967864,-6.199269,9.532113
NGC3811,39.138917,221.707208,11.890831,-20.276205,7.780103,-3.654621,11.21559
NGC3811,40.752249,233.373406,13.149696,-17.325864,7.894887,2.127468,12.943418
NGC3811,42.365672,214.8989,17.277567,-12.97278,11.686,-6.936631,17.210398
NGC3811,44.104561,222.676334,30.690991,-15.431571,25.360966,-3.85787,28.568853
NGC3815,2.861484,68.732318,8.086477,-5.167366,5.501489,0.020772,27.178747
NGC3815,5.258314,113.990296,11.344777,-4.072833,7.103032,3.063307,22.126385
NGC3815,7.482219,143.616194,12.823167,-6.858927,8.10595,1.614676,15.264913
NGC3815,9.705481,163.608149,12.01042,-6.973788,8.639819,0.788517,8.738942
NGC3815,11.51322,167.921568,10.342231,-8.271692,8.308542,0.822736,5.136691
NGC3815,13.409695,169.273347,7.349722,-12.151147,7.862211,-0.845426,3.583681
NGC3815,15.39677,166.461196,4.707242,-14.332699,7.769273,-0.574769,3.916174
NGC3815,17.159888,166.366748,2.739099,-11.479906,7.269606,-1.934828,5.060475
NGC3815,18.786091,165.021175,2.611069,-7.052631,6.744922,-0.211067,5.554632
NGC3815,20.489132,166.645569,3.078263,-4.458343,6.657969,-1.2045,5.121731
NGC3815,22.29887,175.236303,3.440001,-0.460168,6.925079,0.758402,4.853396
NGC3815,23.971403,174.525209,3.30334,2.592004,7.340863,4.668771,5.709208
NGC3815,25.568572,178.169604,3.644683,7.250004,7.567076,5.04438,6.328581
NGC3815,27.255685,179.675125,4.819419,10.142003,7.659169,6.145867,7.180804
NGC3815,29.046924,181.314426,6.152034,4.270683,8.098501,7.904322,8.324673
NGC3815,30.735427,178.710217,6.471809,-4.570454,8.708276,17.435774,8.963733
NGC3815,32.407445,182.791818,5.280403,2.518975,8.303659,21.729258,8.658024
NGC3815,34.066011,185.682318,4.599453,-4.871427,8.87054,21.008141,8.282359
NGC3994,2.833647,124.082867,21.006004,-9.485535,13.333029,-16.663182,47.967086
NGC3994,5.226213,186.639433,25.477808,-6.566483,14.190998,4.513913,32.550267
NGC3994,7.456391,207.467412,20.63714,-1.171182,13.128968,3.852344,17.868106
NGC3994,9.650624,212.003696,14.558439,2.167284,11.726237,2.962483,7.320908
NGC3994,11.431392,213.927757,10.636316,6.08952,10.490357,3.334321,3.146835
NGC3994,13.339623,205.632316,7.013211,5.45378,8.746154,2.150462,6.1873
NGC3994,15.307673,194.333098,4.179277,2.261257,7.449498,0.068723,8.587146
NGC3994,17.0354,193.724653,2.66588,-0.025378,6.963747,-0.717387,9.073404
NGC3994,18.881557,192.2554,2.144408,-1.209088,7.018907,-1.609268,9.042924
NGC3994,20.778353,192.902004,2.806085,-0.531509,7.102495,-2.602426,9.692394
NGC4047,2.355664,92.585441,17.84052,11.777077,9.939131,-6.430568,43.358098
NGC4047,4.973534,150.959409,18.328412,15.178263,9.83862,-2.222325,26.734832
NGC4047,7.11918,173.499034,13.60238,18.358446,8.554239,-2.790684,15.05226
NGC4047,8.755389,180.081828,9.899827,12.657989,7.392247,3.34202,9.587697
NGC4047,10.429256,192.300543,9.067153,10.764073,7.148824,-0.294055,5.893326
NGC4047,12.141637,201.459563,9.222677,4.769105,6.978404,-2.106317,2.955068
NGC4047,13.863055,205.78501,8.552912,0.380443,6.79899,-4.382456,2.786569
NGC4047,15.618152,208.198787,7.755611,-0.526448,6.763035,-3.745841,4.969902
NGC4047,17.369995,206.324284,7.130465,-2.434227,7.028417,-0.453395,6.628395
NGC4047,19.132858,208.114841,7.041051,1.816773,7.02799,-1.16499,6.959736
NGC4047,20.750607,209.421662,7.137061,-2.610254,6.799262,0.078715,7.104571
NGC4047,22.391412,212.922558,7.497923,-6.231225,6.715633,2.49205,7.937391
NGC4047,24.053986,217.545911,7.784188,-0.901802,6.647801,1.804815,9.255846
NGC4047,25.60481,215.569707,8.352153,-1.912658,6.761468,2.050301,9.74548
NGC4047,27.193183,213.148888,9.378593,-3.448891,7.082631,-1.931506,9.126554
NGC4047,28.800001,220.238887,12.786988,-0.127475,7.333286,-2.36467,8.392987
NGC4047,30.439282,206.320454,12.656161,3.071223,7.478062,-3.064597,8.208498
NGC4047,32.063328,228.826658,10.689752,-9.262856,8.27842,-3.848132,8.764867
NGC4047,33.62441,235.413295,9.905424,-8.776637,8.69753,0.509643,9.872209
NGC4047,35.180575,239.115036,9.229514,-3.227151,9.861234,6.712316,11.398088
NGC4047,36.694668,225.656056,12.277635,6.519012,11.602656,10.361776,11.541054
NGC4047,38.194274,224.40657,15.744734,3.625602,12.619505,3.376409,10.387649
NGC4047,39.748906,246.11068,23.165941,-10.147259,15.110569,1.368919,12.830408
NGC4149,3.205983,97.100059,20.474761,-13.556665,14.242593,4.759842,36.442935
NGC4149,5.824882,133.987498,13.908752,-21.281314,14.639984,-4.256973,21.478541
NGC4149,7.62498,159.709587,12.167656,-6.255712,13.877665,-10.713021,17.586423
NGC4149,9.660016,174.826543,12.885279,-6.726595,11.837493,-5.157336,14.758223
NGC4149,11.888089,188.043426,11.69115,-7.57791,12.003292,2.502834,13.33647
NGC4149,13.735428,215.494268,11.892388,-6.217648,11.815093,2.74598,9.203384
NGC4149,15.715632,218.969122,10.571906,-0.315566,12.179249,2.561086,5.742531
NGC4149,17.834898,202.841289,7.630024,13.668798,13.270261,3.934034,12.172812
NGC4149,19.759688,178.143765,11.272504,-3.640645,14.570493,-0.100911,15.689352
NGC4149,21.540731,174.581644,15.379731,-4.028195,17.000549,-4.703248,19.199733
NGC4149,23.227843,146.835777,19.926463,-8.568351,18.114592,-6.999053,21.267926
NGC4149,25.075911,113.912772,24.025745,31.815253,22.910766,3.81051,22.897132
NGC4149,27.109379,90.832153,28.1543,-12.01861,27.28851,24.109932,18.357937
NGC4149,28.767458,99.320732,29.594861,23.662239,33.427194,-3.554554,19.900938
NGC4185,2.472351,88.785152,24.643599,-10.784691,11.074899,-19.412888,40.773887
NGC4185,4.567993,130.528008,22.832219,-9.153215,12.135264,-6.815708,27.148239
NGC4185,6.49131,147.716806,15.646547,2.532425,10.709318,-4.476145,18.268257
NGC4185,8.420603,170.453664,13.137703,0.03979,10.670859,-9.542008,13.296706
NGC4185,10.326308,185.621893,11.992214,-6.402385,9.095563,-5.149376,8.530303
NGC4185,12.233846,190.900608,10.876111,-14.560546,8.55649,-4.131159,4.383048
NGC4185,13.884757,190.363664,8.151298,-12.632901,7.271559,-1.162033,3.817423
NGC4185,15.580108,202.490002,6.870663,-8.656584,6.969974,0.486576,3.477119
NGC4185,17.321819,203.775022,6.90396,-12.93842,7.513063,-4.606035,3.415985
NGC4185,19.096681,209.255093,7.633577,-13.811403,7.312587,-6.64771,4.213067
NGC4185,20.886584,216.100817,7.212452,-15.620494,7.838571,-9.560983,6.859662
NGC4185,22.537079,208.505481,5.381618,-11.134869,8.189524,-4.667808,9.247941
NGC4185,24.218391,202.812089,5.210362,-9.678791,7.659338,-0.199301,9.288814
NGC4185,25.940016,201.410829,5.847757,-9.396205,6.837868,0.84783,8.200231
NGC4185,27.539298,205.862558,6.229225,-3.663419,7.359867,1.972995,6.899161
NGC4185,29.186546,214.322606,6.516643,-4.695551,7.688974,-0.945937,5.825691
NGC4185,30.855896,219.948958,6.63092,-10.788361,7.552037,-0.478178,5.976719
NGC4185,32.446566,223.904779,7.124634,-10.132221,7.367703,-3.478995,6.890154
NGC4185,34.039644,230.899578,6.899352,-14.982012,7.429733,-0.427858,7.734509
NGC4185,35.680896,233.16609,6.341533,-11.015613,7.755243,-3.694453,8.762275
NGC4185,37.369436,227.571077,6.54197,-9.138918,7.93958,-11.056696,9.34238
NGC4185,39.044159,221.370265,9.163517,-10.271868,7.725646,-11.022541,9.195159
NGC4185,40.668154,212.155126,11.054267,-9.787724,7.382789,-16.104966,8.190348
NGC4185,42.399041,222.666711,11.494145,-16.413423,6.84436,-10.402297,7.501729
NGC4185,44.061335,229.924441,12.416988,-16.668733,7.262034,-10.69932,7.464459
NGC4185,45.799667,238.632986,14.993679,-18.086968,8.004974,-9.029897,8.135133
NGC4185,47.545012,224.438859,18.489711,-15.610533,9.975343,-9.891384,10.425096
NGC4210,2.642852,56.148368,23.234321,13.616665,13.907624,-13.939315,31.405694
NGC4210,5.098075,104.198801,20.35232,28.059469,14.215506,-23.589302,17.020698
NGC4210,7.217742,106.960182,18.527665,28.837195,13.716893,-10.417166,6.906496
NGC4210,9.265835,115.136123,7.592127,12.860953,7.735265,5.773148,7.228393
NGC4210,11.168441,132.641719,8.615341,2.980269,5.206387,3.015704,5.835859
NGC4210,13.004198,146.86566,8.596721,-1.475496,5.380594,-1.361534,4.446435
NGC4210,14.816013,152.82036,7.811356,-4.091612,5.554727,-5.151555,3.985451
NGC4210,16.432279,160.387555,7.434169,-4.643906,5.590042,-5.497395,4.49609
NGC4210,18.087732,169.691742,7.462359,-4.72247,5.785597,-5.656723,5.618899
NGC4210,19.752895,169.700692,7.33624,-4.713664,5.930998,-7.831773,7.099951
NGC4210,21.435682,171.354922,7.554364,-3.579117,6.145347,-5.129495,8.598849
NGC4210,23.151381,174.952053,7.465174,4.072062,6.623762,-8.433838,9.44229
NGC4210,24.742687,170.429979,7.30899,7.510355,6.529264,-7.275279,9.29065
NGC4210,26.349358,175.98816,6.832887,4.194958,6.075534,-6.086879,9.005993
NGC4210,27.974048,178.013005,6.723313,5.354997,5.911634,-5.365038,9.097671
NGC4210,29.51241,182.233874,6.800967,6.525171,6.503434,-7.451964,9.524057
NGC4210,31.087529,185.505206,7.206703,2.888486,6.881128,-8.61295,10.23199
NGC4210,32.741293,187.110132,8.511771,4.529494,8.355429,-5.691195,10.775567
NGC4210,34.345247,183.459596,12.373351,4.618985,10.018686,-2.944205,10.159424
NGC4211NED02,2.178492,121.711723,45.740841,-21.955942,78.197268,-10.546803,102.183157
NGC4211NED02,4.615685,138.627567,43.185353,10.627254,41.660362,27.003759,58.705394
NGC4211NED02,6.680178,103.994416,32.131471,-63.634787,36.147022,8.760151,72.118882
NGC4211NED02,8.534401,42.052971,61.774821,-113.046917,51.974685,-2.777915,63.328797
NGC4211NED02,10.923408,-78.698241,91.787214,15.985022,49.166694,49.700357,87.988686
NGC4211NED02,14.059391,-162.501106,107.501297,-35.776187,82.819113,-97.001836,107.786406
NGC4211NED02,16.833934,-133.0384,194.490706,-188.387006,191.163825,-247.15502,200.335895
NGC4211NED02,18.693642,-242.881386,215.350269,-331.8232,221.952013,-435.43335,236.974909
NGC4211NED02,20.559885,-245.510898,212.947585,24.999002,202.212091,-45.930011,210.858476
NGC4211NED02,22.307172,177.627097,312.012999,161.989132,305.936797,74.470741,338.886974
NGC4211NED02,23.985749,44.431726,277.414322,173.860663,296.783339,149.619785,322.098367
NGC4211NED02,25.687627,25.780831,360.282472,173.303985,252.298586,154.245438,303.946794
NGC4211NED02,27.272664,-227.472849,485.678188,-24.176046,454.82097,-205.763645,487.406256
NGC4211NED02,28.79187,-792.845012,482.695649,-604.077174,365.261946,-588.980555,387.705269
NGC4211NED02,31.011986,-272.779854,549.599319,-2.335389,353.088879,-314.527844,378.566321
NGC4211NED02,33.087724,-123.918326,584.261059,53.920094,550.796441,-146.324828,643.890493
NGC4211NED02,35.467247,347.738223,382.29142,465.891414,636.87917,431.616594,674.240591
NGC4211NED02,37.440353,303.418282,370.614787,1047.257455,654.187658,869.504436,712.834377
NGC4211NED02,39.363342,596.435766,563.585179,1667.381839,1015.671652,1508.977839,1077.436937
NGC4211NED02,41.682012,2142.713225,633.894104,4372.118131,1247.604358,4405.013886,1308.49322
NGC4470,2.479461,22.659939,3.903904,0.597087,3.297996,-7.597248,9.449132
NGC4470,4.527916,35.568786,6.521591,-0.164994,3.560141,-10.727843,8.350876
NGC4470,6.433676,51.331003,7.94763,1.251896,3.611726,-6.063889,6.425468
NGC4470,8.36508,60.058149,6.983941,2.442744,3.535433,-2.427204,4.171835
NGC4470,10.259895,65.654162,5.359189,2.959045,3.333374,1.626063,2.227842
NGC4470,12.148161,67.245415,4.130987,1.505823,3.575607,0.105175,1.706022
NGC4470,13.788547,65.460167,2.986838,1.652312,3.814931,0.249197,2.808152
NGC4470,15.478212,63.541725,2.886765,-1.745619,3.780636,0.604131,3.369861
NGC4470,17.215017,62.459353,3.591535,-1.988794,3.414407,-4.026476,2.95582
NGC4470,18.781873,62.450753,2.838804,-0.844689,2.661568,-4.490145,2.755211
NGC4470,20.402814,67.388997,3.755864,2.069498,2.547254,-3.201621,2.505007
NGC4470,22.067601,69.017867,3.21781,0.916141,2.677032,-2.590034,2.756615
NGC4470,23.756002,68.619072,2.464226,1.560662,2.672808,-1.759045,2.829865
NGC4470,25.482497,74.749507,3.007185,-0.263788,3.337551,-2.722774,2.931981
NGC4470,27.103035,78.212547,3.949866,-3.043232,3.807539,-1.664503,3.542452
NGC4470,28.617085,78.84214,3.269672,-1.983214,3.912631,-2.854285,4.645159
NGC4470,30.18775,71.727567,6.302217,-7.290011,4.255242,1.156546,4.125175
NGC4470,31.783181,77.402019,8.023852,-2.949023,5.239343,1.781712,4.854387
NGC4470,33.371816,85.640559,14.328782,0.315871,7.168272,-4.568934,7.080682
NGC4470,34.916875,124.874856,20.71135,-13.227952,9.047741,13.793474,9.586566
NGC4470,36.547556,60.155312,26.088402,0.636314,12.890623,-5.147767,13.041569
NGC4470,38.279756,81.923817,33.267145,7.395639,14.4134,1.433761,14.586153
NGC4470,39.971774,94.54396,46.084613,39.379596,18.591687,14.256005,19.990962
NGC4470,41.580262,-3.510546,58.908158,23.27721,29.18125,-28.843483,29.146002
NGC4470,43.579447,194.595695,77.014791,8.055615,61.459686,-15.245508,59.694068
NGC4644,3.726184,104.203753,21.274632,6.66057,8.520808,-0.335759,32.407176
NGC4644,6.877914,145.796273,18.732189,13.844692,8.782931,4.284452,19.796363
NGC4644,8.938981,158.1333,15.666896,4.728351,8.111457,1.734243,13.752955
NGC4644,10.571556,168.369709,13.116562,5.42663,7.768519,2.879512,10.01143
NGC4644,12.695486,173.459547,10.361175,9.738031,6.540841,2.270017,6.429061
NGC4644,15.030202,175.756143,8.389287,4.875663,6.435846,6.088868,3.971288
NGC4644,17.051957,179.309642,7.227628,6.396879,6.772617,2.596104,2.59198
NGC4644,18.866518,172.712693,5.817312,3.49184,6.607181,3.413149,3.277705
NGC4644,20.910954,169.284748,4.786162,4.034184,6.420695,5.5881,3.793693
NGC4644,22.744702,173.247625,5.441532,8.300684,6.557717,0.388741,4.246293
NGC4644,24.481243,163.339285,5.362648,11.806537,6.328706,-0.03579,5.140113
NGC4644,26.401528,153.172211,5.655898,13.367164,6.456202,3.231012,5.593896
NGC4644,28.238735,160.140818,6.681272,15.856408,6.293334,4.046318,5.170114
NGC4644,30.007519,155.482411,8.073258,19.919643,7.260862,3.675044,4.75878
NGC4644,31.725583,166.412077,9.725507,13.764593,8.349574,-0.472779,5.639403
NGC4644,33.400396,165.744888,11.575818,11.121543,9.32031,0.119431,6.641847
NGC4644,34.989241,182.706104,13.539332,10.80038,11.622737,-3.021926,8.417953
NGC4676A,2.538471,169.665676,43.008663,-13.363529,23.396711,20.800815,76.993789
NGC4676A,4.640195,206.805803,42.632664,-31.876259,30.502999,8.215918,48.035184
NGC4676A,6.602048,216.230926,36.477957,-25.066466,25.981911,4.909043,27.910346
NGC4676A,8.573024,202.185209,23.916436,-21.455238,18.144068,5.584757,19.729715
NGC4676A,10.16433,172.797192,13.258228,-15.786705,18.777919,-6.656106,19.315456
NGC4676A,11.847412,160.610524,14.869829,-14.856342,24.344026,-0.404815,20.620776
NGC4676A,13.602834,135.948527,24.20579,-1.039753,30.974198,15.389499,20.779714
NGC4676A,15.400026,131.707629,24.247132,5.039434,41.879058,47.004937,20.784317
NGC4676A,17.082463,171.819338,25.801771,93.491942,51.749475,48.186385,18.544324
NGC4676A,18.844404,109.699218,24.687485,19.229084,59.787763,79.559279,15.943796
NGC4676A,20.893256,100.657508,18.254097,28.876873,49.642473,91.624803,16.193794
NGC4676A,22.80928,107.526235,16.305854,0.361836,36.699008,74.775338,14.618377
NGC4676A,24.789097,114.258817,10.886534,13.283723,28.371111,66.311536,12.842101
NGC4676A,26.702389,118.900397,8.429369,-40.174571,37.464478,59.183805,15.425394
NGC4676A,28.578954,104.851561,12.632501,24.082285,41.540987,80.032667,16.192687
NGC4676A,30.266026,141.810181,19.334257,-118.888578,42.926996,60.990926,17.899683
NGC4676A,32.010772,136.267101,23.609687,-116.418953,50.379485,61.923753,22.571197
NGC4676A,33.820464,123.24275,28.803459,-132.928306,44.476291,91.369726,20.142626
NGC4676A,35.603063,163.51189,37.917989,-157.779664,59.594662,84.94013,37.963395
NGC4676A,37.230021,112.629714,56.067143,-51.572747,75.322506,145.046647,69.207445
NGC4711,2.787406,44.16525,10.258983,6.472724,13.933788,-25.166399,23.02701
NGC4711,5.156928,89.218417,9.945259,11.486562,11.231999,-6.905748,18.163189
NGC4711,7.303163,116.091387,10.65079,10.976162,8.130001,-6.589909,10.553026
NGC4711,9.482305,120.151831,6.8576,12.512551,5.775427,-5.266964,5.090246
NGC4711,11.238097,119.662055,4.840811,10.296616,4.752042,-6.22225,2.69696
