# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: CO_smo6 Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC5908,47.488458,316.596858,8.973664,-12.661996,36.611055,-9.966841,6.361751
NGC5908,50.746568,318.640291,14.616604,-25.883447,53.430919,-9.278385,13.755382
NGC5930,2.409247,136.977258,16.584894,-1.672093,4.830607,0.266765,10.174191
NGC5930,5.674283,196.458344,6.409484,-2.129725,6.396643,-7.057349,20.617513
NGC5930,8.945914,229.18373,19.549137,-13.996751,10.045881,7.627875,26.059122
NGC5930,12.021199,222.717988,52.603125,-13.070797,43.164863,24.575145,54.738145
NGC5934,2.678068,121.571786,9.289302,-10.52047,5.07735,12.871467,24.521855
NGC5934,5.658612,229.515752,8.184969,-4.170421,7.660835,4.712329,13.689759
NGC5934,9.066327,292.206841,7.485195,11.440829,11.141278,3.052325,4.911979
NGC5934,12.419089,298.305923,8.97194,41.278826,20.075911,0.804911,17.388359
NGC5934,16.021209,290.246621,12.083443,58.699649,23.702258,7.414213,18.588502
NGC5947,2.862093,68.076515,46.65058,-4.875321,37.83634,41.994414,41.676271
NGC5947,6.345996,186.516117,45.535724,107.635107,113.752929,-58.697367,48.203952
NGC5947,9.587379,196.960417,22.860222,102.320349,36.539754,-69.99197,65.261047
NGC5947,13.05315,221.901123,14.658851,64.339196,20.22826,-39.738171,35.352761
NGC5953,2.13921,152.71518,20.641267,1.877215,7.653103,0.983581,19.814102
NGC5953,5.033341,198.368409,16.858553,1.787421,7.512643,3.383054,15.340031
NGC5953,8.237312,198.604171,14.128703,-0.201653,7.011363,3.724225,26.765728
NGC5953,11.480073,192.159521,15.881251,-7.830942,8.559797,1.254351,27.574349
NGC5980,3.197176,102.325852,4.698833,-8.636956,5.187812,-6.007541,27.209097
NGC5980,6.737229,182.048341,8.519699,-14.059222,7.11308,-3.202646,13.610827
NGC5980,10.229586,203.527254,5.86094,-6.443122,7.932713,-3.024377,4.149112
NGC5980,13.698179,209.033075,3.275052,3.228473,9.186263,-4.198936,1.904964
NGC5980,17.146736,215.326824,3.077628,4.679946,10.300314,-2.757228,3.129128
NGC5980,20.417508,217.353769,3.19978,6.780401,11.376525,-0.526524,4.297338
NGC5980,23.713947,218.958425,3.372222,9.859903,12.166901,2.757655,4.4029
NGC6004,5.064989,78.467648,13.328347,2.261361,3.661566,-3.920655,9.429864
NGC6060,3.070858,136.690799,10.594526,8.971106,5.98188,-3.651701,28.409192
NGC6060,6.512567,190.649343,6.851327,5.478373,6.084532,0.023795,10.017838
NGC6060,9.873984,202.766019,3.418864,2.696127,7.195688,7.948569,3.850541
NGC6060,13.598863,194.643246,5.773191,-6.637299,8.551587,-3.483865,6.14245
NGC6060,17.109803,181.287605,2.457018,-1.300997,6.509802,-11.142385,3.241914
NGC6060,20.490067,187.426303,2.881878,3.461991,6.245674,-12.680752,2.222474
NGC6060,23.811889,201.720205,2.515483,1.902713,5.618558,-13.725522,1.641987
NGC6060,27.061811,216.552759,2.3735,2.022817,5.483785,-12.778029,1.568243
NGC6060,30.163622,228.586293,1.770961,1.075375,5.748338,-10.624026,2.129114
NGC6060,33.209153,236.523911,1.849921,1.853774,6.312802,-4.51547,3.133178
NGC6155,2.406215,41.329192,3.870025,1.240652,3.505358,0.209708,3.119179
NGC6155,5.660951,72.064515,3.300389,5.704866,3.424561,-3.272839,2.995799
NGC6155,8.911176,98.93175,3.762308,2.068659,3.171161,-3.138866,3.688063
NGC6155,11.965706,113.123206,3.849796,-1.42664,3.699208,-2.472582,5.880117
NGC6155,15.137676,121.872369,4.112357,-1.470995,3.636151,-3.722125,6.508917
NGC6168,4.15959,16.500415,4.962339,-4.77867,3.995001,0.108384,4.217271
NGC6168,8.825314,42.835651,2.948152,-2.274963,4.463163,-3.574746,2.971337
NGC6168,12.705679,58.371705,4.997534,-1.429463,3.828294,-1.599081,3.354415
NGC6168,15.889605,71.454234,5.815693,0.999059,6.879773,1.049147,4.612988
NGC6168,19.710262,49.641155,18.137998,23.491938,14.791074,-24.839772,14.701866
NGC6168,23.722138,69.847253,25.164024,14.185202,23.773828,-29.704243,25.285763
NGC6168,27.353322,138.479214,26.932836,1.670523,15.996685,8.861057,25.75464
NGC6186,3.58291,86.27593,9.194517,1.626324,2.949528,0.915544,11.475921
NGC6186,7.538403,105.876247,3.982961,0.12337,4.113662,-1.054335,1.951087
NGC6186,10.883673,100.667318,4.005074,2.601927,4.931657,-4.503953,3.106264
NGC6186,14.47895,85.787598,4.24079,9.055449,5.2895,-1.294157,3.397754
NGC6301,2.706397,116.759575,15.160656,1.14765,6.669471,-4.609953,15.819334
NGC6301,6.174233,156.890952,9.803693,11.025284,6.747792,-9.98504,7.64327
NGC6301,9.536973,194.375203,7.504026,-3.390274,6.163483,-4.600201,3.410585
NGC6301,12.526293,215.189662,6.22491,-4.059417,6.663123,-2.690437,4.470274
NGC6301,15.833444,229.88502,7.572461,0.806643,7.495533,1.391732,6.643845
NGC6301,19.021001,240.621946,6.604933,-5.1475,9.418704,8.015994,9.422745
NGC6301,22.136658,249.554624,5.986795,1.497242,8.940819,9.464081,10.054832
NGC6310,26.242261,61.445505,38.03865,-10.516052,19.768603,-160.203459,74.217326
NGC6314,2.759874,153.424426,23.60665,3.036236,6.98392,-20.374809,29.709075
NGC6314,6.545629,243.260469,13.486547,9.866602,15.691605,-7.404777,6.230609
NGC6314,9.874478,256.15412,10.535139,1.656164,26.030116,4.568925,14.333906
NGC6314,12.968664,257.800138,9.736609,-17.733007,16.46755,21.084255,17.799712
NGC6361,3.971817,105.051582,12.133674,4.779329,3.895252,4.586683,16.396905
NGC6361,8.429681,158.124016,13.25048,14.605003,5.235169,6.623586,8.235887
NGC6361,12.061595,173.917361,10.5603,22.966626,5.762419,10.330055,4.114798
NGC6361,15.416176,187.140601,5.995469,25.082747,5.720556,11.13894,2.541314
NGC6361,19.146962,201.520419,4.102086,15.98488,7.375908,4.671098,1.693294
NGC6361,22.787203,208.771828,5.480334,7.132359,8.312138,4.945685,1.930647
NGC6361,26.316787,221.730201,4.281084,2.71362,10.983723,1.167869,3.08345
NGC6361,29.688535,231.327344,4.22227,-5.164914,14.767633,-0.277902,4.350811
NGC6361,33.110478,237.00359,7.648227,-13.912897,18.736951,0.985893,5.945176
NGC6361,36.52193,233.124987,9.862392,-36.919512,22.201737,2.99239,6.800382
NGC6394,2.864336,41.362434,10.977491,0.679971,6.594065,11.605672,4.667185
NGC6394,6.376927,126.090655,7.60481,-5.717884,4.635785,8.849794,3.078502
NGC6394,9.878181,195.2436,4.706695,-5.433046,3.986204,2.554412,3.455619
NGC6394,13.101529,247.265114,7.521992,-1.612336,5.306993,-1.940339,4.376444
NGC6394,16.517102,280.411731,9.764039,15.171766,10.470332,-4.270459,7.657639
NGC6478,8.018171,117.505857,6.859168,14.178114,3.450291,10.668702,0.663321
NGC6478,12.282579,167.67403,6.705221,17.392833,9.932832,2.586289,6.083621
NGC7738,6.665603,151.133472,3.894553,-7.389892,4.758227,-0.897109,1.686349
NGC7738,10.118117,148.673056,5.9457,-19.981386,6.746094,-1.297548,5.788716
NGC7819,2.637817,46.690656,6.322835,-5.004546,3.526476,-10.652001,2.671315
NGC7819,5.613237,97.242646,8.685506,-13.402315,5.403562,-10.643353,3.226492
NGC7819,8.611104,120.113237,9.594022,-14.443813,4.301227,0.226225,6.309083
NGC7819,12.453822,109.962082,14.350979,-25.265403,7.351196,6.392507,10.342596
UGC00809,8.743555,101.061476,4.24101,-2.390688,5.162962,0.681641,1.692917
UGC03253,7.359804,108.683584,6.155701,-24.985356,5.130658,3.076929,3.959376
UGC03539,3.651049,52.305904,4.416212,-3.641751,1.843884,-7.952042,4.717841
UGC03539,7.73502,100.000303,2.915891,-6.657757,2.185019,-6.178568,1.919301
UGC03539,11.729586,131.617229,2.054381,-1.151508,4.046337,-1.903304,3.10246
UGC03539,15.494394,144.236386,4.251308,6.729835,7.436325,-3.804759,5.922434
UGC03969,7.323152,143.060951,3.495137,-0.771768,5.632737,-0.965806,1.420797
UGC03969,11.10533,193.384973,4.527176,-3.301493,8.869887,1.279033,5.511119
UGC03973,2.389199,57.032938,35.069558,26.36849,9.101867,3.032508,15.681068
UGC03973,5.508521,139.72997,28.345731,20.159832,13.106967,34.575519,11.664071
UGC03973,8.633197,173.704689,19.971202,-19.597037,10.15684,0.006877,8.888266
UGC03973,11.687791,173.349645,17.823311,-25.359621,9.12524,2.56131,12.76569
UGC03973,15.228276,201.130842,11.061559,-14.943961,8.125191,3.732962,11.877099
UGC03973,19.776978,188.710369,17.951639,-10.218699,7.990052,-12.213493,15.625008
UGC04029,4.384739,42.743507,2.635805,1.508753,1.114051,22.088234,3.376991
UGC04029,9.234972,90.945537,3.925824,4.79878,1.468468,15.495187,3.207786
UGC04029,13.250015,119.172224,4.483164,4.608836,2.34816,9.170022,2.90091
UGC04029,17.1274,143.300604,2.673448,7.068085,3.955288,4.38878,3.816934
UGC04029,21.150586,154.354166,3.601855,2.029917,6.458096,3.941479,4.122154
UGC04029,24.943625,175.069167,6.455643,14.950641,14.485553,-2.807227,8.876069
UGC04029,28.44133,190.556697,8.692501,-6.686741,17.965447,12.153039,9.953907
UGC04029,32.207158,199.913971,19.933844,-24.27564,25.348565,24.664503,24.147414
UGC04132,3.639984,120.909823,7.372615,3.473867,3.85038,-10.317234,18.420137
UGC04132,7.710498,180.591763,5.613406,4.690826,5.555857,-13.22443,7.152895
UGC04132,11.686822,209.980012,2.424412,2.629328,8.578852,-15.421922,2.975839
UGC04132,15.16678,221.51892,2.869312,-0.926259,10.111369,-13.657971,3.085395
UGC04132,18.387126,228.374088,2.982353,1.297889,8.121719,-4.767807,3.986139
UGC04132,21.862137,238.538804,3.280611,3.91364,7.290438,-0.247862,5.00097
UGC04132,25.363181,245.4505,3.533151,7.813987,10.512522,0.507716,6.68964
UGC04132,28.696682,248.659149,5.422863,17.685098,16.48888,4.479831,6.918811
UGC04280,7.864712,83.1281,51.787503,19.444451,43.664568,-2.306707,12.171116
UGC04461,3.491902,47.063214,2.080057,1.407248,1.238531,1.943541,2.377874
UGC04461,7.344605,103.434963,4.009928,5.709351,1.990453,2.945113,3.172696
UGC04461,11.161409,125.465491,3.076139,4.49052,3.189244,1.327202,4.049219
UGC04461,15.12062,130.228123,4.389641,4.095477,6.863743,8.429635,9.616207
UGC05108,3.151807,108.727554,12.773811,9.249166,7.418984,-25.32473,15.159371
UGC05108,6.736161,220.317542,9.892412,9.946732,12.773591,-7.466544,16.791113
UGC05108,10.331134,279.558861,9.626799,35.630895,25.604324,4.041579,15.851337
UGC05108,14.036626,292.28209,11.248576,63.377459,22.808419,12.151449,16.495111
UGC05108,17.957445,292.064922,137.358099,-49.343173,255.179468,-106.092515,216.587826
UGC05111,3.745022,74.589162,3.937658,3.970381,2.333741,-8.044667,9.860924
UGC05111,7.896614,139.53602,3.779269,2.956053,2.341351,-7.911319,8.014654
UGC05111,11.987691,184.87959,4.577955,2.687864,3.768732,-6.980653,3.48972
UGC05111,15.536494,199.901496,3.612763,-0.59829,5.458915,-5.841538,2.964434
UGC05111,18.850965,210.713123,3.168169,-1.10255,8.40498,-2.377619,4.19866
UGC05111,22.227952,221.755567,2.972807,-8.123792,12.801838,1.788223,6.411559
UGC05111,25.312218,226.5207,7.020834,-7.380086,21.053511,1.598092,7.057275
UGC05359,3.631286,92.0603,16.642846,12.367207,6.939282,-0.464563,16.29719
UGC05359,7.809112,141.824141,6.980924,13.955835,8.40387,-1.326282,13.312453
UGC05359,12.149102,184.561833,53.484565,11.999157,15.09444,5.90989,30.343127
UGC05359,16.489055,142.312263,28.460375,88.908677,28.867658,-69.566057,20.347409
UGC05598,3.99319,62.094671,8.027632,-3.180368,3.076847,-2.681428,7.510756
UGC05598,8.364575,106.933529,2.817613,3.180443,6.684982,-5.317176,4.580958
UGC05598,12.291276,166.660297,11.584474,-9.607182,11.532097,14.065832,8.728775
UGC05598,16.301359,176.357191,24.613565,-16.085746,18.627089,7.367308,18.912845
UGC07012,6.201742,67.305639,4.932096,-3.851438,7.352226,22.22714,4.692426
UGC07012,9.814613,74.256605,6.049839,-31.771621,21.619019,11.193408,18.643568
UGC08107,3.579957,166.666209,14.43648,-3.40228,5.003798,30.858151,19.565153
UGC08107,7.596361,238.930015,19.008874,-8.438074,6.98812,10.612757,10.575196
UGC08107,11.512974,297.352279,8.273964,-13.339429,12.683662,-13.443843,10.695902
UGC08107,15.418234,312.453501,8.135459,-30.993823,16.669066,7.59892,12.573441
UGC08107,19.062947,325.89487,9.867858,-29.23497,15.158098,27.627867,15.219811
UGC08267,4.053842,107.903993,8.468729,2.845341,3.859009,13.059099,9.050545
UGC08267,8.519616,165.546728,4.739238,-5.652526,5.538398,-0.589153,2.57636
UGC08267,12.238971,194.721397,3.56538,-7.467186,6.640742,-2.039601,2.846833
UGC08267,15.665631,221.451646,16.30888,-6.236807,22.231424,-2.813734,17.663389
UGC09067,2.985206,92.795625,6.348027,-5.173564,4.221522,11.123189,21.927788
UGC09067,6.291034,179.754843,10.9905,-3.6698,5.779594,-0.240173,9.102231
UGC09067,9.545768,196.791272,4.012412,1.075301,7.112998,0.897433,3.902602
UGC09067,12.827851,208.71364,4.280903,6.056334,10.537503,3.375498,5.675717
UGC09067,16.533073,214.624412,11.044189,11.132893,11.641673,-0.228524,5.719405
UGC09476,2.496365,53.261423,22.754136,-14.548022,8.007502,-24.829098,15.939924
UGC09476,5.918516,10.762487,26.207596,19.886568,24.484047,-70.989739,21.133906
UGC09476,9.479872,105.603879,35.509882,-7.714505,20.246764,1.377578,15.744534
UGC09476,12.721243,107.079962,6.131895,-5.424232,6.634253,9.845035,6.308482
UGC09476,16.678621,108.238719,3.215137,5.179732,5.744221,14.667372,5.743585
UGC09476,20.07322,114.481571,6.466036,12.507431,4.080939,17.380163,5.779072
UGC09476,23.735947,136.280573,10.916493,10.466958,7.138376,10.791712,3.966813
UGC09537,8.173277,174.986114,17.213297,-4.141284,7.46529,33.405435,10.207934
UGC09537,11.55267,251.388671,15.942292,14.402393,17.80888,38.170662,9.572935
UGC09542,3.724435,35.107492,3.826602,-0.318139,1.480926,2.97787,4.447413
UGC09542,7.859441,78.440036,8.010059,-3.035291,3.019679,2.029701,2.410858
UGC09542,11.919396,111.392003,3.796928,-7.772659,3.056551,-1.617373,2.767184
UGC09542,15.33875,133.060683,3.619583,-11.165628,4.868787,-0.41424,3.743528
UGC09542,18.370446,149.732725,4.426185,-9.766181,3.683613,-0.994678,2.564206
UGC09542,21.208473,163.304605,6.299455,-14.492159,8.382707,1.64541,5.333774
UGC09665,3.863794,37.669529,2.170412,2.145176,1.086187,2.741637,3.444652
UGC09665,8.154278,76.186812,2.183455,3.305753,1.960221,2.777968,1.900747
UGC09665,11.686202,93.560183,1.698062,6.843364,2.710991,4.811384,1.281908
UGC09665,15.005569,105.055014,2.287377,5.980547,3.551853,6.602329,2.33408
UGC09665,18.608841,115.097107,3.630699,7.32537,7.562434,6.65466,4.113098
UGC09759,6.833663,100.059155,2.711821,0.629499,3.960736,1.353046,3.016058
UGC09759,10.394336,139.532548,4.179346,-4.886472,6.112625,3.975393,7.297616
UGC09873,7.672515,53.967346,4.595833,0.463109,2.773524,6.301762,0.718538
UGC09892,3.667317,45.569552,7.853757,0.077688,2.518601,-6.812296,5.682632
UGC09892,7.747533,95.600973,6.163163,2.467347,3.17425,6.730678,3.331808
UGC09892,11.898201,127.674311,2.910659,-0.219897,6.195826,6.696155,5.729416
UGC09892,16.192054,150.905813,7.857227,-11.569989,7.979284,9.478306,4.28028
UGC09892,20.237764,165.838039,17.901204,18.126329,21.685606,4.799315,19.539232
UGC09919,6.142492,53.820102,5.089395,3.993557,6.841815,-11.298337,4.352668
UGC09919,10.159735,74.868308,4.65894,1.81705,3.01742,-7.027634,4.261224
UGC09919,13.070351,98.020779,2.998255,-3.092198,4.578619,-1.94962,4.56487
UGC09919,17.608064,109.431022,9.195947,5.856519,7.726635,-6.533162,7.05633
UGC10043,6.855571,122.684738,602.167197,-0.547003,24.464013,11.415128,0.007289
UGC10043,12.623919,155.826668,nan,2.997086,nan,4.389363,nan
UGC10043,16.420611,169.675312,nan,4.425552,nan,2.451565,nan
UGC10043,20.774762,185.08523,nan,5.790426,nan,-0.790179,nan
UGC10043,25.620249,216.154941,nan,7.382162,nan,-4.89283,nan
UGC10043,30.523633,259.989226,nan,7.112784,nan,3.154621,nan
UGC10043,35.160938,307.425928,nan,15.655475,nan,2.5018,nan
UGC10043,38.708505,327.989542,nan,3.786916,nan,2.298394,nan
UGC10043,42.58252,376.705292,nan,22.147218,nan,-0.048377,nan
UGC10043,46.706484,394.687856,nan,13.119074,nan,4.873871,nan
UGC10043,50.968102,593.347761,nan,5.035229,nan,-32.295072,nan
UGC10043,56.413278,633.236907,nan,15.53757,nan,-25.584687,nan
UGC10123,3.47416,59.51838,3.255837,3.029145,2.952631,-58.578321,7.311749
UGC10123,7.316724,119.818337,3.91928,2.389234,3.195719,-54.105228,4.447121
UGC10123,11.113873,158.881731,6.942889,4.369262,3.887201,-42.446751,1.107756
UGC10123,14.423819,178.262975,6.054643,1.640501,7.66982,-33.515663,2.205996
UGC10123,17.597054,206.68953,4.047625,13.521246,15.953652,-16.189111,5.547828
UGC10123,21.23679,222.5411,7.55424,26.498854,11.100579,-15.25986,7.448238
UGC10205,2.576089,101.820076,17.425649,-11.702267,8.785186,-38.306949,12.260026
UGC10205,6.097225,138.824316,16.132929,3.2995,10.648457,-23.550543,11.679309
UGC10205,9.694254,208.815528,10.822584,17.179802,12.493487,7.647036,7.745533
UGC10205,13.40648,269.119629,10.153573,68.720316,31.238046,8.52251,24.130723
UGC10380,8.497959,83.898093,15.270118,-12.003857,22.494606,4.343104,20.12048
UGC10380,11.632522,126.665558,26.5279,11.600176,28.641576,2.891411,8.586769
UGC10384,3.467684,71.559627,4.39444,3.24265,1.832462,-2.943658,9.748233
UGC10384,7.321684,133.92513,3.580175,2.642907,2.813271,-5.000386,2.878993
UGC10384,11.117308,163.853767,1.81742,2.042587,4.914765,-2.906303,2.883403
UGC10384,14.873709,181.624605,4.043981,1.503185,8.240843,-2.94909,4.959977
UGC10384,18.572455,193.100002,10.270326,-0.427557,14.289718,6.743693,6.009508
UGC10710,7.253656,205.003625,13.606774,5.193303,24.02747,7.016233,12.792639
