# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: radius, unit: arcsec, datatype: float64}
# - {name: Vrot, unit: km / s, datatype: float64, description: Rotation curve}
# - {name: e_Vrot, unit: km / s, datatype: float64, description: Error in rotation curve}
# - {name: Vrad, datatype: float64, description: Expansion velocity}
# - {name: e_Vrad, unit: km / s, datatype: float64, description: Error in expansion velocity}
# - {name: dVsys, unit: km / s, datatype: float64, description: Systemic velocity offset}
# - {name: e_dVsys, unit: km / s, datatype: float64, description: Error in systemic velocity offset}
# delimiter: ','
# meta: !!omap
# - {comments: CO_natv Rotation Curves from 2018ApJ...860...92L}
# - {date: '2020-06-22'}
# schema: astropy-2.0
Name,radius,Vrot,e_Vrot,Vrad,e_Vrad,dVsys,e_dVsys
NGC0551,15.176203,166.03132,2.436185,-3.465077,6.182804,4.190577,2.502937
NGC0551,17.894288,176.331235,2.795101,-4.399782,6.2732,4.726657,2.055754
NGC0551,20.896939,187.640404,2.538086,-0.711684,7.148198,0.36923,3.115442
NGC0551,23.938523,188.605738,10.74686,-1.548021,13.710894,3.660993,7.092584
NGC1167,16.645141,269.812486,181.098149,61.484334,421.982736,191.437143,416.885118
NGC1167,20.273334,82.760749,153.583261,160.709501,27.720113,411.579355,146.188809
NGC1167,24.830307,373.620487,96.356379,179.371613,31.58164,116.320947,90.566212
NGC1167,29.23143,347.675179,23.915387,69.99843,34.445064,156.062637,33.957558
NGC1167,32.490552,284.786152,22.055,119.441408,29.904351,178.622376,30.810253
NGC1167,35.598419,333.853957,60.125584,147.333371,43.073819,192.416753,47.877311
NGC2253,2.470596,81.969728,10.325263,0.538185,4.315599,1.986801,18.070326
NGC2253,5.204622,136.441772,8.744213,-5.478912,5.814277,2.807792,10.091832
NGC2253,8.327932,158.861472,7.040532,-2.966964,6.101286,-5.186466,4.194182
NGC2253,11.536486,163.803171,4.881592,-3.867702,5.58747,-5.730286,5.084245
NGC2253,14.522018,169.733228,4.764715,0.092476,5.606678,-2.709658,4.532112
NGC2253,17.668436,172.556288,4.192767,3.139019,5.802538,0.128084,4.42821
NGC2253,20.872747,179.02314,4.451195,6.124275,5.402263,0.053341,4.270124
NGC2253,23.915483,182.640599,4.224673,9.216725,5.377319,-1.066252,4.391934
NGC2347,2.545429,182.959611,19.146319,0.155578,12.603494,3.969839,42.59175
NGC2347,5.350161,260.815997,17.744954,-10.779105,16.125948,4.688722,14.882713
NGC2347,8.118639,271.171258,9.652841,-1.91719,11.044458,3.252241,3.186337
NGC2347,10.902127,280.641569,8.217267,11.464558,12.430438,0.23509,6.170402
NGC2347,13.751806,284.595272,8.116682,11.12251,11.955379,0.399131,6.02453
NGC2347,16.550541,288.610559,9.730352,-1.181443,10.925564,0.58541,5.746394
NGC2347,19.112619,283.99061,10.716932,-11.389153,9.671197,0.680567,9.363878
NGC2410,3.626134,88.544823,8.60675,-9.048182,4.994816,-4.733953,17.89404
NGC2410,7.621806,189.380282,17.140888,-15.48548,7.84556,-6.518918,17.9751
NGC2410,10.920037,240.868031,10.061034,-11.458011,9.727265,0.302208,7.173355
NGC2410,13.960912,240.40646,7.577482,4.879893,9.663786,3.02713,5.592946
NGC2410,17.259062,225.359701,12.215669,12.589963,11.135353,7.574807,5.27468
NGC2410,20.366605,223.855778,9.417991,7.158216,10.642919,6.747743,7.707967
NGC2410,23.156679,223.909961,5.049789,6.485561,8.508519,5.209736,5.452187
NGC2410,26.234547,229.075747,4.969102,1.172558,11.206366,2.823223,5.312359
NGC2410,29.229213,233.981299,7.617111,0.702493,24.81451,5.824817,10.435393
NGC2480,5.714701,11.342878,3.971313,-7.977122,8.710504,42.93569,8.145902
NGC2480,9.578572,3.982591,22.067068,48.36038,60.385795,68.898469,49.621104
NGC2487,2.19412,115.020977,31.498492,-2.916285,9.974876,-7.029902,14.965932
NGC2487,4.684338,163.233026,17.094886,9.697219,18.353754,-2.909126,19.589065
NGC2487,8.822112,163.293278,40.178846,4.453264,28.109939,-17.728401,19.794679
NGC2487,15.243307,141.413086,93.817773,80.246196,77.082737,-38.858306,73.475715
NGC2487,20.60734,308.94625,72.554514,95.455776,88.993263,107.169742,89.479621
NGC2487,23.27547,229.937501,41.094441,6.485336,36.755375,13.368023,40.995143
NGC2487,25.974507,253.533356,39.330233,1.308318,11.843917,6.182163,22.099368
NGC2487,29.109581,419.950139,46.988739,17.772334,16.222065,4.786334,23.766416
NGC2487,32.892738,487.260777,61.063613,26.345294,32.122617,23.426776,33.441688
NGC2623,2.427499,68.671847,6.129155,-5.135643,2.892798,3.552055,9.855764
NGC2623,5.71231,117.370607,5.477282,-1.382944,4.985279,7.656904,8.611937
NGC2623,9.060479,130.682892,20.446038,3.847671,9.426847,-4.206167,15.455297
NGC2623,12.483626,120.286442,42.009919,-16.628496,27.221095,-27.585714,27.360738
NGC2623,15.600699,233.54102,85.125914,-63.346758,107.732855,-43.473437,81.211466
NGC2623,19.078608,111.26687,56.06268,155.715653,84.898501,145.976856,74.788781
NGC2639,3.751631,174.494495,38.019912,23.394526,32.64696,-23.735427,36.202094
NGC2639,7.225417,269.006239,16.02939,4.809863,14.155584,-12.101113,13.690814
NGC2639,10.334188,310.230382,11.237444,2.566183,10.112076,-15.150633,3.663792
NGC2639,13.186754,339.640765,10.220734,2.684074,11.676977,-7.616965,6.03166
NGC2639,16.12038,356.675294,10.63069,2.44916,13.502225,-3.765186,9.958174
NGC2639,19.041172,372.520276,11.454064,2.22627,14.04083,1.121807,11.152434
NGC2639,22.163616,381.507733,12.860656,-6.929988,19.584762,6.293755,12.74571
NGC2730,2.187157,35.316184,5.30711,-1.319453,4.986511,-12.136279,15.251673
NGC2730,5.209402,88.836256,7.799772,-21.705056,4.656057,-6.956194,13.44697
NGC2730,8.495605,93.662179,10.973051,-37.042948,12.104878,-18.248751,18.655538
NGC2730,11.593674,129.289235,10.18583,-28.56601,11.085508,-3.987207,19.204678
NGC2730,15.131721,140.520882,9.796059,8.395921,6.43027,-4.780851,22.811262
NGC2906,2.704383,52.249853,5.825178,1.668101,3.060365,-7.316968,9.749837
NGC2906,6.361789,141.319206,13.498903,12.580821,6.06484,10.719751,12.940851
NGC2906,10.00586,172.892497,6.208042,20.520092,6.310134,9.028146,2.146197
NGC2906,13.608244,175.860034,4.307718,11.46703,5.825691,6.17703,4.403466
NGC2906,17.252061,180.587455,3.860805,2.956031,5.796287,3.059369,4.812175
NGC2906,20.812565,186.212365,4.727491,-4.61854,6.202486,0.441679,5.197542
NGC2916,11.742834,139.809252,43.491739,-11.548213,67.424849,40.819724,58.158638
NGC2916,15.036877,221.647904,14.70513,38.629196,25.283507,107.887013,23.573168
NGC2916,18.477281,221.15445,17.742958,33.315319,105.08306,62.621597,17.589768
NGC2916,21.371349,230.395657,40.024559,175.20293,52.876856,79.13621,33.695194
NGC2916,24.4342,205.058067,11.27484,25.322251,39.189043,119.70939,14.366058
NGC2916,27.581127,199.586835,16.300897,30.923162,24.258403,130.275115,14.03819
NGC3303,2.887107,32.490776,20.704455,3.252488,5.821994,189.611494,14.436378
NGC3303,6.168783,-13.696196,14.971438,9.23003,16.308682,224.107165,21.616168
NGC3303,9.191361,16.998146,23.372099,-2.73604,26.469573,164.226701,19.580345
NGC3303,13.210502,-32.031715,81.65649,-15.393169,103.384869,185.559788,119.951627
NGC3303,17.237822,14.146454,86.70786,-18.095008,99.97606,135.397336,120.863534
NGC3381,4.818297,8.732139,5.379146,-15.763365,4.683508,-1.28889,5.330905
NGC3811,2.318302,118.976026,17.059707,-14.276262,4.489925,-6.403111,28.473258
NGC3811,5.471341,141.113037,8.452842,-24.641386,10.977475,1.176514,8.535659
NGC3811,8.63188,118.354246,6.952529,-5.941457,11.658655,7.119042,11.831303
NGC3811,11.894775,139.840029,17.288988,20.789904,22.223637,25.57672,12.842855
NGC3811,15.048496,174.50019,18.579672,36.196161,35.694711,31.535468,11.921678
NGC3811,17.93995,178.980676,7.609771,-11.315285,9.567939,9.30991,6.008032
NGC3811,20.753774,179.566828,7.88109,-24.501716,7.762988,19.779282,7.878577
NGC3811,23.516586,191.500589,10.184439,-10.190356,7.656124,15.201131,6.096267
NGC3815,2.861461,83.456295,5.850703,-1.835742,3.821122,-0.825767,11.629492
NGC3815,6.050051,134.092002,4.981829,1.123452,5.235292,2.383596,3.884459
NGC3815,9.228044,167.959274,5.005806,2.074696,6.526343,-2.330446,2.102991
NGC3815,12.124257,181.744011,3.974512,-3.171262,6.280447,-2.42598,7.127531
NGC3815,15.13166,189.298529,5.687714,-16.745621,7.009377,-0.106958,8.512284
NGC3994,2.840498,125.616692,10.839819,2.770125,5.198276,3.305648,21.231569
NGC3994,6.014723,201.94713,8.787953,-5.174612,6.817146,-1.383184,2.935116
NGC3994,9.12703,216.456204,6.91292,-2.081535,7.274094,-1.169387,7.653922
NGC3994,12.206297,220.0572,5.909829,-6.466151,10.408312,0.530552,11.9273
NGC4047,2.34411,118.023093,13.033267,6.475037,6.828026,-3.013606,22.92373
NGC4047,4.966355,159.126119,8.550211,8.550832,6.458359,-0.926226,4.743195
NGC4047,7.947474,186.379361,7.269785,8.025661,6.087632,0.3779,3.174596
NGC4047,11.000863,203.751537,7.456961,1.673821,6.726008,-2.266663,6.586173
NGC4047,13.85448,212.692989,7.592337,-4.506963,7.164849,-4.740535,6.360714
NGC4047,16.690239,217.096754,7.991993,-7.471277,7.435352,-5.712554,6.889269
NGC4047,19.550721,221.293648,8.045421,-8.955599,7.774577,-4.850419,6.063605
NGC4149,3.205956,107.046968,7.099533,0.907101,4.38334,6.712296,12.705378
NGC4149,6.724878,186.778316,4.859316,-4.611208,6.284425,-3.311872,4.044775
NGC4149,10.239551,223.246993,4.558744,5.040532,8.990283,-3.387569,6.238809
NGC4149,13.418688,239.590951,4.469665,2.329955,13.628983,-0.863609,13.009658
NGC4185,7.431355,27.933224,111.396335,37.748382,41.671867,-164.364716,125.280913
NGC4185,11.310656,114.713415,121.980138,1.898098,41.148385,-87.391875,136.407116
NGC4185,15.198038,180.59801,185.995191,-13.339174,24.686369,-24.344589,176.389935
NGC4185,18.849115,-1279.896877,445.667734,-8.412444,134.649293,-1481.584051,441.837339
NGC4210,10.008458,148.95137,14.920964,-16.943499,9.880909,11.37447,11.158233
NGC4210,11.860135,151.056818,6.743779,3.951843,6.752628,2.190214,5.216309
NGC4210,13.948024,166.659351,6.660854,-1.211687,6.071146,7.63498,4.046707
NGC4210,16.18583,179.055651,7.389291,-3.127651,5.874857,5.727838,4.338906
NGC4210,18.176672,182.416899,9.307479,-8.240128,7.422577,0.601428,5.197633
NGC4210,20.084676,196.136139,11.572338,-12.408928,9.626477,-0.121978,11.759416
NGC4210,22.177281,174.099526,11.519551,-29.893673,13.362254,-16.617163,12.28321
NGC4210,24.554227,176.24703,22.561234,-26.724818,23.531278,11.973506,18.936958
NGC4470,2.798628,48.053628,29.071759,10.882464,74.461897,-16.401661,27.458015
NGC4470,5.71889,48.666989,4.102989,23.280673,7.022724,9.403601,5.394203
NGC4470,8.812877,65.099686,4.842124,7.05352,3.665209,0.90698,3.91444
NGC4470,11.731179,72.164297,5.316612,9.612158,6.518887,6.519532,3.581097
NGC4470,14.708637,58.632694,9.769731,-14.333689,18.978842,-1.862524,7.039983
NGC4470,17.733319,52.21929,11.900535,-30.879614,17.950406,-7.959931,10.139695
NGC4644,3.726491,90.281042,9.051151,4.81992,5.440133,3.144793,10.710737
NGC4644,7.933308,159.247536,6.140825,5.080881,4.470283,-1.403971,5.956259
NGC4644,11.545811,173.408109,4.079731,5.960033,5.71734,-0.737631,2.815361
NGC4644,14.858026,186.44054,7.201944,-4.381141,5.750316,-1.243301,4.581783
NGC4644,18.057362,198.365327,11.485003,-3.441769,7.982838,2.173601,5.441087
NGC4676A,5.967544,216.430054,17.495466,-7.738248,18.083311,1.600612,25.806715
NGC4711,2.796962,58.199347,4.2717,4.296905,3.54745,1.635153,10.004812
NGC4711,5.958338,98.371058,4.424792,8.808852,5.304111,-0.353316,5.115239
NGC4711,9.433692,122.442287,4.396297,10.943241,5.292473,0.460643,1.843755
NGC4711,12.931507,133.91338,2.436232,6.5255,4.281564,-1.089634,2.97913
NGC4711,16.124838,144.375051,2.909671,5.884104,5.022583,-0.15857,3.784541
NGC4711,19.397343,156.067711,3.438213,0.917423,5.393011,2.225714,5.746095
NGC4961,2.565488,42.125115,4.516229,6.525972,5.377083,4.294687,3.019882
NGC4961,5.494118,70.336076,2.955108,9.661664,2.700728,1.232063,3.202299
NGC4961,8.482425,97.258894,3.799136,1.299138,3.470723,1.174726,5.275684
NGC4961,11.510078,113.074805,9.030604,-5.939336,14.662956,0.935154,15.855085
NGC5000,2.085331,45.315626,5.827719,1.358266,4.29224,-5.134623,13.195606
NGC5000,4.424628,80.262576,10.886191,-0.456094,6.191763,-1.724516,16.066573
NGC5000,7.896461,-56.26415,62.174225,-22.889051,33.585954,51.504355,45.130338
NGC5000,14.750643,178.553825,22.779927,10.765708,15.089916,6.316468,23.998492
NGC5000,17.565082,175.96258,19.806141,14.647877,12.458242,6.57897,22.804978
NGC5000,20.533241,46.452692,70.206475,-104.336866,45.737087,-10.027851,63.876243
NGC5016,2.321383,55.918157,5.473328,0.63948,3.835366,-8.891624,7.192317
NGC5016,5.446046,108.431053,7.61024,0.45573,4.572339,-11.743325,4.222253
NGC5016,8.631152,136.769832,6.661641,-4.081839,5.286279,-1.461522,7.905489
NGC5016,11.650173,157.478264,6.579258,-3.042474,4.974518,1.196447,8.155932
NGC5016,14.850776,181.467915,9.806476,-10.729858,6.60606,-4.143211,6.795112
NGC5016,18.031736,175.196793,12.743622,-7.915306,9.127572,8.981834,13.79604
NGC5056,2.944432,56.183851,11.762616,-19.036779,6.294729,-3.930155,18.934533
NGC5056,6.208327,151.537846,8.807596,-14.146941,7.182119,-1.085179,9.080784
NGC5056,9.442268,165.479643,3.650579,-3.953869,6.602926,-0.871948,1.504213
NGC5056,12.600846,173.285689,3.175013,0.456271,5.140107,0.547075,2.150521
NGC5056,15.872139,176.536678,2.39596,2.058634,5.641802,1.213236,3.666537
NGC5056,19.420557,176.858473,3.061696,-3.329524,7.784589,-2.292038,4.464563
NGC5205,10.59763,-208.185478,125.793049,-181.6438,75.830342,-162.575379,33.333497
NGC5218,2.175152,36.690007,6.080584,-14.653369,4.074527,-10.93501,17.577854
NGC5218,5.130817,98.267951,10.329475,-28.110084,7.876183,-4.842568,9.99429
NGC5218,8.116554,208.552353,14.952592,-1.870109,9.271955,4.835583,14.759199
NGC5218,11.067399,211.107547,16.035159,20.220856,9.239598,3.61417,20.99957
NGC5218,14.239873,225.436176,21.089356,35.241525,20.427652,-15.718472,22.869216
NGC5218,17.720985,245.291177,16.162034,20.117402,9.824734,-11.056257,24.864701
NGC5394,3.427032,21.734233,1.73842,-1.297907,0.865081,4.148453,2.005298
NGC5394,7.289458,30.412297,1.537574,-1.465405,1.248333,2.477776,1.101475
NGC5394,10.650683,39.073372,3.637384,-1.165517,2.095571,0.020125,0.430388
NGC5394,14.455195,14.19383,18.992436,4.026659,14.024451,-10.162,9.963004
NGC5394,18.143251,51.185198,28.310305,44.244165,41.130014,-42.509179,40.113691
NGC5406,15.312731,305.494336,16.17652,-19.999354,14.732035,-3.577232,7.561542
NGC5406,18.382921,293.527837,12.904001,-2.387728,11.01906,-6.175889,9.606357
NGC5406,21.394203,298.399784,7.200627,2.194109,10.271819,-10.311508,4.728886
NGC5406,24.461864,291.476401,7.472439,14.475819,9.692136,-14.578594,8.011556
NGC5406,27.49957,261.716849,7.261332,12.121997,9.987159,-20.130253,11.756388
NGC5406,30.70587,253.072787,11.028018,2.318444,10.875352,-11.430888,12.038601
NGC5406,33.69845,250.556747,11.298673,-1.126313,14.811519,-0.128972,11.480414
NGC5480,2.327472,75.380234,13.427465,-5.517265,5.183301,4.284309,10.156305
NGC5480,4.950315,88.452702,5.336308,4.80529,3.577849,1.03475,1.642721
NGC5480,7.57407,97.935752,4.553253,6.665394,3.788754,1.43824,4.18309
NGC5480,10.14117,101.060519,6.311788,7.16907,3.555186,3.227859,5.592268
NGC5480,12.644793,103.378736,5.936963,7.021901,3.234173,1.148487,6.803639
