# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=180.7111 deg DEC=48.6362 deg PA=104.0 INC=42.1}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 49.06 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=46.04 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC4047.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.238,0.022,10,10,39.885,2.5575984,537.556,537.5558,13.094,3.0410e+07,171.507,1.3076e+08
3.0,0.714,0.065,27,27,33.287,3.606267,1211.291,1748.847,7.897,9.8934e+07,143.134,4.2541e+08
5.0,1.189,0.109,49,49,29.609,4.775864,1955.378,3704.225,5.822,2.0955e+08,127.319,9.0107e+08
7.0,1.665,0.152,62,62,26.671,5.781965,2228.659,5932.884,5.079,3.3563e+08,114.686,1.4432e+09
9.0,2.141,0.195,86,86,22.667,4.209737,2627.268,8560.151,4.153,4.8425e+08,97.468,2.0823e+09
11.0,2.616,0.239,104,104,17.324,3.349402,2428.209,10988.36,3.588,6.2162e+08,74.492,2.6730e+09
13.0,3.092,0.282,119,119,12.227,3.284233,1961.018,12949.378,3.248,7.3256e+08,52.577,3.1500e+09
15.0,3.568,0.326,142,142,9.533,3.4175138,1824.439,14773.817,2.910,8.3577e+08,40.992,3.5938e+09
17.0,4.043,0.369,158,158,7.801,3.7858765,1661.153,16434.97,2.720,9.2974e+08,33.544,3.9979e+09
19.0,4.519,0.413,178,178,4.678,3.1663404,1122.152,17557.123,2.541,9.9322e+08,20.114,4.2708e+09
21.0,4.995,0.456,191,191,2.396,2.5034218,616.775,18173.898,2.452,1.0281e+09,10.303,4.4209e+09
23.0,5.470,0.500,223,223,1.469,2.3341165,441.578,18615.477,2.289,1.0531e+09,6.318,4.5283e+09
25.0,5.946,0.543,228,223,0.619,2.2499714,190.336,18805.812,2.307,1.0639e+09,2.664,4.5746e+09
27.0,6.422,0.586,251,214,0.139,2.0217068,47.160,18852.973,2.241,1.0665e+09,0.600,4.5861e+09
29.0,6.898,0.630,269,191,0.408,1.6181531,148.039,19001.012,2.217,1.0749e+09,1.756,4.6221e+09
