# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=217.6817 deg DEC=29.1807 deg PA=349.0 INC=68.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 56.33 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=52.50 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC5657.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.410,0.029,10,10,11.614,1.1119847,314.113,314.11307,5.214,2.3430e+07,49.941,1.0075e+08
4.5,1.229,0.086,33,33,8.169,2.2182434,729.103,1043.2158,2.853,7.7816e+07,35.128,3.3461e+08
7.5,2.048,0.143,51,51,5.216,2.337333,719.464,1762.6802,2.278,1.3148e+08,22.429,5.6537e+08
10.5,2.868,0.200,72,72,3.481,1.7323513,677.786,2440.4658,1.907,1.8204e+08,14.967,7.8277e+08
13.5,3.687,0.257,94,94,2.137,1.2632447,543.339,2983.8044,1.582,2.2257e+08,9.190,9.5705e+08
16.5,4.506,0.314,120,117,1.260,1.0677073,408.841,3392.645,1.337,2.5307e+08,5.417,1.0882e+09
19.5,5.326,0.371,129,105,0.754,0.8741234,263.200,3655.845,1.244,2.7270e+08,3.244,1.1726e+09
22.5,6.145,0.429,161,101,0.437,0.7477812,190.134,3845.979,1.092,2.8688e+08,1.878,1.2336e+09
25.5,6.964,0.486,178,87,0.142,0.6427868,68.580,3914.559,1.030,2.9200e+08,0.613,1.2556e+09
28.5,7.784,0.543,197,82,-0.026,0.48963186,-13.940,3900.6191,0.968,2.9096e+08,-0.113,1.2511e+09
31.5,8.603,0.600,221,58,-0.042,0.29176706,-24.901,3875.718,0.931,2.8910e+08,-0.179,1.2431e+09
34.5,9.423,0.657,235,37,0.004,0.15799974,2.798,3878.5164,0.923,2.8931e+08,0.019,1.2440e+09
37.5,10.242,0.714,268,18,nan,nan,0.000,3878.5164,0.894,2.8931e+08,nan,1.2440e+09
40.5,11.061,0.771,273,4,nan,nan,0.000,3878.5164,0.925,2.8931e+08,nan,1.2440e+09
43.5,11.881,0.829,308,0,nan,nan,0.000,3878.5164,0.912,2.8931e+08,nan,1.2440e+09
46.5,12.700,0.886,328,0,nan,nan,0.000,3878.5164,0.932,2.8931e+08,nan,1.2440e+09
49.5,13.519,0.943,344,0,nan,nan,0.000,3878.5164,0.961,2.8931e+08,nan,1.2440e+09
52.5,14.339,1.000,360,0,nan,nan,0.000,3878.5164,1.003,2.8931e+08,nan,1.2440e+09
55.5,15.158,1.057,396,0,nan,nan,0.000,3878.5164,1.022,2.8931e+08,nan,1.2440e+09
58.5,15.977,1.114,404,0,nan,nan,0.000,3878.5164,1.075,2.8931e+08,nan,1.2440e+09
61.5,16.797,1.172,426,0,nan,nan,0.000,3878.5164,1.102,2.8931e+08,nan,1.2440e+09
64.5,17.616,1.229,454,0,nan,nan,0.000,3878.5164,1.126,2.8931e+08,nan,1.2440e+09
67.5,18.435,1.286,475,0,nan,nan,0.000,3878.5164,1.129,2.8931e+08,nan,1.2440e+09
70.5,19.255,1.343,483,0,nan,nan,0.000,3878.5164,1.170,2.8931e+08,nan,1.2440e+09
73.5,20.074,1.400,514,0,nan,nan,0.000,3878.5164,1.190,2.8931e+08,nan,1.2440e+09
76.5,20.893,1.457,532,0,nan,nan,0.000,3878.5164,1.200,2.8931e+08,nan,1.2440e+09
79.5,21.713,1.514,551,0,nan,nan,0.000,3878.5164,1.238,2.8931e+08,nan,1.2440e+09
82.5,22.532,1.572,521,0,nan,nan,0.000,3878.5164,1.234,2.8931e+08,nan,1.2440e+09
85.5,23.351,1.629,476,0,nan,nan,0.000,3878.5164,1.289,2.8931e+08,nan,1.2440e+09
88.5,24.171,1.686,459,0,nan,nan,0.000,3878.5164,1.299,2.8931e+08,nan,1.2440e+09
91.5,24.990,1.743,443,0,nan,nan,0.000,3878.5164,1.330,2.8931e+08,nan,1.2440e+09
94.5,25.809,1.800,438,0,nan,nan,0.000,3878.5164,1.362,2.8931e+08,nan,1.2440e+09
97.5,26.629,1.857,423,0,nan,nan,0.000,3878.5164,1.394,2.8931e+08,nan,1.2440e+09
100.5,27.448,1.914,424,0,nan,nan,0.000,3878.5164,1.434,2.8931e+08,nan,1.2440e+09
103.5,28.268,1.972,411,0,nan,nan,0.000,3878.5164,1.468,2.8931e+08,nan,1.2440e+09
106.5,29.087,2.029,413,0,nan,nan,0.000,3878.5164,1.508,2.8931e+08,nan,1.2440e+09
109.5,29.906,2.086,403,0,nan,nan,0.000,3878.5164,1.562,2.8931e+08,nan,1.2440e+09
112.5,30.726,2.143,397,0,nan,nan,0.000,3878.5164,1.608,2.8931e+08,nan,1.2440e+09
115.5,31.545,2.200,411,0,nan,nan,0.000,3878.5164,1.640,2.8931e+08,nan,1.2440e+09
118.5,32.364,2.257,391,0,nan,nan,0.000,3878.5164,1.705,2.8931e+08,nan,1.2440e+09
121.5,33.184,2.314,401,0,nan,nan,0.000,3878.5164,1.784,2.8931e+08,nan,1.2440e+09
124.5,34.003,2.372,391,0,nan,nan,0.000,3878.5164,1.839,2.8931e+08,nan,1.2440e+09
127.5,34.822,2.429,396,0,nan,nan,0.000,3878.5164,1.943,2.8931e+08,nan,1.2440e+09
130.5,35.642,2.486,381,0,nan,nan,0.000,3878.5164,2.026,2.8931e+08,nan,1.2440e+09
133.5,36.461,2.543,397,0,nan,nan,0.000,3878.5164,2.119,2.8931e+08,nan,1.2440e+09
136.5,37.280,2.600,382,0,nan,nan,0.000,3878.5164,2.289,2.8931e+08,nan,1.2440e+09
139.5,38.100,2.657,381,0,nan,nan,0.000,3878.5164,2.399,2.8931e+08,nan,1.2440e+09
142.5,38.919,2.715,389,0,nan,nan,0.000,3878.5164,2.546,2.8931e+08,nan,1.2440e+09
145.5,39.738,2.772,380,0,nan,nan,0.000,3878.5164,2.824,2.8931e+08,nan,1.2440e+09
148.5,40.558,2.829,380,0,nan,nan,0.000,3878.5164,3.226,2.8931e+08,nan,1.2440e+09
151.5,41.377,2.886,376,0,nan,nan,0.000,3878.5164,3.696,2.8931e+08,nan,1.2440e+09
154.5,42.196,2.943,393,0,nan,nan,0.000,3878.5164,6.095,2.8931e+08,nan,1.2440e+09
157.5,43.016,3.000,367,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
160.5,43.835,3.057,388,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
163.5,44.654,3.115,373,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
166.5,45.474,3.172,378,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
169.5,46.293,3.229,375,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
172.5,47.113,3.286,379,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
175.5,47.932,3.343,371,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
178.5,48.751,3.400,375,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
181.5,49.571,3.457,375,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
184.5,50.390,3.515,376,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
187.5,51.209,3.572,369,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
190.5,52.029,3.629,367,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
193.5,52.848,3.686,383,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
196.5,53.667,3.743,313,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
199.5,54.487,3.800,276,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
202.5,55.306,3.857,249,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
205.5,56.125,3.915,227,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
208.5,56.945,3.972,212,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
211.5,57.764,4.029,191,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
214.5,58.583,4.086,177,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
217.5,59.403,4.143,162,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
220.5,60.222,4.200,151,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
223.5,61.041,4.258,135,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
226.5,61.861,4.315,124,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
229.5,62.680,4.372,111,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
232.5,63.499,4.429,103,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
235.5,64.319,4.486,87,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
238.5,65.138,4.543,77,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
241.5,65.958,4.600,69,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
244.5,66.777,4.658,56,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
247.5,67.596,4.715,45,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
250.5,68.416,4.772,37,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
253.5,69.235,4.829,26,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
256.5,70.054,4.886,16,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
259.5,70.874,4.943,6,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
262.5,71.693,5.000,0,0,nan,nan,0.000,3878.5164,nan,2.8931e+08,nan,1.2440e+09
