# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=179.4034 deg DEC=32.2773 deg PA=188.1 INC=59.5}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 44.75 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=25.48 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC3994.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.325,0.059,13,13,19.827,0.74018574,507.841,507.8407,7.005,2.3900e+07,85.255,1.0277e+08
4.5,0.976,0.177,45,45,17.527,1.8117748,1554.042,2061.883,3.744,9.7036e+07,75.368,4.1725e+08
7.5,1.627,0.294,70,70,13.554,2.4273818,1869.431,3931.3145,2.983,1.8501e+08,58.284,7.9556e+08
10.5,2.278,0.412,105,105,8.291,2.647209,1715.264,5646.578,2.349,2.6574e+08,35.652,1.1427e+09
13.5,2.929,0.530,125,125,4.421,2.227471,1088.841,6735.419,2.043,3.1698e+08,19.010,1.3630e+09
16.5,3.579,0.648,162,162,2.426,1.3194957,774.323,7509.7417,1.730,3.5342e+08,10.431,1.5197e+09
19.5,4.230,0.765,177,177,1.611,0.991697,561.930,8071.6714,1.518,3.7987e+08,6.929,1.6334e+09
22.5,4.881,0.883,220,201,1.294,0.7562468,560.981,8632.652,1.310,4.0627e+08,5.565,1.7469e+09
25.5,5.532,1.001,246,214,0.926,0.35619155,448.758,9081.41,1.184,4.2739e+08,3.981,1.8378e+09
28.5,6.183,1.119,273,215,0.755,0.16895647,406.207,9487.617,1.089,4.4650e+08,3.247,1.9200e+09
31.5,6.834,1.236,301,164,0.728,0.14537263,431.555,9919.172,1.056,4.6681e+08,3.129,2.0073e+09
34.5,7.484,1.354,327,108,0.790,0.14425942,509.014,10428.186,1.055,4.9077e+08,3.397,2.1103e+09
37.5,8.135,1.472,363,51,0.858,0.13038895,613.757,11041.942,1.035,5.1965e+08,3.690,2.2345e+09
40.5,8.786,1.590,379,1,nan,nan,0.000,11041.942,1.066,5.1965e+08,nan,2.2345e+09
43.5,9.437,1.708,428,0,nan,nan,0.000,11041.942,1.046,5.1965e+08,nan,2.2345e+09
46.5,10.088,1.825,439,0,nan,nan,0.000,11041.942,1.097,5.1965e+08,nan,2.2345e+09
49.5,10.738,1.943,479,0,nan,nan,0.000,11041.942,1.105,5.1965e+08,nan,2.2345e+09
52.5,11.389,2.061,507,0,nan,nan,0.000,11041.942,1.150,5.1965e+08,nan,2.2345e+09
55.5,12.040,2.179,518,0,nan,nan,0.000,11041.942,1.221,5.1965e+08,nan,2.2345e+09
58.5,12.691,2.296,569,0,nan,nan,0.000,11041.942,1.246,5.1965e+08,nan,2.2345e+09
61.5,13.342,2.414,576,0,nan,nan,0.000,11041.942,1.347,5.1965e+08,nan,2.2345e+09
64.5,13.992,2.532,623,0,nan,nan,0.000,11041.942,1.343,5.1965e+08,nan,2.2345e+09
67.5,14.643,2.650,639,0,nan,nan,0.000,11041.942,1.441,5.1965e+08,nan,2.2345e+09
70.5,15.294,2.767,681,0,nan,nan,0.000,11041.942,1.446,5.1965e+08,nan,2.2345e+09
73.5,15.945,2.885,710,0,nan,nan,0.000,11041.942,1.508,5.1965e+08,nan,2.2345e+09
76.5,16.596,3.003,720,0,nan,nan,0.000,11041.942,1.604,5.1965e+08,nan,2.2345e+09
79.5,17.246,3.121,762,0,nan,nan,0.000,11041.942,1.616,5.1965e+08,nan,2.2345e+09
82.5,17.897,3.238,681,0,nan,nan,0.000,11041.942,1.760,5.1965e+08,nan,2.2345e+09
85.5,18.548,3.356,654,0,nan,nan,0.000,11041.942,1.770,5.1965e+08,nan,2.2345e+09
88.5,19.199,3.474,595,0,nan,nan,0.000,11041.942,1.944,5.1965e+08,nan,2.2345e+09
91.5,19.850,3.592,615,0,nan,nan,0.000,11041.942,1.947,5.1965e+08,nan,2.2345e+09
94.5,20.501,3.709,589,0,nan,nan,0.000,11041.942,2.126,5.1965e+08,nan,2.2345e+09
97.5,21.151,3.827,576,0,nan,nan,0.000,11041.942,2.295,5.1965e+08,nan,2.2345e+09
100.5,21.802,3.945,578,0,nan,nan,0.000,11041.942,2.441,5.1965e+08,nan,2.2345e+09
103.5,22.453,4.063,551,0,nan,nan,0.000,11041.942,2.730,5.1965e+08,nan,2.2345e+09
106.5,23.104,4.181,568,0,nan,nan,0.000,11041.942,3.017,5.1965e+08,nan,2.2345e+09
109.5,23.755,4.298,529,0,nan,nan,0.000,11041.942,3.609,5.1965e+08,nan,2.2345e+09
112.5,24.405,4.416,564,0,nan,nan,0.000,11041.942,5.271,5.1965e+08,nan,2.2345e+09
115.5,25.056,4.534,537,0,nan,nan,0.000,11041.942,13.682,5.1965e+08,nan,2.2345e+09
