# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=232.4610 deg DEC=42.6290 deg PA=129.0 INC=75.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 91.52 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=39.91 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC09873.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.444,0.025,4,4,6.776,0.5858937,106.818,106.81816,4.408,2.1027e+07,29.139,9.0417e+07
3.0,1.331,0.075,8,8,5.328,1.3492665,167.987,274.805,3.194,5.4096e+07,22.913,2.3261e+08
5.0,2.218,0.125,17,17,2.881,1.5019354,193.020,467.82477,2.184,9.2092e+07,12.389,3.9599e+08
7.0,3.106,0.175,20,20,2.534,1.6804844,199.725,667.54944,2.000,1.3141e+08,10.897,5.6505e+08
9.0,3.993,0.225,34,34,1.660,1.151746,222.387,889.93604,1.518,1.7518e+08,7.137,7.5329e+08
11.0,4.880,0.276,30,27,1.187,0.7663827,140.339,1030.275,1.607,2.0281e+08,5.104,8.7209e+08
13.0,5.768,0.326,42,33,0.896,0.45028946,148.374,1178.6494,1.361,2.3202e+08,3.855,9.9768e+08
15.0,6.655,0.376,48,34,0.811,0.42844585,153.478,1332.1274,1.284,2.6223e+08,3.489,1.1276e+09
17.0,7.543,0.426,59,32,0.729,0.23250036,169.463,1501.5903,1.164,2.9559e+08,3.134,1.2710e+09
19.0,8.430,0.476,58,27,0.694,0.17659011,158.603,1660.1931,1.185,3.2681e+08,2.984,1.4053e+09
21.0,9.317,0.526,64,24,0.672,0.08877422,169.374,1829.5674,1.139,3.6015e+08,2.888,1.5487e+09
23.0,10.205,0.576,74,28,0.686,0.10046189,200.161,2029.7283,1.074,3.9955e+08,2.951,1.7181e+09
25.0,11.092,0.626,82,27,0.675,0.07946694,218.180,2247.908,1.030,4.4250e+08,2.903,1.9028e+09
27.0,11.979,0.676,89,26,0.686,0.09405042,240.513,2488.421,1.004,4.8985e+08,2.949,2.1063e+09
29.0,12.867,0.727,87,17,0.716,0.09059242,245.640,2734.0613,1.041,5.3820e+08,3.081,2.3143e+09
31.0,13.754,0.777,98,26,0.710,0.11121329,274.093,3008.154,0.991,5.9216e+08,3.052,2.5463e+09
33.0,14.641,0.827,106,25,0.717,0.12462184,299.672,3307.8262,0.972,6.5115e+08,3.085,2.7999e+09
35.0,15.529,0.877,117,16,0.748,0.11817388,344.683,3652.5088,0.947,7.1900e+08,3.215,3.0917e+09
37.0,16.416,0.927,114,19,0.770,0.14313471,345.971,3998.4802,0.986,7.8710e+08,3.311,3.3845e+09
39.0,17.303,0.977,127,13,0.791,0.13105454,395.646,4394.126,0.958,8.6499e+08,3.399,3.7194e+09
41.0,18.191,1.027,124,15,0.819,0.14943449,400.229,4794.3545,0.992,9.4377e+08,3.522,4.0582e+09
43.0,19.078,1.077,146,14,nan,nan,0.000,4794.3545,0.939,9.4377e+08,nan,4.0582e+09
45.0,19.966,1.127,138,12,nan,nan,0.000,4794.3545,1.004,9.4377e+08,nan,4.0582e+09
47.0,20.853,1.178,150,8,nan,nan,0.000,4794.3545,0.999,9.4377e+08,nan,4.0582e+09
49.0,21.740,1.228,152,8,nan,nan,0.000,4794.3545,1.031,9.4377e+08,nan,4.0582e+09
