# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=194.9156 deg DEC=53.3413 deg PA=228.2 INC=71.4}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 121.62 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=68.57 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times UGC08107.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.884,0.022,9,9,15.558,0.8584686,438.992,438.99164,4.494,1.5263e+08,66.899,6.5629e+08
4.5,2.653,0.066,27,27,12.638,2.0284507,1069.784,1508.7756,2.576,5.2456e+08,54.342,2.2556e+09
7.5,4.422,0.109,43,43,9.645,2.7189538,1300.275,2809.0503,2.020,9.7663e+08,41.473,4.1995e+09
10.5,6.191,0.153,64,64,6.796,2.3101892,1363.693,4172.743,1.587,1.4508e+09,29.224,6.2382e+09
13.5,7.960,0.197,83,83,4.735,2.0755203,1232.198,5404.941,1.300,1.8792e+09,20.361,8.0804e+09
16.5,9.729,0.241,103,103,3.352,1.6900831,1082.366,6487.307,1.109,2.2555e+09,14.413,9.6985e+09
19.5,11.498,0.284,115,115,2.155,1.253858,776.888,7264.195,0.992,2.5256e+09,9.265,1.0860e+10
22.5,13.267,0.328,133,133,1.339,0.95815486,558.521,7822.716,0.870,2.7198e+09,5.760,1.1695e+10
25.5,15.036,0.372,157,157,0.751,0.6025802,369.841,8192.557,0.775,2.8483e+09,3.231,1.2248e+10
28.5,16.805,0.416,167,156,0.301,0.430512,157.797,8350.354,0.727,2.9032e+09,1.296,1.2484e+10
31.5,18.574,0.459,188,127,0.086,0.34206423,50.471,8400.824,0.683,2.9207e+09,0.368,1.2559e+10
34.5,20.343,0.503,212,109,-0.042,0.2623483,-28.205,8372.619,0.637,2.9109e+09,-0.182,1.2517e+10
37.5,22.111,0.547,218,94,-0.058,0.19994791,-39.439,8333.18,0.618,2.8972e+09,-0.248,1.2458e+10
40.5,23.880,0.591,255,98,-0.060,0.19343063,-48.075,8285.1045,0.583,2.8805e+09,-0.259,1.2386e+10
43.5,25.649,0.634,259,80,-0.055,0.17872947,-44.553,8240.552,0.592,2.8650e+09,-0.236,1.2320e+10
46.5,27.418,0.678,273,68,-0.035,0.15410325,-29.878,8210.674,0.597,2.8546e+09,-0.150,1.2275e+10
49.5,29.187,0.722,299,65,-0.008,0.11565602,-7.735,8202.938,0.593,2.8519e+09,-0.035,1.2263e+10
52.5,30.956,0.766,319,38,-0.002,0.0858641,-2.025,8200.913,0.616,2.8512e+09,-0.009,1.2260e+10
55.5,32.725,0.809,326,18,nan,nan,0.000,8200.913,0.641,2.8512e+09,nan,1.2260e+10
58.5,34.494,0.853,356,17,nan,nan,0.000,8200.913,0.657,2.8512e+09,nan,1.2260e+10
61.5,36.263,0.897,366,5,nan,nan,0.000,8200.913,0.685,2.8512e+09,nan,1.2260e+10
64.5,38.032,0.941,394,5,nan,nan,0.000,8200.913,0.684,2.8512e+09,nan,1.2260e+10
67.5,39.801,0.984,403,1,nan,nan,0.000,8200.913,0.696,2.8512e+09,nan,1.2260e+10
70.5,41.570,1.028,425,0,nan,nan,0.000,8200.913,0.713,2.8512e+09,nan,1.2260e+10
73.5,43.338,1.072,449,0,nan,nan,0.000,8200.913,0.700,2.8512e+09,nan,1.2260e+10
76.5,45.107,1.116,448,0,nan,nan,0.000,8200.913,0.740,2.8512e+09,nan,1.2260e+10
79.5,46.876,1.159,482,0,nan,nan,0.000,8200.913,0.736,2.8512e+09,nan,1.2260e+10
82.5,48.645,1.203,499,0,nan,nan,0.000,8200.913,0.739,2.8512e+09,nan,1.2260e+10
85.5,50.414,1.247,499,0,nan,nan,0.000,8200.913,0.775,2.8512e+09,nan,1.2260e+10
88.5,52.183,1.291,548,0,nan,nan,0.000,8200.913,0.764,2.8512e+09,nan,1.2260e+10
91.5,53.952,1.334,551,0,nan,nan,0.000,8200.913,0.770,2.8512e+09,nan,1.2260e+10
94.5,55.721,1.378,560,0,nan,nan,0.000,8200.913,0.805,2.8512e+09,nan,1.2260e+10
97.5,57.490,1.422,595,0,nan,nan,0.000,8200.913,0.784,2.8512e+09,nan,1.2260e+10
100.5,59.259,1.466,600,0,nan,nan,0.000,8200.913,0.836,2.8512e+09,nan,1.2260e+10
103.5,61.028,1.509,580,0,nan,nan,0.000,8200.913,0.833,2.8512e+09,nan,1.2260e+10
106.5,62.797,1.553,544,0,nan,nan,0.000,8200.913,0.832,2.8512e+09,nan,1.2260e+10
109.5,64.565,1.597,520,0,nan,nan,0.000,8200.913,0.875,2.8512e+09,nan,1.2260e+10
112.5,66.334,1.641,474,0,nan,nan,0.000,8200.913,0.879,2.8512e+09,nan,1.2260e+10
115.5,68.103,1.684,424,0,nan,nan,0.000,8200.913,0.876,2.8512e+09,nan,1.2260e+10
118.5,69.872,1.728,379,0,nan,nan,0.000,8200.913,0.941,2.8512e+09,nan,1.2260e+10
121.5,71.641,1.772,382,0,nan,nan,0.000,8200.913,0.912,2.8512e+09,nan,1.2260e+10
