# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=79.9234 deg DEC=84.0525 deg PA=267.7 INC=58.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 59.46 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=41.22 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC03253.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.288,0.024,6,6,10.468,1.4334978,119.531,119.530945,8.503,9.9327e+06,45.014,4.2711e+07
3.0,0.865,0.073,20,20,7.464,2.465322,284.071,403.6015,4.601,3.3538e+07,32.093,1.4421e+08
5.0,1.441,0.121,33,33,4.003,2.68187,251.391,654.9926,3.564,5.4428e+07,17.213,2.3404e+08
7.0,2.018,0.170,44,44,2.282,1.8384942,191.122,846.115,3.051,7.0310e+07,9.815,3.0233e+08
9.0,2.594,0.218,59,59,1.531,1.0810637,171.861,1017.9763,2.568,8.4591e+07,6.582,3.6374e+08
11.0,3.171,0.267,76,66,1.375,0.68146884,198.933,1216.9094,2.244,1.0112e+08,5.914,4.3482e+08
13.0,3.747,0.315,85,61,1.340,0.55045295,216.776,1433.6852,2.091,1.1914e+08,5.762,5.1228e+08
15.0,4.324,0.364,101,63,1.225,0.38438568,235.503,1669.1884,1.912,1.3870e+08,5.269,5.9643e+08
17.0,4.901,0.412,112,61,1.184,0.3735477,252.448,1921.6368,1.824,1.5968e+08,5.093,6.8663e+08
19.0,5.477,0.461,124,53,1.186,0.4186099,279.901,2201.5383,1.754,1.8294e+08,5.100,7.8665e+08
21.0,6.054,0.509,139,50,1.246,0.4103463,329.610,2531.1487,1.680,2.1033e+08,5.358,9.0442e+08
23.0,6.630,0.558,152,50,1.293,0.3887045,374.000,2905.1492,1.635,2.4141e+08,5.560,1.0381e+09
25.0,7.207,0.606,164,49,1.295,0.3458833,404.292,3309.4414,1.602,2.7501e+08,5.570,1.1825e+09
27.0,7.783,0.655,182,53,1.273,0.4166579,440.911,3750.352,1.548,3.1164e+08,5.474,1.3401e+09
29.0,8.360,0.704,191,44,1.228,0.27329946,446.212,4196.5645,1.547,3.4872e+08,5.279,1.4995e+09
31.0,8.936,0.752,206,39,1.253,0.22219244,491.382,4687.9463,1.527,3.8955e+08,5.390,1.6751e+09
33.0,9.513,0.801,218,29,1.309,0.271809,543.028,5230.9746,1.520,4.3468e+08,5.628,1.8691e+09
35.0,10.089,0.849,231,30,1.334,0.28304633,586.313,5817.288,1.521,4.8340e+08,5.735,2.0786e+09
37.0,10.666,0.898,244,25,1.352,0.20582244,627.780,6445.068,1.524,5.3557e+08,5.813,2.3029e+09
39.0,11.242,0.946,254,26,1.369,0.21503247,661.625,7106.693,1.540,5.9055e+08,5.886,2.5393e+09
41.0,11.819,0.995,275,13,nan,nan,0.000,7106.693,1.532,5.9055e+08,nan,2.5393e+09
43.0,12.395,1.043,280,11,nan,nan,0.000,7106.693,1.574,5.9055e+08,nan,2.5393e+09
45.0,12.972,1.092,295,10,nan,nan,0.000,7106.693,1.587,5.9055e+08,nan,2.5393e+09
47.0,13.548,1.140,307,9,nan,nan,0.000,7106.693,1.626,5.9055e+08,nan,2.5393e+09
49.0,14.125,1.189,304,8,nan,nan,0.000,7106.693,1.656,5.9055e+08,nan,2.5393e+09
51.0,14.702,1.237,274,7,nan,nan,0.000,7106.693,1.749,5.9055e+08,nan,2.5393e+09
53.0,15.278,1.286,252,6,nan,nan,0.000,7106.693,1.845,5.9055e+08,nan,2.5393e+09
55.0,15.855,1.334,250,0,nan,nan,0.000,7106.693,1.871,5.9055e+08,nan,2.5393e+09
57.0,16.431,1.383,247,0,nan,nan,0.000,7106.693,1.922,5.9055e+08,nan,2.5393e+09
59.0,17.008,1.431,238,0,nan,nan,0.000,7106.693,2.006,5.9055e+08,nan,2.5393e+09
61.0,17.584,1.480,237,0,nan,nan,0.000,7106.693,2.050,5.9055e+08,nan,2.5393e+09
63.0,18.161,1.528,230,0,nan,nan,0.000,7106.693,2.125,5.9055e+08,nan,2.5393e+09
65.0,18.737,1.577,234,0,nan,nan,0.000,7106.693,2.144,5.9055e+08,nan,2.5393e+09
67.0,19.314,1.625,230,0,nan,nan,0.000,7106.693,2.243,5.9055e+08,nan,2.5393e+09
69.0,19.890,1.674,227,0,nan,nan,0.000,7106.693,2.322,5.9055e+08,nan,2.5393e+09
71.0,20.467,1.722,224,0,nan,nan,0.000,7106.693,2.416,5.9055e+08,nan,2.5393e+09
73.0,21.043,1.771,228,0,nan,nan,0.000,7106.693,2.489,5.9055e+08,nan,2.5393e+09
75.0,21.620,1.819,214,0,nan,nan,0.000,7106.693,2.645,5.9055e+08,nan,2.5393e+09
77.0,22.196,1.868,223,0,nan,nan,0.000,7106.693,2.768,5.9055e+08,nan,2.5393e+09
79.0,22.773,1.916,219,0,nan,nan,0.000,7106.693,2.880,5.9055e+08,nan,2.5393e+09
81.0,23.350,1.965,214,0,nan,nan,0.000,7106.693,3.091,5.9055e+08,nan,2.5393e+09
83.0,23.926,2.014,218,0,nan,nan,0.000,7106.693,3.287,5.9055e+08,nan,2.5393e+09
85.0,24.503,2.062,215,0,nan,nan,0.000,7106.693,3.554,5.9055e+08,nan,2.5393e+09
87.0,25.079,2.111,221,0,nan,nan,0.000,7106.693,3.759,5.9055e+08,nan,2.5393e+09
89.0,25.656,2.159,216,0,nan,nan,0.000,7106.693,4.466,5.9055e+08,nan,2.5393e+09
91.0,26.232,2.208,218,0,nan,nan,0.000,7106.693,6.387,5.9055e+08,nan,2.5393e+09
93.0,26.809,2.256,163,0,nan,nan,0.000,7106.693,36.496,5.9055e+08,nan,2.5393e+09
95.0,27.385,2.305,116,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
97.0,27.962,2.353,81,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
99.0,28.538,2.402,59,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
101.0,29.115,2.450,33,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
103.0,29.691,2.499,18,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
105.0,30.268,2.547,8,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
107.0,30.844,2.596,0,0,nan,nan,0.000,7106.693,nan,5.9055e+08,nan,2.5393e+09
