# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=246.5347 deg DEC=48.3668 deg PA=130.0 INC=44.7}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 34.60 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=39.82 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC6155.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.168,0.025,8,8,10.223,1.4757106,115.060,115.060196,10.443,3.2371e+06,43.959,1.3919e+07
3.0,0.503,0.075,29,29,8.038,1.869253,327.926,442.9862,5.500,1.2463e+07,34.562,5.3591e+07
5.0,0.839,0.126,43,43,7.284,2.4682395,440.667,883.6536,4.416,2.4861e+07,31.323,1.0690e+08
7.0,1.174,0.176,61,61,6.134,2.375163,526.409,1410.0625,3.694,3.9671e+07,26.376,1.7058e+08
9.0,1.510,0.226,81,81,4.435,1.7975869,505.433,1915.4954,3.175,5.3890e+07,19.072,2.3173e+08
11.0,1.845,0.276,97,97,4.781,2.3321106,652.474,2567.9695,2.899,7.2247e+07,20.559,3.1066e+08
13.0,2.181,0.326,118,118,4.765,2.4153864,791.075,3359.0444,2.644,9.4503e+07,20.490,4.0636e+08
15.0,2.516,0.377,135,135,4.087,1.9301131,776.303,4135.347,2.494,1.1634e+08,17.576,5.0028e+08
17.0,2.851,0.427,156,156,3.655,1.9771923,802.219,4937.5664,2.348,1.3891e+08,15.718,5.9733e+08
19.0,3.187,0.477,163,163,3.148,1.8054763,721.822,5659.388,2.329,1.5922e+08,13.535,6.8465e+08
21.0,3.522,0.527,192,192,2.675,1.5027784,722.549,6381.937,2.178,1.7955e+08,11.502,7.7206e+08
23.0,3.858,0.578,211,211,2.551,1.4161813,757.395,7139.332,2.114,2.0086e+08,10.971,8.6369e+08
25.0,4.193,0.628,210,204,2.271,1.2085594,670.812,7810.144,2.155,2.1973e+08,9.763,9.4484e+08
27.0,4.529,0.678,250,207,2.077,0.7941111,730.563,8540.707,2.018,2.4028e+08,8.932,1.0332e+09
29.0,4.864,0.728,255,161,1.989,0.41288364,713.654,9254.361,2.043,2.6036e+08,8.554,1.1196e+09
31.0,5.200,0.778,283,146,2.069,0.39749604,823.653,10078.015,1.986,2.8353e+08,8.896,1.2192e+09
33.0,5.535,0.829,297,120,2.215,0.43644533,925.510,11003.524,1.994,3.0957e+08,9.525,1.3312e+09
35.0,5.871,0.879,309,100,2.281,0.38145387,991.543,11995.067,2.008,3.3747e+08,9.808,1.4511e+09
37.0,6.206,0.929,324,77,2.406,0.38472754,1096.750,13091.817,2.024,3.6832e+08,10.346,1.5838e+09
39.0,6.542,0.979,350,58,2.501,0.3706084,1231.332,14323.149,2.009,4.0297e+08,10.753,1.7328e+09
41.0,6.877,1.030,372,46,2.578,0.34960046,1349.177,15672.326,2.017,4.4092e+08,11.085,1.8960e+09
43.0,7.212,1.080,379,35,nan,nan,0.000,15672.326,2.077,4.4092e+08,nan,1.8960e+09
45.0,7.548,1.130,396,17,nan,nan,0.000,15672.326,2.115,4.4092e+08,nan,1.8960e+09
47.0,7.883,1.180,431,4,nan,nan,0.000,15672.326,2.109,4.4092e+08,nan,1.8960e+09
49.0,8.219,1.230,435,0,nan,nan,0.000,15672.326,2.195,4.4092e+08,nan,1.8960e+09
51.0,8.554,1.281,455,0,nan,nan,0.000,15672.326,2.351,4.4092e+08,nan,1.8960e+09
53.0,8.890,1.331,478,0,nan,nan,0.000,15672.326,2.515,4.4092e+08,nan,1.8960e+09
55.0,9.225,1.381,490,0,nan,nan,0.000,15672.326,2.710,4.4092e+08,nan,1.8960e+09
57.0,9.561,1.431,471,0,nan,nan,0.000,15672.326,2.897,4.4092e+08,nan,1.8960e+09
59.0,9.896,1.482,417,0,nan,nan,0.000,15672.326,3.115,4.4092e+08,nan,1.8960e+09
61.0,10.232,1.532,338,0,nan,nan,0.000,15672.326,3.301,4.4092e+08,nan,1.8960e+09
63.0,10.567,1.582,276,0,nan,nan,0.000,15672.326,3.658,4.4092e+08,nan,1.8960e+09
65.0,10.903,1.632,235,0,nan,nan,0.000,15672.326,4.046,4.4092e+08,nan,1.8960e+09
67.0,11.238,1.682,202,0,nan,nan,0.000,15672.326,4.657,4.4092e+08,nan,1.8960e+09
69.0,11.573,1.733,169,0,nan,nan,0.000,15672.326,5.727,4.4092e+08,nan,1.8960e+09
71.0,11.909,1.783,139,0,nan,nan,0.000,15672.326,13.815,4.4092e+08,nan,1.8960e+09
73.0,12.244,1.833,123,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
75.0,12.580,1.883,112,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
77.0,12.915,1.934,101,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
79.0,13.251,1.984,92,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
81.0,13.586,2.034,81,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
83.0,13.922,2.084,71,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
85.0,14.257,2.135,63,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
87.0,14.593,2.185,55,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
89.0,14.928,2.235,46,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
91.0,15.264,2.285,37,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
93.0,15.599,2.335,28,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
95.0,15.935,2.386,20,0,nan,nan,0.000,15672.326,nan,4.4092e+08,nan,1.8960e+09
