# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=20.6619 deg DEC=34.4370 deg PA=15.6 INC=54.8}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 69.73 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=39.46 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC1683.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.338,0.025,7,7,85.600,10.6822405,1039.504,1039.5037,11.668,1.1879e+08,368.082,5.1079e+08
3.0,1.014,0.076,20,20,56.350,20.18113,1955.128,2994.6316,6.866,3.4221e+08,242.305,1.4715e+09
5.0,1.690,0.127,39,39,33.031,17.513865,2234.802,5229.433,4.900,5.9759e+08,142.034,2.5696e+09
7.0,2.366,0.177,52,52,15.692,9.025101,1415.560,6644.9927,4.199,7.5935e+08,67.475,3.2652e+09
9.0,3.042,0.228,63,63,8.902,4.5062943,972.953,7617.9453,3.660,8.7053e+08,38.280,3.7433e+09
11.0,3.718,0.279,76,76,5.495,3.5044537,724.451,8342.396,3.132,9.5331e+08,23.627,4.0993e+09
13.0,4.395,0.329,97,97,3.224,3.3393612,542.606,8885.003,2.630,1.0153e+09,13.865,4.3659e+09
15.0,5.071,0.380,108,108,1.665,3.2740815,311.911,9196.914,2.315,1.0510e+09,7.159,4.5191e+09
17.0,5.747,0.431,123,118,0.772,2.9512095,164.805,9361.719,2.078,1.0698e+09,3.321,4.6001e+09
19.0,6.423,0.482,135,85,0.552,1.9278814,129.222,9490.94,1.902,1.0846e+09,2.373,4.6636e+09
21.0,7.099,0.532,153,78,0.475,1.3270779,126.116,9617.057,1.715,1.0990e+09,2.043,4.7256e+09
23.0,7.775,0.583,169,69,0.407,1.136705,119.272,9736.329,1.619,1.1126e+09,1.749,4.7842e+09
25.0,8.451,0.634,180,57,0.293,0.8391753,91.397,9827.727,1.558,1.1230e+09,1.259,4.8291e+09
27.0,9.127,0.684,191,43,0.197,0.6717362,65.387,9893.113,1.537,1.1305e+09,0.849,4.8612e+09
29.0,9.803,0.735,205,34,0.175,0.5985597,62.076,9955.189,1.510,1.1376e+09,0.751,4.8917e+09
31.0,10.479,0.786,241,31,0.110,0.6331108,46.002,10001.191,1.420,1.1429e+09,0.473,4.9143e+09
33.0,11.155,0.836,232,22,nan,nan,0.000,10001.191,1.487,1.1429e+09,nan,4.9143e+09
35.0,11.832,0.887,255,14,nan,nan,0.000,10001.191,1.453,1.1429e+09,nan,4.9143e+09
37.0,12.508,0.938,263,0,nan,nan,0.000,10001.191,1.472,1.1429e+09,nan,4.9143e+09
39.0,13.184,0.988,287,0,nan,nan,0.000,10001.191,1.443,1.1429e+09,nan,4.9143e+09
41.0,13.860,1.039,305,0,nan,nan,0.000,10001.191,1.451,1.1429e+09,nan,4.9143e+09
43.0,14.536,1.090,306,0,nan,nan,0.000,10001.191,1.493,1.1429e+09,nan,4.9143e+09
45.0,15.212,1.140,319,0,nan,nan,0.000,10001.191,1.528,1.1429e+09,nan,4.9143e+09
47.0,15.888,1.191,347,0,nan,nan,0.000,10001.191,1.505,1.1429e+09,nan,4.9143e+09
49.0,16.564,1.242,363,0,nan,nan,0.000,10001.191,1.534,1.1429e+09,nan,4.9143e+09
51.0,17.240,1.293,357,0,nan,nan,0.000,10001.191,1.643,1.1429e+09,nan,4.9143e+09
53.0,17.916,1.343,329,0,nan,nan,0.000,10001.191,1.714,1.1429e+09,nan,4.9143e+09
55.0,18.592,1.394,321,0,nan,nan,0.000,10001.191,1.748,1.1429e+09,nan,4.9143e+09
57.0,19.268,1.445,298,0,nan,nan,0.000,10001.191,1.838,1.1429e+09,nan,4.9143e+09
59.0,19.945,1.495,296,0,nan,nan,0.000,10001.191,1.887,1.1429e+09,nan,4.9143e+09
61.0,20.621,1.546,276,0,nan,nan,0.000,10001.191,2.011,1.1429e+09,nan,4.9143e+09
63.0,21.297,1.597,272,0,nan,nan,0.000,10001.191,2.094,1.1429e+09,nan,4.9143e+09
