# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=0.3323 deg DEC=34.5257 deg PA=3.4 INC=71.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 72.91 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=49.22 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC5376.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.530,0.030,10,2,-0.018,0.07496115,-0.556,-0.5560303,2.782,-6.9478e+04,-0.075,-2.9876e+05
4.5,1.591,0.091,28,20,0.116,0.23310073,10.269,9.713135,1.667,1.2137e+06,0.498,5.2189e+06
7.5,2.651,0.152,44,34,0.533,0.4591553,74.279,83.99193,1.336,1.0495e+07,2.291,4.5129e+07
10.5,3.712,0.213,63,53,0.832,0.6280013,166.091,250.08339,1.124,3.1249e+07,3.578,1.3437e+08
13.5,4.772,0.274,84,73,0.954,0.6661398,253.849,503.9325,0.983,6.2968e+07,4.102,2.7076e+08
16.5,5.833,0.335,97,85,0.881,0.61908096,270.726,774.65894,0.927,9.6797e+07,3.788,4.1623e+08
19.5,6.893,0.396,117,102,0.747,0.5748685,277.041,1051.7,0.856,1.3141e+08,3.214,5.6508e+08
22.5,7.953,0.457,134,117,0.587,0.511045,249.111,1300.8114,0.815,1.6254e+08,2.523,6.9893e+08
25.5,9.014,0.518,149,132,0.432,0.46160394,203.878,1504.6893,0.789,1.8802e+08,1.857,8.0847e+08
28.5,10.074,0.579,169,117,0.244,0.38959518,130.718,1635.4073,0.761,2.0435e+08,1.050,8.7871e+08
31.5,11.135,0.640,186,111,0.116,0.2998638,68.527,1703.9347,0.744,2.1291e+08,0.500,9.1553e+08
34.5,12.195,0.701,204,99,0.025,0.21928936,15.937,1719.8716,0.736,2.1491e+08,0.106,9.2409e+08
37.5,13.256,0.762,214,52,0.015,0.16370371,10.181,1730.0526,0.747,2.1618e+08,0.065,9.2956e+08
40.5,14.316,0.823,241,48,0.005,0.16269726,3.893,1733.9457,0.732,2.1666e+08,0.022,9.3165e+08
43.5,15.377,0.884,256,35,0.000,0.14372925,0.007,1733.9528,0.741,2.1666e+08,0.000,9.3166e+08
46.5,16.437,0.945,283,32,-0.008,0.12811114,-7.152,1726.8003,0.742,2.1577e+08,-0.034,9.2781e+08
49.5,17.498,1.006,294,30,-0.012,0.108681455,-11.283,1715.5175,0.770,2.1436e+08,-0.052,9.2175e+08
52.5,18.558,1.067,313,23,nan,nan,0.000,1715.5175,0.793,2.1436e+08,nan,9.2175e+08
55.5,19.619,1.128,331,9,nan,nan,0.000,1715.5175,0.828,2.1436e+08,nan,9.2175e+08
58.5,20.679,1.189,352,7,nan,nan,0.000,1715.5175,0.848,2.1436e+08,nan,9.2175e+08
61.5,21.740,1.250,365,0,nan,nan,0.000,1715.5175,0.866,2.1436e+08,nan,9.2175e+08
64.5,22.800,1.311,389,0,nan,nan,0.000,1715.5175,0.881,2.1436e+08,nan,9.2175e+08
67.5,23.860,1.371,398,0,nan,nan,0.000,1715.5175,0.899,2.1436e+08,nan,9.2175e+08
70.5,24.921,1.432,418,0,nan,nan,0.000,1715.5175,0.902,2.1436e+08,nan,9.2175e+08
73.5,25.981,1.493,442,0,nan,nan,0.000,1715.5175,0.914,2.1436e+08,nan,9.2175e+08
76.5,27.042,1.554,456,0,nan,nan,0.000,1715.5175,0.931,2.1436e+08,nan,9.2175e+08
79.5,28.102,1.615,466,0,nan,nan,0.000,1715.5175,0.943,2.1436e+08,nan,9.2175e+08
82.5,29.163,1.676,414,0,nan,nan,0.000,1715.5175,0.953,2.1436e+08,nan,9.2175e+08
85.5,30.223,1.737,397,0,nan,nan,0.000,1715.5175,0.966,2.1436e+08,nan,9.2175e+08
88.5,31.284,1.798,384,0,nan,nan,0.000,1715.5175,0.982,2.1436e+08,nan,9.2175e+08
91.5,32.344,1.859,369,0,nan,nan,0.000,1715.5175,0.999,2.1436e+08,nan,9.2175e+08
94.5,33.405,1.920,359,0,nan,nan,0.000,1715.5175,1.028,2.1436e+08,nan,9.2175e+08
97.5,34.465,1.981,357,0,nan,nan,0.000,1715.5175,1.033,2.1436e+08,nan,9.2175e+08
100.5,35.526,2.042,350,0,nan,nan,0.000,1715.5175,1.049,2.1436e+08,nan,9.2175e+08
103.5,36.586,2.103,354,0,nan,nan,0.000,1715.5175,1.065,2.1436e+08,nan,9.2175e+08
106.5,37.647,2.164,334,0,nan,nan,0.000,1715.5175,1.104,2.1436e+08,nan,9.2175e+08
109.5,38.707,2.225,339,0,nan,nan,0.000,1715.5175,1.116,2.1436e+08,nan,9.2175e+08
112.5,39.767,2.286,334,0,nan,nan,0.000,1715.5175,1.141,2.1436e+08,nan,9.2175e+08
115.5,40.828,2.347,326,0,nan,nan,0.000,1715.5175,1.195,2.1436e+08,nan,9.2175e+08
118.5,41.888,2.408,327,0,nan,nan,0.000,1715.5175,1.206,2.1436e+08,nan,9.2175e+08
121.5,42.949,2.469,331,0,nan,nan,0.000,1715.5175,1.191,2.1436e+08,nan,9.2175e+08
124.5,44.009,2.530,330,0,nan,nan,0.000,1715.5175,1.223,2.1436e+08,nan,9.2175e+08
127.5,45.070,2.591,332,0,nan,nan,0.000,1715.5175,1.247,2.1436e+08,nan,9.2175e+08
130.5,46.130,2.651,332,0,nan,nan,0.000,1715.5175,1.279,2.1436e+08,nan,9.2175e+08
133.5,47.191,2.712,328,0,nan,nan,0.000,1715.5175,1.309,2.1436e+08,nan,9.2175e+08
136.5,48.251,2.773,325,0,nan,nan,0.000,1715.5175,1.365,2.1436e+08,nan,9.2175e+08
139.5,49.312,2.834,326,0,nan,nan,0.000,1715.5175,1.386,2.1436e+08,nan,9.2175e+08
142.5,50.372,2.895,327,0,nan,nan,0.000,1715.5175,1.449,2.1436e+08,nan,9.2175e+08
145.5,51.433,2.956,324,0,nan,nan,0.000,1715.5175,1.488,2.1436e+08,nan,9.2175e+08
148.5,52.493,3.017,321,0,nan,nan,0.000,1715.5175,1.552,2.1436e+08,nan,9.2175e+08
151.5,53.554,3.078,320,0,nan,nan,0.000,1715.5175,1.619,2.1436e+08,nan,9.2175e+08
154.5,54.614,3.139,324,0,nan,nan,0.000,1715.5175,1.661,2.1436e+08,nan,9.2175e+08
157.5,55.674,3.200,318,0,nan,nan,0.000,1715.5175,1.764,2.1436e+08,nan,9.2175e+08
