# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=0.3323 deg DEC=34.5257 deg PA=3.4 INC=71.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 72.91 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=49.22 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC5376.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.353,0.020,5,5,3.628,0.17692167,57.471,57.470932,5.684,7.1812e+06,15.601,3.0879e+07
3.0,1.060,0.061,10,10,2.588,0.7105006,81.983,139.45435,4.148,1.7425e+07,11.128,7.4929e+07
5.0,1.767,0.102,23,23,2.467,0.8098432,179.793,319.24695,2.767,3.9891e+07,10.610,1.7153e+08
7.0,2.474,0.142,25,25,2.210,0.53118306,175.044,494.29086,2.594,6.1764e+07,9.503,2.6558e+08
9.0,3.181,0.183,36,36,1.980,0.92810464,225.811,720.10144,2.107,8.9980e+07,8.514,3.8691e+08
11.0,3.888,0.223,46,46,2.077,1.2143096,302.708,1022.8099,1.910,1.2780e+08,8.932,5.4956e+08
13.0,4.595,0.264,41,41,2.451,1.0682186,318.426,1341.2356,1.962,1.6759e+08,10.541,7.2065e+08
15.0,5.302,0.305,70,70,1.720,1.0932189,381.406,1722.6418,1.511,2.1525e+08,7.395,9.2558e+08
17.0,6.009,0.345,70,70,1.315,0.8237857,291.623,2014.2646,1.515,2.5169e+08,5.655,1.0823e+09
19.0,6.716,0.386,66,66,1.432,1.0582479,299.336,2313.601,1.521,2.8909e+08,6.156,1.2431e+09
21.0,7.423,0.427,91,91,0.907,0.8517478,261.477,2575.0781,1.285,3.2177e+08,3.900,1.3836e+09
23.0,8.130,0.467,94,94,0.526,0.722745,156.549,2731.6272,1.267,3.4133e+08,2.260,1.4677e+09
25.0,8.837,0.508,90,88,0.594,0.70022124,169.480,2901.1074,1.305,3.6251e+08,2.556,1.5588e+09
27.0,9.544,0.549,113,97,0.298,0.71406066,106.542,3007.649,1.162,3.7582e+08,1.280,1.6160e+09
29.0,10.251,0.589,115,80,0.193,0.6753356,70.186,3077.8347,1.176,3.8459e+08,0.828,1.6537e+09
31.0,10.958,0.630,118,64,0.300,0.6242339,112.022,3189.8567,1.183,3.9859e+08,1.289,1.7139e+09
33.0,11.665,0.670,139,46,0.032,0.34427643,14.144,3204.0007,1.102,4.0035e+08,0.138,1.7215e+09
35.0,12.372,0.711,133,44,-0.038,0.40700394,-15.932,3188.0686,1.166,3.9836e+08,-0.163,1.7130e+09
37.0,13.079,0.752,148,26,0.044,0.22513229,20.681,3208.7493,1.125,4.0095e+08,0.190,1.7241e+09
39.0,13.786,0.792,161,16,nan,nan,0.000,3208.7493,1.103,4.0095e+08,nan,1.7241e+09
41.0,14.493,0.833,146,5,nan,nan,0.000,3208.7493,1.221,4.0095e+08,nan,1.7241e+09
43.0,15.200,0.874,179,0,nan,nan,0.000,3208.7493,1.100,4.0095e+08,nan,1.7241e+09
45.0,15.907,0.914,187,0,nan,nan,0.000,3208.7493,1.123,4.0095e+08,nan,1.7241e+09
47.0,16.614,0.955,173,0,nan,nan,0.000,3208.7493,1.239,4.0095e+08,nan,1.7241e+09
49.0,17.321,0.996,205,0,nan,nan,0.000,3208.7493,1.140,4.0095e+08,nan,1.7241e+09
51.0,18.028,1.036,188,0,nan,nan,0.000,3208.7493,1.223,4.0095e+08,nan,1.7241e+09
53.0,18.735,1.077,159,0,nan,nan,0.000,3208.7493,1.312,4.0095e+08,nan,1.7241e+09
55.0,19.442,1.117,176,0,nan,nan,0.000,3208.7493,1.199,4.0095e+08,nan,1.7241e+09
57.0,20.149,1.158,152,0,nan,nan,0.000,3208.7493,1.316,4.0095e+08,nan,1.7241e+09
59.0,20.856,1.199,148,0,nan,nan,0.000,3208.7493,1.341,4.0095e+08,nan,1.7241e+09
61.0,21.563,1.239,161,0,nan,nan,0.000,3208.7493,1.259,4.0095e+08,nan,1.7241e+09
63.0,22.270,1.280,134,0,nan,nan,0.000,3208.7493,1.430,4.0095e+08,nan,1.7241e+09
65.0,22.977,1.321,153,0,nan,nan,0.000,3208.7493,1.301,4.0095e+08,nan,1.7241e+09
67.0,23.684,1.361,152,0,nan,nan,0.000,3208.7493,1.313,4.0095e+08,nan,1.7241e+09
69.0,24.391,1.402,120,0,nan,nan,0.000,3208.7493,1.550,4.0095e+08,nan,1.7241e+09
71.0,25.098,1.443,159,0,nan,nan,0.000,3208.7493,1.285,4.0095e+08,nan,1.7241e+09
73.0,25.805,1.483,146,0,nan,nan,0.000,3208.7493,1.369,4.0095e+08,nan,1.7241e+09
75.0,26.512,1.524,123,0,nan,nan,0.000,3208.7493,1.557,4.0095e+08,nan,1.7241e+09
77.0,27.219,1.564,155,0,nan,nan,0.000,3208.7493,1.324,4.0095e+08,nan,1.7241e+09
79.0,27.926,1.605,139,0,nan,nan,0.000,3208.7493,1.436,4.0095e+08,nan,1.7241e+09
