# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=119.2934 deg DEC=23.7798 deg PA=343.1 INC=55.4}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 33.07 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=39.55 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC2480.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.240,0.038,18,18,4.562,0.43330926,144.603,144.60327,4.390,3.7171e+06,19.616,1.5984e+07
4.5,0.721,0.114,44,44,3.209,0.68800247,248.661,393.26447,2.815,1.0109e+07,13.799,4.3469e+07
7.5,1.202,0.190,82,82,2.052,0.62733704,296.389,689.6531,2.074,1.7728e+07,8.826,7.6231e+07
10.5,1.683,0.266,113,113,1.532,1.0570114,304.926,994.57947,1.782,2.5566e+07,6.589,1.0994e+08
13.5,2.164,0.341,142,142,1.341,1.3170563,335.231,1329.8105,1.608,3.4184e+07,5.764,1.4699e+08
16.5,2.645,0.417,179,171,1.078,1.0057174,339.955,1669.766,1.453,4.2923e+07,4.637,1.8457e+08
19.5,3.126,0.493,209,148,0.894,0.4475469,329.050,1998.8163,1.370,5.1381e+07,3.844,2.2094e+08
22.5,3.607,0.569,242,124,0.835,0.14757587,356.044,2354.86,1.299,6.0533e+07,3.592,2.6029e+08
25.5,4.088,0.645,273,85,0.860,0.12520039,413.366,2768.2258,1.256,7.1159e+07,3.697,3.0599e+08
28.5,4.569,0.721,300,51,0.918,0.11825028,484.880,3253.1055,1.232,8.3624e+07,3.946,3.5958e+08
31.5,5.050,0.797,336,46,0.952,0.13113357,563.362,3816.4678,1.203,9.8105e+07,4.094,4.2185e+08
