# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=143.7400 deg DEC=21.7052 deg PA=199.9 INC=49.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 53.23 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=72.13 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC2916.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.387,0.021,17,0,nan,nan,0.000,0.0,4.605,0.0000e+00,nan,0.0000e+00
4.5,1.161,0.062,55,2,nan,nan,0.000,0.0,2.568,0.0000e+00,nan,0.0000e+00
7.5,1.935,0.104,94,38,0.790,0.12036816,115.343,115.34279,1.976,7.6816e+06,3.399,3.3031e+07
10.5,2.710,0.146,129,78,0.929,0.26571086,186.139,301.48187,1.702,2.0078e+07,3.997,8.6336e+07
13.5,3.484,0.187,164,113,1.077,0.4545359,274.169,575.65063,1.528,3.8337e+07,4.630,1.6485e+08
16.5,4.258,0.229,200,146,1.241,0.7040462,385.288,960.93823,1.406,6.3997e+07,5.336,2.7519e+08
19.5,5.032,0.270,238,180,1.592,1.114086,588.402,1549.3398,1.313,1.0318e+08,6.848,4.4369e+08
22.5,5.806,0.312,270,210,1.775,1.274775,744.064,2293.404,1.261,1.5274e+08,7.633,6.5677e+08
25.5,6.581,0.354,307,235,1.688,1.2136832,804.556,3097.96,1.213,2.0632e+08,7.259,8.8717e+08
28.5,7.355,0.395,338,258,1.360,0.8804593,713.670,3811.63,1.190,2.5385e+08,5.848,1.0915e+09
31.5,8.129,0.437,388,290,0.995,0.3539583,599.516,4411.146,1.150,2.9377e+08,4.280,1.2632e+09
34.5,8.903,0.478,420,307,0.933,0.23558907,608.337,5019.4834,1.149,3.3429e+08,4.012,1.4374e+09
37.5,9.677,0.520,452,252,0.999,0.24447085,701.153,5720.636,1.157,3.8098e+08,4.296,1.6382e+09
40.5,10.452,0.561,498,108,1.147,0.26745653,886.785,6607.421,1.156,4.4004e+08,4.932,1.8922e+09
43.5,11.226,0.603,524,33,nan,nan,0.000,6607.421,1.187,4.4004e+08,nan,1.8922e+09
46.5,12.000,0.645,573,5,nan,nan,0.000,6607.421,1.203,4.4004e+08,nan,1.8922e+09
49.5,12.774,0.686,600,0,nan,nan,0.000,6607.421,1.253,4.4004e+08,nan,1.8922e+09
52.5,13.548,0.728,635,0,nan,nan,0.000,6607.421,1.303,4.4004e+08,nan,1.8922e+09
55.5,14.323,0.769,667,0,nan,nan,0.000,6607.421,1.366,4.4004e+08,nan,1.8922e+09
58.5,15.097,0.811,715,0,nan,nan,0.000,6607.421,1.452,4.4004e+08,nan,1.8922e+09
61.5,15.871,0.853,744,0,nan,nan,0.000,6607.421,1.578,4.4004e+08,nan,1.8922e+09
64.5,16.645,0.894,783,0,nan,nan,0.000,6607.421,1.683,4.4004e+08,nan,1.8922e+09
67.5,17.419,0.936,829,0,nan,nan,0.000,6607.421,1.786,4.4004e+08,nan,1.8922e+09
70.5,18.194,0.977,853,0,nan,nan,0.000,6607.421,1.934,4.4004e+08,nan,1.8922e+09
73.5,18.968,1.019,897,0,nan,nan,0.000,6607.421,2.080,4.4004e+08,nan,1.8922e+09
76.5,19.742,1.061,930,0,nan,nan,0.000,6607.421,2.258,4.4004e+08,nan,1.8922e+09
79.5,20.516,1.102,965,0,nan,nan,0.000,6607.421,2.539,4.4004e+08,nan,1.8922e+09
82.5,21.290,1.144,970,0,nan,nan,0.000,6607.421,2.845,4.4004e+08,nan,1.8922e+09
85.5,22.065,1.185,870,0,nan,nan,0.000,6607.421,3.432,4.4004e+08,nan,1.8922e+09
88.5,22.839,1.227,835,0,nan,nan,0.000,6607.421,5.648,4.4004e+08,nan,1.8922e+09
91.5,23.613,1.269,795,0,nan,nan,0.000,6607.421,nan,4.4004e+08,nan,1.8922e+09
