# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=143.8596 deg DEC=29.8126 deg PA=136.1 INC=66.1}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 118.41 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=32.82 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times UGC05108.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.574,0.030,5,5,25.440,2.0609965,313.967,313.96713,8.369,1.0347e+08,109.393,4.4491e+08
3.0,1.722,0.091,15,15,18.251,5.5529175,675.726,989.6935,4.864,3.2616e+08,78.479,1.4025e+09
5.0,2.870,0.152,28,28,9.638,5.9151206,666.073,1655.7668,3.543,5.4566e+08,41.442,2.3463e+09
7.0,4.018,0.213,33,33,5.331,4.1013436,434.203,2089.9695,3.226,6.8875e+08,22.922,2.9616e+09
9.0,5.167,0.274,46,46,3.762,2.4166915,427.152,2517.1213,2.634,8.2952e+08,16.177,3.5669e+09
11.0,6.315,0.335,54,54,2.341,1.6550735,312.073,2829.1948,2.279,9.3237e+08,10.068,4.0092e+09
13.0,7.463,0.396,68,68,1.513,1.096724,253.873,3083.0679,1.887,1.0160e+09,6.504,4.3689e+09
15.0,8.611,0.457,78,78,0.962,0.797955,185.182,3268.2502,1.644,1.0771e+09,4.136,4.6313e+09
17.0,9.759,0.518,86,86,0.600,0.9020332,127.406,3395.6565,1.525,1.1190e+09,2.581,4.8119e+09
19.0,10.907,0.579,99,90,0.301,0.8881417,73.516,3469.1724,1.354,1.1433e+09,1.294,4.9161e+09
21.0,12.055,0.640,102,84,0.167,0.8843059,42.039,3511.2114,1.271,1.1571e+09,0.718,4.9756e+09
23.0,13.204,0.701,118,80,0.209,0.76207066,60.745,3571.9563,1.146,1.1771e+09,0.897,5.0617e+09
25.0,14.352,0.762,129,75,0.221,0.6075675,70.429,3642.3857,1.079,1.2004e+09,0.951,5.1615e+09
27.0,15.500,0.823,137,71,0.169,0.43144494,57.257,3699.6428,1.048,1.2192e+09,0.728,5.2427e+09
29.0,16.648,0.884,150,71,0.137,0.4227692,50.550,3750.1929,1.014,1.2359e+09,0.587,5.3143e+09
31.0,17.796,0.945,157,66,0.136,0.38145408,52.890,3803.083,1.008,1.2533e+09,0.587,5.3892e+09
33.0,18.944,1.006,169,58,0.120,0.33467025,50.073,3853.1562,0.996,1.2698e+09,0.516,5.4602e+09
35.0,20.092,1.066,173,47,0.140,0.3277329,59.840,3912.9966,1.002,1.2895e+09,0.603,5.5450e+09
37.0,21.240,1.127,192,42,0.125,0.34184274,59.313,3972.3096,0.977,1.3091e+09,0.538,5.6291e+09
39.0,22.389,1.188,197,30,0.082,0.28285852,39.962,4012.272,0.986,1.3223e+09,0.353,5.6857e+09
41.0,23.537,1.249,210,24,0.070,0.24756336,36.225,4048.4966,0.989,1.3342e+09,0.301,5.7370e+09
43.0,24.685,1.310,219,23,0.058,0.24315934,31.335,4079.8315,0.991,1.3445e+09,0.249,5.7814e+09
45.0,25.833,1.371,231,17,nan,nan,0.000,4079.8315,0.995,1.3445e+09,nan,5.7814e+09
47.0,26.981,1.432,239,14,nan,nan,0.000,4079.8315,1.020,1.3445e+09,nan,5.7814e+09
49.0,28.129,1.493,246,7,nan,nan,0.000,4079.8315,1.043,1.3445e+09,nan,5.7814e+09
51.0,29.277,1.554,257,1,nan,nan,0.000,4079.8315,1.069,1.3445e+09,nan,5.7814e+09
53.0,30.425,1.615,273,0,nan,nan,0.000,4079.8315,1.078,1.3445e+09,nan,5.7814e+09
55.0,31.574,1.676,284,0,nan,nan,0.000,4079.8315,1.129,1.3445e+09,nan,5.7814e+09
57.0,32.722,1.737,288,0,nan,nan,0.000,4079.8315,1.125,1.3445e+09,nan,5.7814e+09
59.0,33.870,1.798,301,0,nan,nan,0.000,4079.8315,1.168,1.3445e+09,nan,5.7814e+09
