# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=248.6063 deg DEC=21.5409 deg PA=64.6 INC=71.2}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 42.38 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=47.11 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC6186.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.205,0.021,3,3,50.938,2.3092816,474.185,474.18472,11.700,2.0013e+07,219.033,8.6057e+07
3.0,0.616,0.064,13,13,44.132,7.137857,1780.269,2254.454,5.593,9.5151e+07,189.769,4.0915e+08
5.0,1.027,0.106,19,19,29.337,13.296235,1729.640,3984.094,4.608,1.6815e+08,126.149,7.2305e+08
7.0,1.438,0.149,32,32,21.822,15.385715,2166.891,6150.9854,3.536,2.5961e+08,93.836,1.1163e+09
9.0,1.849,0.191,34,34,13.563,12.643041,1430.982,7581.9673,3.297,3.2000e+08,58.323,1.3760e+09
11.0,2.260,0.233,49,49,10.535,10.664682,1601.880,9183.848,2.618,3.8761e+08,45.302,1.6667e+09
13.0,2.671,0.276,52,52,6.601,7.2826247,1065.185,10249.032,2.397,4.3257e+08,28.386,1.8600e+09
15.0,3.082,0.318,56,56,5.511,5.274529,957.683,11206.715,2.272,4.7299e+08,23.698,2.0338e+09
17.0,3.492,0.361,72,72,4.148,3.9110138,926.783,12133.498,1.993,5.1210e+08,17.837,2.2020e+09
19.0,3.903,0.403,78,78,3.232,3.2581356,782.270,12915.768,1.866,5.4512e+08,13.898,2.3440e+09
21.0,4.314,0.446,86,86,2.846,3.003138,759.453,13675.221,1.799,5.7717e+08,12.237,2.4818e+09
23.0,4.725,0.488,92,92,2.561,2.7344494,731.001,14406.222,1.710,6.0803e+08,11.011,2.6145e+09
25.0,5.136,0.531,98,98,2.294,2.142241,697.489,15103.711,1.677,6.3746e+08,9.863,2.7411e+09
27.0,5.547,0.573,112,112,2.006,1.5781182,697.075,15800.786,1.552,6.6688e+08,8.625,2.8676e+09
29.0,5.958,0.616,119,119,1.882,1.3217179,694.981,16495.768,1.529,6.9622e+08,8.093,2.9937e+09
31.0,6.369,0.658,120,120,1.691,1.261317,629.588,17125.355,1.522,7.2279e+08,7.270,3.1080e+09
33.0,6.780,0.700,138,130,1.472,1.023186,630.445,17755.8,1.444,7.4940e+08,6.331,3.2224e+09
35.0,7.190,0.743,144,125,1.339,0.7214197,598.320,18354.121,1.437,7.7465e+08,5.758,3.3310e+09
37.0,7.601,0.785,137,111,1.296,0.59912646,551.096,18905.217,1.504,7.9791e+08,5.574,3.4310e+09
39.0,8.012,0.828,165,130,1.233,0.4987758,631.436,19536.652,1.406,8.2456e+08,5.303,3.5456e+09
41.0,8.423,0.870,165,120,1.225,0.4402905,627.451,20164.104,1.459,8.5104e+08,5.270,3.6595e+09
43.0,8.834,0.913,171,108,1.226,0.38396567,650.744,20814.848,1.450,8.7851e+08,5.273,3.7776e+09
45.0,9.245,0.955,183,81,1.277,0.3432012,725.205,21540.053,1.471,9.0911e+08,5.491,3.9092e+09
47.0,9.656,0.998,192,75,1.312,0.3821717,781.371,22321.424,1.483,9.4209e+08,5.639,4.0510e+09
49.0,10.067,1.040,200,62,1.367,0.40292862,848.598,23170.021,1.505,9.7791e+08,5.880,4.2050e+09
51.0,10.477,1.083,201,49,1.206,0.5766821,752.418,23922.44,1.599,1.0097e+09,5.187,4.3416e+09
53.0,10.888,1.125,219,40,1.031,0.63657737,700.799,24623.238,1.569,1.0392e+09,4.434,4.4687e+09
55.0,11.299,1.167,215,27,1.011,0.66805154,674.223,25297.46,1.643,1.0677e+09,4.346,4.5911e+09
57.0,11.710,1.210,200,18,nan,nan,0.000,25297.46,1.602,1.0677e+09,nan,4.5911e+09
59.0,12.121,1.252,176,7,nan,nan,0.000,25297.46,1.710,1.0677e+09,nan,4.5911e+09
61.0,12.532,1.295,192,4,nan,nan,0.000,25297.46,1.630,1.0677e+09,nan,4.5911e+09
63.0,12.943,1.337,167,0,nan,nan,0.000,25297.46,1.755,1.0677e+09,nan,4.5911e+09
65.0,13.354,1.380,172,0,nan,nan,0.000,25297.46,1.705,1.0677e+09,nan,4.5911e+09
67.0,13.765,1.422,171,0,nan,nan,0.000,25297.46,1.733,1.0677e+09,nan,4.5911e+09
69.0,14.175,1.465,164,0,nan,nan,0.000,25297.46,1.765,1.0677e+09,nan,4.5911e+09
71.0,14.586,1.507,167,0,nan,nan,0.000,25297.46,1.740,1.0677e+09,nan,4.5911e+09
73.0,14.997,1.550,154,0,nan,nan,0.000,25297.46,1.851,1.0677e+09,nan,4.5911e+09
75.0,15.408,1.592,165,0,nan,nan,0.000,25297.46,1.766,1.0677e+09,nan,4.5911e+09
77.0,15.819,1.634,155,0,nan,nan,0.000,25297.46,1.877,1.0677e+09,nan,4.5911e+09
79.0,16.230,1.677,164,0,nan,nan,0.000,25297.46,1.794,1.0677e+09,nan,4.5911e+09
81.0,16.641,1.719,151,0,nan,nan,0.000,25297.46,1.925,1.0677e+09,nan,4.5911e+09
83.0,17.052,1.762,157,0,nan,nan,0.000,25297.46,1.875,1.0677e+09,nan,4.5911e+09
