# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=18.9661 deg DEC=33.8107 deg PA=18.6 INC=78.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 60.44 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=35.74 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC00809.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.440,0.042,5,5,0.526,0.2558144,13.665,13.664703,2.531,1.1731e+06,2.262,5.0445e+06
4.5,1.319,0.126,16,16,0.616,0.37947395,51.236,64.90021,1.417,5.5718e+06,2.651,2.3959e+07
7.5,2.198,0.210,31,23,0.561,0.38621044,90.341,155.24132,1.023,1.3328e+07,2.413,5.7309e+07
10.5,3.077,0.294,36,24,0.552,0.33186203,103.146,258.38742,0.957,2.2183e+07,2.372,9.5387e+07
13.5,3.956,0.378,49,29,0.463,0.24396993,117.770,376.1579,0.827,3.2294e+07,1.990,1.3886e+08
16.5,4.835,0.462,58,35,0.398,0.2036189,120.018,496.17548,0.768,4.2597e+07,1.713,1.8317e+08
19.5,5.714,0.546,70,40,0.364,0.1531146,132.513,628.6887,0.710,5.3974e+07,1.567,2.3209e+08
22.5,6.593,0.630,83,48,0.327,0.1325567,140.775,769.4634,0.662,6.6060e+07,1.404,2.8406e+08
25.5,7.472,0.714,95,53,0.287,0.0942152,141.404,910.8674,0.633,7.8199e+07,1.232,3.3626e+08
28.5,8.351,0.797,103,42,0.282,0.06015827,150.789,1061.6567,0.623,9.1145e+07,1.212,3.9192e+08
31.5,9.230,0.881,109,38,0.281,0.049438905,159.091,1220.7474,0.621,1.0480e+08,1.208,4.5065e+08
34.5,10.109,0.965,129,40,0.283,0.050806474,189.777,1410.5243,0.588,1.2110e+08,1.218,5.2071e+08
37.5,10.988,1.049,134,31,0.297,0.055454683,206.527,1617.0518,0.600,1.3883e+08,1.276,5.9695e+08
40.5,11.867,1.133,147,38,0.304,0.066926084,232.236,1849.2874,0.594,1.5876e+08,1.308,6.8269e+08
43.5,12.746,1.217,161,33,0.322,0.0727237,269.061,2118.348,0.592,1.8186e+08,1.383,7.8201e+08
46.5,13.625,1.301,165,28,0.343,0.08266354,294.091,2412.4385,0.620,2.0711e+08,1.476,8.9058e+08
49.5,14.504,1.385,180,26,0.362,0.092805676,338.752,2751.191,0.623,2.3619e+08,1.558,1.0156e+09
52.5,15.383,1.469,192,24,0.390,0.1093659,388.824,3140.0146,0.650,2.6958e+08,1.676,1.1592e+09
55.5,16.262,1.553,201,22,0.405,0.12991573,422.660,3562.6746,0.672,3.0586e+08,1.741,1.3152e+09
58.5,17.141,1.637,216,21,nan,nan,0.000,3562.6746,0.684,3.0586e+08,nan,1.3152e+09
61.5,18.020,1.721,217,16,nan,nan,0.000,3562.6746,0.710,3.0586e+08,nan,1.3152e+09
64.5,18.899,1.805,237,12,nan,nan,0.000,3562.6746,0.703,3.0586e+08,nan,1.3152e+09
67.5,19.778,1.889,246,11,nan,nan,0.000,3562.6746,0.711,3.0586e+08,nan,1.3152e+09
70.5,20.657,1.973,257,9,nan,nan,0.000,3562.6746,0.708,3.0586e+08,nan,1.3152e+09
73.5,21.536,2.057,266,9,nan,nan,0.000,3562.6746,0.718,3.0586e+08,nan,1.3152e+09
76.5,22.415,2.141,275,8,nan,nan,0.000,3562.6746,0.727,3.0586e+08,nan,1.3152e+09
79.5,23.294,2.225,291,6,nan,nan,0.000,3562.6746,0.724,3.0586e+08,nan,1.3152e+09
82.5,24.173,2.309,289,8,nan,nan,0.000,3562.6746,0.752,3.0586e+08,nan,1.3152e+09
85.5,25.052,2.392,295,7,nan,nan,0.000,3562.6746,0.721,3.0586e+08,nan,1.3152e+09
88.5,25.931,2.476,245,5,nan,nan,0.000,3562.6746,0.741,3.0586e+08,nan,1.3152e+09
91.5,26.810,2.560,252,3,nan,nan,0.000,3562.6746,0.752,3.0586e+08,nan,1.3152e+09
94.5,27.689,2.644,247,1,nan,nan,0.000,3562.6746,0.744,3.0586e+08,nan,1.3152e+09
97.5,28.568,2.728,228,0,nan,nan,0.000,3562.6746,0.759,3.0586e+08,nan,1.3152e+09
100.5,29.447,2.812,239,0,nan,nan,0.000,3562.6746,0.751,3.0586e+08,nan,1.3152e+09
103.5,30.326,2.896,215,0,nan,nan,0.000,3562.6746,0.776,3.0586e+08,nan,1.3152e+09
106.5,31.205,2.980,232,0,nan,nan,0.000,3562.6746,0.767,3.0586e+08,nan,1.3152e+09
109.5,32.084,3.064,217,0,nan,nan,0.000,3562.6746,0.767,3.0586e+08,nan,1.3152e+09
112.5,32.963,3.148,227,0,nan,nan,0.000,3562.6746,0.768,3.0586e+08,nan,1.3152e+09
115.5,33.842,3.232,218,0,nan,nan,0.000,3562.6746,0.792,3.0586e+08,nan,1.3152e+09
118.5,34.721,3.316,212,0,nan,nan,0.000,3562.6746,0.787,3.0586e+08,nan,1.3152e+09
121.5,35.600,3.400,219,0,nan,nan,0.000,3562.6746,0.787,3.0586e+08,nan,1.3152e+09
124.5,36.479,3.484,208,0,nan,nan,0.000,3562.6746,0.802,3.0586e+08,nan,1.3152e+09
127.5,37.358,3.568,218,0,nan,nan,0.000,3562.6746,0.799,3.0586e+08,nan,1.3152e+09
130.5,38.237,3.652,209,0,nan,nan,0.000,3562.6746,0.821,3.0586e+08,nan,1.3152e+09
133.5,39.116,3.736,207,0,nan,nan,0.000,3562.6746,0.826,3.0586e+08,nan,1.3152e+09
136.5,39.995,3.820,217,0,nan,nan,0.000,3562.6746,0.821,3.0586e+08,nan,1.3152e+09
139.5,40.874,3.903,205,0,nan,nan,0.000,3562.6746,0.827,3.0586e+08,nan,1.3152e+09
142.5,41.753,3.987,210,0,nan,nan,0.000,3562.6746,0.843,3.0586e+08,nan,1.3152e+09
145.5,42.632,4.071,205,0,nan,nan,0.000,3562.6746,0.837,3.0586e+08,nan,1.3152e+09
148.5,43.511,4.155,213,0,nan,nan,0.000,3562.6746,0.849,3.0586e+08,nan,1.3152e+09
151.5,44.390,4.239,202,0,nan,nan,0.000,3562.6746,0.861,3.0586e+08,nan,1.3152e+09
154.5,45.269,4.323,206,0,nan,nan,0.000,3562.6746,0.860,3.0586e+08,nan,1.3152e+09
157.5,46.148,4.407,208,0,nan,nan,0.000,3562.6746,0.881,3.0586e+08,nan,1.3152e+09
160.5,47.027,4.491,200,0,nan,nan,0.000,3562.6746,0.885,3.0586e+08,nan,1.3152e+09
163.5,47.906,4.575,209,0,nan,nan,0.000,3562.6746,0.886,3.0586e+08,nan,1.3152e+09
166.5,48.785,4.659,199,0,nan,nan,0.000,3562.6746,0.898,3.0586e+08,nan,1.3152e+09
169.5,49.664,4.743,204,0,nan,nan,0.000,3562.6746,0.920,3.0586e+08,nan,1.3152e+09
172.5,50.543,4.827,204,0,nan,nan,0.000,3562.6746,0.916,3.0586e+08,nan,1.3152e+09
175.5,51.422,4.911,204,0,nan,nan,0.000,3562.6746,0.940,3.0586e+08,nan,1.3152e+09
178.5,52.301,4.995,206,0,nan,nan,0.000,3562.6746,0.931,3.0586e+08,nan,1.3152e+09
181.5,53.180,5.079,197,0,nan,nan,0.000,3562.6746,0.944,3.0586e+08,nan,1.3152e+09
184.5,54.059,5.163,204,0,nan,nan,0.000,3562.6746,0.969,3.0586e+08,nan,1.3152e+09
187.5,54.938,5.247,201,0,nan,nan,0.000,3562.6746,0.977,3.0586e+08,nan,1.3152e+09
190.5,55.817,5.331,206,0,nan,nan,0.000,3562.6746,0.979,3.0586e+08,nan,1.3152e+09
193.5,56.696,5.415,194,0,nan,nan,0.000,3562.6746,1.015,3.0586e+08,nan,1.3152e+09
196.5,57.575,5.498,206,0,nan,nan,0.000,3562.6746,1.000,3.0586e+08,nan,1.3152e+09
199.5,58.454,5.582,202,0,nan,nan,0.000,3562.6746,1.016,3.0586e+08,nan,1.3152e+09
202.5,59.333,5.666,196,0,nan,nan,0.000,3562.6746,1.069,3.0586e+08,nan,1.3152e+09
205.5,60.212,5.750,205,0,nan,nan,0.000,3562.6746,1.043,3.0586e+08,nan,1.3152e+09
208.5,61.091,5.834,196,0,nan,nan,0.000,3562.6746,1.074,3.0586e+08,nan,1.3152e+09
211.5,61.970,5.918,199,0,nan,nan,0.000,3562.6746,1.101,3.0586e+08,nan,1.3152e+09
214.5,62.849,6.002,204,0,nan,nan,0.000,3562.6746,1.084,3.0586e+08,nan,1.3152e+09
217.5,63.728,6.086,202,0,nan,nan,0.000,3562.6746,1.120,3.0586e+08,nan,1.3152e+09
220.5,64.607,6.170,194,0,nan,nan,0.000,3562.6746,1.172,3.0586e+08,nan,1.3152e+09
223.5,65.486,6.254,202,0,nan,nan,0.000,3562.6746,1.151,3.0586e+08,nan,1.3152e+09
226.5,66.366,6.338,203,0,nan,nan,0.000,3562.6746,1.187,3.0586e+08,nan,1.3152e+09
229.5,67.245,6.422,192,0,nan,nan,0.000,3562.6746,1.217,3.0586e+08,nan,1.3152e+09
232.5,68.124,6.506,206,0,nan,nan,0.000,3562.6746,1.215,3.0586e+08,nan,1.3152e+09
235.5,69.003,6.590,195,0,nan,nan,0.000,3562.6746,1.267,3.0586e+08,nan,1.3152e+09
238.5,69.882,6.674,199,0,nan,nan,0.000,3562.6746,1.297,3.0586e+08,nan,1.3152e+09
241.5,70.761,6.758,204,0,nan,nan,0.000,3562.6746,1.294,3.0586e+08,nan,1.3152e+09
244.5,71.640,6.842,191,0,nan,nan,0.000,3562.6746,1.374,3.0586e+08,nan,1.3152e+09
247.5,72.519,6.926,203,0,nan,nan,0.000,3562.6746,1.360,3.0586e+08,nan,1.3152e+09
250.5,73.398,7.009,196,0,nan,nan,0.000,3562.6746,1.405,3.0586e+08,nan,1.3152e+09
253.5,74.277,7.093,200,0,nan,nan,0.000,3562.6746,1.468,3.0586e+08,nan,1.3152e+09
256.5,75.156,7.177,197,0,nan,nan,0.000,3562.6746,1.495,3.0586e+08,nan,1.3152e+09
259.5,76.035,7.261,200,0,nan,nan,0.000,3562.6746,1.524,3.0586e+08,nan,1.3152e+09
262.5,76.914,7.345,195,0,nan,nan,0.000,3562.6746,1.620,3.0586e+08,nan,1.3152e+09
265.5,77.793,7.429,201,0,nan,nan,0.000,3562.6746,1.615,3.0586e+08,nan,1.3152e+09
268.5,78.672,7.513,200,0,nan,nan,0.000,3562.6746,1.671,3.0586e+08,nan,1.3152e+09
271.5,79.551,7.597,190,0,nan,nan,0.000,3562.6746,1.884,3.0586e+08,nan,1.3152e+09
274.5,80.430,7.681,203,0,nan,nan,0.000,3562.6746,1.830,3.0586e+08,nan,1.3152e+09
277.5,81.309,7.765,198,0,nan,nan,0.000,3562.6746,1.935,3.0586e+08,nan,1.3152e+09
280.5,82.188,7.849,195,0,nan,nan,0.000,3562.6746,2.237,3.0586e+08,nan,1.3152e+09
283.5,83.067,7.933,197,0,nan,nan,0.000,3562.6746,2.210,3.0586e+08,nan,1.3152e+09
286.5,83.946,8.017,191,0,nan,nan,0.000,3562.6746,2.449,3.0586e+08,nan,1.3152e+09
289.5,84.825,8.101,185,0,nan,nan,0.000,3562.6746,3.450,3.0586e+08,nan,1.3152e+09
292.5,85.704,8.185,186,0,nan,nan,0.000,3562.6746,3.563,3.0586e+08,nan,1.3152e+09
295.5,86.583,8.269,182,0,nan,nan,0.000,3562.6746,4.424,3.0586e+08,nan,1.3152e+09
298.5,87.462,8.353,178,0,nan,nan,0.000,3562.6746,14.144,3.0586e+08,nan,1.3152e+09
301.5,88.341,8.437,179,0,nan,nan,0.000,3562.6746,nan,3.0586e+08,nan,1.3152e+09
304.5,89.220,8.521,173,0,nan,nan,0.000,3562.6746,nan,3.0586e+08,nan,1.3152e+09
307.5,90.099,8.604,168,0,nan,nan,0.000,3562.6746,nan,3.0586e+08,nan,1.3152e+09
310.5,90.978,8.688,170,0,nan,nan,0.000,3562.6746,nan,3.0586e+08,nan,1.3152e+09
