# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=197.7970 deg DEC=43.7265 deg PA=223.0 INC=75.4}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 103.71 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=33.74 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC08267.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.754,0.044,7,7,8.377,0.18935029,232.638,232.63763,3.793,5.8812e+07,36.022,2.5289e+08
4.5,2.263,0.133,22,22,7.401,0.6665664,645.962,878.59955,2.152,2.2211e+08,31.825,9.5509e+08
7.5,3.771,0.222,36,36,6.019,0.9701401,859.666,1738.2651,1.652,4.3944e+08,25.883,1.8896e+09
10.5,5.279,0.311,49,49,4.676,0.99382997,908.982,2647.247,1.373,6.6924e+08,20.107,2.8777e+09
13.5,6.788,0.400,61,61,3.451,0.95680785,835.075,3482.322,1.165,8.8035e+08,14.838,3.7855e+09
16.5,8.296,0.489,76,76,2.279,0.92284036,687.249,4169.5713,1.007,1.0541e+09,9.801,4.5326e+09
19.5,9.805,0.578,94,94,1.301,0.7784023,485.347,4654.9185,0.868,1.1768e+09,5.596,5.0602e+09
22.5,11.313,0.667,114,114,0.728,0.4916847,329.181,4984.0996,0.776,1.2600e+09,3.130,5.4180e+09
25.5,12.821,0.756,120,107,0.491,0.26024044,233.594,5217.694,0.744,1.3191e+09,2.110,5.6719e+09
28.5,14.330,0.845,136,104,0.411,0.16239105,221.567,5439.261,0.701,1.3751e+09,1.766,5.9128e+09
31.5,15.838,0.934,157,87,0.369,0.0993903,229.538,5668.799,0.657,1.4331e+09,1.585,6.1623e+09
34.5,17.346,1.023,160,73,0.372,0.08513158,235.961,5904.7603,0.659,1.4928e+09,1.599,6.4188e+09
37.5,18.855,1.112,173,67,0.375,0.079873584,257.399,6162.159,0.645,1.5578e+09,1.613,6.6986e+09
40.5,20.363,1.200,193,63,0.384,0.0825915,294.269,6456.4277,0.628,1.6322e+09,1.653,7.0185e+09
43.5,21.872,1.289,204,59,0.397,0.08762483,321.052,6777.4795,0.634,1.7134e+09,1.706,7.3675e+09
46.5,23.380,1.378,224,48,0.415,0.096480176,368.571,7146.051,0.632,1.8066e+09,1.783,7.7682e+09
49.5,24.888,1.467,228,37,0.434,0.1067448,392.390,7538.441,0.655,1.9058e+09,1.865,8.1947e+09
52.5,26.397,1.556,245,28,0.463,0.12040729,449.949,7988.3896,0.675,2.0195e+09,1.991,8.6839e+09
55.5,27.905,1.645,271,28,0.480,0.1392063,516.263,8504.652,0.679,2.1500e+09,2.065,9.2451e+09
58.5,29.414,1.734,284,26,nan,nan,0.000,8504.652,0.704,2.1500e+09,nan,9.2451e+09
61.5,30.922,1.823,291,21,nan,nan,0.000,8504.652,0.720,2.1500e+09,nan,9.2451e+09
64.5,32.430,1.912,310,18,nan,nan,0.000,8504.652,0.723,2.1500e+09,nan,9.2451e+09
67.5,33.939,2.001,319,17,nan,nan,0.000,8504.652,0.745,2.1500e+09,nan,9.2451e+09
70.5,35.447,2.090,334,17,nan,nan,0.000,8504.652,0.744,2.1500e+09,nan,9.2451e+09
73.5,36.956,2.179,350,18,nan,nan,0.000,8504.652,0.755,2.1500e+09,nan,9.2451e+09
76.5,38.464,2.267,362,16,nan,nan,0.000,8504.652,0.769,2.1500e+09,nan,9.2451e+09
79.5,39.972,2.356,381,15,nan,nan,0.000,8504.652,0.765,2.1500e+09,nan,9.2451e+09
82.5,41.481,2.445,391,13,nan,nan,0.000,8504.652,0.786,2.1500e+09,nan,9.2451e+09
85.5,42.989,2.534,390,12,nan,nan,0.000,8504.652,0.792,2.1500e+09,nan,9.2451e+09
88.5,44.498,2.623,427,11,nan,nan,0.000,8504.652,0.798,2.1500e+09,nan,9.2451e+09
91.5,46.006,2.712,432,9,nan,nan,0.000,8504.652,0.799,2.1500e+09,nan,9.2451e+09
94.5,47.514,2.801,451,13,nan,nan,0.000,8504.652,0.791,2.1500e+09,nan,9.2451e+09
97.5,49.023,2.890,470,11,nan,nan,0.000,8504.652,0.790,2.1500e+09,nan,9.2451e+09
100.5,50.531,2.979,483,11,nan,nan,0.000,8504.652,0.810,2.1500e+09,nan,9.2451e+09
103.5,52.039,3.068,491,9,nan,nan,0.000,8504.652,0.825,2.1500e+09,nan,9.2451e+09
106.5,53.548,3.157,488,10,nan,nan,0.000,8504.652,0.833,2.1500e+09,nan,9.2451e+09
109.5,55.056,3.246,440,8,nan,nan,0.000,8504.652,0.850,2.1500e+09,nan,9.2451e+09
112.5,56.565,3.335,415,6,nan,nan,0.000,8504.652,0.860,2.1500e+09,nan,9.2451e+09
115.5,58.073,3.423,355,5,nan,nan,0.000,8504.652,0.873,2.1500e+09,nan,9.2451e+09
118.5,59.581,3.512,339,4,nan,nan,0.000,8504.652,0.884,2.1500e+09,nan,9.2451e+09
121.5,61.090,3.601,322,0,nan,nan,0.000,8504.652,0.895,2.1500e+09,nan,9.2451e+09
124.5,62.598,3.690,317,0,nan,nan,0.000,8504.652,0.899,2.1500e+09,nan,9.2451e+09
127.5,64.107,3.779,297,0,nan,nan,0.000,8504.652,0.924,2.1500e+09,nan,9.2451e+09
130.5,65.615,3.868,302,0,nan,nan,0.000,8504.652,0.911,2.1500e+09,nan,9.2451e+09
133.5,67.123,3.957,293,0,nan,nan,0.000,8504.652,0.929,2.1500e+09,nan,9.2451e+09
136.5,68.632,4.046,295,0,nan,nan,0.000,8504.652,0.906,2.1500e+09,nan,9.2451e+09
139.5,70.140,4.135,282,0,nan,nan,0.000,8504.652,0.947,2.1500e+09,nan,9.2451e+09
142.5,71.649,4.224,272,0,nan,nan,0.000,8504.652,0.972,2.1500e+09,nan,9.2451e+09
145.5,73.157,4.313,271,0,nan,nan,0.000,8504.652,0.987,2.1500e+09,nan,9.2451e+09
148.5,74.665,4.402,260,0,nan,nan,0.000,8504.652,1.020,2.1500e+09,nan,9.2451e+09
151.5,76.174,4.490,255,0,nan,nan,0.000,8504.652,1.029,2.1500e+09,nan,9.2451e+09
154.5,77.682,4.579,250,0,nan,nan,0.000,8504.652,1.054,2.1500e+09,nan,9.2451e+09
157.5,79.191,4.668,250,0,nan,nan,0.000,8504.652,1.064,2.1500e+09,nan,9.2451e+09
160.5,80.699,4.757,243,0,nan,nan,0.000,8504.652,1.099,2.1500e+09,nan,9.2451e+09
163.5,82.207,4.846,237,0,nan,nan,0.000,8504.652,1.117,2.1500e+09,nan,9.2451e+09
166.5,83.716,4.935,233,0,nan,nan,0.000,8504.652,1.144,2.1500e+09,nan,9.2451e+09
169.5,85.224,5.024,244,0,nan,nan,0.000,8504.652,1.111,2.1500e+09,nan,9.2451e+09
172.5,86.732,5.113,236,0,nan,nan,0.000,8504.652,1.138,2.1500e+09,nan,9.2451e+09
175.5,88.241,5.202,236,0,nan,nan,0.000,8504.652,1.166,2.1500e+09,nan,9.2451e+09
178.5,89.749,5.291,226,0,nan,nan,0.000,8504.652,1.224,2.1500e+09,nan,9.2451e+09
