# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=217.6817 deg DEC=29.1807 deg PA=349.0 INC=68.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 56.33 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=52.50 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times NGC5657.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.410,0.029,10,10,11.614,1.1119847,314.113,314.11307,5.214,2.3430e+07,49.941,1.0075e+08
4.5,1.229,0.086,33,33,8.169,2.2182434,729.103,1043.2158,2.853,7.7816e+07,35.128,3.3461e+08
7.5,2.048,0.143,51,51,5.216,2.337333,719.464,1762.6802,2.278,1.3148e+08,22.429,5.6537e+08
10.5,2.868,0.200,72,72,3.481,1.7323513,677.786,2440.4658,1.907,1.8204e+08,14.967,7.8277e+08
13.5,3.687,0.257,94,94,2.137,1.2632447,543.339,2983.8044,1.582,2.2257e+08,9.190,9.5705e+08
16.5,4.506,0.314,120,117,1.356,0.9730003,440.221,3424.0256,1.337,2.5541e+08,5.833,1.0982e+09
19.5,5.326,0.371,129,105,0.972,0.70031863,339.124,3763.1494,1.244,2.8070e+08,4.180,1.2070e+09
22.5,6.145,0.429,161,101,0.815,0.49870774,354.841,4117.99,1.092,3.0717e+08,3.504,1.3208e+09
25.5,6.964,0.486,178,87,0.704,0.3278805,339.007,4456.9976,1.030,3.3246e+08,3.028,1.4296e+09
28.5,7.784,0.543,197,82,0.611,0.1808339,325.756,4782.7534,0.968,3.5676e+08,2.629,1.5341e+09
31.5,8.603,0.600,221,58,0.594,0.102862544,355.210,5137.964,0.931,3.8325e+08,2.555,1.6480e+09
34.5,9.423,0.657,235,37,0.615,0.10266825,390.924,5528.8877,0.923,4.1241e+08,2.645,1.7734e+09
37.5,10.242,0.714,268,18,nan,nan,0.000,5528.8877,0.894,4.1241e+08,nan,1.7734e+09
40.5,11.061,0.771,273,4,nan,nan,0.000,5528.8877,0.925,4.1241e+08,nan,1.7734e+09
43.5,11.881,0.829,308,0,nan,nan,0.000,5528.8877,0.912,4.1241e+08,nan,1.7734e+09
46.5,12.700,0.886,328,0,nan,nan,0.000,5528.8877,0.932,4.1241e+08,nan,1.7734e+09
49.5,13.519,0.943,344,0,nan,nan,0.000,5528.8877,0.961,4.1241e+08,nan,1.7734e+09
52.5,14.339,1.000,360,0,nan,nan,0.000,5528.8877,1.003,4.1241e+08,nan,1.7734e+09
55.5,15.158,1.057,396,0,nan,nan,0.000,5528.8877,1.022,4.1241e+08,nan,1.7734e+09
58.5,15.977,1.114,404,0,nan,nan,0.000,5528.8877,1.075,4.1241e+08,nan,1.7734e+09
61.5,16.797,1.172,426,0,nan,nan,0.000,5528.8877,1.102,4.1241e+08,nan,1.7734e+09
64.5,17.616,1.229,454,0,nan,nan,0.000,5528.8877,1.126,4.1241e+08,nan,1.7734e+09
67.5,18.435,1.286,475,0,nan,nan,0.000,5528.8877,1.129,4.1241e+08,nan,1.7734e+09
70.5,19.255,1.343,483,0,nan,nan,0.000,5528.8877,1.170,4.1241e+08,nan,1.7734e+09
73.5,20.074,1.400,514,0,nan,nan,0.000,5528.8877,1.190,4.1241e+08,nan,1.7734e+09
76.5,20.893,1.457,532,0,nan,nan,0.000,5528.8877,1.200,4.1241e+08,nan,1.7734e+09
79.5,21.713,1.514,551,0,nan,nan,0.000,5528.8877,1.238,4.1241e+08,nan,1.7734e+09
82.5,22.532,1.572,521,0,nan,nan,0.000,5528.8877,1.234,4.1241e+08,nan,1.7734e+09
85.5,23.351,1.629,476,0,nan,nan,0.000,5528.8877,1.289,4.1241e+08,nan,1.7734e+09
88.5,24.171,1.686,459,0,nan,nan,0.000,5528.8877,1.299,4.1241e+08,nan,1.7734e+09
91.5,24.990,1.743,443,0,nan,nan,0.000,5528.8877,1.330,4.1241e+08,nan,1.7734e+09
94.5,25.809,1.800,438,0,nan,nan,0.000,5528.8877,1.362,4.1241e+08,nan,1.7734e+09
97.5,26.629,1.857,423,0,nan,nan,0.000,5528.8877,1.394,4.1241e+08,nan,1.7734e+09
100.5,27.448,1.914,424,0,nan,nan,0.000,5528.8877,1.434,4.1241e+08,nan,1.7734e+09
103.5,28.268,1.972,411,0,nan,nan,0.000,5528.8877,1.468,4.1241e+08,nan,1.7734e+09
106.5,29.087,2.029,413,0,nan,nan,0.000,5528.8877,1.508,4.1241e+08,nan,1.7734e+09
109.5,29.906,2.086,403,0,nan,nan,0.000,5528.8877,1.562,4.1241e+08,nan,1.7734e+09
112.5,30.726,2.143,397,0,nan,nan,0.000,5528.8877,1.608,4.1241e+08,nan,1.7734e+09
115.5,31.545,2.200,411,0,nan,nan,0.000,5528.8877,1.640,4.1241e+08,nan,1.7734e+09
118.5,32.364,2.257,391,0,nan,nan,0.000,5528.8877,1.705,4.1241e+08,nan,1.7734e+09
121.5,33.184,2.314,401,0,nan,nan,0.000,5528.8877,1.784,4.1241e+08,nan,1.7734e+09
124.5,34.003,2.372,391,0,nan,nan,0.000,5528.8877,1.839,4.1241e+08,nan,1.7734e+09
127.5,34.822,2.429,396,0,nan,nan,0.000,5528.8877,1.943,4.1241e+08,nan,1.7734e+09
130.5,35.642,2.486,381,0,nan,nan,0.000,5528.8877,2.026,4.1241e+08,nan,1.7734e+09
133.5,36.461,2.543,397,0,nan,nan,0.000,5528.8877,2.119,4.1241e+08,nan,1.7734e+09
136.5,37.280,2.600,382,0,nan,nan,0.000,5528.8877,2.289,4.1241e+08,nan,1.7734e+09
139.5,38.100,2.657,381,0,nan,nan,0.000,5528.8877,2.399,4.1241e+08,nan,1.7734e+09
142.5,38.919,2.715,389,0,nan,nan,0.000,5528.8877,2.546,4.1241e+08,nan,1.7734e+09
145.5,39.738,2.772,380,0,nan,nan,0.000,5528.8877,2.824,4.1241e+08,nan,1.7734e+09
148.5,40.558,2.829,380,0,nan,nan,0.000,5528.8877,3.226,4.1241e+08,nan,1.7734e+09
151.5,41.377,2.886,376,0,nan,nan,0.000,5528.8877,3.696,4.1241e+08,nan,1.7734e+09
154.5,42.196,2.943,393,0,nan,nan,0.000,5528.8877,6.095,4.1241e+08,nan,1.7734e+09
157.5,43.016,3.000,367,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
160.5,43.835,3.057,388,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
163.5,44.654,3.115,373,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
166.5,45.474,3.172,378,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
169.5,46.293,3.229,375,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
172.5,47.113,3.286,379,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
175.5,47.932,3.343,371,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
178.5,48.751,3.400,375,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
181.5,49.571,3.457,375,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
184.5,50.390,3.515,376,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
187.5,51.209,3.572,369,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
190.5,52.029,3.629,367,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
193.5,52.848,3.686,383,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
196.5,53.667,3.743,313,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
199.5,54.487,3.800,276,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
202.5,55.306,3.857,249,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
205.5,56.125,3.915,227,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
208.5,56.945,3.972,212,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
211.5,57.764,4.029,191,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
214.5,58.583,4.086,177,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
217.5,59.403,4.143,162,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
220.5,60.222,4.200,151,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
223.5,61.041,4.258,135,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
226.5,61.861,4.315,124,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
229.5,62.680,4.372,111,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
232.5,63.499,4.429,103,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
235.5,64.319,4.486,87,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
238.5,65.138,4.543,77,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
241.5,65.958,4.600,69,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
244.5,66.777,4.658,56,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
247.5,67.596,4.715,45,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
250.5,68.416,4.772,37,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
253.5,69.235,4.829,26,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
256.5,70.054,4.886,16,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
259.5,70.874,4.943,6,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
262.5,71.693,5.000,0,0,nan,nan,0.000,5528.8877,nan,4.1241e+08,nan,1.7734e+09
