# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=244.3380 deg DEC=59.3201 deg PA=140.8 INC=76.2}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 64.79 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=43.66 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC10331.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.314,0.023,3,0,nan,nan,0.000,0.0,7.041,0.0000e+00,nan,0.0000e+00
3.0,0.942,0.069,10,0,nan,nan,0.000,0.0,3.860,0.0000e+00,nan,0.0000e+00
5.0,1.571,0.115,15,0,nan,nan,0.000,0.0,3.158,0.0000e+00,nan,0.0000e+00
7.0,2.199,0.160,19,0,nan,nan,0.000,0.0,2.818,0.0000e+00,nan,0.0000e+00
9.0,2.827,0.206,27,0,nan,nan,0.000,0.0,2.367,0.0000e+00,nan,0.0000e+00
11.0,3.455,0.252,34,0,nan,nan,0.000,0.0,2.121,0.0000e+00,nan,0.0000e+00
13.0,4.084,0.298,39,0,nan,nan,0.000,0.0,1.996,0.0000e+00,nan,0.0000e+00
15.0,4.712,0.344,43,0,nan,nan,0.000,0.0,1.913,0.0000e+00,nan,0.0000e+00
17.0,5.340,0.389,53,0,nan,nan,0.000,0.0,1.733,0.0000e+00,nan,0.0000e+00
19.0,5.968,0.435,58,0,nan,nan,0.000,0.0,1.675,0.0000e+00,nan,0.0000e+00
21.0,6.597,0.481,59,0,nan,nan,0.000,0.0,1.685,0.0000e+00,nan,0.0000e+00
23.0,7.225,0.527,67,0,nan,nan,0.000,0.0,1.586,0.0000e+00,nan,0.0000e+00
25.0,7.853,0.573,82,0,nan,nan,0.000,0.0,1.461,0.0000e+00,nan,0.0000e+00
27.0,8.482,0.618,84,0,nan,nan,0.000,0.0,1.467,0.0000e+00,nan,0.0000e+00
29.0,9.110,0.664,78,0,nan,nan,0.000,0.0,1.549,0.0000e+00,nan,0.0000e+00
31.0,9.738,0.710,96,0,nan,nan,0.000,0.0,1.409,0.0000e+00,nan,0.0000e+00
33.0,10.366,0.756,104,0,nan,nan,0.000,0.0,1.386,0.0000e+00,nan,0.0000e+00
35.0,10.995,0.802,99,0,nan,nan,0.000,0.0,1.459,0.0000e+00,nan,0.0000e+00
37.0,11.623,0.847,106,0,nan,nan,0.000,0.0,1.433,0.0000e+00,nan,0.0000e+00
39.0,12.251,0.893,125,0,nan,nan,0.000,0.0,1.359,0.0000e+00,nan,0.0000e+00
41.0,12.879,0.939,125,0,nan,nan,0.000,0.0,1.379,0.0000e+00,nan,0.0000e+00
43.0,13.508,0.985,121,0,nan,nan,0.000,0.0,1.460,0.0000e+00,nan,0.0000e+00
45.0,14.136,1.031,137,0,nan,nan,0.000,0.0,1.427,0.0000e+00,nan,0.0000e+00
47.0,14.764,1.076,143,0,nan,nan,0.000,0.0,1.405,0.0000e+00,nan,0.0000e+00
49.0,15.392,1.122,146,0,nan,nan,0.000,0.0,1.464,0.0000e+00,nan,0.0000e+00
51.0,16.021,1.168,152,0,nan,nan,0.000,0.0,1.518,0.0000e+00,nan,0.0000e+00
53.0,16.649,1.214,156,0,nan,nan,0.000,0.0,1.519,0.0000e+00,nan,0.0000e+00
55.0,17.277,1.260,170,0,nan,nan,0.000,0.0,1.507,0.0000e+00,nan,0.0000e+00
57.0,17.905,1.305,174,0,nan,nan,0.000,0.0,1.566,0.0000e+00,nan,0.0000e+00
59.0,18.534,1.351,172,0,nan,nan,0.000,0.0,1.655,0.0000e+00,nan,0.0000e+00
61.0,19.162,1.397,183,0,nan,nan,0.000,0.0,1.526,0.0000e+00,nan,0.0000e+00
63.0,19.790,1.443,193,0,nan,nan,0.000,0.0,1.599,0.0000e+00,nan,0.0000e+00
65.0,20.418,1.489,181,0,nan,nan,0.000,0.0,1.645,0.0000e+00,nan,0.0000e+00
67.0,21.047,1.534,160,0,nan,nan,0.000,0.0,1.665,0.0000e+00,nan,0.0000e+00
69.0,21.675,1.580,167,0,nan,nan,0.000,0.0,1.593,0.0000e+00,nan,0.0000e+00
71.0,22.303,1.626,160,0,nan,nan,0.000,0.0,1.617,0.0000e+00,nan,0.0000e+00
73.0,22.932,1.672,141,0,nan,nan,0.000,0.0,1.738,0.0000e+00,nan,0.0000e+00
