# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=21.3366 deg DEC=34.0250 deg PA=277.2 INC=71.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 67.89 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=75.53 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC0523.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.329,0.013,4,4,9.986,2.870637,126.542,126.542206,8.030,1.3709e+07,42.939,5.8949e+07
3.0,0.987,0.040,13,13,10.140,4.4670887,417.602,544.14417,4.411,5.8950e+07,43.601,2.5348e+08
5.0,1.646,0.066,18,18,8.142,4.581917,464.296,1008.44006,3.664,1.0925e+08,35.010,4.6977e+08
7.0,2.304,0.093,27,27,4.601,3.0350945,393.568,1402.0078,2.959,1.5189e+08,19.785,6.5311e+08
9.0,2.962,0.119,40,40,4.061,3.3552244,514.610,1916.6178,2.432,2.0764e+08,17.462,8.9284e+08
11.0,3.621,0.146,39,39,3.267,2.0744023,403.643,2320.2605,2.449,2.5137e+08,14.048,1.0809e+09
13.0,4.279,0.172,50,50,3.139,2.456313,497.252,2817.5122,2.149,3.0524e+08,13.498,1.3125e+09
15.0,4.937,0.199,65,65,2.944,2.5867019,606.255,3423.7676,1.843,3.7091e+08,12.659,1.5949e+09
17.0,5.595,0.225,65,65,2.846,3.3191624,586.114,4009.8818,1.816,4.3441e+08,12.239,1.8680e+09
19.0,6.254,0.252,72,72,2.766,3.663224,630.872,4640.754,1.701,5.0276e+08,11.893,2.1619e+09
21.0,6.912,0.278,89,89,2.323,3.8186855,655.115,5295.8687,1.509,5.7373e+08,9.991,2.4670e+09
23.0,7.570,0.305,89,89,2.820,4.4629703,795.213,6091.0815,1.500,6.5988e+08,12.127,2.8375e+09
25.0,8.229,0.331,94,94,2.409,4.1387167,717.448,6808.5293,1.428,7.3760e+08,10.359,3.1717e+09
27.0,8.887,0.357,115,115,1.697,3.666551,618.133,7426.662,1.261,8.0457e+08,7.296,3.4596e+09
29.0,9.545,0.384,112,95,1.751,4.1322575,621.377,8048.039,1.303,8.7189e+08,7.530,3.7491e+09
31.0,10.203,0.410,118,83,1.154,3.4884102,431.237,8479.276,1.276,9.1860e+08,4.960,3.9500e+09
33.0,10.862,0.437,139,92,0.616,2.975104,271.226,8750.502,1.179,9.4799e+08,2.648,4.0763e+09
35.0,11.520,0.463,136,80,0.757,3.1493998,326.028,9076.53,1.229,9.8331e+08,3.254,4.2282e+09
37.0,12.178,0.490,143,90,0.564,2.347547,255.580,9332.11,1.215,1.0110e+09,2.426,4.3473e+09
39.0,12.837,0.516,163,69,0.443,1.7855084,228.613,9560.724,1.155,1.0358e+09,1.904,4.4538e+09
41.0,13.495,0.543,160,63,0.420,1.5124586,212.972,9773.695,1.212,1.0588e+09,1.807,4.5530e+09
43.0,14.153,0.569,167,60,0.232,0.9891533,122.558,9896.253,1.211,1.0721e+09,0.996,4.6101e+09
45.0,14.811,0.596,183,54,0.130,0.6726956,75.384,9971.637,1.178,1.0803e+09,0.559,4.6452e+09
47.0,15.470,0.622,183,46,0.006,0.62508154,3.289,9974.926,1.234,1.0806e+09,0.024,4.6467e+09
49.0,16.128,0.649,196,38,-0.019,0.50945973,-12.099,9962.827,1.234,1.0793e+09,-0.084,4.6411e+09
51.0,16.786,0.675,190,39,-0.065,0.42503148,-39.076,9923.751,1.248,1.0751e+09,-0.279,4.6229e+09
53.0,17.445,0.702,171,27,-0.062,0.344275,-33.465,9890.286,1.310,1.0715e+09,-0.266,4.6073e+09
55.0,18.103,0.728,166,26,-0.044,0.31230953,-23.006,9867.28,1.310,1.0690e+09,-0.188,4.5966e+09
57.0,18.761,0.755,162,21,-0.033,0.34453508,-17.063,9850.217,1.322,1.0671e+09,-0.143,4.5886e+09
59.0,19.419,0.781,152,16,-0.020,0.27411935,-9.631,9840.586,1.361,1.0661e+09,-0.086,4.5841e+09
61.0,20.078,0.808,149,6,nan,nan,0.000,9840.586,1.391,1.0661e+09,nan,4.5841e+09
63.0,20.736,0.834,157,3,nan,nan,0.000,9840.586,1.348,1.0661e+09,nan,4.5841e+09
65.0,21.394,0.861,146,0,nan,nan,0.000,9840.586,1.402,1.0661e+09,nan,4.5841e+09
67.0,22.053,0.887,143,0,nan,nan,0.000,9840.586,1.425,1.0661e+09,nan,4.5841e+09
69.0,22.711,0.914,148,0,nan,nan,0.000,9840.586,1.415,1.0661e+09,nan,4.5841e+09
71.0,23.369,0.940,145,0,nan,nan,0.000,9840.586,1.421,1.0661e+09,nan,4.5841e+09
73.0,24.027,0.966,133,0,nan,nan,0.000,9840.586,1.508,1.0661e+09,nan,4.5841e+09
75.0,24.686,0.993,142,0,nan,nan,0.000,9840.586,1.469,1.0661e+09,nan,4.5841e+09
77.0,25.344,1.019,146,0,nan,nan,0.000,9840.586,1.450,1.0661e+09,nan,4.5841e+09
79.0,26.002,1.046,134,0,nan,nan,0.000,9840.586,1.532,1.0661e+09,nan,4.5841e+09
81.0,26.661,1.072,141,0,nan,nan,0.000,9840.586,1.510,1.0661e+09,nan,4.5841e+09
83.0,27.319,1.099,146,0,nan,nan,0.000,9840.586,1.492,1.0661e+09,nan,4.5841e+09
85.0,27.977,1.125,130,0,nan,nan,0.000,9840.586,1.583,1.0661e+09,nan,4.5841e+09
87.0,28.635,1.152,134,0,nan,nan,0.000,9840.586,1.593,1.0661e+09,nan,4.5841e+09
89.0,29.294,1.178,146,0,nan,nan,0.000,9840.586,1.528,1.0661e+09,nan,4.5841e+09
91.0,29.952,1.205,128,0,nan,nan,0.000,9840.586,1.652,1.0661e+09,nan,4.5841e+09
93.0,30.610,1.231,134,0,nan,nan,0.000,9840.586,1.639,1.0661e+09,nan,4.5841e+09
95.0,31.269,1.258,144,0,nan,nan,0.000,9840.586,1.600,1.0661e+09,nan,4.5841e+09
97.0,31.927,1.284,128,0,nan,nan,0.000,9840.586,1.680,1.0661e+09,nan,4.5841e+09
99.0,32.585,1.311,135,0,nan,nan,0.000,9840.586,1.694,1.0661e+09,nan,4.5841e+09
101.0,33.243,1.337,145,0,nan,nan,0.000,9840.586,1.676,1.0661e+09,nan,4.5841e+09
103.0,33.902,1.364,122,0,nan,nan,0.000,9840.586,1.768,1.0661e+09,nan,4.5841e+09
105.0,34.560,1.390,132,0,nan,nan,0.000,9840.586,1.768,1.0661e+09,nan,4.5841e+09
107.0,35.218,1.417,147,0,nan,nan,0.000,9840.586,1.751,1.0661e+09,nan,4.5841e+09
109.0,35.877,1.443,125,0,nan,nan,0.000,9840.586,1.806,1.0661e+09,nan,4.5841e+09
111.0,36.535,1.470,130,0,nan,nan,0.000,9840.586,1.835,1.0661e+09,nan,4.5841e+09
113.0,37.193,1.496,144,0,nan,nan,0.000,9840.586,1.886,1.0661e+09,nan,4.5841e+09
115.0,37.851,1.523,125,0,nan,nan,0.000,9840.586,1.906,1.0661e+09,nan,4.5841e+09
117.0,38.510,1.549,126,0,nan,nan,0.000,9840.586,1.925,1.0661e+09,nan,4.5841e+09
119.0,39.168,1.576,146,0,nan,nan,0.000,9840.586,1.981,1.0661e+09,nan,4.5841e+09
121.0,39.826,1.602,124,0,nan,nan,0.000,9840.586,2.025,1.0661e+09,nan,4.5841e+09
123.0,40.485,1.628,127,0,nan,nan,0.000,9840.586,2.026,1.0661e+09,nan,4.5841e+09
125.0,41.143,1.655,146,0,nan,nan,0.000,9840.586,2.098,1.0661e+09,nan,4.5841e+09
127.0,41.801,1.681,129,0,nan,nan,0.000,9840.586,2.139,1.0661e+09,nan,4.5841e+09
129.0,42.459,1.708,126,0,nan,nan,0.000,9840.586,2.172,1.0661e+09,nan,4.5841e+09
131.0,43.118,1.734,141,0,nan,nan,0.000,9840.586,2.236,1.0661e+09,nan,4.5841e+09
133.0,43.776,1.761,133,0,nan,nan,0.000,9840.586,2.331,1.0661e+09,nan,4.5841e+09
135.0,44.434,1.787,125,0,nan,nan,0.000,9840.586,2.394,1.0661e+09,nan,4.5841e+09
137.0,45.093,1.814,134,0,nan,nan,0.000,9840.586,2.427,1.0661e+09,nan,4.5841e+09
139.0,45.751,1.840,135,0,nan,nan,0.000,9840.586,2.479,1.0661e+09,nan,4.5841e+09
141.0,46.409,1.867,126,0,nan,nan,0.000,9840.586,2.610,1.0661e+09,nan,4.5841e+09
143.0,47.067,1.893,134,0,nan,nan,0.000,9840.586,2.640,1.0661e+09,nan,4.5841e+09
145.0,47.726,1.920,134,0,nan,nan,0.000,9840.586,2.828,1.0661e+09,nan,4.5841e+09
147.0,48.384,1.946,127,0,nan,nan,0.000,9840.586,2.935,1.0661e+09,nan,4.5841e+09
149.0,49.042,1.973,130,0,nan,nan,0.000,9840.586,3.079,1.0661e+09,nan,4.5841e+09
151.0,49.701,1.999,106,0,nan,nan,0.000,9840.586,3.282,1.0661e+09,nan,4.5841e+09
153.0,50.359,2.026,92,0,nan,nan,0.000,9840.586,3.486,1.0661e+09,nan,4.5841e+09
155.0,51.017,2.052,79,0,nan,nan,0.000,9840.586,3.928,1.0661e+09,nan,4.5841e+09
157.0,51.675,2.079,74,0,nan,nan,0.000,9840.586,4.248,1.0661e+09,nan,4.5841e+09
159.0,52.334,2.105,68,0,nan,nan,0.000,9840.586,5.960,1.0661e+09,nan,4.5841e+09
161.0,52.992,2.132,56,0,nan,nan,0.000,9840.586,16.445,1.0661e+09,nan,4.5841e+09
163.0,53.650,2.158,50,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
165.0,54.309,2.185,48,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
167.0,54.967,2.211,38,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
169.0,55.625,2.238,34,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
171.0,56.283,2.264,33,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
173.0,56.942,2.290,25,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
175.0,57.600,2.317,18,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
177.0,58.258,2.343,17,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
179.0,58.917,2.370,11,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
181.0,59.575,2.396,6,0,nan,nan,0.000,9840.586,nan,1.0661e+09,nan,4.5841e+09
