# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=246.4581 deg DEC=16.5761 deg PA=288.2 INC=77.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 110.84 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=46.36 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times UGC10380.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.537,0.022,3,3,9.518,0.95421934,136.217,136.2172,5.694,3.9336e+07,40.927,1.6914e+08
3.0,1.612,0.065,8,8,6.929,3.0613673,264.446,400.66278,3.490,1.1570e+08,29.795,4.9751e+08
5.0,2.687,0.108,13,13,4.605,2.926994,285.565,686.2282,2.731,1.9816e+08,19.800,8.5211e+08
7.0,3.762,0.151,18,18,2.145,2.2986722,184.210,870.4378,2.232,2.5136e+08,9.224,1.0808e+09
9.0,4.836,0.194,22,22,2.091,1.9222263,219.408,1089.8461,1.945,3.1472e+08,8.989,1.3533e+09
11.0,5.911,0.237,31,31,1.599,1.3502592,236.410,1326.2561,1.562,3.8299e+08,6.874,1.6468e+09
13.0,6.986,0.280,30,30,0.991,1.0752891,141.891,1468.1467,1.552,4.2396e+08,4.263,1.8230e+09
15.0,8.061,0.324,41,38,0.651,0.94001985,127.342,1595.4885,1.293,4.6073e+08,2.800,1.9812e+09
17.0,9.135,0.367,46,37,0.480,0.8276967,105.267,1700.7551,1.211,4.9113e+08,2.063,2.1119e+09
19.0,10.210,0.410,51,34,0.237,0.65658545,57.544,1758.2994,1.130,5.0775e+08,1.017,2.1833e+09
21.0,11.285,0.453,57,31,0.159,0.5943152,43.104,1801.4037,1.071,5.2020e+08,0.682,2.2369e+09
23.0,12.360,0.496,64,29,0.075,0.5647499,22.816,1824.2201,1.009,5.2679e+08,0.321,2.2652e+09
25.0,13.434,0.539,60,24,0.011,0.44463924,3.087,1827.307,1.041,5.2768e+08,0.046,2.2690e+09
27.0,14.509,0.582,73,28,0.006,0.31274796,2.112,1829.4187,0.949,5.2829e+08,0.026,2.2716e+09
29.0,15.584,0.626,74,25,-0.001,0.3567435,-0.519,1828.8995,0.950,5.2814e+08,-0.006,2.2710e+09
31.0,16.659,0.669,82,27,0.033,0.26647034,13.029,1841.9287,0.901,5.3190e+08,0.143,2.2872e+09
33.0,17.733,0.712,89,27,0.050,0.25221106,21.286,1863.2151,0.880,5.3805e+08,0.216,2.3136e+09
35.0,18.808,0.755,94,25,0.040,0.26895833,17.972,1881.187,0.869,5.4324e+08,0.172,2.3359e+09
37.0,19.883,0.798,94,23,0.059,0.20451549,26.655,1907.8416,0.884,5.5093e+08,0.256,2.3690e+09
39.0,20.958,0.841,106,24,0.063,0.2125423,31.789,1939.6305,0.852,5.6011e+08,0.270,2.4085e+09
41.0,22.032,0.884,104,23,0.073,0.21704444,36.394,1976.0245,0.882,5.7062e+08,0.315,2.4537e+09
43.0,23.107,0.928,114,22,0.036,0.1454894,19.350,1995.3741,0.863,5.7621e+08,0.153,2.4777e+09
45.0,24.182,0.971,118,20,0.035,0.13302015,19.710,2015.0839,0.865,5.8190e+08,0.151,2.5022e+09
47.0,25.257,1.014,129,20,0.012,0.11310726,7.604,2022.6879,0.865,5.8410e+08,0.053,2.5116e+09
49.0,26.331,1.057,130,16,0.002,0.10906452,1.550,2024.238,0.886,5.8455e+08,0.011,2.5136e+09
51.0,27.406,1.100,127,16,0.006,0.1302188,3.894,2028.1318,0.930,5.8567e+08,0.028,2.5184e+09
53.0,28.481,1.143,143,15,-0.004,0.1174142,-2.733,2025.3993,0.924,5.8488e+08,-0.017,2.5150e+09
55.0,29.556,1.186,121,11,nan,nan,0.000,2025.3993,0.954,5.8488e+08,nan,2.5150e+09
57.0,30.630,1.230,115,13,-0.005,0.12868044,-2.809,2022.59,0.964,5.8407e+08,-0.022,2.5115e+09
59.0,31.705,1.273,112,12,0.004,0.09848242,2.080,2024.67,0.944,5.8467e+08,0.017,2.5141e+09
61.0,32.780,1.316,114,6,nan,nan,0.000,2024.67,0.961,5.8467e+08,nan,2.5141e+09
63.0,33.855,1.359,105,8,nan,nan,0.000,2024.67,0.975,5.8467e+08,nan,2.5141e+09
65.0,34.929,1.402,108,9,nan,nan,0.000,2024.67,0.973,5.8467e+08,nan,2.5141e+09
67.0,36.004,1.445,107,4,nan,nan,0.000,2024.67,0.967,5.8467e+08,nan,2.5141e+09
69.0,37.079,1.488,101,6,nan,nan,0.000,2024.67,1.006,5.8467e+08,nan,2.5141e+09
71.0,38.154,1.532,102,5,nan,nan,0.000,2024.67,0.986,5.8467e+08,nan,2.5141e+09
73.0,39.228,1.575,94,4,nan,nan,0.000,2024.67,1.029,5.8467e+08,nan,2.5141e+09
75.0,40.303,1.618,99,5,nan,nan,0.000,2024.67,1.025,5.8467e+08,nan,2.5141e+09
77.0,41.378,1.661,108,5,nan,nan,0.000,2024.67,0.975,5.8467e+08,nan,2.5141e+09
79.0,42.453,1.704,100,5,nan,nan,0.000,2024.67,0.999,5.8467e+08,nan,2.5141e+09
81.0,43.528,1.747,96,4,nan,nan,0.000,2024.67,1.038,5.8467e+08,nan,2.5141e+09
83.0,44.602,1.790,97,6,nan,nan,0.000,2024.67,1.018,5.8467e+08,nan,2.5141e+09
85.0,45.677,1.834,97,4,nan,nan,0.000,2024.67,1.030,5.8467e+08,nan,2.5141e+09
87.0,46.752,1.877,91,4,nan,nan,0.000,2024.67,1.064,5.8467e+08,nan,2.5141e+09
89.0,47.827,1.920,100,6,nan,nan,0.000,2024.67,1.022,5.8467e+08,nan,2.5141e+09
91.0,48.901,1.963,96,4,nan,nan,0.000,2024.67,1.043,5.8467e+08,nan,2.5141e+09
93.0,49.976,2.006,94,3,nan,nan,0.000,2024.67,1.069,5.8467e+08,nan,2.5141e+09
95.0,51.051,2.049,96,6,nan,nan,0.000,2024.67,1.056,5.8467e+08,nan,2.5141e+09
97.0,52.126,2.092,95,3,nan,nan,0.000,2024.67,1.055,5.8467e+08,nan,2.5141e+09
99.0,53.200,2.136,96,3,nan,nan,0.000,2024.67,1.074,5.8467e+08,nan,2.5141e+09
101.0,54.275,2.179,98,4,nan,nan,0.000,2024.67,1.044,5.8467e+08,nan,2.5141e+09
