# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=259.6713 deg DEC=60.6081 deg PA=46.8 INC=75.0}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 54.86 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=61.68 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC6361.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.399,0.024,8,8,30.269,0.9020676,935.616,935.6162,3.930,6.6175e+07,130.158,2.8455e+08
4.5,1.197,0.073,22,22,26.172,3.3041728,2224.700,3160.3162,2.374,2.2353e+08,112.542,9.6116e+08
7.5,1.995,0.122,33,33,21.934,4.3422284,2796.674,5956.9897,1.940,4.2133e+08,94.318,1.8117e+09
10.5,2.792,0.170,52,52,17.772,4.493448,3570.553,9527.543,1.517,6.7387e+08,76.418,2.8977e+09
13.5,3.590,0.219,71,71,14.582,4.027556,4000.218,13527.761,1.252,9.5681e+08,62.703,4.1143e+09
16.5,4.388,0.268,76,76,12.163,3.8364782,3571.417,17099.178,1.167,1.2094e+09,52.299,5.2005e+09
19.5,5.186,0.316,99,99,9.774,3.9173467,3738.688,20837.865,0.990,1.4738e+09,42.029,6.3375e+09
22.5,5.984,0.365,108,108,8.099,3.820291,3379.627,24217.492,0.929,1.7129e+09,34.827,7.3654e+09
25.5,6.782,0.413,127,127,6.449,3.9704268,3164.490,27381.982,0.836,1.9367e+09,27.731,8.3278e+09
28.5,7.580,0.462,136,136,5.225,3.8697739,2745.301,30127.283,0.786,2.1309e+09,22.465,9.1628e+09
31.5,8.377,0.511,154,154,3.812,3.4913113,2267.984,32395.268,0.725,2.2913e+09,16.390,9.8525e+09
34.5,9.175,0.559,164,164,2.844,2.9927847,1802.201,34197.47,0.695,2.4188e+09,12.230,1.0401e+10
37.5,9.973,0.608,186,186,1.840,2.4444,1322.391,35519.86,0.653,2.5123e+09,7.913,1.0803e+10
40.5,10.771,0.657,200,200,1.117,1.8377111,863.203,36383.062,0.628,2.5733e+09,4.803,1.1065e+10
43.5,11.569,0.705,207,207,0.587,1.3302994,469.676,36852.74,0.620,2.6066e+09,2.525,1.1208e+10
46.5,12.367,0.754,232,232,0.309,0.9849102,277.113,37129.85,0.592,2.6262e+09,1.329,1.1292e+10
49.5,13.164,0.803,245,234,0.095,0.679626,89.805,37219.656,0.586,2.6325e+09,0.408,1.1320e+10
52.5,13.962,0.851,258,228,-0.026,0.50161034,-26.223,37193.434,0.583,2.6307e+09,-0.113,1.1312e+10
55.5,14.760,0.900,266,226,-0.021,0.44480583,-21.812,37171.62,0.588,2.6291e+09,-0.091,1.1305e+10
58.5,15.558,0.948,285,196,0.002,0.43361855,1.832,37173.453,0.586,2.6292e+09,0.007,1.1306e+10
61.5,16.356,0.997,293,151,0.003,0.3994288,2.855,37176.31,0.604,2.6294e+09,0.011,1.1307e+10
