# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=155.5584 deg DEC=20.5894 deg PA=215.6 INC=74.8}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 81.14 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=38.03 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times UGC05598.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.393,0.026,3,3,6.483,0.27890936,74.185,74.184875,7.736,1.1479e+07,27.879,4.9361e+07
3.0,1.180,0.079,11,11,5.267,0.9217231,220.978,295.16336,4.053,4.5674e+07,22.649,1.9640e+08
5.0,1.967,0.131,16,16,4.374,1.3072227,266.947,562.11005,3.318,8.6981e+07,18.810,3.7402e+08
7.0,2.754,0.184,23,23,3.517,1.051356,308.496,870.6057,2.681,1.3472e+08,15.122,5.7929e+08
9.0,3.540,0.237,30,30,2.695,0.86876976,308.412,1179.0181,2.280,1.8244e+08,11.590,7.8450e+08
11.0,4.327,0.289,35,35,2.063,0.80129987,275.400,1454.4178,2.081,2.2506e+08,8.871,9.6775e+08
13.0,5.114,0.342,43,43,1.374,0.5681867,225.291,1679.7086,1.848,2.5992e+08,5.907,1.1177e+09
15.0,5.901,0.394,51,51,0.934,0.63081455,181.690,1861.399,1.698,2.8803e+08,4.016,1.2385e+09
17.0,6.687,0.447,54,52,0.646,0.7657948,133.126,1994.5255,1.630,3.0863e+08,2.779,1.3271e+09
19.0,7.474,0.500,62,50,0.313,0.82817227,73.912,2068.438,1.515,3.2007e+08,1.344,1.3763e+09
21.0,8.261,0.552,74,59,0.132,0.7729949,37.297,2105.7346,1.391,3.2584e+08,0.568,1.4011e+09
23.0,9.048,0.605,71,40,0.024,0.7440467,6.453,2112.1877,1.425,3.2684e+08,0.102,1.4054e+09
25.0,9.834,0.657,84,37,-0.002,0.6130428,-0.636,2111.5518,1.319,3.2674e+08,-0.009,1.4050e+09
27.0,10.621,0.710,89,28,0.087,0.41618866,29.459,2141.011,1.296,3.3130e+08,0.373,1.4246e+09
29.0,11.408,0.763,94,27,0.073,0.35516447,26.343,2167.3542,1.274,3.3538e+08,0.316,1.4421e+09
31.0,12.194,0.815,102,24,0.047,0.31669772,18.112,2185.4666,1.247,3.3818e+08,0.200,1.4542e+09
33.0,12.981,0.868,108,22,0.055,0.2982477,22.750,2208.2163,1.241,3.4170e+08,0.237,1.4693e+09
35.0,13.768,0.920,118,18,0.023,0.21842091,10.539,2218.7554,1.210,3.4333e+08,0.101,1.4763e+09
37.0,14.555,0.973,122,15,0.023,0.24500623,10.601,2229.3564,1.211,3.4497e+08,0.098,1.4834e+09
39.0,15.341,1.026,127,12,nan,nan,0.000,2229.3564,1.214,3.4497e+08,nan,1.4834e+09
41.0,16.128,1.078,132,9,nan,nan,0.000,2229.3564,1.232,3.4497e+08,nan,1.4834e+09
43.0,16.915,1.131,150,6,nan,nan,0.000,2229.3564,1.192,3.4497e+08,nan,1.4834e+09
45.0,17.702,1.183,148,6,nan,nan,0.000,2229.3564,1.225,3.4497e+08,nan,1.4834e+09
47.0,18.488,1.236,146,3,nan,nan,0.000,2229.3564,1.282,3.4497e+08,nan,1.4834e+09
49.0,19.275,1.288,166,3,nan,nan,0.000,2229.3564,1.247,3.4497e+08,nan,1.4834e+09
51.0,20.062,1.341,166,1,nan,nan,0.000,2229.3564,1.293,3.4497e+08,nan,1.4834e+09
53.0,20.849,1.394,181,0,nan,nan,0.000,2229.3564,1.304,3.4497e+08,nan,1.4834e+09
