# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=119.8042 deg DEC=32.9149 deg PA=212.6 INC=72.0}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 75.35 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=36.99 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC04132.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.548,0.041,9,9,21.010,0.8937613,611.919,611.91907,4.995,8.1661e+07,90.345,3.5114e+08
4.5,1.644,0.122,28,28,18.053,2.1932597,1635.824,2247.7434,2.810,2.9996e+08,77.630,1.2898e+09
7.5,2.740,0.203,42,42,14.695,3.157404,1997.270,4245.0137,2.241,5.6650e+08,63.189,2.4359e+09
10.5,3.836,0.284,65,65,11.581,3.2497303,2435.895,6680.908,1.746,8.9157e+08,49.796,3.8338e+09
13.5,4.932,0.365,68,68,8.963,3.0008292,1972.398,8653.307,1.641,1.1548e+09,38.542,4.9656e+09
16.5,6.028,0.446,102,102,6.800,2.688688,2244.522,10897.829,1.288,1.4543e+09,29.240,6.2536e+09
19.5,7.124,0.527,112,112,4.915,2.1485915,1781.433,12679.262,1.192,1.6921e+09,21.135,7.2758e+09
22.5,8.219,0.608,136,136,3.651,1.6043901,1606.676,14285.9375,1.032,1.9065e+09,15.698,8.1978e+09
25.5,9.315,0.689,150,150,2.747,1.2662902,1333.358,15619.296,0.968,2.0844e+09,11.812,8.9629e+09
28.5,10.411,0.770,155,155,1.817,0.90880936,911.245,16530.541,0.940,2.2060e+09,7.812,9.4858e+09
31.5,11.507,0.852,193,193,1.078,0.67293066,673.305,17203.846,0.838,2.2959e+09,4.636,9.8722e+09
34.5,12.603,0.933,195,195,0.662,0.3584135,417.449,17621.295,0.845,2.3516e+09,2.845,1.0112e+10
37.5,13.699,1.014,227,209,0.554,0.21937673,406.754,18028.049,0.791,2.4059e+09,2.381,1.0345e+10
40.5,14.795,1.095,233,158,0.547,0.13462739,412.639,18440.688,0.801,2.4609e+09,2.353,1.0582e+10
43.5,15.891,1.176,248,155,0.563,0.17965476,451.521,18892.209,0.792,2.5212e+09,2.419,1.0841e+10
46.5,16.987,1.257,272,139,0.586,0.19926253,515.879,19408.088,0.789,2.5900e+09,2.520,1.1137e+10
49.5,18.083,1.338,290,129,0.596,0.19779274,559.342,19967.43,0.796,2.6647e+09,2.563,1.1458e+10
52.5,19.179,1.419,313,111,0.619,0.18885195,626.922,20594.352,0.808,2.7483e+09,2.661,1.1818e+10
55.5,20.275,1.500,311,84,0.645,0.19960625,649.332,21243.684,0.859,2.8350e+09,2.774,1.2190e+10
58.5,21.371,1.581,347,79,0.586,0.28067386,658.531,21902.215,0.865,2.9229e+09,2.522,1.2568e+10
61.5,22.466,1.662,356,64,0.484,0.32378563,557.605,22459.82,0.899,2.9973e+09,2.081,1.2888e+10
64.5,23.562,1.744,376,42,0.437,0.33148345,531.621,22991.441,0.910,3.0682e+09,1.879,1.3193e+10
67.5,24.658,1.825,402,38,nan,nan,0.000,22991.441,0.910,3.0682e+09,nan,1.3193e+10
70.5,25.754,1.906,402,20,nan,nan,0.000,22991.441,0.929,3.0682e+09,nan,1.3193e+10
73.5,26.850,1.987,430,15,nan,nan,0.000,22991.441,0.938,3.0682e+09,nan,1.3193e+10
76.5,27.946,2.068,435,14,nan,nan,0.000,22991.441,0.974,3.0682e+09,nan,1.3193e+10
79.5,29.042,2.149,481,9,nan,nan,0.000,22991.441,0.960,3.0682e+09,nan,1.3193e+10
82.5,30.138,2.230,469,7,nan,nan,0.000,22991.441,0.988,3.0682e+09,nan,1.3193e+10
85.5,31.234,2.311,508,7,nan,nan,0.000,22991.441,0.981,3.0682e+09,nan,1.3193e+10
88.5,32.330,2.392,513,3,nan,nan,0.000,22991.441,1.009,3.0682e+09,nan,1.3193e+10
91.5,33.426,2.473,512,0,nan,nan,0.000,22991.441,1.036,3.0682e+09,nan,1.3193e+10
94.5,34.522,2.555,510,0,nan,nan,0.000,22991.441,1.041,3.0682e+09,nan,1.3193e+10
