# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=142.5428 deg DEC=7.9026 deg PA=350.0 INC=68.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 29.91 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=32.15 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC0540.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.145,0.031,5,5,16.007,1.2641662,216.460,216.45966,9.926,4.5507e+06,68.830,1.9568e+07
3.0,0.435,0.093,13,13,12.234,2.372123,430.149,646.6087,6.146,1.3594e+07,52.608,5.8454e+07
5.0,0.725,0.156,23,23,8.783,3.6497653,546.360,1192.9683,4.561,2.5080e+07,37.768,1.0785e+08
7.0,1.015,0.218,33,33,6.097,2.9465115,544.182,1737.1499,3.702,3.6521e+07,26.218,1.5704e+08
9.0,1.305,0.280,41,41,3.362,2.0309775,372.759,2109.9087,3.269,4.4358e+07,14.455,1.9074e+08
11.0,1.595,0.342,54,54,1.664,1.689064,242.979,2352.8882,2.764,4.9466e+07,7.154,2.1270e+08
13.0,1.885,0.404,55,43,0.253,1.1874164,37.667,2390.5547,2.656,5.0258e+07,1.089,2.1611e+08
15.0,2.175,0.467,75,45,-0.142,1.013031,-28.703,2361.852,2.253,4.9654e+07,-0.608,2.1351e+08
17.0,2.465,0.529,73,30,-0.119,0.89932173,-23.570,2338.2822,2.261,4.9159e+07,-0.513,2.1138e+08
19.0,2.755,0.591,94,36,0.023,0.8114133,5.884,2344.1658,1.985,4.9283e+07,0.100,2.1192e+08
21.0,3.045,0.653,100,31,0.116,0.66344464,31.408,2375.5737,1.937,4.9943e+07,0.499,2.1475e+08
23.0,3.335,0.715,102,26,0.158,0.51654816,43.626,2419.2,1.935,5.0860e+07,0.680,2.1870e+08
25.0,3.625,0.778,114,26,0.099,0.4566124,30.657,2449.8572,1.854,5.1505e+07,0.428,2.2147e+08
27.0,3.915,0.840,127,24,-0.002,0.45632833,-0.829,2449.0286,1.790,5.1487e+07,-0.010,2.2139e+08
29.0,4.205,0.902,138,27,0.026,0.37091193,9.518,2458.5469,1.743,5.1687e+07,0.110,2.2226e+08
31.0,4.495,0.964,146,25,0.014,0.30810595,5.633,2464.1802,1.721,5.1806e+07,0.061,2.2276e+08
33.0,4.785,1.027,148,23,0.019,0.3356552,7.780,2471.96,1.759,5.1969e+07,0.084,2.2347e+08
35.0,5.075,1.089,164,24,0.043,0.30009937,19.282,2491.2422,1.701,5.2375e+07,0.187,2.2521e+08
37.0,5.365,1.151,167,21,0.079,0.43989047,35.726,2526.968,1.734,5.3126e+07,0.340,2.2844e+08
39.0,5.655,1.213,185,23,0.068,0.43014258,33.872,2560.8403,1.686,5.3838e+07,0.291,2.3150e+08
41.0,5.945,1.275,193,25,0.028,0.39684385,14.648,2575.4885,1.698,5.4146e+07,0.121,2.3283e+08
43.0,6.235,1.338,201,18,nan,nan,0.000,2575.4885,1.724,5.4146e+07,nan,2.3283e+08
45.0,6.525,1.400,205,23,0.033,0.44783664,18.161,2593.65,1.771,5.4528e+07,0.141,2.3447e+08
47.0,6.815,1.462,219,22,0.035,0.35965616,20.862,2614.5115,1.758,5.4966e+07,0.151,2.3635e+08
49.0,7.105,1.524,224,17,nan,nan,0.000,2614.5115,1.819,5.4966e+07,nan,2.3635e+08
