# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=142.5383 deg DEC=20.0909 deg PA=162.9 INC=77.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 62.35 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=55.10 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times IC2487.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.453,0.027,6,6,3.402,0.41515154,97.378,97.37816,3.302,8.8972e+06,14.629,3.8258e+07
4.5,1.360,0.082,19,19,3.205,0.52965593,290.495,387.87323,1.877,3.5439e+07,13.781,1.5239e+08
7.5,2.267,0.136,30,30,2.900,0.39418775,415.051,802.92377,1.488,7.3361e+07,12.470,3.1545e+08
10.5,3.174,0.191,41,41,2.791,0.28244385,545.950,1348.8737,1.226,1.2324e+08,12.002,5.2994e+08
13.5,4.081,0.245,56,56,2.447,0.26062492,653.655,2002.529,1.003,1.8297e+08,10.521,7.8675e+08
16.5,4.987,0.299,62,62,2.024,0.3035645,598.655,2601.1836,0.930,2.3766e+08,8.703,1.0220e+09
19.5,5.894,0.354,77,77,1.611,0.44742408,591.631,3192.8145,0.820,2.9172e+08,6.926,1.2544e+09
22.5,6.801,0.408,91,91,1.266,0.4623994,549.438,3742.2522,0.750,3.4192e+08,5.442,1.4703e+09
25.5,7.708,0.463,97,97,0.979,0.35757625,453.164,4195.416,0.722,3.8332e+08,4.211,1.6483e+09
28.5,8.615,0.517,113,113,0.787,0.29935157,424.468,4619.884,0.678,4.2211e+08,3.386,1.8151e+09
31.5,9.522,0.572,123,123,0.577,0.2504964,338.280,4958.1636,0.659,4.5301e+08,2.479,1.9480e+09
34.5,10.428,0.626,135,135,0.380,0.23877805,245.040,5203.203,0.640,4.7540e+08,1.636,2.0442e+09
37.5,11.335,0.681,145,134,0.216,0.25130078,149.121,5352.324,0.634,4.8903e+08,0.927,2.1028e+09
40.5,12.242,0.735,162,138,0.113,0.24084662,87.426,5439.7505,0.615,4.9702e+08,0.486,2.1372e+09
43.5,13.149,0.790,171,139,0.044,0.24866797,35.765,5475.515,0.621,5.0028e+08,0.189,2.1512e+09
46.5,14.056,0.844,190,142,-0.063,0.23226735,-56.938,5418.5767,0.616,4.9508e+08,-0.270,2.1288e+09
49.5,14.962,0.898,199,110,-0.104,0.21035033,-98.985,5319.592,0.628,4.8604e+08,-0.448,2.0900e+09
52.5,15.869,0.953,205,79,-0.082,0.19198836,-79.827,5239.765,0.660,4.7874e+08,-0.351,2.0586e+09
55.5,16.776,1.007,223,67,-0.065,0.15463245,-68.860,5170.9053,0.665,4.7245e+08,-0.278,2.0315e+09
58.5,17.683,1.062,229,47,-0.038,0.10500036,-41.047,5129.858,0.704,4.6870e+08,-0.162,2.0154e+09
61.5,18.590,1.116,244,34,-0.019,0.08908608,-21.817,5108.041,0.710,4.6671e+08,-0.081,2.0068e+09
64.5,19.496,1.171,254,21,nan,nan,0.000,5108.041,0.719,4.6671e+08,nan,2.0068e+09
67.5,20.403,1.225,265,10,nan,nan,0.000,5108.041,0.723,4.6671e+08,nan,2.0068e+09
70.5,21.310,1.280,279,4,nan,nan,0.000,5108.041,0.729,4.6671e+08,nan,2.0068e+09
