# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=246.5347 deg DEC=48.3668 deg PA=130.0 INC=44.7}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 34.60 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=39.82 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC6155.co.smo7_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.5,0.252,0.038,19,19,8.016,0.43787962,214.280,214.2804,5.934,6.0285e+06,34.470,2.5923e+07
4.5,0.755,0.113,61,61,6.974,1.1211591,598.542,812.8223,3.251,2.2868e+07,29.990,9.8332e+07
7.5,1.258,0.188,101,101,5.394,1.6271065,766.436,1579.2588,2.442,4.4431e+07,23.194,1.9105e+08
10.5,1.761,0.264,138,138,4.484,1.6851695,870.641,2449.8994,2.075,6.8925e+07,19.283,2.9638e+08
13.5,2.264,0.339,183,183,3.926,1.5301293,1010.742,3460.6416,1.786,9.7361e+07,16.881,4.1865e+08
16.5,2.768,0.414,226,226,3.357,1.2769382,1067.278,4527.92,1.613,1.2739e+08,14.434,5.4777e+08
19.5,3.271,0.490,257,257,2.438,1.3848717,881.643,5409.5625,1.536,1.5219e+08,10.485,6.5443e+08
22.5,3.774,0.565,309,309,1.373,1.431295,597.043,6006.606,1.431,1.6899e+08,5.906,7.2665e+08
25.5,4.277,0.640,332,332,0.591,1.3368397,275.842,6282.4478,1.419,1.7675e+08,2.539,7.6002e+08
28.5,4.780,0.716,383,332,0.175,0.9834769,94.294,6376.742,1.364,1.7940e+08,0.753,7.7143e+08
31.5,5.284,0.791,423,263,0.021,0.67304045,12.355,6389.0977,1.347,1.7975e+08,0.089,7.7293e+08
34.5,5.787,0.866,466,228,0.078,0.6439463,51.397,6440.495,1.335,1.8120e+08,0.337,7.7914e+08
37.5,6.290,0.942,496,164,0.054,0.5624237,37.427,6477.922,1.356,1.8225e+08,0.231,7.8367e+08
40.5,6.793,1.017,550,93,0.053,0.3857764,40.878,6518.8,1.354,1.8340e+08,0.227,7.8862e+08
43.5,7.296,1.092,575,50,nan,nan,0.000,6518.8,1.400,1.8340e+08,nan,7.8862e+08
46.5,7.800,1.168,631,13,nan,nan,0.000,6518.8,1.422,1.8340e+08,nan,7.8862e+08
49.5,8.303,1.243,660,0,nan,nan,0.000,6518.8,1.484,1.8340e+08,nan,7.8862e+08
52.5,8.806,1.318,708,0,nan,nan,0.000,6518.8,1.541,1.8340e+08,nan,7.8862e+08
55.5,9.309,1.394,731,0,nan,nan,0.000,6518.8,1.641,1.8340e+08,nan,7.8862e+08
