# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=203.0430 deg DEC=62.7678 deg PA=236.4 INC=30.1}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 41.69 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=55.10 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 0 times NGC5218.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.202,0.018,12,12,565.832,65.39551,7848.312,7848.312,15.808,3.2064e+08,2433.076,1.3787e+09
3.0,0.606,0.054,32,32,319.858,95.54376,11830.838,19679.15,9.678,8.0397e+08,1375.390,3.4571e+09
5.0,1.011,0.091,55,55,116.651,59.60585,7415.805,27094.955,7.336,1.1069e+09,501.599,4.7598e+09
7.0,1.415,0.127,77,77,38.431,31.229862,3420.469,30515.424,6.120,1.2467e+09,165.255,5.3607e+09
9.0,1.819,0.163,97,97,18.036,18.89477,2022.170,32537.594,5.207,1.3293e+09,77.555,5.7160e+09
11.0,2.223,0.200,119,119,9.260,12.394595,1273.707,33811.3,4.445,1.3813e+09,39.818,5.9397e+09
13.0,2.628,0.236,135,135,4.755,9.256764,742.008,34553.31,3.786,1.4116e+09,20.448,6.0701e+09
15.0,3.032,0.272,168,168,3.597,7.981189,698.504,35251.812,3.034,1.4402e+09,15.468,6.1928e+09
17.0,3.436,0.309,183,179,3.380,9.42606,714.949,35966.76,2.800,1.4694e+09,14.534,6.3184e+09
19.0,3.840,0.345,206,176,3.885,9.883703,925.102,36891.863,2.643,1.5072e+09,16.706,6.4809e+09
