# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=180.5131 deg DEC=29.8481 deg PA=184.1 INC=60.5}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 44.28 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=32.44 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times UGC07012.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.215,0.031,7,7,4.279,1.3200083,60.835,60.83458,7.231,2.8034e+06,18.402,1.2055e+07
3.0,0.644,0.092,19,19,2.929,1.4515831,113.016,173.85063,4.342,8.0114e+06,12.595,3.4449e+07
5.0,1.073,0.154,32,32,2.598,1.0030352,168.831,342.68152,3.306,1.5791e+07,11.171,6.7903e+07
7.0,1.503,0.216,44,44,2.112,0.7794967,188.728,531.40955,2.801,2.4488e+07,9.082,1.0530e+08
9.0,1.932,0.277,54,54,1.723,0.62347734,188.915,720.325,2.531,3.3194e+07,7.408,1.4273e+08
11.0,2.361,0.339,69,69,1.394,0.44480065,195.390,915.7151,2.236,4.2198e+07,5.996,1.8145e+08
13.0,2.791,0.401,81,79,1.353,0.44259262,222.494,1138.209,2.079,5.2451e+07,5.816,2.2554e+08
15.0,3.220,0.462,92,84,1.170,0.28639108,218.512,1356.7213,1.967,6.2521e+07,5.029,2.6884e+08
17.0,3.649,0.524,105,75,1.209,0.27795675,257.872,1614.5938,1.859,7.4404e+07,5.200,3.1994e+08
19.0,4.079,0.586,122,50,1.269,0.19749294,314.440,1929.0336,1.745,8.8894e+07,5.457,3.8224e+08
21.0,4.508,0.647,127,38,1.320,0.1767246,340.429,2269.4624,1.733,1.0458e+08,5.676,4.4970e+08
23.0,4.937,0.709,144,37,1.342,0.1834485,392.530,2661.9927,1.648,1.2267e+08,5.772,5.2748e+08
25.0,5.367,0.771,152,37,1.381,0.19548444,426.166,3088.159,1.633,1.4231e+08,5.937,6.1193e+08
27.0,5.796,0.832,168,24,1.438,0.16550621,490.437,3578.5957,1.578,1.6491e+08,6.181,7.0911e+08
