# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=142.5428 deg DEC=7.9026 deg PA=350.0 INC=68.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting distance of 29.91 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting R25=32.15 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced blanks with 1 times IC0540.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32, format: 10.4e}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32, format: 10.4e}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.145,0.031,5,5,16.007,1.2641662,216.460,216.45966,9.926,4.5507e+06,68.830,1.9568e+07
3.0,0.435,0.093,13,13,12.234,2.372123,430.149,646.6087,6.146,1.3594e+07,52.608,5.8454e+07
5.0,0.725,0.156,23,23,8.783,3.6497653,546.360,1192.9683,4.561,2.5080e+07,37.768,1.0785e+08
7.0,1.015,0.218,33,33,6.097,2.9465115,544.182,1737.1499,3.702,3.6521e+07,26.218,1.5704e+08
9.0,1.305,0.280,41,41,3.415,1.9644095,378.634,2115.784,3.269,4.4481e+07,14.683,1.9127e+08
11.0,1.595,0.342,54,54,2.003,1.4268738,292.564,2408.348,2.764,5.0632e+07,8.614,2.1772e+08
13.0,1.885,0.404,55,43,1.369,0.49964133,203.661,2612.009,2.656,5.4914e+07,5.887,2.3613e+08
15.0,2.175,0.467,75,45,1.248,0.23333354,253.049,2865.058,2.253,6.0234e+07,5.364,2.5900e+08
17.0,2.465,0.529,73,30,1.241,0.14718956,245.010,3110.068,2.261,6.5385e+07,5.336,2.8115e+08
19.0,2.755,0.591,94,36,1.254,0.157627,318.732,3428.7998,1.985,7.2085e+07,5.391,3.0997e+08
21.0,3.045,0.653,100,31,1.271,0.18615672,343.855,3772.655,1.937,7.9314e+07,5.467,3.4105e+08
23.0,3.335,0.715,102,26,1.286,0.1707972,354.775,4127.43,1.935,8.6773e+07,5.530,3.7312e+08
25.0,3.625,0.778,114,26,1.270,0.15211521,391.583,4519.013,1.854,9.5005e+07,5.461,4.0852e+08
27.0,3.915,0.840,127,24,1.287,0.18477523,442.042,4961.055,1.790,1.0430e+08,5.534,4.4848e+08
29.0,4.205,0.902,138,27,1.292,0.18909164,482.254,5443.3096,1.743,1.1444e+08,5.556,4.9208e+08
31.0,4.495,0.964,146,25,1.305,0.2071836,515.483,5958.7925,1.721,1.2527e+08,5.614,5.3868e+08
33.0,4.785,1.027,148,23,1.356,0.21397462,542.779,6501.5713,1.759,1.3669e+08,5.831,5.8775e+08
35.0,5.075,1.089,164,24,1.386,0.2293616,614.539,7116.11,1.701,1.4961e+08,5.958,6.4330e+08
37.0,5.365,1.151,167,21,1.466,0.2590968,662.335,7778.445,1.734,1.6353e+08,6.306,7.0318e+08
39.0,5.655,1.213,185,23,1.491,0.28203726,746.227,8524.672,1.686,1.7922e+08,6.413,7.7064e+08
41.0,5.945,1.275,193,25,1.514,0.2871369,790.283,9314.955,1.698,1.9583e+08,6.510,8.4208e+08
43.0,6.235,1.338,201,18,nan,nan,0.000,9314.955,1.724,1.9583e+08,nan,8.4208e+08
45.0,6.525,1.400,205,23,1.632,0.33061805,904.598,10219.553,1.771,2.1485e+08,7.016,9.2386e+08
47.0,6.815,1.462,219,22,1.667,0.3586486,987.222,11206.774,1.758,2.3561e+08,7.167,1.0131e+09
49.0,7.105,1.524,224,17,nan,nan,0.000,11206.774,1.819,2.3561e+08,nan,1.0131e+09
