# %ECSV 0.9
# ---
# datatype:
# - {name: GAL_NAME, datatype: string}
# - {name: RACTR, unit: deg, datatype: float64}
# - {name: DCCTR, unit: deg, datatype: float64}
# - {name: offset, unit: arcsec, datatype: float64, description: offset from ned position. Only not equal to 0 when a 2D-Gaussian-fitted
#     position is used}
# - {name: XPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: YPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: INCFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: PAFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VSYSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VDISPFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VROTFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous fit}
# - {name: FTYPE, datatype: int64}
# - {name: WFUNC, datatype: int64}
# - {name: BADFLAG, datatype: int64, description: 'BADFLAG = 1 when some ringlog exits, but Bbarolo fails to produce at least one of the
#     plots'}
# - {name: RAD, unit: arcsec, datatype: float64}
# - {name: VROT, unit: km / s, datatype: float64}
# - {name: DISP, unit: km / s, datatype: float64}
# - {name: INC, unit: deg, datatype: float64}
# - {name: P.A., unit: deg, datatype: float64}
# - {name: Z0, unit: arcsec, datatype: float64}
# - {name: XPOS, unit: pix, datatype: float64}
# - {name: YPOS, unit: pix, datatype: float64}
# - {name: VSYS, unit: km / s, datatype: float64}
# - {name: E_VROT1, unit: km / s, datatype: float64}
# - {name: E_VROT2, unit: km / s, datatype: float64}
# - {name: E_PA1, unit: deg, datatype: float64}
# - {name: E_PA2, unit: deg, datatype: float64}
# - {name: E_VSYS1, unit: km / s, datatype: float64}
# - {name: E_VSYS2, unit: km / s, datatype: float64}
# delimiter: ','
# schema: astropy-2.0
GAL_NAME,RACTR,DCCTR,offset,XPOSFIT(-1/0/1),YPOSFIT(-1/0/1),INCFIT(-1/0/1),PAFIT(-1/0/1),VSYSFIT(-1/0/1),VDISPFIT(0/1),VROTFIT(0/1),FTYPE,WFUNC,BADFLAG,RAD,VROT,DISP,INC,P.A.,Z0,XPOS,YPOS,VSYS,E_VROT1,E_VROT2,E_PA1,E_PA2,E_VSYS1,E_VSYS2
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,1.5,183.483,8.0,39.9,178.872,0.466,88.701,89.016,3068.524,-3.624,3.045,-7.374,5.964,-3.666,3.003
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,4.5,182.471,8.0,39.9,179.323,0.466,88.701,89.016,3065.213,-6.509,5.149,-2.922,2.777,-3.144,2.642
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,7.5,122.553,8.0,39.9,161.685,0.466,88.701,89.016,3072.756,-8.435,9.558,-3.749,4.248,-2.812,3.186
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,10.5,178.112,8.0,39.9,176.234,0.466,88.701,89.016,3028.73,-13.302,10.585,-8.359,8.359,-28.593,41.0
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,13.5,118.126,8.0,39.9,175.617,0.466,88.701,89.016,3073.699,-7.505,9.767,-13.244,13.244,-6.917,7.67
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,16.5,168.498,8.0,39.9,169.856,0.466,88.701,89.016,3064.924,-8.269,10.974,-5.372,7.213,-4.547,6.062
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,19.5,184.179,8.0,39.9,174.59,0.466,88.701,89.016,3069.993,-5.007,5.564,-2.343,2.849,-2.45,2.804
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,0,1,1,1,0,22.5,187.627,8.0,39.9,175.265,0.466,88.701,89.016,3072.04,-7.187,9.31,-3.449,4.43,-3.545,4.58
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,182.194,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-3.485,4.239,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,179.659,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-9.733,9.425,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,126.772,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-8.461,9.54,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,110.143,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-7.069,7.045,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,125.157,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-9.969,7.591,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,161.466,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-6.886,9.462,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,186.054,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-9.374,6.779,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,192.314,8.0,39.9,175.072,0.466,88.701,89.016,3069.259,-9.93,8.39,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,1.5,63.524,8.0,59.9,243.507,0.385,89.131,89.0,3666.651,-3.153,2.362,-6.468,6.468,-3.207,2.943
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,4.5,133.278,8.0,59.9,260.016,0.385,89.131,89.0,3667.887,-8.23,7.792,-9.343,9.343,-5.858,5.712
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,7.5,188.285,8.0,59.9,262.776,0.385,89.131,89.0,3718.355,-15.614,12.238,-5.919,5.919,-33.731,25.249
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,10.5,178.651,8.0,59.9,247.941,0.385,89.131,89.0,3665.154,-5.063,4.415,-4.055,4.458,-3.039,2.957
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,13.5,189.714,8.0,59.9,248.448,0.385,89.131,89.0,3665.255,-5.037,4.21,-2.814,3.574,-2.617,2.595
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,16.5,203.898,8.0,59.9,260.693,0.385,89.131,89.0,3666.573,-16.812,18.93,-7.472,8.413,-5.604,6.31
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,19.5,210.996,8.0,59.9,251.052,0.385,89.131,89.0,3677.521,-11.669,15.352,-2.965,2.569,-20.777,27.439
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,0,1,1,1,0,22.5,171.067,8.0,59.9,247.584,0.385,89.131,89.0,3677.834,-23.795,18.068,-3.197,2.305,-14.802,17.363
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,63.992,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-5.086,3.926,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,133.747,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-8.076,6.313,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,156.644,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-8.269,8.667,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,177.245,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-5.677,4.882,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,190.651,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-6.434,4.98,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,191.242,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-16.544,15.518,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,143.027,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-37.0,37.0,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,163.567,8.0,59.9,252.622,0.385,89.131,89.0,3667.269,-31.491,26.208,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,1.5,164.529,8.0,59.5,-1.606,0.461,89.396,88.996,3085.074,-7.766,9.291,-8.432,8.432,-5.399,5.908
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,4.5,217.721,8.0,59.5,5.989,0.461,89.396,88.996,3078.131,-9.026,8.657,-4.652,6.168,-4.559,4.942
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,7.5,227.685,8.0,59.5,9.272,0.461,89.396,88.996,3086.986,-4.826,3.63,-4.055,4.377,-2.96,2.669
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,10.5,228.008,8.0,59.5,4.078,0.461,89.396,88.996,3084.789,-4.615,4.984,-3.684,4.689,-2.766,3.224
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,13.5,219.724,8.0,59.5,10.567,0.461,89.396,88.996,3088.172,-9.156,11.11,-4.128,4.064,-4.428,5.058
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,16.5,191.252,8.0,59.5,21.685,0.461,89.396,88.996,3054.867,-37.997,33.676,-24.044,26.162,-34.135,44.81
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,19.5,143.219,8.0,59.5,8.756,0.461,89.396,88.996,3079.186,-13.107,17.97,-4.151,5.822,-251.721,175.597
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,0,1,1,1,0,22.5,1.097,8.0,59.5,15.648,0.461,89.396,88.996,3262.826,-4.587,4.356,-4.467,3.354,-9.293,9.715
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,164.529,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-9.18,9.441,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,225.221,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-11.784,8.774,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,227.685,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-4.154,3.205,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,228.008,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-6.226,5.313,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,227.692,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-10.93,7.9,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,191.838,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-28.561,25.531,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,8.688,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,0.0,0.0,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,11.097,8.0,59.5,9.052,0.461,89.396,88.996,3084.931,-1.931,1.931,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,1.5,133.879,8.0,42.1,276.932,0.42,89.19,88.984,3401.331,-4.473,3.485,-6.349,8.893,-3.607,4.126
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,4.5,160.937,8.0,42.1,279.781,0.42,89.19,88.984,3402.211,-4.612,3.641,-4.589,6.5,-3.067,3.38
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,7.5,186.654,8.0,42.1,280.785,0.42,89.19,88.984,3404.498,-3.026,2.845,-2.285,2.571,-1.77,1.805
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,10.5,202.693,8.0,42.1,282.891,0.42,89.19,88.984,3404.01,-3.305,3.486,-1.996,1.527,-1.767,1.671
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,13.5,210.64,8.0,42.1,284.557,0.42,89.19,88.984,3401.764,-2.907,2.471,-2.042,1.766,-1.65,1.412
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,16.5,217.367,8.0,42.1,286.335,0.42,89.19,88.984,3400.474,-4.653,4.651,-2.169,2.008,-2.274,2.22
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,19.5,221.517,8.0,42.1,287.424,0.42,89.19,88.984,3401.675,-6.647,6.49,-2.809,2.758,-3.152,3.083
NGC4047,180.71117,48.63619,0.0,0,0,0,1,1,0,1,1,1,0,22.5,223.116,8.0,42.1,284.818,0.42,89.19,88.984,3403.15,-7.834,9.993,-3.92,4.755,-3.918,4.916
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,134.348,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-3.726,3.075,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,161.406,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-4.006,4.015,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,187.591,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-3.234,2.991,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,202.693,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-3.869,3.117,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,210.64,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-3.205,3.624,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,214.554,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-4.471,5.081,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,217.767,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-7.762,6.757,,,,
NGC4047,180.71117,48.63619,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,225.109,8.0,42.1,283.195,0.42,89.19,88.984,3401.988,-8.379,9.239,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,1.5,146.361,8.0,66.2,269.64,0.468,88.261,87.681,3058.607,-19.585,14.287,-8.869,8.869,-20.478,16.045
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,4.5,203.683,8.0,66.2,277.749,0.468,88.261,87.681,3046.794,-10.328,10.486,-5.85,5.464,-7.223,5.906
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,7.5,228.431,8.0,66.2,279.968,0.468,88.261,87.681,3037.477,-9.136,10.244,-4.061,4.553,-3.045,3.415
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,10.5,233.931,8.0,66.2,270.757,0.468,88.261,87.681,3038.441,-4.975,4.748,-6.334,5.485,-3.77,3.411
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,13.5,238.965,8.0,66.2,262.442,0.468,88.261,87.681,3040.045,-5.253,3.654,-7.672,8.02,-4.308,3.891
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,16.5,239.041,8.0,66.2,263.918,0.468,88.261,87.681,3040.45,-4.224,3.794,-12.426,7.422,-5.55,3.739
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,19.5,235.3,8.0,66.2,259.857,0.468,88.261,87.681,3044.106,-7.363,7.53,-4.756,7.589,-11.118,10.828
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,1,1,0,1,1,1,0,22.5,206.396,8.0,66.2,270.404,0.468,88.261,87.681,3038.45,-21.235,27.811,-1.514,1.396,-44.737,37.5
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,1.5,130.424,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-15.474,22.262,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,4.5,214.933,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-12.28,9.572,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,7.5,224.681,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-5.223,4.569,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,10.5,232.056,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-3.307,5.103,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,13.5,239.902,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-5.109,4.815,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,16.5,241.854,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-4.008,4.715,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,19.5,240.456,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-8.363,5.68,,,,
NGC4149,182.637057239,58.3037723987,1.39,0,0,0,-1,-1,0,1,1,1,0,22.5,209.208,8.0,66.2,269.151,0.468,88.261,87.681,3040.248,-17.046,20.35,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,4.5,5.474,8.0,48.2,167.625,0.369,89.0,88.992,3950.854,-1.612,1.612,-7.591,7.591,-3.067,3.067
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,7.5,183.19,8.0,48.2,171.181,0.369,89.0,88.992,3845.739,-10.26,6.778,-12.041,12.041,-7.434,6.273
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,10.5,189.19,8.0,48.2,166.92,0.369,89.0,88.992,3849.686,-5.844,4.258,-6.718,6.718,-4.187,3.659
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,13.5,199.015,8.0,48.2,164.557,0.369,89.0,88.992,3848.432,-11.018,8.919,-9.539,9.539,-16.138,15.561
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,16.5,198.639,8.0,48.2,171.809,0.369,89.0,88.992,3849.135,-5.781,5.987,-7.246,5.48,-10.823,10.548
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,19.5,196.582,8.0,48.2,171.665,0.369,89.0,88.992,3847.011,-5.697,7.773,-4.91,3.748,-3.536,3.84
NGC4185,183.3425,28.51097,0.0,0,0,0,1,1,0,1,1,1,0,22.5,192.083,8.0,48.2,156.89,0.369,89.0,88.992,3851.236,-26.596,18.398,-1.507,1.873,-9.368,6.757
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,178.971,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-10.468,8.158,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,188.253,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-6.465,5.09,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,199.953,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-10.722,8.326,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,196.764,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-5.366,5.709,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,198.34,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-6.703,7.264,,,,
NGC4185,183.3425,28.51097,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,214.583,8.0,48.2,167.725,0.369,89.0,88.992,3848.784,-18.825,14.029,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,4.5,18.971,8.0,40.9,90.771,0.532,88.998,88.988,2772.632,-71.677,72.238,-5.518,7.201,-209.512,209.512
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,7.5,34.125,8.0,40.9,109.654,0.532,88.998,88.988,2773.58,-4.494,3.059,-11.149,11.149,-5.214,4.736
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,10.5,139.97,8.0,40.9,103.33,0.532,88.998,88.988,2710.572,-4.497,5.689,-9.208,6.579,-4.568,4.089
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,13.5,194.298,8.0,40.9,97.575,0.532,88.998,88.988,2735.263,-8.922,11.432,-9.253,9.383,-16.971,14.296
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,16.5,179.342,8.0,40.9,101.035,0.532,88.998,88.988,2711.844,-7.449,4.954,-5.141,3.773,-4.197,2.909
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,19.5,177.94,8.0,40.9,101.107,0.532,88.998,88.988,2711.176,-7.579,5.754,-4.844,3.72,-4.141,3.158
NGC4210,183.81596,65.98533,0.0,0,0,0,1,1,0,1,1,1,0,22.5,177.347,8.0,40.9,100.131,0.532,88.998,88.988,2710.847,-6.354,8.562,-6.875,5.281,-4.41,4.615
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,23.033,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,0.0,0.0,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,34.125,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,0.0,0.0,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,142.9,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,-7.265,7.39,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,157.736,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,-5.61,7.677,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,16.5,178.874,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,-7.46,5.844,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,19.5,178.643,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,-6.631,5.73,,,,
NGC4210,183.81596,65.98533,0.0,0,0,0,-1,-1,0,1,1,1,0,22.5,182.972,8.0,40.9,100.146,0.532,88.998,88.988,2711.51,-7.191,7.453,,,,
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,1,1,0,1,1,1,0,1.5,214.73,8.0,30.0,205.289,0.213,88.736,89.104,6548.47,-9.163,9.6,-15.253,15.253,-8.139,8.284
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,1,1,0,1,1,1,0,4.5,220.618,8.0,30.0,197.32,0.213,88.736,89.104,6540.372,-29.465,30.322,-15.415,15.058,-16.779,14.851
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,1,1,0,1,1,1,0,7.5,4.006,8.0,30.0,219.941,0.213,88.736,89.104,6442.3,-56.208,73.079,-42.156,54.809,-126.469,164.427
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,1,1,0,1,1,1,0,10.5,36.15,8.0,30.0,190.001,0.213,88.736,89.104,6669.546,-9.594,9.594,-1.581,1.581,-297.077,220.815
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,212.855,8.0,30.0,203.768,0.213,88.736,89.104,6542.7,-11.875,10.199,,,,
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,220.618,8.0,30.0,203.768,0.213,88.736,89.104,6542.7,-25.297,21.307,,,,
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,4.006,8.0,30.0,203.768,0.213,88.736,89.104,6542.7,-1.03,1.03,,,,
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,3.65,8.0,30.0,203.768,0.213,88.736,89.104,6542.7,0.0,0.0,,,,
NGC4211NED02,183.9055,28.16964,0.0,0,0,0,-1,-1,0,1,1,1,0,13.5,230.0,8.0,30.0,203.768,0.213,88.736,89.104,6542.7,-34.044,20.678,,,,
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,1.5,27.944,8.0,47.5,166.754,0.617,89.285,88.984,2342.323,-3.602,2.826,-9.409,9.409,-4.337,4.078
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,4.5,3.495,8.0,47.5,172.953,0.617,89.285,88.984,2351.012,-2.953,2.15,-6.645,4.838,-2.215,1.613
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,7.5,138.623,8.0,47.5,174.068,0.617,89.285,88.984,2390.221,-14.65,11.252,-12.991,8.523,-14.779,15.948
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,10.5,59.737,8.0,47.5,167.044,0.617,89.285,88.984,2334.217,-5.706,4.421,-6.896,9.067,-4.201,4.496
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,13.5,239.41,8.0,47.5,154.651,0.617,89.285,88.984,2456.169,-16.065,11.972,-4.035,4.035,-64.092,51.87
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,16.5,193.02,8.0,47.5,162.445,0.617,89.285,88.984,2420.721,-7.199,9.605,-12.665,12.665,-6.622,7.423
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,19.5,216.024,8.0,47.5,160.096,0.617,89.285,88.984,2419.653,-13.093,12.548,-4.973,6.131,-6.022,6.226
NGC4470,187.40742,7.82419,0.0,0,0,0,1,1,0,1,1,1,0,22.5,225.158,8.0,47.5,169.314,0.617,89.285,88.984,2246.301,-18.452,22.069,-6.642,8.482,-101.439,124.806
NGC4470,187.40742,7.82419,0.0,0,0,0,-1,-1,0,1,1,1,0,1.5,31.694,8.0,47.5,166.434,0.617,89.285,88.984,2370.617,-7.033,7.033,,,,
NGC4470,187.40742,7.82419,0.0,0,0,0,-1,-1,0,1,1,1,0,4.5,3.495,8.0,47.5,166.434,0.617,89.285,88.984,2370.617,-1.131,1.131,,,,
NGC4470,187.40742,7.82419,0.0,0,0,0,-1,-1,0,1,1,1,0,7.5,109.678,8.0,47.5,166.434,0.617,89.285,88.984,2370.617,-12.337,9.64,,,,
NGC4470,187.40742,7.82419,0.0,0,0,0,-1,-1,0,1,1,1,0,10.5,109.659,8.0,47.5,166.434,0.617,89.285,88.984,2370.617,-11.182,10.189,,,,
