# %ECSV 0.9
# ---
# datatype:
# - {name: bbName, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# schema: astropy-2.0
bbName,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
IC1151,16.5,4.742,-1.276,1.276,8.0,88.428,89.092,2133.995,-0.991,0.991,28.08,-1.696,1.696,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1151,19.5,180.718,-5.935,7.71,8.0,88.428,89.092,2197.044,-272.147,240.816,32.621,-1.129,1.854,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1199,1.5,113.877,-5.865,4.87,8.0,88.279,88.996,4666.33,-1.955,1.623,157.934,-2.607,2.164,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,4.5,134.076,-11.769,12.441,8.0,88.279,88.996,4678.968,-14.2,10.998,169.924,-8.656,7.813,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,7.5,180.602,-16.351,15.757,8.0,88.279,88.996,4682.066,-27.001,17.312,166.165,-5.093,4.054,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,10.5,195.491,-8.602,6.945,8.0,88.279,88.996,4665.668,-11.065,10.659,156.06,-6.419,6.025,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,13.5,189.88,-5.433,5.219,8.0,88.279,88.996,4664.546,-3.625,3.351,155.15,-5.443,4.835,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,16.5,192.905,-4.781,5.195,8.0,88.279,88.996,4668.554,-2.54,3.091,158.948,-2.84,4.077,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,19.5,204.311,-5.419,4.403,8.0,88.279,88.996,4667.602,-3.225,3.318,156.29,-4.257,5.551,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,22.5,210.097,-8.742,6.57,8.0,88.279,88.996,4664.329,-4.552,3.336,152.88,-4.913,3.437,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1683,1.5,156.903,-9.091,8.442,8.0,88.897,89.032,4775.886,-6.953,5.318,200.568,-11.769,7.512,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,4.5,210.154,-10.803,8.275,8.0,88.897,89.032,4781.784,-6.409,5.566,183.794,-8.423,8.423,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,7.5,194.034,-8.493,8.656,8.0,88.897,89.032,4768.157,-5.02,5.202,194.782,-6.566,6.95,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,10.5,188.601,-8.55,8.648,8.0,88.897,89.032,4774.24,-5.418,4.934,199.376,-7.704,6.153,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,13.5,199.834,-20.396,15.304,8.0,88.897,89.032,4782.297,-16.92,14.689,200.936,-5.175,7.703,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,16.5,210.206,-33.889,24.215,8.0,88.897,89.032,4781.221,-12.14,14.609,201.321,-4.842,4.542,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,19.5,186.255,-26.233,30.39,8.0,88.897,89.032,4768.016,-18.598,17.313,206.137,-1.72,1.72,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,22.5,172.144,-32.121,32.121,8.0,88.897,89.032,4730.938,-278.507,276.244,210.069,-103.543,102.788,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC2247,1.5,198.376,-12.521,10.502,8.0,89.858,88.458,4243.962,-8.584,12.16,149.821,-5.827,5.827,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,4.5,197.77,-13.635,11.032,8.0,89.858,88.458,4177.088,-15.947,19.784,154.371,-8.153,5.991,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,7.5,182.27,-12.723,9.356,8.0,89.858,88.458,4251.707,-13.118,16.164,158.828,-8.614,8.507,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,10.5,153.966,-6.156,5.483,8.0,89.858,88.458,4214.923,-2.052,1.828,159.947,-2.736,2.437,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,13.5,132.363,-7.018,6.258,8.0,89.858,88.458,4256.131,-2.596,2.301,162.417,-0.769,0.644,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,16.5,182.69,-5.804,5.2,8.0,89.858,88.458,4225.023,-3.679,4.485,144.005,-5.235,8.253,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,19.5,189.313,-6.324,6.126,8.0,89.858,88.458,4223.302,-4.514,4.448,147.116,-7.219,7.219,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,22.5,227.366,-9.603,8.925,8.0,89.858,88.458,4252.369,-5.688,4.809,152.849,-7.462,5.501,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2487,1.5,178.473,-21.869,16.651,8.0,88.586,88.076,4134.858,-39.978,49.469,356.865,-20.616,22.04,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,4.5,191.823,-11.879,11.109,8.0,88.586,88.076,4345.614,-4.897,4.962,342.063,-2.813,3.777,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,7.5,115.111,-4.975,5.625,8.0,88.586,88.076,4260.519,-4.221,3.825,342.707,-7.688,5.849,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,10.5,174.457,-10.043,8.141,8.0,88.586,88.076,4230.341,-3.941,3.042,341.554,-1.78,0.984,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,13.5,192.242,-7.007,9.731,8.0,88.586,88.076,4210.926,-3.081,4.336,350.542,-2.237,3.277,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,16.5,153.651,-8.988,6.778,8.0,88.586,88.076,4263.431,-3.733,2.739,356.242,-2.21,1.438,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,19.5,197.82,-22.657,16.23,8.0,88.586,88.076,4249.397,-14.591,14.591,355.361,-2.084,1.622,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,22.5,184.474,-21.561,15.557,8.0,88.586,88.076,4273.75,-21.474,22.647,357.884,-8.281,8.281,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC4566,1.5,107.863,-23.528,16.616,8.0,89.426,89.088,5678.409,-192.342,148.79,329.584,-6.528,6.528,53.9,0.255,1,0,0,0,1,1,0,1,1,0
IC4566,4.5,97.116,-7.979,9.502,8.0,89.426,89.088,5509.611,-11.137,9.155,324.944,-4.272,6.302,53.9,0.255,1,0,0,0,1,1,0,1,1,0
