# %ECSV 0.9
# ---
# datatype:
# - {name: bbName, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# - {name: bbNpix, datatype: int64, description: number of pixels in ring}
# - {name: bbIntens, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: 'average intensity in ring, not corrected for inclination'}
# - {name: bbIntensRMS, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: standard deviation of intensity in ring}
# delimiter: ','
# meta: !!omap
# - {comments: ''}
# schema: astropy-2.0
bbName,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbPA,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag,bbNpix,bbIntens,bbIntensRMS
NGC0523,16.5,162.054,-19.627,19.627,8.0,89.187,89.875,4727.124,108.534,71.6,0.304,1,0,0,0,-1,-1,0,1,1,0,60,0.08504,0.06172
NGC0523,19.5,214.165,-20.991,20.44,8.0,89.187,89.875,4727.124,108.534,71.6,0.304,1,0,0,0,-1,-1,0,1,1,0,57,0.09639,0.08318
NGC0523,22.5,236.272,-16.966,14.908,8.0,89.187,89.875,4727.124,108.534,71.6,0.304,1,0,0,0,-1,-1,0,1,1,0,60,0.09934,0.09721
NGC0551,1.5,13.233,-3.217,3.217,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,2,0.01482,0.003462
NGC0551,4.5,0.173,0.0,0.0,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,15,0.01458,0.007165
NGC0551,7.5,3.487,0.0,0.0,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,39,0.01733,0.01348
NGC0551,10.5,158.888,-10.138,8.726,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,51,0.02677,0.01517
NGC0551,13.5,162.015,-5.599,4.283,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,79,0.03548,0.02169
NGC0551,16.5,167.306,-5.405,5.482,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,101,0.04152,0.02116
NGC0551,19.5,181.309,-6.49,5.141,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,113,0.03807,0.01604
NGC0551,22.5,172.735,-8.331,11.97,8.0,88.273,88.812,5099.145,136.551,64.2,0.277,1,0,0,0,-1,-1,0,1,1,0,119,0.03015,0.0164
NGC1167,10.5,5.869,0.0,0.0,8.0,88.147,89.5,4851.2,277.422,39.5,0.291,1,0,0,0,-1,-1,0,1,1,0,1,0.001805,3.088e-07
NGC1167,13.5,13.439,0.0,0.0,8.0,88.147,89.5,4851.2,277.422,39.5,0.291,1,0,0,0,-1,-1,0,1,1,0,12,0.02483,0.01108
NGC1167,16.5,54.801,-14.111,14.111,8.0,88.147,89.5,4851.2,277.422,39.5,0.291,1,0,0,0,-1,-1,0,1,1,0,13,0.02943,0.01191
NGC1167,19.5,0.011,0.0,0.0,8.0,88.147,89.5,4851.2,277.422,39.5,0.291,1,0,0,0,-1,-1,0,1,1,0,13,0.02215,0.007455
NGC1167,22.5,190.106,-24.952,20.335,8.0,88.147,89.5,4851.2,277.422,39.5,0.291,1,0,0,0,-1,-1,0,1,1,0,18,0.009227,0.007534
NGC2253,1.5,131.831,-4.631,3.83,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,19,0.7512,0.1382
NGC2253,4.5,149.965,-9.831,8.787,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,58,0.307,0.1601
NGC2253,7.5,165.094,-6.507,5.934,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,93,0.1173,0.05412
NGC2253,10.5,162.774,-2.561,3.081,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,136,0.1372,0.0344
NGC2253,13.5,166.129,-3.409,3.632,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,169,0.1388,0.03511
NGC2253,16.5,169.012,-5.157,5.167,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,211,0.09809,0.04414
NGC2253,19.5,171.173,-5.971,5.987,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,250,0.06634,0.03316
NGC2253,22.5,172.627,-7.28,6.323,8.0,88.753,88.708,3522.642,119.192,47.4,0.403,1,0,0,0,-1,-1,0,1,1,0,278,0.05602,0.02814
NGC2347,1.5,250.548,-23.486,18.106,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,18,0.2809,0.02706
NGC2347,4.5,262.997,-8.531,6.397,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,54,0.2165,0.03848
NGC2347,7.5,272.635,-6.408,6.048,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,90,0.1616,0.03504
NGC2347,10.5,279.545,-4.183,3.351,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,126,0.1096,0.02803
NGC2347,13.5,281.153,-6.484,6.172,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,161,0.07106,0.02318
NGC2347,16.5,287.181,-9.27,8.487,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,195,0.04537,0.02233
NGC2347,19.5,260.92,-37.16,35.103,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,188,0.02915,0.01671
NGC2347,22.5,235.074,-36.009,25.981,8.0,88.551,87.727,4353.798,8.569,50.2,0.324,1,0,0,0,-1,-1,0,1,1,0,150,0.01916,0.01204
NGC2410,1.5,235.45,-21.288,21.288,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,8,0.1974,0.02625
NGC2410,4.5,179.389,-16.079,11.39,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,26,0.1745,0.03726
NGC2410,7.5,225.812,-29.942,20.783,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,45,0.1653,0.05538
NGC2410,10.5,247.722,-8.737,7.471,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,61,0.1497,0.05734
NGC2410,13.5,244.739,-12.515,10.358,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,79,0.1345,0.06425
NGC2410,16.5,217.497,-15.415,12.36,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,88,0.1116,0.06588
NGC2410,19.5,229.049,-17.609,13.943,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,96,0.08948,0.0532
NGC2410,22.5,221.932,-22.289,16.224,8.0,89.494,88.996,4603.282,41.114,71.6,0.306,1,0,0,0,-1,-1,0,1,1,0,110,0.06051,0.03984
NGC2480,1.5,134.577,-17.882,18.384,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,16,0.1009,0.0219
NGC2480,4.5,38.733,0.0,0.0,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,46,0.05072,0.02497
NGC2480,7.5,6.967,0.0,0.0,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,64,0.02878,0.01514
NGC2480,10.5,30.625,-8.186,8.186,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,47,0.0414,0.02879
NGC2480,13.5,252.628,-49.789,32.82,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,27,0.07157,0.04923
NGC2480,16.5,169.225,-29.185,32.656,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,20,0.06769,0.04073
NGC2480,19.5,107.822,-13.169,16.328,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,16,0.03204,0.01866
NGC2480,22.5,15.434,-2.948,2.948,8.0,88.451,89.016,2425.25,164.686,55.4,0.624,1,0,0,0,-1,-1,0,1,1,0,10,0.01402,0.008011
NGC2487,1.5,171.63,-5.673,5.347,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,24,0.409,0.07921
NGC2487,4.5,164.734,-9.605,14.773,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,72,0.1294,0.07954
NGC2487,7.5,122.699,-27.01,23.274,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,71,0.0292,0.0225
NGC2487,10.5,122.668,-22.188,22.188,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,38,0.02534,0.02007
NGC2487,13.5,7.529,0.0,0.0,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,19,0.0343,0.01102
NGC2487,16.5,0.241,0.0,0.0,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,23,0.02322,0.01092
NGC2487,19.5,0.843,0.0,0.0,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,38,0.02554,0.009949
NGC2487,22.5,4.233,0.0,0.0,8.0,89.543,88.992,4756.152,304.884,31.4,0.293,1,0,0,0,-1,-1,0,1,1,0,55,0.02901,0.01577
NGC2623,1.5,181.804,-21.13,21.281,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,20,2.517,0.6161
NGC2623,4.5,180.406,-21.058,23.853,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,59,0.8163,0.5494
NGC2623,7.5,175.555,-32.732,32.845,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,94,0.1655,0.1721
NGC2623,10.5,117.28,-20.53,19.148,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,103,0.04274,0.05023
NGC2623,13.5,133.208,-25.425,18.539,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,57,0.02438,0.02846
NGC2623,16.5,96.08,-15.237,15.237,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,24,0.02308,0.01877
NGC2623,19.5,53.276,-11.179,12.24,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,16,0.02269,0.01364
NGC2623,22.5,17.986,-3.55,3.55,8.0,89.281,88.704,5387.536,87.606,45.6,0.257,1,0,0,0,-1,-1,0,1,1,0,9,0.01581,0.009303
NGC2639,1.5,18.486,-4.803,4.803,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,18,0.03559,0.01009
NGC2639,4.5,48.824,-13.91,11.885,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,55,0.04803,0.02318
NGC2639,7.5,193.785,-26.634,28.056,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,91,0.09936,0.03479
NGC2639,10.5,192.096,-20.071,28.679,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,128,0.139,0.04438
NGC2639,13.5,219.69,-15.373,13.6,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,165,0.1243,0.05614
NGC2639,16.5,231.803,-36.223,41.136,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,197,0.09485,0.05598
NGC2639,19.5,261.164,-15.324,14.039,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,200,0.05735,0.03896
NGC2639,22.5,161.109,-31.985,31.985,8.0,89.184,89.116,3235.806,135.952,49.5,0.451,1,0,0,0,-1,-1,0,1,1,0,162,0.03893,0.02409
NGC2730,1.5,43.826,-11.198,11.198,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,11,0.01745,0.004435
NGC2730,4.5,0.496,0.0,0.0,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,19,0.01367,0.004211
NGC2730,7.5,157.338,-17.947,14.332,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,42,0.02048,0.008894
NGC2730,10.5,161.8,-18.943,15.76,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,84,0.02501,0.01369
NGC2730,13.5,187.907,-32.056,25.35,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,81,0.02744,0.01542
NGC2730,16.5,236.467,-39.6,26.954,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,87,0.02211,0.01285
NGC2730,19.5,146.921,-21.625,17.879,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,90,0.01961,0.01105
NGC2730,22.5,146.884,-22.193,24.147,8.0,88.564,89.116,3793.515,89.223,27.7,0.377,1,0,0,0,-1,-1,0,1,1,0,60,0.0165,0.00808
NGC2906,1.5,197.546,-28.167,20.752,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,15,0.2111,0.0383
NGC2906,4.5,128.389,-13.389,10.289,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,47,0.1205,0.06104
NGC2906,7.5,183.754,-6.766,8.414,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,73,0.07418,0.04268
NGC2906,10.5,182.462,-6.687,6.45,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,104,0.07879,0.03257
NGC2906,13.5,177.368,-5.025,4.881,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,125,0.09147,0.03729
NGC2906,16.5,178.785,-4.226,4.074,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,158,0.08835,0.03139
NGC2906,19.5,184.448,-5.075,5.096,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,183,0.07015,0.02689
NGC2906,22.5,190.262,-7.012,6.44,8.0,88.691,89.008,2121.44,79.745,55.7,0.547,1,0,0,0,-1,-1,0,1,1,0,205,0.04958,0.02224
NGC2916,10.5,208.304,-18.522,14.289,8.0,89.0,89.108,3679.521,20.096,49.9,0.387,1,0,0,0,-1,-1,0,1,1,0,7,0.009989,0.007228
NGC2916,13.5,204.65,-22.488,16.636,8.0,89.0,89.108,3679.521,20.096,49.9,0.387,1,0,0,0,-1,-1,0,1,1,0,30,0.01888,0.007208
NGC2916,16.5,215.622,-19.278,15.216,8.0,89.0,89.108,3679.521,20.096,49.9,0.387,1,0,0,0,-1,-1,0,1,1,0,45,0.02784,0.01083
NGC2916,19.5,213.651,-7.614,5.451,8.0,89.0,89.108,3679.521,20.096,49.9,0.387,1,0,0,0,-1,-1,0,1,1,0,72,0.03358,0.01648
NGC2916,22.5,214.987,-5.209,6.409,8.0,89.0,89.108,3679.521,20.096,49.9,0.387,1,0,0,0,-1,-1,0,1,1,0,90,0.03813,0.01899
NGC3303,1.5,124.255,-11.987,9.327,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,14,0.3979,0.07666
NGC3303,4.5,262.963,-33.765,44.534,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,41,0.1788,0.1105
NGC3303,7.5,54.939,-17.093,13.065,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,67,0.06422,0.04711
NGC3303,10.5,42.906,0.0,0.0,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,57,0.03492,0.02751
NGC3303,13.5,41.249,-9.555,9.683,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,48,0.03001,0.02002
NGC3303,16.5,17.063,-4.377,4.377,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,34,0.02483,0.016
NGC3303,19.5,0.041,0.0,0.0,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,18,0.02317,0.01503
NGC3303,22.5,0.216,0.0,0.0,8.0,90.511,90.541,6079.581,347.388,60.5,0.23,1,0,0,0,-1,-1,0,1,1,0,8,0.02639,0.01351
NGC3381,1.5,245.583,-31.324,22.856,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,24,0.1058,0.03187
NGC3381,4.5,4.679,-1.367,1.367,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,50,0.06141,0.0355
NGC3381,7.5,28.054,-6.415,6.415,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,31,0.03814,0.02541
NGC3381,10.5,6.524,-1.108,1.108,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,22,0.04637,0.02931
NGC3381,13.5,6.234,0.0,0.0,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,32,0.03062,0.01868
NGC3381,16.5,20.466,-5.092,5.092,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,46,0.03032,0.007639
NGC3381,19.5,0.248,0.0,0.0,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,40,0.0343,0.009004
NGC3381,22.5,3.435,-1.11,1.11,8.0,88.744,89.012,1627.191,164.834,30.8,0.881,1,0,0,0,-1,-1,0,1,1,0,33,0.03474,0.01154
NGC3811,1.5,185.475,-4.905,3.48,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,22,0.7461,0.1163
NGC3811,4.5,178.983,-9.506,9.81,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,65,0.3447,0.1371
NGC3811,7.5,126.218,-9.136,9.001,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,108,0.09221,0.05764
NGC3811,10.5,112.196,-7.974,6.524,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,118,0.03616,0.02098
NGC3811,13.5,118.664,-8.508,10.764,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,131,0.02842,0.01875
NGC3811,16.5,162.659,-10.068,12.581,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,168,0.03672,0.02244
NGC3811,19.5,187.817,-11.35,8.335,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,203,0.05164,0.02614
NGC3811,22.5,200.189,-12.661,10.564,8.0,88.701,89.016,3070.282,170.465,39.9,0.466,1,0,0,0,-1,-1,0,1,1,0,216,0.0385,0.02377
NGC3815,1.5,63.992,-5.702,4.388,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,14,0.08809,0.014
NGC3815,4.5,144.66,-38.379,38.379,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,43,0.1005,0.0201
NGC3815,7.5,154.787,-10.143,8.772,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,70,0.1169,0.03
NGC3815,10.5,176.375,-6.62,5.884,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,97,0.114,0.03237
NGC3815,13.5,188.075,-6.688,5.336,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,128,0.0782,0.03704
NGC3815,16.5,191.168,-17.026,15.723,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,110,0.03389,0.02313
NGC3815,19.5,133.906,-32.366,33.087,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,35,0.03396,0.01958
NGC3815,22.5,137.62,-24.619,24.619,8.0,89.131,89.0,3669.286,253.029,59.9,0.385,1,0,0,0,-1,-1,0,1,1,0,20,0.02661,0.01817
NGC3994,1.5,167.283,-9.226,7.637,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,14,0.4284,0.03093
NGC3994,4.5,218.168,-8.999,8.999,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,43,0.3645,0.0467
NGC3994,7.5,228.236,-6.158,4.226,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,72,0.2693,0.06518
NGC3994,10.5,227.158,-6.407,5.202,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,100,0.1458,0.05387
NGC3994,13.5,223.637,-11.115,8.825,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,117,0.05201,0.02981
NGC3994,16.5,164.098,-45.467,45.467,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,73,0.02536,0.0124
NGC3994,19.5,91.941,-27.645,27.645,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,39,0.01934,0.007154
NGC3994,22.5,24.194,-6.022,6.022,8.0,89.396,88.996,3085.253,11.266,59.5,0.461,1,0,0,0,-1,-1,0,1,1,0,25,0.01943,0.004587
NGC4047,1.5,134.817,-4.307,3.614,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,21,0.5112,0.05632
NGC4047,4.5,161.661,-4.903,4.153,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,63,0.4006,0.05344
NGC4047,7.5,187.064,-4.623,4.488,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,105,0.3519,0.05669
NGC4047,10.5,201.441,-3.405,3.405,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,146,0.2518,0.04501
NGC4047,13.5,209.639,-4.88,4.119,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,190,0.1666,0.04529
NGC4047,16.5,212.628,-3.374,4.83,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,230,0.1151,0.04536
NGC4047,19.5,217.254,-8.277,6.037,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,267,0.06209,0.03313
NGC4047,22.5,226.279,-9.888,9.558,8.0,89.19,88.984,3401.931,283.157,42.1,0.42,1,0,0,0,-1,-1,0,1,1,0,248,0.03677,0.01799
NGC4149,1.5,129.486,-14.637,21.388,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,12,0.9728,0.1025
NGC4149,4.5,215.234,-15.452,11.934,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,32,0.6374,0.1524
NGC4149,7.5,222.781,-4.375,5.799,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,58,0.3296,0.1716
NGC4149,10.5,231.418,-5.313,4.897,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,76,0.1716,0.1395
NGC4149,13.5,237.712,-4.375,4.985,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,78,0.09638,0.09645
NGC4149,16.5,244.26,-5.526,4.764,8.0,88.261,87.681,3039.753,271.691,66.2,0.468,1,0,0,0,-1,-1,0,1,1,0,66,0.07135,0.06394
