# %ECSV 0.9
# ---
# datatype:
# - {name: GAL_NAME, datatype: string}
# - {name: RACTR, unit: deg, datatype: float64}
# - {name: DCCTR, unit: deg, datatype: float64}
# - {name: offset, unit: arcsec, datatype: float64, description: offset from ned position. Only not equal to 0 when a 2D-Gaussian-fitted
#     position is used}
# - {name: XPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: YPOSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: INCFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: PAFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VSYSFIT(-1/0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VDISPFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: VROTFIT(0/1), datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous fit}
# - {name: FTYPE, datatype: int64}
# - {name: WFUNC, datatype: int64}
# - {name: BADFLAG, datatype: int64, description: 'BADFLAG = 1 when some ringlog exits, but Bbarolo fails to produce at least one of the
#     plots'}
# - {name: RAD, unit: arcsec, datatype: float64}
# - {name: VROT, unit: km / s, datatype: float64}
# - {name: DISP, unit: km / s, datatype: float64}
# - {name: INC, unit: deg, datatype: float64}
# - {name: P.A., unit: deg, datatype: float64}
# - {name: Z0, unit: arcsec, datatype: float64}
# - {name: XPOS, unit: pix, datatype: float64}
# - {name: YPOS, unit: pix, datatype: float64}
# - {name: VSYS, unit: km / s, datatype: float64}
# - {name: E_VROT1, unit: km / s, datatype: float64}
# - {name: E_VROT2, unit: km / s, datatype: float64}
# - {name: E_DISP1, unit: km / s, datatype: float64}
# - {name: E_DISP2, unit: km / s, datatype: float64}
# - {name: E_PA1, unit: deg, datatype: float64}
# - {name: E_PA2, unit: deg, datatype: float64}
# - {name: E_VSYS1, unit: km / s, datatype: float64}
# - {name: E_VSYS2, unit: km / s, datatype: float64}
# delimiter: ','
# schema: astropy-2.0
GAL_NAME,RACTR,DCCTR,offset,XPOSFIT(-1/0/1),YPOSFIT(-1/0/1),INCFIT(-1/0/1),PAFIT(-1/0/1),VSYSFIT(-1/0/1),VDISPFIT(0/1),VROTFIT(0/1),FTYPE,WFUNC,BADFLAG,RAD,VROT,DISP,INC,P.A.,Z0,XPOS,YPOS,VSYS,E_VROT1,E_VROT2,E_DISP1,E_DISP2,E_PA1,E_PA2,E_VSYS1,E_VSYS2
NGC2639,130.90867,50.20556,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,221.549,9.805,49.5,133.0,0.451,89.184,89.116,3153.906,-50.144,50.144,-3.823,2.894,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,1.5,90.065,8.566,27.7,85.414,0.377,88.564,89.116,4224.701,-25.532,13.979,-2.644,2.644,-8.805,5.195,-7.044,4.156
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,4.5,1.795,11.151,27.7,78.326,0.377,88.564,89.116,4012.921,-76.545,51.041,-0.68,0.842,-61.236,40.833,-244.264,162.488
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,7.5,197.198,8.11,27.7,95.766,0.377,88.564,89.116,3730.179,-28.318,28.318,-2.524,2.524,-24.226,27.145,-66.062,77.738
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,10.5,174.437,8.026,27.7,95.555,0.377,88.564,89.116,3789.794,-24.746,16.135,-2.629,2.629,-10.078,7.589,-12.938,11.593
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,13.5,196.251,8.214,27.7,92.174,0.377,88.564,89.116,3744.71,-20.994,16.404,-2.347,2.982,-8.353,7.933,-10.072,12.345
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,16.5,211.695,8.21,27.7,85.586,0.377,88.564,89.116,3741.787,-21.703,16.972,-1.453,1.991,-8.51,7.325,-10.886,10.335
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,19.5,216.507,8.267,27.7,79.201,0.377,88.564,89.116,3809.795,-17.882,20.922,-1.397,1.812,-12.448,16.322,-15.369,12.791
NGC2730,135.56596,16.83831,0.0,0,0,0,1,1,1,1,1,1,0,22.5,126.844,5.214,27.7,87.719,0.377,88.564,89.116,3777.85,-7.508,9.348,-0.677,0.823,-7.836,6.117,-4.005,4.072
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,78.697,3.283,27.7,87.608,0.377,88.564,89.116,3783.822,-12.918,13.099,-1.644,2.149,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,64.607,5.416,27.7,87.608,0.377,88.564,89.116,3783.822,-7.246,9.542,-2.476,2.476,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,135.975,0.632,27.7,87.608,0.377,88.564,89.116,3783.822,-10.392,9.248,-3.726,3.726,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,119.828,7.89,27.7,87.608,0.377,88.564,89.116,3783.822,-22.517,15.479,-2.676,2.676,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,100.029,10.588,27.7,87.608,0.377,88.564,89.116,3783.822,-13.236,14.54,-1.056,1.355,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,242.72,7.186,27.7,87.608,0.377,88.564,89.116,3783.822,-54.152,47.367,-5.559,5.559,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,135.869,0.937,27.7,87.608,0.377,88.564,89.116,3783.822,-8.184,7.326,-1.515,1.515,,,,
NGC2730,135.56596,16.83831,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,143.641,0.754,27.7,87.608,0.377,88.564,89.116,3783.822,-12.033,9.066,-2.748,2.748,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,1.5,203.716,7.92,55.7,80.14,0.547,88.691,89.008,2008.548,-13.888,21.052,-5.059,7.244,-5.229,8.319,-54.722,67.243
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,4.5,134.676,9.853,55.7,74.7,0.547,88.691,89.008,2136.565,-9.876,10.036,-3.335,4.263,-10.046,10.046,-11.407,9.646
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,7.5,184.283,8.043,55.7,78.798,0.547,88.691,89.008,2120.935,-8.766,7.279,-1.373,1.779,-4.831,3.314,-3.742,3.093
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,10.5,184.573,7.816,55.7,76.08,0.547,88.691,89.008,2126.508,-7.242,6.794,-1.792,2.384,-4.52,3.937,-3.388,3.279
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,13.5,179.519,9.198,55.7,80.234,0.547,88.691,89.008,2126.292,-6.793,6.793,-1.545,1.973,-3.017,2.282,-2.839,2.762
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,16.5,177.326,9.433,55.7,79.525,0.547,88.691,89.008,2121.663,-3.211,4.321,-0.913,1.175,-1.874,2.482,-1.499,1.995
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,19.5,186.524,8.233,55.7,82.175,0.547,88.691,89.008,2117.723,-4.907,3.935,-1.089,1.445,-2.791,1.968,-2.197,1.837
NGC2906,143.02592,8.44178,0.0,0,0,0,1,1,1,1,1,1,0,22.5,193.848,8.69,55.7,81.7,0.547,88.691,89.008,2116.594,-5.738,4.524,-1.121,1.431,-2.602,3.788,-2.365,2.436
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,196.574,9.378,55.7,79.413,0.547,88.691,89.008,2121.299,-26.936,20.561,-6.916,11.485,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,127.216,11.035,55.7,79.413,0.547,88.691,89.008,2121.299,-13.908,12.376,-7.137,7.137,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,184.905,3.921,55.7,79.413,0.547,88.691,89.008,2121.299,-10.267,9.12,-3.392,4.384,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,184.573,7.816,55.7,79.413,0.547,88.691,89.008,2121.299,-6.437,6.193,-1.681,2.165,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,179.109,8.728,55.7,79.413,0.547,88.691,89.008,2121.299,-5.599,4.635,-1.712,2.251,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,180.458,4.225,55.7,79.413,0.547,88.691,89.008,2121.299,-3.674,3.258,-3.165,3.165,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,186.406,5.579,55.7,79.413,0.547,88.691,89.008,2121.299,-4.078,3.77,-3.476,3.015,,,,
NGC2906,143.02592,8.44178,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,192.424,8.384,55.7,79.413,0.547,88.691,89.008,2121.299,-5.735,5.365,-1.339,1.774,,,,
NGC2916,143.74,21.70528,0.0,0,0,0,1,1,1,1,1,1,0,10.5,162.907,8.774,49.9,34.781,0.387,89.0,89.108,3704.48,-13.709,10.989,-1.287,1.716,-6.887,7.345,-12.551,16.674
NGC2916,143.74,21.70528,0.0,0,0,0,1,1,1,1,1,1,0,13.5,198.44,8.182,49.9,28.084,0.387,89.0,89.108,3670.342,-8.801,6.881,-0.576,0.689,-5.594,6.424,-254.964,310.551
NGC2916,143.74,21.70528,0.0,0,0,0,1,1,1,1,1,1,0,16.5,203.282,7.573,49.9,27.724,0.387,89.0,89.108,3664.676,-8.241,8.572,-1.239,1.465,-18.619,18.619,-71.459,60.984
NGC2916,143.74,21.70528,0.0,0,0,0,1,1,1,1,1,1,0,19.5,214.733,7.845,49.9,16.426,0.387,89.0,89.108,3677.696,-4.329,3.493,-0.52,0.637,-4.084,4.121,-2.233,2.063
NGC2916,143.74,21.70528,0.0,0,0,0,1,1,1,1,1,1,0,22.5,217.306,7.951,49.9,15.492,0.387,89.0,89.108,3676.424,-3.79,4.619,-0.678,0.826,-3.898,5.132,-2.092,2.644
NGC2916,143.74,21.70528,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,218.922,6.02,49.9,21.989,0.387,89.0,89.108,3680.648,-34.058,23.871,-0.89,1.093,,,,
NGC2916,143.74,21.70528,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,189.065,7.088,49.9,21.989,0.387,89.0,89.108,3680.648,-10.803,13.904,-0.777,0.957,,,,
NGC2916,143.74,21.70528,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,226.602,7.146,49.9,21.989,0.387,89.0,89.108,3680.648,-21.764,15.683,-2.779,2.779,,,,
NGC2916,143.74,21.70528,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,213.264,6.669,49.9,21.989,0.387,89.0,89.108,3680.648,-8.569,7.47,-1.419,1.419,,,,
NGC2916,143.74,21.70528,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,220.411,5.079,49.9,21.989,0.387,89.0,89.108,3680.648,-4.938,3.755,-2.18,2.18,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,1.5,183.712,8.448,60.5,347.793,0.23,93.265,91.812,6205.645,-13.642,10.631,-5.876,5.876,-8.225,5.808,-19.113,22.475
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,4.5,193.817,8.53,60.5,343.314,0.23,93.265,91.812,6213.139,-13.491,11.399,-5.274,7.861,-4.978,7.777,-15.38,17.96
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,7.5,182.71,8.326,60.5,351.593,0.23,93.265,91.812,6183.542,-51.073,49.223,-4.719,6.141,-2.415,1.908,-49.557,39.942
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,10.5,179.61,8.419,60.5,353.661,0.23,93.265,91.812,6185.685,-27.266,31.864,-3.026,3.959,-8.358,8.358,-65.527,49.067
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,13.5,192.477,8.273,60.5,351.576,0.23,93.265,91.812,6154.31,-43.337,37.876,-2.425,3.124,-3.188,2.506,-36.713,29.103
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,16.5,12.397,7.849,60.5,342.58,0.23,93.265,91.812,6113.598,-3.566,3.566,-1.646,1.646,-2.073,2.651,-191.977,215.408
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,19.5,202.683,8.306,60.5,330.552,0.23,93.265,91.812,6179.575,-11.113,14.547,-1.531,2.044,-1.533,1.878,-333.629,333.629
NGC3303,159.24917,18.13667,0.0,0,0,0,1,1,1,1,1,1,1,22.5,31.577,11.291,60.5,340.22,0.23,93.265,91.812,6106.653,-8.341,8.341,-3.522,3.522,-2.539,1.66,-284.06,284.06
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,1.5,154.109,21.458,60.5,346.179,0.23,93.265,91.812,6181.559,-13.485,13.516,-8.06,9.193,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,4.5,240.065,9.147,60.5,346.179,0.23,93.265,91.812,6181.559,-18.603,13.941,-6.269,10.558,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,7.5,162.085,8.045,60.5,346.179,0.23,93.265,91.812,6181.559,-21.447,19.119,-5.531,6.996,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,10.5,180.782,9.556,60.5,346.179,0.23,93.265,91.812,6181.559,-32.295,38.971,-3.299,4.317,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,13.5,6.852,11.617,60.5,346.179,0.23,93.265,91.812,6181.559,-3.139,4.465,-6.278,8.93,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,19.5,6.258,8.623,60.5,346.179,0.23,93.265,91.812,6181.559,-2.006,2.006,-1.023,1.251,,,,
NGC3303,159.24917,18.13667,0.0,0,0,0,-1,-1,1,1,1,1,1,22.5,38.452,12.541,60.5,346.179,0.23,93.265,91.812,6181.559,-8.27,8.722,-2.235,1.953,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,1.5,199.296,7.158,30.8,168.068,0.881,88.744,89.012,1705.498,-23.139,17.274,-7.618,7.618,-13.985,11.177,-25.183,19.814
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,4.5,12.569,11.321,30.8,159.239,0.881,88.744,89.012,1617.9,-2.366,2.366,-0.67,0.854,-5.797,5.797,-2.208,2.254
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,7.5,18.056,9.506,30.8,144.645,0.881,88.744,89.012,1616.388,-5.891,5.932,-0.676,0.808,-18.176,18.176,-4.713,4.746
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,10.5,124.179,8.846,30.8,167.929,0.881,88.744,89.012,1643.476,-11.555,14.885,-2.492,2.492,-4.39,5.43,-3.512,4.344
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,13.5,2.405,3.095,30.8,168.0,0.881,88.744,89.012,1629.258,-1.574,1.574,-1.357,1.357,-3.679,3.679,-1.259,1.259
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,16.5,190.368,7.918,30.8,161.947,0.881,88.744,89.012,1596.344,-12.093,15.043,-0.952,1.232,-2.989,2.989,-108.915,141.237
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,19.5,119.539,7.575,30.8,168.064,0.881,88.744,89.012,1645.151,-10.641,13.707,-1.756,1.978,-3.874,4.902,-3.099,3.921
NGC3381,162.10342,34.71142,0.0,0,0,0,1,1,1,1,1,1,0,22.5,45.924,9.003,30.8,167.69,0.881,88.744,89.012,1631.908,-11.508,8.999,-1.052,1.052,-3.925,3.141,-3.14,2.513
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,229.296,7.283,30.8,165.478,0.881,88.744,89.012,1630.583,-32.09,25.235,-3.688,4.892,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,1.616,11.94,30.8,165.478,0.881,88.744,89.012,1630.583,-0.792,0.866,-1.584,1.732,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,1.768,11.035,30.8,165.478,0.881,88.744,89.012,1630.583,-0.845,0.947,-1.689,1.894,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,0.102,8.753,30.8,165.478,0.881,88.744,89.012,1630.583,-0.301,0.216,-0.603,0.433,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,2.405,3.095,30.8,165.478,0.881,88.744,89.012,1630.583,-0.567,0.567,-1.242,0.802,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,5.329,6.739,30.8,165.478,0.881,88.744,89.012,1630.583,-0.628,0.438,-1.257,0.876,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,0.351,6.621,30.8,165.478,0.881,88.744,89.012,1630.583,0.0,0.0,0.0,0.0,,,,
NGC3381,162.10342,34.71142,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,3.18,7.775,30.8,165.478,0.881,88.744,89.012,1630.583,-0.788,0.788,-1.441,1.592,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,1.5,182.44,8.719,39.9,180.917,0.466,88.701,89.016,3069.441,-4.775,5.14,-3.854,5.406,-4.496,3.517,-3.281,3.516
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,4.5,182.774,8.457,39.9,186.366,0.466,88.701,89.016,3063.697,-5.145,5.145,-2.286,1.774,-2.322,2.162,-1.858,1.73
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,7.5,205.229,8.805,39.9,186.436,0.466,88.701,89.016,3026.689,-14.761,14.679,-3.95,2.882,-8.341,8.215,-14.654,15.298
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,10.5,182.406,9.293,39.9,165.947,0.466,88.701,89.016,3028.642,-14.666,12.934,-5.774,5.774,-15.772,15.772,-81.192,92.774
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,13.5,142.06,7.786,39.9,169.445,0.466,88.701,89.016,3079.373,-15.945,11.379,-2.44,2.44,-9.36,9.36,-6.936,5.795
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,16.5,173.46,8.499,39.9,172.225,0.466,88.701,89.016,3068.698,-10.878,8.014,-1.061,1.422,-4.493,5.186,-4.108,3.656
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,19.5,186.346,8.522,39.9,175.153,0.466,88.701,89.016,3069.082,-7.717,6.207,-0.901,1.162,-2.912,2.531,-2.883,2.475
NGC3811,175.31929,47.69081,0.0,0,0,0,1,1,1,1,1,1,0,22.5,199.507,8.733,39.9,172.694,0.466,88.701,89.016,3071.712,-12.14,8.729,-1.015,1.275,-4.619,3.945,-4.443,3.487
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,181.129,12.777,39.9,176.133,0.466,88.701,89.016,3068.89,-3.09,3.706,-3.621,4.963,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,172.12,26.833,39.9,176.133,0.466,88.701,89.016,3068.89,-10.586,7.902,-6.642,5.768,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,124.853,11.816,39.9,176.133,0.466,88.701,89.016,3068.89,-7.455,9.72,-4.655,7.089,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,108.929,10.7,39.9,176.133,0.466,88.701,89.016,3068.89,-8.545,6.965,-1.321,1.695,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,122.295,8.583,39.9,176.133,0.466,88.701,89.016,3068.89,-8.87,8.312,-3.884,2.371,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,169.979,5.768,39.9,176.133,0.466,88.701,89.016,3068.89,-7.22,6.842,-2.598,2.598,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,185.51,0.934,39.9,176.133,0.466,88.701,89.016,3068.89,-5.734,5.182,-4.082,4.082,,,,
NGC3811,175.31929,47.69081,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,190.699,3.665,39.9,176.133,0.466,88.701,89.016,3068.89,-8.017,8.138,-3.225,3.225,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,1.5,89.781,10.168,59.9,249.607,0.385,89.131,89.0,3693.829,-6.165,5.982,-3.263,3.263,-8.84,8.84,-4.567,4.521
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,4.5,118.436,9.059,59.9,245.693,0.385,89.131,89.0,3684.872,-9.07,7.314,-6.7,6.7,-4.813,3.381,-5.146,4.349
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,7.5,206.558,8.267,59.9,250.688,0.385,89.131,89.0,3708.228,-14.599,12.671,-5.692,3.436,-8.172,6.568,-16.39,17.241
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,10.5,176.794,9.117,59.9,247.909,0.385,89.131,89.0,3664.647,-4.319,4.71,-2.721,2.721,-4.273,4.531,-2.828,2.991
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,13.5,188.947,8.476,59.9,248.463,0.385,89.131,89.0,3664.911,-3.977,3.169,-1.3,1.723,-2.907,3.693,-2.046,2.146
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,16.5,199.708,7.8,59.9,258.832,0.385,89.131,89.0,3667.823,-21.509,20.627,-2.165,2.776,-10.285,10.379,-17.467,18.112
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,19.5,155.403,7.955,59.9,251.906,0.385,89.131,89.0,3675.579,-29.445,25.604,-1.615,2.193,-1.145,0.943,-13.45,15.841
NGC3815,175.41371,24.8005,0.0,0,0,0,1,1,1,1,1,1,0,22.5,167.839,8.229,59.9,247.568,0.385,89.131,89.0,3677.459,-24.863,19.444,-2.169,2.801,-3.001,2.115,-32.811,40.514
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,61.158,10.747,59.9,249.357,0.385,89.131,89.0,3676.519,-6.73,6.598,-3.35,2.559,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,116.894,9.507,59.9,249.357,0.385,89.131,89.0,3676.519,-9.78,13.418,-5.684,6.967,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,234.683,9.548,59.9,249.357,0.385,89.131,89.0,3676.519,-22.853,30.269,-4.473,3.058,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,10.5,175.431,9.925,59.9,249.357,0.385,89.131,89.0,3676.519,-5.492,6.811,-5.876,7.4,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,13.5,186.369,9.238,59.9,249.357,0.385,89.131,89.0,3676.519,-6.244,6.148,-6.481,6.481,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,16.5,194.083,7.393,59.9,249.357,0.385,89.131,89.0,3676.519,-29.769,28.369,-2.877,3.389,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,19.5,175.648,0.902,59.9,249.357,0.385,89.131,89.0,3676.519,-22.833,22.904,-3.965,3.965,,,,
NGC3815,175.41371,24.8005,0.0,0,0,0,-1,-1,1,1,1,1,0,22.5,171.354,0.03,59.9,249.357,0.385,89.131,89.0,3676.519,-20.155,17.574,-6.839,6.839,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,1.5,164.124,10.841,59.5,-1.481,0.461,89.396,88.996,3089.137,-7.268,8.59,-2.146,1.628,-8.488,8.488,-4.476,4.677
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,4.5,215.897,13.572,59.5,4.677,0.461,89.396,88.996,3080.307,-9.477,9.523,-2.607,2.045,-4.581,6.017,-4.166,4.396
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,7.5,226.564,8.79,59.5,9.618,0.461,89.396,88.996,3086.369,-4.512,4.175,-5.402,6.074,-4.258,4.169,-3.543,3.605
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,10.5,226.927,9.712,59.5,6.935,0.461,89.396,88.996,3083.608,-5.551,5.719,-5.646,5.646,-5.758,4.339,-4.239,3.926
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,13.5,221.966,6.565,59.5,12.15,0.461,89.396,88.996,3085.754,-9.712,9.727,-2.091,2.753,-4.718,3.903,-4.13,4.096
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,16.5,192.184,8.254,59.5,17.8,0.461,89.396,88.996,3056.723,-26.289,20.06,-2.197,2.839,-2.774,2.284,-49.176,44.119
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,19.5,178.501,7.781,59.5,20.919,0.461,89.396,88.996,3047.096,-31.229,22.357,-1.513,1.954,-71.193,72.865,-252.032,267.149
NGC3994,179.40362,32.27761,0.0,0,0,0,1,1,1,1,1,1,0,22.5,93.621,9.288,59.5,18.804,0.461,89.396,88.996,3276.764,-17.342,20.987,-1.509,1.99,-3.786,2.979,-197.652,148.915
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,1,1,1,1,0,1.5,149.094,40.958,59.5,11.664,0.461,89.396,88.996,3084.681,-17.115,15.312,-6.865,7.779,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,1,1,1,1,0,4.5,210.049,26.208,59.5,11.664,0.461,89.396,88.996,3084.681,-10.317,9.824,-5.928,7.357,,,,
NGC3994,179.40362,32.27761,0.0,0,0,0,-1,-1,1,1,1,1,0,7.5,225.115,9.886,59.5,11.664,0.461,89.396,88.996,3084.681,-5.273,5.67,-5.576,6.251,,,,
