# %ECSV 0.9
# ---
# datatype:
# - {name: bbName, datatype: string}
# - {name: RADIUS, unit: arcsec, datatype: float64}
# - {name: NPIX, datatype: int64, description: number of pixels in ring}
# - {name: SURFDENS, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: 'average intensity in ring, not corrected for inclination'}
# - {name: ERR_SD, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: standard deviation of intensity in ring}
# delimiter: ','
# meta: !!omap
# - {comments: ''}
# schema: astropy-2.0
bbName,RADIUS,NPIX,SURFDENS,ERR_SD
UGC03973,10.5,131,0.01769,0.009431
UGC03973,13.5,147,0.01313,0.01083
UGC03973,16.5,95,0.01519,0.01462
UGC03973,19.5,69,0.01582,0.01617
UGC03973,22.5,36,0.01617,0.01317
UGC04029,1.5,5,0.2587,0.02487
UGC04029,4.5,18,0.1964,0.05405
UGC04029,7.5,30,0.1396,0.06623
UGC04029,10.5,42,0.105,0.05974
UGC04029,13.5,55,0.08591,0.04758
UGC04029,16.5,67,0.07058,0.039
UGC04029,19.5,78,0.05523,0.03033
UGC04029,22.5,88,0.04268,0.02394
UGC04132,1.5,8,0.6424,0.02223
UGC04132,4.5,26,0.5633,0.05235
UGC04132,7.5,43,0.4608,0.07308
UGC04132,10.5,61,0.3659,0.07907
UGC04132,13.5,79,0.2767,0.08026
UGC04132,16.5,96,0.2039,0.07459
UGC04132,19.5,113,0.1517,0.06252
UGC04132,22.5,130,0.1119,0.05228
UGC04280,1.5,7,0.01585,0.005574
UGC04280,4.5,14,0.01527,0.004688
UGC04280,7.5,21,0.01205,0.004104
UGC04280,10.5,25,0.008349,0.001878
UGC04280,13.5,16,0.008075,0.002056
UGC04280,16.5,14,0.00867,0.002626
UGC04280,19.5,14,0.007449,0.001388
UGC04280,22.5,8,0.008229,0.001336
UGC04461,1.5,9,0.169,0.02045
UGC04461,4.5,28,0.1136,0.04251
UGC04461,7.5,47,0.06751,0.04157
UGC04461,10.5,68,0.03964,0.03073
UGC04461,13.5,66,0.0289,0.02048
UGC04461,16.5,62,0.01841,0.01243
UGC04461,19.5,47,0.01228,0.007865
UGC04461,22.5,29,0.009364,0.005221
UGC05108,1.5,11,0.1071,0.01333
UGC05108,4.5,34,0.06565,0.02835
UGC05108,7.5,57,0.03115,0.02347
UGC05108,10.5,75,0.01571,0.01304
UGC05108,13.5,69,0.008722,0.005516
UGC05108,16.5,33,0.006119,0.002871
UGC05108,19.5,13,0.004209,0.001344
UGC05108,22.5,2,0.004348,0.0008177
UGC05111,1.5,8,0.2591,0.003585
UGC05111,4.5,24,0.2517,0.009972
UGC05111,7.5,40,0.2336,0.01545
UGC05111,10.5,59,0.2024,0.01966
UGC05111,13.5,74,0.1662,0.02359
UGC05111,16.5,90,0.1261,0.02523
UGC05111,19.5,109,0.08546,0.02326
UGC05111,22.5,124,0.05147,0.01824
UGC05359,1.5,8,0.01176,0.003129
UGC05359,4.5,24,0.01118,0.003903
UGC05359,7.5,41,0.01199,0.006273
UGC05359,10.5,51,0.01065,0.006512
UGC05359,13.5,50,0.01191,0.006412
UGC05359,16.5,61,0.01069,0.005949
UGC05359,19.5,53,0.00991,0.005026
UGC05359,22.5,39,0.007978,0.004362
UGC05598,1.5,7,0.04002,0.009297
UGC05598,4.5,22,0.03059,0.01084
UGC05598,7.5,34,0.02389,0.01216
UGC05598,10.5,37,0.01697,0.009449
UGC05598,13.5,33,0.01269,0.006592
UGC05598,16.5,25,0.01042,0.004591
UGC05598,19.5,22,0.008156,0.002916
UGC05598,22.5,24,0.008098,0.002329
UGC07012,1.5,5,0.004744,0.001376
UGC07012,4.5,16,0.009331,0.003457
UGC07012,7.5,26,0.01311,0.004456
UGC07012,10.5,30,0.01223,0.003434
UGC07012,13.5,16,0.007652,0.001994
UGC07012,16.5,0,0.004722,0.0006421
UGC07012,19.5,0,0.0,0.0
UGC07012,22.5,0,0.0,0.0
UGC08107,1.5,9,0.3565,0.03906
UGC08107,4.5,27,0.2927,0.06378
UGC08107,7.5,44,0.2137,0.0745
UGC08107,10.5,63,0.1545,0.07841
UGC08107,13.5,81,0.1049,0.06431
UGC08107,16.5,99,0.0681,0.04844
UGC08107,19.5,109,0.03953,0.03296
UGC08107,22.5,96,0.02318,0.02106
UGC08267,1.5,7,0.207,0.01838
UGC08267,4.5,22,0.1834,0.02485
UGC08267,7.5,35,0.1541,0.03458
UGC08267,10.5,50,0.1173,0.04065
UGC08267,13.5,63,0.07622,0.03912
UGC08267,16.5,66,0.05011,0.03298
UGC08267,19.5,70,0.03036,0.02705
UGC08267,22.5,62,0.02002,0.02018
UGC09067,1.5,12,0.0802,0.01413
UGC09067,4.5,39,0.08628,0.02064
UGC09067,7.5,66,0.07471,0.02423
UGC09067,10.5,92,0.05104,0.02399
UGC09067,13.5,112,0.03039,0.0183
UGC09067,16.5,116,0.01445,0.01064
UGC09067,19.5,62,0.007123,0.003513
UGC09067,22.5,20,0.005351,0.001332
UGC09476,1.5,15,0.01374,0.00808
UGC09476,4.5,33,0.02335,0.01212
UGC09476,7.5,54,0.02452,0.01355
UGC09476,10.5,83,0.02072,0.01357
UGC09476,13.5,99,0.01902,0.01128
UGC09476,16.5,122,0.01787,0.01004
UGC09476,19.5,133,0.01407,0.008311
UGC09476,22.5,103,0.01119,0.005272
UGC09537,1.5,3,0.01041,0.005648
UGC09537,4.5,18,0.01465,0.004968
UGC09537,7.5,34,0.01691,0.005198
UGC09537,10.5,46,0.01184,0.005942
UGC09537,13.5,33,0.009082,0.005588
UGC09537,16.5,17,0.0096,0.004572
UGC09537,19.5,10,0.006257,0.00162
UGC09537,22.5,14,0.00629,0.001161
UGC09542,1.5,8,0.04953,0.004968
UGC09542,4.5,24,0.04148,0.008766
UGC09542,7.5,42,0.03048,0.01185
UGC09542,10.5,53,0.023,0.01154
UGC09542,13.5,51,0.02018,0.009802
UGC09542,16.5,61,0.019,0.009275
UGC09542,19.5,57,0.01586,0.008831
UGC09542,22.5,51,0.01337,0.008191
UGC09665,1.5,8,0.2141,0.003721
UGC09665,4.5,22,0.1913,0.01915
UGC09665,7.5,40,0.1586,0.02058
UGC09665,10.5,54,0.1313,0.02167
UGC09665,13.5,69,0.09985,0.02208
UGC09665,16.5,86,0.06932,0.02077
UGC09665,19.5,101,0.04318,0.01901
UGC09665,22.5,107,0.02757,0.01238
UGC09759,1.5,11,0.3196,0.03024
UGC09759,4.5,32,0.2172,0.0606
UGC09759,7.5,56,0.1145,0.05938
UGC09759,10.5,69,0.05445,0.0406
UGC09759,13.5,72,0.02785,0.02185
UGC09759,16.5,52,0.01282,0.01064
UGC09759,19.5,38,0.006199,0.005268
UGC09759,22.5,13,0.005619,0.002868
UGC09873,1.5,7,0.0319,0.01343
UGC09873,4.5,18,0.02722,0.01367
UGC09873,7.5,23,0.02256,0.01129
UGC09873,10.5,19,0.01796,0.009691
UGC09873,13.5,17,0.0127,0.0081
UGC09873,16.5,15,0.009507,0.006425
UGC09873,19.5,12,0.006685,0.004157
UGC09873,22.5,8,0.006619,0.00286
UGC09892,1.5,8,0.01553,0.005814
UGC09892,4.5,24,0.01483,0.005786
UGC09892,7.5,32,0.01307,0.005304
UGC09892,10.5,34,0.01319,0.00456
UGC09892,13.5,39,0.01202,0.00349
UGC09892,16.5,50,0.01004,0.003551
UGC09892,19.5,44,0.008071,0.002368
UGC09892,22.5,22,0.006679,0.001147
UGC10043,1.5,1,0.2388,0.01475
UGC10043,4.5,2,0.2461,0.0149
UGC10043,7.5,5,0.2424,0.01584
UGC10043,10.5,7,0.2157,0.0362
UGC10043,13.5,8,0.1874,0.05902
UGC10043,16.5,10,0.1506,0.06973
UGC10043,19.5,14,0.1307,0.08039
UGC10043,22.5,15,0.1067,0.08718
UGC10123,1.5,9,0.301,0.01171
UGC10123,4.5,29,0.2926,0.02434
UGC10123,7.5,47,0.2692,0.0381
UGC10123,10.5,68,0.2251,0.04593
UGC10123,13.5,87,0.1673,0.04258
UGC10123,16.5,106,0.1099,0.03386
UGC10123,19.5,125,0.06295,0.02442
UGC10123,22.5,142,0.03357,0.01756
UGC10205,1.5,18,0.02538,0.007743
UGC10205,4.5,50,0.02045,0.009254
UGC10205,7.5,58,0.01952,0.01141
UGC10205,10.5,59,0.01923,0.01115
UGC10205,13.5,74,0.01328,0.007632
UGC10205,16.5,74,0.01195,0.007974
UGC10205,19.5,47,0.01198,0.007661
UGC10205,22.5,19,0.01053,0.004276
UGC10380,1.5,6,0.01432,0.005697
UGC10380,4.5,17,0.01078,0.005687
UGC10380,7.5,26,0.008188,0.004355
UGC10380,10.5,28,0.008109,0.004583
UGC10380,13.5,23,0.008339,0.0046
UGC10380,16.5,18,0.007975,0.003167
UGC10380,19.5,17,0.007123,0.00241
UGC10380,22.5,12,0.007214,0.001625
UGC10384,1.5,9,0.3582,0.01574
UGC10384,4.5,27,0.3203,0.03254
UGC10384,7.5,50,0.2593,0.04017
UGC10384,10.5,67,0.1812,0.04361
UGC10384,13.5,87,0.1095,0.04202
UGC10384,16.5,106,0.05754,0.03378
UGC10384,19.5,112,0.02837,0.02127
UGC10384,22.5,105,0.01502,0.01179
UGC10710,1.5,10,0.02846,0.007616
UGC10710,4.5,29,0.03594,0.01126
UGC10710,7.5,49,0.03406,0.0111
UGC10710,10.5,68,0.02819,0.01104
UGC10710,13.5,88,0.01857,0.008803
UGC10710,16.5,98,0.01162,0.005274
UGC10710,19.5,71,0.007141,0.003005
UGC10710,22.5,32,0.006049,0.001289
