# %ECSV 0.9
# ---
# datatype:
# - {name: bbName, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# schema: astropy-2.0
bbName,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
IC0480,19.5,203.533,-11.123,7.566,8.0,79.455,85.29,4579.81,-5.056,3.559,354.6,-4.044,3.11,76.6,0.311,1,0,0,0,1,1,0,1,1,0
IC0480,22.5,169.581,-8.102,8.246,8.0,79.455,85.29,4547.929,-4.293,5.228,345.611,-4.776,7.437,76.6,0.311,1,0,0,0,1,1,0,1,1,0
IC0480,1.5,62.232,-5.47,5.391,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,4.5,297.653,-21.511,29.84,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,7.5,300.883,-34.342,49.158,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,10.5,139.535,-4.59,4.282,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,13.5,243.93,-29.882,37.575,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,16.5,153.192,-4.399,4.387,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,19.5,166.033,-7.256,6.168,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0480,22.5,178.956,-8.715,9.105,8.0,79.455,85.29,4553.639,,,353.154,,,76.6,0.311,1,0,0,0,-1,-1,0,1,1,0
IC0540,1.5,102.089,-16.06,16.753,8.0,79.56,80.0,2426.536,-738.94,738.94,170.472,-251.666,251.897,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,4.5,139.447,-12.86,16.519,8.0,79.56,80.0,2488.268,-6.608,7.828,174.225,-6.965,6.965,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,7.5,171.778,-12.39,16.134,8.0,79.56,80.0,2489.634,-5.714,6.962,172.65,-4.752,4.752,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,10.5,40.614,-10.729,9.496,8.0,79.56,80.0,2476.147,-12.461,12.277,164.975,-7.798,7.798,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,13.5,113.061,-11.502,15.336,8.0,79.56,80.0,2483.032,-842.015,842.015,181.954,-2.995,2.387,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,16.5,177.95,-14.337,18.839,8.0,79.56,80.0,2488.05,-4.779,6.28,184.335,-6.372,8.373,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,19.5,114.208,-14.102,19.4,8.0,79.56,80.0,2482.521,-4.701,6.467,184.995,-6.268,8.622,68.3,0.69,1,0,0,0,1,1,0,1,1,0
IC0540,1.5,65.995,-9.699,18.354,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,4.5,80.385,-20.91,20.91,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,7.5,91.153,0.0,0.0,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,10.5,48.114,-12.921,13.158,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,13.5,5.249,-1.35,1.35,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,16.5,20.45,0.0,0.0,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0540,19.5,9.677,-2.443,2.443,8.0,79.56,80.0,2482.777,,,175.606,,,68.3,0.69,1,0,0,0,-1,-1,0,1,1,0
IC0944,1.5,142.326,-6.431,6.525,8.0,80.454,79.992,6839.265,-3.356,3.082,292.73,-3.638,2.72,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,4.5,183.382,-28.827,28.827,8.0,80.454,79.992,6855.055,-25.988,21.659,293.359,-11.913,6.722,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,7.5,176.087,-17.614,18.616,8.0,80.454,79.992,6839.327,-22.481,22.388,287.772,-3.744,3.744,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,10.5,211.714,-24.512,17.445,8.0,80.454,79.992,6819.255,-11.913,15.691,289.394,-7.829,6.473,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,13.5,190.712,-16.643,23.979,8.0,80.454,79.992,6839.409,-6.291,8.59,297.74,-2.229,1.79,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,16.5,213.621,-13.46,10.185,8.0,80.454,79.992,6778.604,-14.596,17.32,293.24,-4.729,3.782,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,19.5,276.374,-9.647,12.718,8.0,80.454,79.992,6840.187,-13.467,16.381,284.261,-9.815,9.779,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,22.5,254.14,-14.046,12.603,8.0,80.454,79.992,6807.31,-16.679,16.679,283.633,-12.727,12.938,75.0,0.205,1,0,0,0,1,1,0,1,1,0
IC0944,1.5,142.326,-5.104,6.361,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,4.5,156.692,-9.9,11.196,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,7.5,177.024,-17.502,17.536,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,10.5,239.37,-19.388,16.558,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,13.5,197.743,-9.211,15.013,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,16.5,280.183,-13.539,9.859,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,19.5,280.827,-13.403,10.53,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC0944,22.5,290.703,-16.336,12.445,8.0,80.454,79.992,6839.296,,,290.126,,,75.0,0.205,1,0,0,0,-1,-1,0,1,1,0
IC1151,1.5,15.24,-3.308,3.308,8.0,79.428,80.092,2565.849,-134.211,134.211,13.148,-5.773,5.773,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1151,4.5,2.587,-77.427,56.887,8.0,79.428,80.092,2368.733,-174.211,127.996,28.982,-58.07,42.665,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1151,7.5,16.492,-2.239,2.239,8.0,79.428,80.092,2367.931,-233.155,169.007,29.875,-6.372,4.658,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1151,10.5,5.555,-67.161,50.277,8.0,79.428,80.092,2299.632,-194.358,143.875,26.591,-7.126,6.956,68.0,0.67,1,0,0,0,1,1,0,1,1,0
IC1151,1.5,14.928,0.0,0.0,8.0,79.428,80.092,2229.766,,,25.195,,,68.0,0.67,1,0,0,0,-1,-1,0,1,1,0
IC1151,4.5,2.587,0.0,0.0,8.0,79.428,80.092,2229.766,,,25.195,,,68.0,0.67,1,0,0,0,-1,-1,0,1,1,0
IC1151,7.5,17.117,-3.595,3.595,8.0,79.428,80.092,2229.766,,,25.195,,,68.0,0.67,1,0,0,0,-1,-1,0,1,1,0
IC1151,10.5,0.086,0.0,0.0,8.0,79.428,80.092,2229.766,,,25.195,,,68.0,0.67,1,0,0,0,-1,-1,0,1,1,0
IC1199,1.5,173.152,-33.678,37.682,8.0,79.279,79.996,4946.727,-14.614,15.949,172.243,-10.164,10.164,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,4.5,50.088,-11.412,9.284,8.0,79.279,79.996,4603.229,-15.391,15.614,157.558,-6.994,9.351,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,7.5,150.861,-20.925,17.724,8.0,79.279,79.996,4704.07,-219.332,219.332,154.565,-8.236,8.236,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,10.5,195.442,-10.069,8.176,8.0,79.279,79.996,4664.803,-14.095,15.045,160.337,-5.944,7.589,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,13.5,192.557,-6.405,6.583,8.0,79.279,79.996,4663.116,-4.547,3.808,161.79,-7.237,4.84,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,16.5,194.444,-5.601,6.471,8.0,79.279,79.996,4665.715,-4.129,3.765,162.074,-6.787,4.823,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,19.5,203.113,-7.099,6.543,8.0,79.279,79.996,4668.344,-5.625,4.504,165.095,-9.776,6.969,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,22.5,211.576,-8.356,8.877,8.0,79.279,79.996,4670.848,-2.785,2.959,170.465,-3.714,3.945,64.5,0.302,1,0,0,0,1,1,0,1,1,0
IC1199,1.5,61.59,-7.158,9.236,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,4.5,65.322,-10.314,10.498,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,7.5,117.345,-24.087,24.654,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,10.5,195.442,-9.852,7.273,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,13.5,192.557,-6.431,5.444,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,16.5,194.913,-5.461,5.803,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,19.5,202.644,-7.014,6.112,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1199,22.5,205.951,-9.635,7.65,8.0,79.279,79.996,4667.029,,,162.887,,,64.5,0.302,1,0,0,0,-1,-1,0,1,1,0
IC1683,1.5,153.84,-7.062,8.405,8.0,79.897,80.032,4773.629,-4.944,5.391,198.985,-7.769,7.769,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,4.5,174.485,-7.799,9.894,8.0,79.897,80.032,4770.567,-5.196,5.966,197.632,-4.332,5.287,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,7.5,191.34,-7.854,6.344,8.0,79.897,80.032,4770.524,-5.129,3.985,203.103,-7.531,5.611,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,10.5,189.735,-7.035,9.928,8.0,79.897,80.032,4773.07,-4.18,5.024,198.233,-5.506,5.145,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,13.5,194.703,-19.988,16.778,8.0,79.897,80.032,4781.596,-13.964,18.079,202.536,-6.689,5.052,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,16.5,179.15,-23.313,43.352,8.0,79.897,80.032,4776.264,-14.762,16.456,207.111,-3.794,3.008,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,19.5,201.587,-31.959,31.959,8.0,79.897,80.032,4777.491,-26.759,24.857,206.215,-1.755,1.755,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,22.5,48.136,-8.831,8.125,8.0,79.897,80.032,5067.529,-160.843,160.843,199.842,-2.152,2.98,54.8,0.296,1,0,0,0,1,1,0,1,1,0
IC1683,1.5,152.2,-6.938,9.374,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,4.5,167.688,-10.785,14.657,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,7.5,191.809,-7.708,7.417,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,10.5,192.078,-7.243,7.518,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,13.5,179.938,-18.369,24.247,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,16.5,179.619,-35.359,28.111,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,19.5,11.274,0.0,0.0,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC1683,22.5,3.136,0.0,0.0,8.0,79.897,80.032,4774.946,,,201.486,,,54.8,0.296,1,0,0,0,-1,-1,0,1,1,0
IC2247,1.5,197.53,-10.114,7.877,8.0,80.848,79.482,4244.663,-29.928,36.309,138.505,-2.886,2.744,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,4.5,192.491,-9.623,7.557,8.0,80.848,79.482,4252.521,-5.225,5.012,147.738,-6.053,7.477,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,7.5,192.227,-13.493,11.03,8.0,80.848,79.482,4175.738,-6.584,5.336,156.754,-6.26,4.978,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,10.5,159.555,-5.221,5.321,8.0,80.848,79.482,4216.826,-4.237,3.507,153.375,-7.49,5.2,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,13.5,175.121,-5.086,4.5,8.0,80.848,79.482,4222.001,-4.41,3.41,155.668,-8.144,5.731,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,16.5,184.32,-5.236,4.835,8.0,80.848,79.482,4221.214,-4.11,3.47,155.367,-7.094,5.576,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,19.5,190.806,-5.362,6.725,8.0,80.848,79.482,4221.109,-3.262,4.407,147.139,-4.425,6.496,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,22.5,208.136,-8.788,6.403,8.0,80.848,79.482,4227.224,-4.394,3.32,152.874,-4.395,3.557,77.7,0.333,1,0,0,0,1,1,0,1,1,0
IC2247,1.5,240.889,-29.599,21.562,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,4.5,134.717,-15.12,12.615,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,7.5,150.977,-6.594,7.151,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,10.5,163.773,-5.369,4.654,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,13.5,175.121,-4.794,4.324,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,16.5,185.257,-5.708,4.833,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,19.5,193.618,-6.77,5.953,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2247,22.5,195.48,-7.085,7.867,8.0,80.848,79.482,4221.607,,,152.027,,,77.7,0.333,1,0,0,0,-1,-1,0,1,1,0
IC2487,1.5,135.51,-16.143,14.298,8.0,79.621,79.226,4383.165,-106.932,80.724,356.429,-41.025,31.674,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,4.5,185.221,-15.826,16.15,8.0,79.621,79.226,4332.351,-19.208,21.54,343.116,-3.742,4.838,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,7.5,215.457,-12.803,10.267,8.0,79.621,79.226,4358.695,-13.464,14.266,336.662,-5.407,7.493,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,10.5,124.583,-4.356,5.713,8.0,79.621,79.226,4270.234,-3.634,5.214,341.297,-6.545,9.931,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,13.5,200.645,-25.549,20.535,8.0,79.621,79.226,4226.131,-10.454,8.338,350.393,-5.812,4.478,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,16.5,198.436,-11.397,8.561,8.0,79.621,79.226,4238.555,-7.352,9.209,351.048,-4.489,3.346,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,19.5,175.399,-15.15,15.144,8.0,79.621,79.226,4269.413,-5.05,5.048,354.23,-6.733,6.731,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,22.5,168.828,-12.974,10.985,8.0,79.621,79.226,4285.123,-4.325,3.662,353.656,-5.766,4.882,77.9,0.331,1,0,0,0,1,1,0,1,1,0
IC2487,1.5,98.479,-20.283,21.569,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,4.5,107.409,-9.801,8.67,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,7.5,112.098,-9.603,9.719,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,10.5,122.473,-6.308,7.083,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,13.5,138.653,-10.338,8.15,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,16.5,148.631,-5.606,7.658,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,19.5,166.024,-9.901,8.313,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC2487,22.5,168.828,-8.485,7.322,8.0,79.621,79.226,4277.679,,,348.957,,,77.9,0.331,1,0,0,0,-1,-1,0,1,1,0
IC4566,4.5,189.884,-13.47,17.361,8.0,80.426,80.088,5050.006,-92.515,92.515,337.611,-12.585,12.585,53.9,0.255,1,0,0,0,1,1,0,1,1,0
IC4566,7.5,181.608,-7.321,9.594,8.0,80.426,80.088,5535.719,-146.239,146.239,327.378,-9.165,9.165,53.9,0.255,1,0,0,0,1,1,0,1,1,0
