# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=79.92344999999999
#     deg DEC=84.0525 deg PA=267.7 INC=58.3}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 59.4591 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=41.221199999999996 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 1 times ../UGC03253.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.288,0.024,8,8,19.258,2.6574953,154.064,154.06398,13.948,12802286.0,43.514,55049830.0
3.0,0.865,0.073,20,20,13.585,4.6568093,271.698,425.7624,8.758,35379664.0,30.696,152132560.0
5.0,1.441,0.121,32,25,7.329,5.113176,234.535,660.29694,6.884,54868828.0,16.561,235935970.0
7.0,2.018,0.170,43,18,4.344,3.5225246,186.801,847.0983,5.879,70391500.0,9.816,302683500.0
9.0,2.594,0.218,60,22,3.007,1.9772403,180.438,1027.536,4.839,85385370.0,6.795,367157100.0
11.0,3.171,0.267,74,28,2.747,1.2395397,203.244,1230.7797,4.317,102274344.0,6.206,439779700.0
13.0,3.747,0.315,86,34,2.630,0.9867783,226.178,1456.9581,3.954,121069144.0,5.943,520597340.0
15.0,4.324,0.364,98,35,2.412,0.6758926,236.348,1693.306,3.698,140709000.0,5.449,605048700.0
17.0,4.901,0.412,109,28,2.336,0.64513916,254.676,1947.9822,3.523,161871870.0,5.279,696049100.0
19.0,5.477,0.461,128,28,2.349,0.70745134,300.654,2248.6365,3.284,186855410.0,5.307,803478300.0
21.0,6.054,0.509,144,30,2.427,0.7204263,349.503,2598.1394,3.143,215898110.0,5.484,928361900.0
23.0,6.630,0.558,152,40,2.534,0.7379748,385.167,2983.3062,3.106,247904400.0,5.726,1065989000.0
25.0,7.207,0.606,165,44,2.506,0.6281411,413.538,3396.8438,3.037,282268220.0,5.663,1213753500.0
27.0,7.783,0.655,175,28,2.456,0.7417509,429.859,3826.7024,3.013,317988260.0,5.550,1367349500.0
29.0,8.360,0.704,194,18,nan,nan,0.000,3826.7024,2.920,317988260.0,nan,1367349500.0
31.0,8.936,0.752,208,17,nan,nan,0.000,3826.7024,2.889,317988260.0,nan,1367349500.0
33.0,9.513,0.801,216,14,nan,nan,0.000,3826.7024,2.911,317988260.0,nan,1367349500.0
35.0,10.089,0.849,232,8,nan,nan,0.000,3826.7024,2.883,317988260.0,nan,1367349500.0
37.0,10.666,0.898,242,7,nan,nan,0.000,3826.7024,2.909,317988260.0,nan,1367349500.0
39.0,11.242,0.946,260,4,nan,nan,0.000,3826.7024,2.904,317988260.0,nan,1367349500.0
41.0,11.819,0.995,267,4,nan,nan,0.000,3826.7024,2.960,317988260.0,nan,1367349500.0
43.0,12.395,1.043,282,1,nan,nan,0.000,3826.7024,2.974,317988260.0,nan,1367349500.0
45.0,12.972,1.092,298,0,nan,nan,0.000,3826.7024,3.014,317988260.0,nan,1367349500.0
47.0,13.548,1.140,312,0,nan,nan,0.000,3826.7024,3.064,317988260.0,nan,1367349500.0
49.0,14.125,1.189,290,0,nan,nan,0.000,3826.7024,3.249,317988260.0,nan,1367349500.0
51.0,14.702,1.237,270,0,nan,nan,0.000,3826.7024,3.349,317988260.0,nan,1367349500.0
53.0,15.278,1.286,262,0,nan,nan,0.000,3826.7024,3.436,317988260.0,nan,1367349500.0
55.0,15.855,1.334,251,0,nan,nan,0.000,3826.7024,3.558,317988260.0,nan,1367349500.0
57.0,16.431,1.383,244,0,nan,nan,0.000,3826.7024,3.681,317988260.0,nan,1367349500.0
59.0,17.008,1.431,240,0,nan,nan,0.000,3826.7024,3.788,317988260.0,nan,1367349500.0
61.0,17.584,1.480,241,0,nan,nan,0.000,3826.7024,3.837,317988260.0,nan,1367349500.0
63.0,18.161,1.528,233,0,nan,nan,0.000,3826.7024,3.980,317988260.0,nan,1367349500.0
65.0,18.737,1.577,232,0,nan,nan,0.000,3826.7024,4.152,317988260.0,nan,1367349500.0
67.0,19.314,1.625,229,0,nan,nan,0.000,3826.7024,4.287,317988260.0,nan,1367349500.0
69.0,19.890,1.674,227,0,nan,nan,0.000,3826.7024,4.425,317988260.0,nan,1367349500.0
71.0,20.467,1.722,225,0,nan,nan,0.000,3826.7024,4.603,317988260.0,nan,1367349500.0
73.0,21.043,1.771,220,0,nan,nan,0.000,3826.7024,4.805,317988260.0,nan,1367349500.0
75.0,21.620,1.819,221,0,nan,nan,0.000,3826.7024,4.973,317988260.0,nan,1367349500.0
77.0,22.196,1.868,220,0,nan,nan,0.000,3826.7024,5.232,317988260.0,nan,1367349500.0
79.0,22.773,1.916,215,0,nan,nan,0.000,3826.7024,5.584,317988260.0,nan,1367349500.0
81.0,23.350,1.965,223,0,nan,nan,0.000,3826.7024,5.793,317988260.0,nan,1367349500.0
83.0,23.926,2.014,213,0,nan,nan,0.000,3826.7024,6.254,317988260.0,nan,1367349500.0
85.0,24.503,2.062,215,0,nan,nan,0.000,3826.7024,6.838,317988260.0,nan,1367349500.0
87.0,25.079,2.111,212,0,nan,nan,0.000,3826.7024,7.518,317988260.0,nan,1367349500.0
89.0,25.656,2.159,217,0,nan,nan,0.000,3826.7024,8.674,317988260.0,nan,1367349500.0
91.0,26.232,2.208,217,0,nan,nan,0.000,3826.7024,10.829,317988260.0,nan,1367349500.0
93.0,26.809,2.256,171,0,nan,nan,0.000,3826.7024,34.671,317988260.0,nan,1367349500.0
95.0,27.385,2.305,115,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
97.0,27.962,2.353,86,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
99.0,28.538,2.402,55,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
101.0,29.115,2.450,34,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
103.0,29.691,2.499,17,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
105.0,30.268,2.547,9,0,nan,nan,0.000,3826.7024,nan,317988260.0,nan,1367349500.0
