# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=129.6 deg
#     DEC=25.7541 deg PA=255.0 INC=45.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 80.2107 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=22.49682 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 1 times ../NGC2623.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.389,0.044,10,10,226.564,66.41356,2265.637,2265.6372,11.867,342613700.0,681.629,1473238900.0
3.0,1.167,0.133,27,27,148.315,102.07804,4004.505,6270.142,7.201,948182100.0,446.213,4077183200.0
5.0,1.944,0.222,44,43,74.338,82.993835,3270.860,9541.002,5.591,1442807300.0,223.649,6204071400.0
7.0,2.722,0.311,59,45,32.145,45.767788,1896.570,11437.572,4.772,1729610100.0,96.711,7437324000.0
9.0,3.500,0.400,78,44,10.853,15.363843,846.568,12284.14,4.072,1857629400.0,32.653,7987806700.0
11.0,4.278,0.489,100,45,5.964,6.708415,596.388,12880.528,3.398,1947816400.0,17.943,8375611000.0
13.0,5.055,0.578,113,43,3.323,2.1911225,375.529,13256.057,2.997,2004604500.0,9.998,8619800000.0
15.0,5.833,0.667,132,31,2.447,1.1013631,322.948,13579.005,2.592,2053441300.0,7.361,8829798000.0
17.0,6.611,0.756,149,31,2.014,0.70626944,300.068,13879.073,2.091,2098818200.0,6.059,9024919000.0
19.0,7.389,0.845,165,24,1.800,0.45664513,297.028,14176.101,1.886,2143735200.0,5.416,9218061000.0
