# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=18.906599999999997
#     deg DEC=33.0676 deg PA=227.0 INC=29.1}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 79.7337 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=66.39269999999999 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 1 times ../NGC0447.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.387,0.015,10,10,41.743,7.085202,417.435,417.43457,11.881,62376640.0,156.839,268219570.0
3.0,1.160,0.045,34,34,32.842,9.618061,1116.636,1534.0709,6.437,229233980.0,123.396,985706200.0
5.0,1.933,0.075,53,52,16.849,7.942932,893.003,2427.0735,5.128,362674080.0,63.306,1559498600.0
7.0,2.706,0.105,79,55,6.431,3.78485,508.036,2935.1094,4.099,438589120.0,24.162,1885933300.0
9.0,3.479,0.136,96,26,3.298,1.6424155,316.570,3251.6792,3.498,485893700.0,12.390,2089343000.0
11.0,4.252,0.166,124,22,2.833,1.2449665,351.266,3602.945,2.855,538382850.0,10.643,2315046400.0
13.0,5.025,0.196,139,16,2.448,0.45109743,340.305,3943.2502,2.587,589234200.0,9.199,2533707000.0
15.0,5.798,0.226,171,21,2.440,0.5058261,417.302,4360.5527,2.314,651591040.0,9.169,2801841700.0
17.0,6.572,0.256,186,14,nan,nan,0.000,4360.5527,2.247,651591040.0,nan,2801841700.0
19.0,7.345,0.286,210,7,nan,nan,0.000,4360.5527,2.148,651591040.0,nan,2801841700.0
21.0,8.118,0.316,222,15,nan,nan,0.000,4360.5527,2.125,651591040.0,nan,2801841700.0
23.0,8.891,0.346,258,15,nan,nan,0.000,4360.5527,2.011,651591040.0,nan,2801841700.0
25.0,9.664,0.377,271,17,nan,nan,0.000,4360.5527,2.006,651591040.0,nan,2801841700.0
27.0,10.437,0.407,301,25,nan,nan,0.000,4360.5527,1.950,651591040.0,nan,2801841700.0
29.0,11.210,0.437,323,12,nan,nan,0.000,4360.5527,1.933,651591040.0,nan,2801841700.0
31.0,11.983,0.467,331,16,nan,nan,0.000,4360.5527,1.965,651591040.0,nan,2801841700.0
33.0,12.756,0.497,369,9,nan,nan,0.000,4360.5527,1.918,651591040.0,nan,2801841700.0
35.0,13.530,0.527,374,8,nan,nan,0.000,4360.5527,1.970,651591040.0,nan,2801841700.0
37.0,14.303,0.557,415,8,nan,nan,0.000,4360.5527,1.936,651591040.0,nan,2801841700.0
39.0,15.076,0.587,417,13,nan,nan,0.000,4360.5527,2.009,651591040.0,nan,2801841700.0
41.0,15.849,0.618,458,7,nan,nan,0.000,4360.5527,1.994,651591040.0,nan,2801841700.0
43.0,16.622,0.648,472,2,nan,nan,0.000,4360.5527,2.054,651591040.0,nan,2801841700.0
45.0,17.395,0.678,498,7,nan,nan,0.000,4360.5527,2.090,651591040.0,nan,2801841700.0
47.0,18.168,0.708,517,9,nan,nan,0.000,4360.5527,2.157,651591040.0,nan,2801841700.0
49.0,18.941,0.738,532,5,nan,nan,0.000,4360.5527,2.234,651591040.0,nan,2801841700.0
51.0,19.715,0.768,560,0,nan,nan,0.000,4360.5527,2.550,651591040.0,nan,2801841700.0
53.0,20.488,0.798,552,0,nan,nan,0.000,4360.5527,3.031,651591040.0,nan,2801841700.0
55.0,21.261,0.828,406,0,nan,nan,0.000,4360.5527,3.883,651591040.0,nan,2801841700.0
57.0,22.034,0.859,343,0,nan,nan,0.000,4360.5527,6.796,651591040.0,nan,2801841700.0
59.0,22.807,0.889,279,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
61.0,23.580,0.919,238,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
63.0,24.353,0.949,191,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
65.0,25.126,0.979,163,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
67.0,25.900,1.009,126,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
69.0,26.673,1.039,89,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
71.0,27.446,1.069,69,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
73.0,28.219,1.100,45,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
75.0,28.992,1.130,43,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
77.0,29.765,1.160,20,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
79.0,30.538,1.190,15,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
81.0,31.311,1.220,1,0,nan,nan,0.000,4360.5527,nan,651591040.0,nan,2801841700.0
