# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=147.20069999999998
#     deg DEC=64.168 deg PA=32.8 INC=77.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 43.6874 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=45.1983 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.2 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 0 times ../UGC05244.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.212,0.022,3,0,nan,nan,0.000,0.0,26.439,0.0,nan,0.0
3.0,0.635,0.066,9,0,nan,nan,0.000,0.0,15.284,0.0,nan,0.0
5.0,1.059,0.111,9,0,nan,nan,0.000,0.0,15.301,0.0,nan,0.0
7.0,1.483,0.155,20,0,nan,nan,0.000,0.0,10.290,0.0,nan,0.0
9.0,1.906,0.199,27,2,nan,nan,0.000,0.0,8.916,0.0,nan,0.0
11.0,2.330,0.243,30,7,0.506,0.9920707,15.188,15.187578,8.476,681319.25,0.456,2929673.0
13.0,2.753,0.288,34,8,0.269,0.5666175,9.132,24.319933,8.042,1090999.4,0.242,4691297.5
15.0,3.177,0.332,40,12,0.233,0.65330917,9.327,33.647408,7.459,1509432.8,0.210,6490561.0
17.0,3.601,0.376,38,11,0.878,1.6994219,33.382,67.02942,7.728,3006959.8,0.792,12929927.0
19.0,4.024,0.420,50,16,1.293,2.4967048,64.642,131.67145,6.767,5906820.0,1.165,25399328.0
21.0,4.448,0.465,58,21,1.845,3.1613686,107.010,238.68105,6.363,10707303.0,1.663,46041404.0
23.0,4.871,0.509,64,22,1.436,2.3868806,91.921,330.6021,6.181,14830909.0,1.295,63772910.0
25.0,5.295,0.553,66,22,0.549,1.5269132,36.225,366.827,6.140,16455968.0,0.495,70760664.0
27.0,5.719,0.597,68,24,0.210,1.3295206,14.266,381.09296,6.163,17095944.0,0.189,73512560.0
29.0,6.142,0.642,72,16,0.072,0.8724232,5.198,386.2906,6.059,17329110.0,0.065,74515176.0
31.0,6.566,0.686,82,18,0.193,0.81970036,15.805,402.09525,5.797,18038112.0,0.174,77563890.0
33.0,6.989,0.730,89,14,nan,nan,0.000,402.09525,5.663,18038112.0,nan,77563890.0
35.0,7.413,0.774,92,12,nan,nan,0.000,402.09525,5.740,18038112.0,nan,77563890.0
37.0,7.837,0.819,105,13,nan,nan,0.000,402.09525,5.488,18038112.0,nan,77563890.0
39.0,8.260,0.863,97,8,nan,nan,0.000,402.09525,5.879,18038112.0,nan,77563890.0
41.0,8.684,0.907,105,8,nan,nan,0.000,402.09525,5.833,18038112.0,nan,77563890.0
43.0,9.108,0.951,116,8,nan,nan,0.000,402.09525,5.728,18038112.0,nan,77563890.0
45.0,9.531,0.996,119,6,nan,nan,0.000,402.09525,5.705,18038112.0,nan,77563890.0
47.0,9.955,1.040,124,5,nan,nan,0.000,402.09525,5.912,18038112.0,nan,77563890.0
49.0,10.378,1.084,133,2,nan,nan,0.000,402.09525,5.786,18038112.0,nan,77563890.0
51.0,10.802,1.128,135,2,nan,nan,0.000,402.09525,6.058,18038112.0,nan,77563890.0
53.0,11.226,1.173,135,1,nan,nan,0.000,402.09525,6.154,18038112.0,nan,77563890.0
55.0,11.649,1.217,136,0,nan,nan,0.000,402.09525,6.237,18038112.0,nan,77563890.0
57.0,12.073,1.261,136,0,nan,nan,0.000,402.09525,6.150,18038112.0,nan,77563890.0
59.0,12.496,1.305,134,0,nan,nan,0.000,402.09525,6.350,18038112.0,nan,77563890.0
61.0,12.920,1.350,138,0,nan,nan,0.000,402.09525,6.306,18038112.0,nan,77563890.0
63.0,13.344,1.394,131,0,nan,nan,0.000,402.09525,6.588,18038112.0,nan,77563890.0
65.0,13.767,1.438,120,0,nan,nan,0.000,402.09525,6.456,18038112.0,nan,77563890.0
67.0,14.191,1.482,121,0,nan,nan,0.000,402.09525,6.605,18038112.0,nan,77563890.0
69.0,14.614,1.527,120,0,nan,nan,0.000,402.09525,6.457,18038112.0,nan,77563890.0
71.0,15.038,1.571,117,0,nan,nan,0.000,402.09525,6.627,18038112.0,nan,77563890.0
73.0,15.462,1.615,114,0,nan,nan,0.000,402.09525,6.592,18038112.0,nan,77563890.0
75.0,15.885,1.659,111,0,nan,nan,0.000,402.09525,6.692,18038112.0,nan,77563890.0
77.0,16.309,1.704,111,0,nan,nan,0.000,402.09525,6.575,18038112.0,nan,77563890.0
79.0,16.732,1.748,115,0,nan,nan,0.000,402.09525,6.555,18038112.0,nan,77563890.0
81.0,17.156,1.792,108,0,nan,nan,0.000,402.09525,6.888,18038112.0,nan,77563890.0
83.0,17.580,1.836,114,0,nan,nan,0.000,402.09525,6.744,18038112.0,nan,77563890.0
85.0,18.003,1.881,104,0,nan,nan,0.000,402.09525,6.984,18038112.0,nan,77563890.0
87.0,18.427,1.925,112,0,nan,nan,0.000,402.09525,6.669,18038112.0,nan,77563890.0
89.0,18.850,1.969,106,0,nan,nan,0.000,402.09525,7.067,18038112.0,nan,77563890.0
91.0,19.274,2.013,107,0,nan,nan,0.000,402.09525,6.829,18038112.0,nan,77563890.0
93.0,19.698,2.058,101,0,nan,nan,0.000,402.09525,7.201,18038112.0,nan,77563890.0
95.0,20.121,2.102,109,0,nan,nan,0.000,402.09525,6.874,18038112.0,nan,77563890.0
97.0,20.545,2.146,102,0,nan,nan,0.000,402.09525,7.165,18038112.0,nan,77563890.0
99.0,20.968,2.190,107,0,nan,nan,0.000,402.09525,6.869,18038112.0,nan,77563890.0
101.0,21.392,2.235,98,0,nan,nan,0.000,402.09525,7.437,18038112.0,nan,77563890.0
103.0,21.816,2.279,102,0,nan,nan,0.000,402.09525,6.986,18038112.0,nan,77563890.0
105.0,22.239,2.323,96,0,nan,nan,0.000,402.09525,7.395,18038112.0,nan,77563890.0
107.0,22.663,2.367,100,0,nan,nan,0.000,402.09525,7.002,18038112.0,nan,77563890.0
109.0,23.086,2.412,91,0,nan,nan,0.000,402.09525,7.529,18038112.0,nan,77563890.0
111.0,23.510,2.456,95,0,nan,nan,0.000,402.09525,7.165,18038112.0,nan,77563890.0
113.0,23.934,2.500,87,0,nan,nan,0.000,402.09525,7.634,18038112.0,nan,77563890.0
115.0,24.357,2.544,96,0,nan,nan,0.000,402.09525,7.280,18038112.0,nan,77563890.0
117.0,24.781,2.589,93,0,nan,nan,0.000,402.09525,7.525,18038112.0,nan,77563890.0
119.0,25.204,2.633,88,0,nan,nan,0.000,402.09525,7.453,18038112.0,nan,77563890.0
121.0,25.628,2.677,88,0,nan,nan,0.000,402.09525,7.571,18038112.0,nan,77563890.0
123.0,26.052,2.721,83,0,nan,nan,0.000,402.09525,7.670,18038112.0,nan,77563890.0
125.0,26.475,2.766,86,0,nan,nan,0.000,402.09525,7.739,18038112.0,nan,77563890.0
127.0,26.899,2.810,85,0,nan,nan,0.000,402.09525,7.582,18038112.0,nan,77563890.0
129.0,27.323,2.854,80,0,nan,nan,0.000,402.09525,7.962,18038112.0,nan,77563890.0
131.0,27.746,2.898,84,0,nan,nan,0.000,402.09525,7.654,18038112.0,nan,77563890.0
133.0,28.170,2.943,75,0,nan,nan,0.000,402.09525,8.218,18038112.0,nan,77563890.0
135.0,28.593,2.987,82,0,nan,nan,0.000,402.09525,7.770,18038112.0,nan,77563890.0
137.0,29.017,3.031,77,0,nan,nan,0.000,402.09525,8.103,18038112.0,nan,77563890.0
139.0,29.441,3.075,79,0,nan,nan,0.000,402.09525,7.973,18038112.0,nan,77563890.0
141.0,29.864,3.120,74,0,nan,nan,0.000,402.09525,8.201,18038112.0,nan,77563890.0
143.0,30.288,3.164,76,0,nan,nan,0.000,402.09525,8.197,18038112.0,nan,77563890.0
145.0,30.711,3.208,76,0,nan,nan,0.000,402.09525,8.175,18038112.0,nan,77563890.0
147.0,31.135,3.252,70,0,nan,nan,0.000,402.09525,8.515,18038112.0,nan,77563890.0
149.0,31.559,3.297,72,0,nan,nan,0.000,402.09525,8.463,18038112.0,nan,77563890.0
151.0,31.982,3.341,72,0,nan,nan,0.000,402.09525,8.457,18038112.0,nan,77563890.0
153.0,32.406,3.385,70,0,nan,nan,0.000,402.09525,8.616,18038112.0,nan,77563890.0
155.0,32.829,3.429,70,0,nan,nan,0.000,402.09525,8.633,18038112.0,nan,77563890.0
157.0,33.253,3.474,69,0,nan,nan,0.000,402.09525,8.752,18038112.0,nan,77563890.0
159.0,33.677,3.518,67,0,nan,nan,0.000,402.09525,8.852,18038112.0,nan,77563890.0
161.0,34.100,3.562,68,0,nan,nan,0.000,402.09525,8.836,18038112.0,nan,77563890.0
163.0,34.524,3.606,63,0,nan,nan,0.000,402.09525,9.179,18038112.0,nan,77563890.0
165.0,34.947,3.651,66,0,nan,nan,0.000,402.09525,9.031,18038112.0,nan,77563890.0
167.0,35.371,3.695,62,0,nan,nan,0.000,402.09525,9.366,18038112.0,nan,77563890.0
169.0,35.795,3.739,66,0,nan,nan,0.000,402.09525,9.086,18038112.0,nan,77563890.0
171.0,36.218,3.783,57,0,nan,nan,0.000,402.09525,9.922,18038112.0,nan,77563890.0
173.0,36.642,3.828,67,0,nan,nan,0.000,402.09525,9.125,18038112.0,nan,77563890.0
175.0,37.065,3.872,54,0,nan,nan,0.000,402.09525,10.249,18038112.0,nan,77563890.0
177.0,37.489,3.916,66,0,nan,nan,0.000,402.09525,9.307,18038112.0,nan,77563890.0
179.0,37.913,3.960,52,0,nan,nan,0.000,402.09525,10.485,18038112.0,nan,77563890.0
181.0,38.336,4.005,65,0,nan,nan,0.000,402.09525,9.516,18038112.0,nan,77563890.0
183.0,38.760,4.049,51,0,nan,nan,0.000,402.09525,10.627,18038112.0,nan,77563890.0
185.0,39.183,4.093,60,0,nan,nan,0.000,402.09525,10.028,18038112.0,nan,77563890.0
187.0,39.607,4.137,51,0,nan,nan,0.000,402.09525,10.819,18038112.0,nan,77563890.0
189.0,40.031,4.182,59,0,nan,nan,0.000,402.09525,10.281,18038112.0,nan,77563890.0
191.0,40.454,4.226,49,0,nan,nan,0.000,402.09525,11.279,18038112.0,nan,77563890.0
193.0,40.878,4.270,57,0,nan,nan,0.000,402.09525,10.606,18038112.0,nan,77563890.0
195.0,41.301,4.314,49,0,nan,nan,0.000,402.09525,11.571,18038112.0,nan,77563890.0
197.0,41.725,4.359,54,0,nan,nan,0.000,402.09525,10.961,18038112.0,nan,77563890.0
199.0,42.149,4.403,46,0,nan,nan,0.000,402.09525,12.386,18038112.0,nan,77563890.0
201.0,42.572,4.447,54,0,nan,nan,0.000,402.09525,11.125,18038112.0,nan,77563890.0
203.0,42.996,4.491,45,0,nan,nan,0.000,402.09525,12.820,18038112.0,nan,77563890.0
