# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=118.84665
#     deg DEC=26.7428 deg PA=167.9 INC=76.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 66.2859 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=52.4955 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.2 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 0 times ../IC0480.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.321,0.019,3,3,78.472,1.7227786,235.415,235.4152,29.681,24312328.0,78.198,104543016.0
3.0,0.964,0.057,9,9,72.503,10.874457,652.531,887.9464,17.088,91702000.0,72.251,394318620.0
5.0,1.607,0.095,11,11,63.864,9.37169,702.501,1590.4475,15.267,164252270.0,63.641,706284800.0
7.0,2.250,0.133,25,25,50.361,11.670687,1259.023,2849.4705,9.856,294276930.0,50.185,1265390800.0
9.0,2.892,0.171,25,25,35.371,9.942876,884.282,3733.7522,9.510,385600450.0,35.248,1658082000.0
11.0,3.535,0.210,30,30,30.095,8.727623,902.847,4636.5996,8.556,478841340.0,29.990,2059017900.0
13.0,4.178,0.248,44,44,22.020,7.2773814,968.899,5605.4985,6.885,578903700.0,21.944,2489286000.0
15.0,4.820,0.286,34,34,16.492,5.661014,560.734,6166.233,7.754,636813060.0,16.435,2738296300.0
17.0,5.463,0.324,58,58,11.849,4.879066,687.269,6853.5015,5.844,707790200.0,11.808,3043498000.0
19.0,6.106,0.362,55,55,8.045,5.395554,442.475,7295.9766,5.913,753486500.0,8.017,3239992300.0
21.0,6.749,0.400,55,55,6.382,5.008638,351.001,7646.9775,5.917,789735900.0,6.360,3395864300.0
23.0,7.391,0.438,73,73,4.659,4.5395236,340.143,7987.1206,5.113,824863900.0,4.643,3546914800.0
25.0,8.034,0.476,66,66,2.856,2.9831138,188.479,8175.6,5.416,844328960.0,2.846,3630614800.0
27.0,8.677,0.514,81,75,2.634,3.6331313,213.378,8388.979,4.899,866365440.0,2.625,3725371600.0
29.0,9.320,0.552,93,77,1.431,2.8829868,133.075,8522.053,4.622,880108600.0,1.426,3784467200.0
31.0,9.962,0.591,75,56,0.437,2.3413296,32.802,8554.855,5.250,883496260.0,0.436,3799034000.0
33.0,10.605,0.629,108,72,-0.291,2.518946,-31.470,8523.385,4.368,880246140.0,-0.290,3785058600.0
35.0,11.248,0.667,100,51,-0.426,1.968466,-42.554,8480.83,4.697,875851400.0,-0.424,3766161200.0
37.0,11.890,0.705,104,51,-1.099,2.4978116,-114.319,8366.512,4.618,864045250.0,-1.095,3715394800.0
39.0,12.533,0.743,120,48,-0.529,1.6788429,-63.469,8303.043,4.384,857490560.0,-0.527,3687209500.0
41.0,13.176,0.781,112,33,-0.790,2.1264694,-88.498,8214.545,4.714,848351000.0,-0.787,3647909400.0
43.0,13.819,0.819,127,39,-0.192,1.0709988,-24.340,8190.205,4.430,845837300.0,-0.191,3637100500.0
45.0,14.461,0.857,138,29,-0.275,1.2986078,-37.957,8152.249,4.408,841917400.0,-0.274,3620245000.0
47.0,15.104,0.895,111,20,nan,nan,0.000,8152.249,4.838,841917400.0,nan,3620245000.0
49.0,15.747,0.933,137,15,nan,nan,0.000,8152.249,4.381,841917400.0,nan,3620245000.0
51.0,16.390,0.972,116,15,nan,nan,0.000,8152.249,4.891,841917400.0,nan,3620245000.0
53.0,17.032,1.010,133,12,nan,nan,0.000,8152.249,4.545,841917400.0,nan,3620245000.0
55.0,17.675,1.048,136,13,nan,nan,0.000,8152.249,4.633,841917400.0,nan,3620245000.0
57.0,18.318,1.086,116,12,nan,nan,0.000,8152.249,5.077,841917400.0,nan,3620245000.0
59.0,18.960,1.124,134,9,nan,nan,0.000,8152.249,4.725,841917400.0,nan,3620245000.0
61.0,19.603,1.162,120,8,nan,nan,0.000,8152.249,4.978,841917400.0,nan,3620245000.0
63.0,20.246,1.200,105,7,nan,nan,0.000,8152.249,5.087,841917400.0,nan,3620245000.0
65.0,20.889,1.238,124,7,nan,nan,0.000,8152.249,4.854,841917400.0,nan,3620245000.0
67.0,21.531,1.276,99,6,nan,nan,0.000,8152.249,5.234,841917400.0,nan,3620245000.0
69.0,22.174,1.314,119,7,nan,nan,0.000,8152.249,4.894,841917400.0,nan,3620245000.0
71.0,22.817,1.352,111,5,nan,nan,0.000,8152.249,5.100,841917400.0,nan,3620245000.0
73.0,23.460,1.391,96,5,nan,nan,0.000,8152.249,5.300,841917400.0,nan,3620245000.0
75.0,24.102,1.429,119,5,nan,nan,0.000,8152.249,5.051,841917400.0,nan,3620245000.0
77.0,24.745,1.467,99,1,nan,nan,0.000,8152.249,5.206,841917400.0,nan,3620245000.0
79.0,25.388,1.505,105,0,nan,nan,0.000,8152.249,5.303,841917400.0,nan,3620245000.0
81.0,26.030,1.543,108,0,nan,nan,0.000,8152.249,5.321,841917400.0,nan,3620245000.0
83.0,26.673,1.581,95,0,nan,nan,0.000,8152.249,5.322,841917400.0,nan,3620245000.0
85.0,27.316,1.619,110,0,nan,nan,0.000,8152.249,5.330,841917400.0,nan,3620245000.0
87.0,27.959,1.657,98,0,nan,nan,0.000,8152.249,5.433,841917400.0,nan,3620245000.0
89.0,28.601,1.695,103,0,nan,nan,0.000,8152.249,5.427,841917400.0,nan,3620245000.0
91.0,29.244,1.733,106,0,nan,nan,0.000,8152.249,5.370,841917400.0,nan,3620245000.0
93.0,29.887,1.772,98,0,nan,nan,0.000,8152.249,5.468,841917400.0,nan,3620245000.0
95.0,30.529,1.810,105,0,nan,nan,0.000,8152.249,5.523,841917400.0,nan,3620245000.0
97.0,31.172,1.848,100,0,nan,nan,0.000,8152.249,5.546,841917400.0,nan,3620245000.0
99.0,31.815,1.886,102,0,nan,nan,0.000,8152.249,5.547,841917400.0,nan,3620245000.0
101.0,32.458,1.924,102,0,nan,nan,0.000,8152.249,5.616,841917400.0,nan,3620245000.0
103.0,33.100,1.962,99,0,nan,nan,0.000,8152.249,5.640,841917400.0,nan,3620245000.0
105.0,33.743,2.000,99,0,nan,nan,0.000,8152.249,5.758,841917400.0,nan,3620245000.0
107.0,34.386,2.038,102,0,nan,nan,0.000,8152.249,5.664,841917400.0,nan,3620245000.0
109.0,35.029,2.076,96,0,nan,nan,0.000,8152.249,5.871,841917400.0,nan,3620245000.0
111.0,35.671,2.114,101,0,nan,nan,0.000,8152.249,5.826,841917400.0,nan,3620245000.0
113.0,36.314,2.153,101,0,nan,nan,0.000,8152.249,5.813,841917400.0,nan,3620245000.0
