# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=0.33233399999999996
#     deg DEC=34.5257 deg PA=3.4 INC=71.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 72.9122 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=49.2177 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.1 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 1 times ../IC5376.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.353,0.020,5,5,11.494,0.5604912,57.471,57.470867,18.009,7181214.5,15.601,30879224.0
3.0,1.060,0.061,10,10,8.198,2.2508748,81.983,139.4542,13.140,17425358.0,11.128,74929040.0
5.0,1.767,0.102,23,23,7.817,2.565657,179.793,319.24722,8.766,39891216.0,10.610,171532240.0
7.0,2.474,0.142,26,26,6.913,1.7083987,179.746,498.99353,8.020,62351230.0,9.383,268110300.0
9.0,3.181,0.183,34,29,6.471,2.8097007,220.000,718.9938,6.894,89841144.0,8.782,386316930.0
11.0,3.888,0.223,48,39,6.928,3.1963642,332.566,1051.5596,5.901,131396570.0,9.404,565005250.0
13.0,4.595,0.264,41,39,7.902,3.1099548,323.999,1375.5581,6.238,171881470.0,10.726,739090370.0
15.0,5.302,0.305,68,55,5.924,2.78304,402.851,1778.4092,4.851,222219330.0,8.041,955543200.0
17.0,6.009,0.345,72,47,4.637,2.0050476,333.856,2112.2654,4.730,263935980.0,6.294,1134924800.0
19.0,6.716,0.386,64,47,5.336,2.1143663,341.521,2453.7864,4.902,306610400.0,7.243,1318424800.0
21.0,7.423,0.427,90,48,3.866,1.5920513,347.939,2801.7256,4.088,350086800.0,5.247,1505373200.0
23.0,8.130,0.467,93,41,3.234,0.805007,300.727,3102.453,4.038,387663870.0,4.389,1666954800.0
25.0,8.837,0.508,93,37,3.302,0.93757695,307.131,3409.5835,4.066,426041060.0,4.482,1831976600.0
27.0,9.544,0.549,116,33,3.116,0.8695842,361.401,3770.9846,3.642,471199580.0,4.229,2026158300.0
29.0,10.251,0.589,113,25,3.008,0.5810458,339.906,4110.891,3.749,513672260.0,4.083,2208790800.0
31.0,10.958,0.630,115,23,3.224,0.92228407,370.759,4481.6504,3.797,560000100.0,4.376,2408000800.0
33.0,11.665,0.670,141,8,nan,nan,0.000,4481.6504,3.465,560000100.0,nan,2408000800.0
35.0,12.372,0.711,133,3,nan,nan,0.000,4481.6504,3.700,560000100.0,nan,2408000800.0
37.0,13.079,0.752,150,3,nan,nan,0.000,4481.6504,3.545,560000100.0,nan,2408000800.0
39.0,13.786,0.792,159,4,nan,nan,0.000,4481.6504,3.505,560000100.0,nan,2408000800.0
41.0,14.493,0.833,143,1,nan,nan,0.000,4481.6504,3.915,560000100.0,nan,2408000800.0
43.0,15.200,0.874,184,0,nan,nan,0.000,4481.6504,3.427,560000100.0,nan,2408000800.0
45.0,15.907,0.914,186,0,nan,nan,0.000,4481.6504,3.565,560000100.0,nan,2408000800.0
47.0,16.614,0.955,172,0,nan,nan,0.000,4481.6504,3.934,560000100.0,nan,2408000800.0
49.0,17.321,0.996,205,0,nan,nan,0.000,4481.6504,3.624,560000100.0,nan,2408000800.0
51.0,18.028,1.036,189,0,nan,nan,0.000,4481.6504,3.868,560000100.0,nan,2408000800.0
53.0,18.735,1.077,157,0,nan,nan,0.000,4481.6504,4.182,560000100.0,nan,2408000800.0
55.0,19.442,1.117,179,0,nan,nan,0.000,4481.6504,3.778,560000100.0,nan,2408000800.0
57.0,20.149,1.158,153,0,nan,nan,0.000,4481.6504,4.156,560000100.0,nan,2408000800.0
59.0,20.856,1.199,144,0,nan,nan,0.000,4481.6504,4.295,560000100.0,nan,2408000800.0
61.0,21.563,1.239,160,0,nan,nan,0.000,4481.6504,3.996,560000100.0,nan,2408000800.0
63.0,22.270,1.280,135,0,nan,nan,0.000,4481.6504,4.517,560000100.0,nan,2408000800.0
65.0,22.977,1.321,155,0,nan,nan,0.000,4481.6504,4.090,560000100.0,nan,2408000800.0
67.0,23.684,1.361,150,0,nan,nan,0.000,4481.6504,4.194,560000100.0,nan,2408000800.0
69.0,24.391,1.402,123,0,nan,nan,0.000,4481.6504,4.858,560000100.0,nan,2408000800.0
71.0,25.098,1.443,159,0,nan,nan,0.000,4481.6504,4.069,560000100.0,nan,2408000800.0
73.0,25.805,1.483,146,0,nan,nan,0.000,4481.6504,4.357,560000100.0,nan,2408000800.0
75.0,26.512,1.524,123,0,nan,nan,0.000,4481.6504,4.890,560000100.0,nan,2408000800.0
77.0,27.219,1.564,155,0,nan,nan,0.000,4481.6504,4.221,560000100.0,nan,2408000800.0
79.0,27.926,1.605,138,0,nan,nan,0.000,4481.6504,4.530,560000100.0,nan,2408000800.0
81.0,28.633,1.646,127,0,nan,nan,0.000,4481.6504,4.928,560000100.0,nan,2408000800.0
83.0,29.340,1.686,151,0,nan,nan,0.000,4481.6504,4.375,560000100.0,nan,2408000800.0
85.0,30.047,1.727,130,0,nan,nan,0.000,4481.6504,4.883,560000100.0,nan,2408000800.0
87.0,30.753,1.768,132,0,nan,nan,0.000,4481.6504,4.894,560000100.0,nan,2408000800.0
89.0,31.460,1.808,148,0,nan,nan,0.000,4481.6504,4.526,560000100.0,nan,2408000800.0
91.0,32.167,1.849,109,0,nan,nan,0.000,4481.6504,5.735,560000100.0,nan,2408000800.0
93.0,32.874,1.890,154,0,nan,nan,0.000,4481.6504,4.548,560000100.0,nan,2408000800.0
95.0,33.581,1.930,141,0,nan,nan,0.000,4481.6504,4.859,560000100.0,nan,2408000800.0
97.0,34.288,1.971,111,0,nan,nan,0.000,4481.6504,5.802,560000100.0,nan,2408000800.0
99.0,34.995,2.011,154,0,nan,nan,0.000,4481.6504,4.656,560000100.0,nan,2408000800.0
101.0,35.702,2.052,139,0,nan,nan,0.000,4481.6504,5.140,560000100.0,nan,2408000800.0
103.0,36.409,2.093,115,0,nan,nan,0.000,4481.6504,5.838,560000100.0,nan,2408000800.0
105.0,37.116,2.133,148,0,nan,nan,0.000,4481.6504,4.961,560000100.0,nan,2408000800.0
107.0,37.823,2.174,132,0,nan,nan,0.000,4481.6504,5.515,560000100.0,nan,2408000800.0
109.0,38.530,2.215,123,0,nan,nan,0.000,4481.6504,5.887,560000100.0,nan,2408000800.0
