# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=246.29249999999996
#     deg DEC=40.8926 deg PA=78.3 INC=40.7}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 128.73 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=49.787699999999994 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.2 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 0 times ../NGC6146.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.624,0.020,10,0,nan,nan,0.000,0.0,10.623,0.0,nan,0.0
3.0,1.872,0.060,26,0,nan,nan,0.000,0.0,6.596,0.0,nan,0.0
5.0,3.121,0.100,49,0,nan,nan,0.000,0.0,4.819,0.0,nan,0.0
7.0,4.369,0.141,69,0,nan,nan,0.000,0.0,4.079,0.0,nan,0.0
9.0,5.617,0.181,84,0,nan,nan,0.000,0.0,3.719,0.0,nan,0.0
11.0,6.865,0.221,105,0,nan,nan,0.000,0.0,3.349,0.0,nan,0.0
13.0,8.113,0.261,122,0,nan,nan,0.000,0.0,3.135,0.0,nan,0.0
15.0,9.362,0.301,148,0,nan,nan,0.000,0.0,2.876,0.0,nan,0.0
17.0,10.610,0.341,152,0,nan,nan,0.000,0.0,2.872,0.0,nan,0.0
19.0,11.858,0.382,189,0,nan,nan,0.000,0.0,2.611,0.0,nan,0.0
21.0,13.106,0.422,194,0,nan,nan,0.000,0.0,2.618,0.0,nan,0.0
23.0,14.354,0.462,226,0,nan,nan,0.000,0.0,2.464,0.0,nan,0.0
25.0,15.603,0.502,231,0,nan,nan,0.000,0.0,2.489,0.0,nan,0.0
27.0,16.851,0.542,259,0,nan,nan,0.000,0.0,2.395,0.0,nan,0.0
29.0,18.099,0.582,280,0,nan,nan,0.000,0.0,2.359,0.0,nan,0.0
31.0,19.347,0.623,299,0,nan,nan,0.000,0.0,2.341,0.0,nan,0.0
33.0,20.595,0.663,309,0,nan,nan,0.000,0.0,2.364,0.0,nan,0.0
35.0,21.844,0.703,334,0,nan,nan,0.000,0.0,2.342,0.0,nan,0.0
37.0,23.092,0.743,355,0,nan,nan,0.000,0.0,2.341,0.0,nan,0.0
39.0,24.340,0.783,370,0,nan,nan,0.000,0.0,2.374,0.0,nan,0.0
41.0,25.588,0.823,393,0,nan,nan,0.000,0.0,2.385,0.0,nan,0.0
43.0,26.836,0.864,400,0,nan,nan,0.000,0.0,2.459,0.0,nan,0.0
45.0,28.085,0.904,444,0,nan,nan,0.000,0.0,2.419,0.0,nan,0.0
47.0,29.333,0.944,434,0,nan,nan,0.000,0.0,2.570,0.0,nan,0.0
49.0,30.581,0.984,474,0,nan,nan,0.000,0.0,2.560,0.0,nan,0.0
51.0,31.829,1.024,445,0,nan,nan,0.000,0.0,2.779,0.0,nan,0.0
53.0,33.077,1.065,426,0,nan,nan,0.000,0.0,2.968,0.0,nan,0.0
55.0,34.326,1.105,399,0,nan,nan,0.000,0.0,3.263,0.0,nan,0.0
57.0,35.574,1.145,380,0,nan,nan,0.000,0.0,3.571,0.0,nan,0.0
59.0,36.822,1.185,382,0,nan,nan,0.000,0.0,3.837,0.0,nan,0.0
61.0,38.070,1.225,357,0,nan,nan,0.000,0.0,4.344,0.0,nan,0.0
63.0,39.318,1.265,366,0,nan,nan,0.000,0.0,4.947,0.0,nan,0.0
65.0,40.567,1.306,326,0,nan,nan,0.000,0.0,6.227,0.0,nan,0.0
67.0,41.815,1.346,287,0,nan,nan,0.000,0.0,10.865,0.0,nan,0.0
69.0,43.063,1.386,217,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
71.0,44.311,1.426,177,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
73.0,45.559,1.466,143,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
75.0,46.808,1.506,107,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
77.0,48.056,1.547,84,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
79.0,49.304,1.587,59,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
81.0,50.552,1.627,38,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
83.0,51.800,1.667,29,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
85.0,53.049,1.707,17,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
87.0,54.297,1.747,6,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
89.0,55.545,1.788,0,0,nan,nan,0.000,0.0,nan,0.0,nan,0.0
