# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=246.45749999999995
#     deg DEC=16.5761 deg PA=288.2 INC=77.9}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 110.842 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=46.3575 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.2 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 0 times ../UGC10380.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.537,0.022,2,2,36.219,7.0812945,72.438,72.43831,33.274,20918316.0,32.646,89948760.0
3.0,1.612,0.065,10,10,28.797,15.453068,287.972,360.4106,14.860,104077300.0,25.957,447532380.0
5.0,2.687,0.108,11,11,16.482,14.700027,181.307,541.7173,13.983,156433980.0,14.857,672666200.0
7.0,3.762,0.151,20,20,15.306,14.407291,306.120,847.83716,10.217,244833520.0,13.796,1052784200.0
9.0,4.836,0.194,22,22,8.175,9.509618,179.860,1027.6976,9.240,296772580.0,7.369,1276122100.0
11.0,5.911,0.237,28,28,6.892,7.755314,192.985,1220.6831,7.849,352501820.0,6.212,1515758000.0
13.0,6.986,0.280,36,36,6.052,7.5838895,217.861,1438.5443,6.780,415414500.0,5.455,1786282400.0
15.0,8.061,0.324,39,39,2.735,4.786772,106.650,1545.1942,6.282,446212260.0,2.465,1918712800.0
17.0,9.135,0.367,45,35,1.835,4.1605096,82.594,1627.7881,5.755,470063230.0,1.654,2021271900.0
19.0,10.210,0.410,54,34,1.529,3.9487207,82.544,1710.3318,5.296,493899700.0,1.378,2123768800.0
21.0,11.285,0.453,51,28,0.625,3.2482696,31.874,1742.2053,5.402,503103970.0,0.563,2163347200.0
23.0,12.360,0.496,60,25,0.266,2.5982845,15.940,1758.1453,4.918,507707040.0,0.239,2183140400.0
25.0,13.434,0.539,69,30,0.293,2.4106326,20.238,1778.3829,4.648,513551140.0,0.264,2208270000.0
27.0,14.509,0.582,69,24,0.356,1.8849734,24.541,1802.9236,4.632,520637860.0,0.321,2238742800.0
29.0,15.584,0.626,73,27,0.355,1.56119,25.951,1828.8744,4.502,528131780.0,0.320,2270966800.0
31.0,16.659,0.669,82,28,0.348,1.5568273,28.501,1857.3749,4.326,536362000.0,0.313,2306356700.0
33.0,17.733,0.712,90,23,0.227,1.2270101,20.453,1877.8279,4.166,542268300.0,0.205,2331753700.0
35.0,18.808,0.755,95,25,0.241,1.1877602,22.854,1900.6816,4.127,548867840.0,0.217,2360131800.0
37.0,19.883,0.798,95,28,0.319,1.3342577,30.312,1930.9939,4.203,557621250.0,0.288,2397771500.0
39.0,20.958,0.841,100,21,0.104,0.7957867,10.404,1941.3977,4.187,560625600.0,0.094,2410690300.0
41.0,22.032,0.884,111,21,nan,nan,0.000,1941.3977,4.077,560625600.0,nan,2410690300.0
43.0,23.107,0.928,119,22,nan,nan,0.000,1941.3977,4.060,560625600.0,nan,2410690300.0
45.0,24.182,0.971,110,19,nan,nan,0.000,1941.3977,4.303,560625600.0,nan,2410690300.0
47.0,25.257,1.014,126,18,nan,nan,0.000,1941.3977,4.178,560625600.0,nan,2410690300.0
49.0,26.331,1.057,131,18,nan,nan,0.000,1941.3977,4.230,560625600.0,nan,2410690300.0
51.0,27.406,1.100,137,15,nan,nan,0.000,1941.3977,4.278,560625600.0,nan,2410690300.0
53.0,28.481,1.143,121,13,nan,nan,0.000,1941.3977,4.541,560625600.0,nan,2410690300.0
55.0,29.556,1.186,125,14,nan,nan,0.000,1941.3977,4.557,560625600.0,nan,2410690300.0
57.0,30.630,1.230,125,13,nan,nan,0.000,1941.3977,4.452,560625600.0,nan,2410690300.0
59.0,31.705,1.273,111,12,nan,nan,0.000,1941.3977,4.644,560625600.0,nan,2410690300.0
61.0,32.780,1.316,111,13,nan,nan,0.000,1941.3977,4.587,560625600.0,nan,2410690300.0
63.0,33.855,1.359,112,10,nan,nan,0.000,1941.3977,4.479,560625600.0,nan,2410690300.0
65.0,34.930,1.402,107,7,nan,nan,0.000,1941.3977,4.752,560625600.0,nan,2410690300.0
67.0,36.004,1.445,99,8,nan,nan,0.000,1941.3977,4.783,560625600.0,nan,2410690300.0
69.0,37.079,1.488,105,7,nan,nan,0.000,1941.3977,4.579,560625600.0,nan,2410690300.0
71.0,38.154,1.532,98,5,nan,nan,0.000,1941.3977,4.938,560625600.0,nan,2410690300.0
73.0,39.229,1.575,100,3,nan,nan,0.000,1941.3977,4.767,560625600.0,nan,2410690300.0
75.0,40.303,1.618,108,7,nan,nan,0.000,1941.3977,4.590,560625600.0,nan,2410690300.0
77.0,41.378,1.661,96,4,nan,nan,0.000,1941.3977,4.975,560625600.0,nan,2410690300.0
79.0,42.453,1.704,96,4,nan,nan,0.000,1941.3977,4.933,560625600.0,nan,2410690300.0
81.0,43.528,1.747,105,6,nan,nan,0.000,1941.3977,4.651,560625600.0,nan,2410690300.0
83.0,44.602,1.790,92,4,nan,nan,0.000,1941.3977,5.041,560625600.0,nan,2410690300.0
85.0,45.677,1.834,94,4,nan,nan,0.000,1941.3977,4.982,560625600.0,nan,2410690300.0
87.0,46.752,1.877,103,5,nan,nan,0.000,1941.3977,4.705,560625600.0,nan,2410690300.0
89.0,47.827,1.920,92,5,nan,nan,0.000,1941.3977,5.148,560625600.0,nan,2410690300.0
91.0,48.901,1.963,97,3,nan,nan,0.000,1941.3977,5.025,560625600.0,nan,2410690300.0
93.0,49.976,2.006,99,4,nan,nan,0.000,1941.3977,4.872,560625600.0,nan,2410690300.0
95.0,51.051,2.049,92,5,nan,nan,0.000,1941.3977,5.200,560625600.0,nan,2410690300.0
97.0,52.126,2.092,95,2,nan,nan,0.000,1941.3977,5.056,560625600.0,nan,2410690300.0
99.0,53.200,2.136,99,3,nan,nan,0.000,1941.3977,4.952,560625600.0,nan,2410690300.0
101.0,54.275,2.179,92,2,nan,nan,0.000,1941.3977,5.185,560625600.0,nan,2410690300.0
103.0,55.350,2.222,91,1,nan,nan,0.000,1941.3977,5.298,560625600.0,nan,2410690300.0
105.0,56.425,2.265,101,0,nan,nan,0.000,1941.3977,4.945,560625600.0,nan,2410690300.0
107.0,57.499,2.308,89,0,nan,nan,0.000,1941.3977,5.330,560625600.0,nan,2410690300.0
109.0,58.574,2.351,95,0,nan,nan,0.000,1941.3977,5.282,560625600.0,nan,2410690300.0
111.0,59.649,2.394,95,0,nan,nan,0.000,1941.3977,5.077,560625600.0,nan,2410690300.0
113.0,60.724,2.438,93,0,nan,nan,0.000,1941.3977,5.336,560625600.0,nan,2410690300.0
115.0,61.798,2.481,92,0,nan,nan,0.000,1941.3977,5.434,560625600.0,nan,2410690300.0
117.0,62.873,2.524,98,0,nan,nan,0.000,1941.3977,5.127,560625600.0,nan,2410690300.0
119.0,63.948,2.567,92,0,nan,nan,0.000,1941.3977,5.432,560625600.0,nan,2410690300.0
121.0,65.023,2.610,91,0,nan,nan,0.000,1941.3977,5.548,560625600.0,nan,2410690300.0
123.0,66.097,2.653,97,0,nan,nan,0.000,1941.3977,5.229,560625600.0,nan,2410690300.0
125.0,67.172,2.696,91,0,nan,nan,0.000,1941.3977,5.574,560625600.0,nan,2410690300.0
127.0,68.247,2.740,87,0,nan,nan,0.000,1941.3977,5.721,560625600.0,nan,2410690300.0
129.0,69.322,2.783,98,0,nan,nan,0.000,1941.3977,5.334,560625600.0,nan,2410690300.0
