# %ECSV 0.9
# ---
# datatype:
# - {name: radius, unit: arcsec, datatype: float64, description: Adopting RA=356.0084999999999
#     deg DEC=0.516707 deg PA=234.7 INC=65.6}
# - {name: r_kpc, unit: kpc, datatype: float64, format: 10.3f, description: Adopting
#     distance of 97.8235 Mpc}
# - {name: r_r25, unit: '', datatype: float64, format: 10.3f, description: Adopting
#     R25=35.5731 arcsec}
# - {name: npix, datatype: int64}
# - {name: ngood, datatype: int64, description: Requiring fill fraction of 0.2 npix}
# - {name: wtmean, unit: K km / s, datatype: float64, format: 10.3f, description: Replaced
#     blanks with 0 times ../NGC7738.co.de20_smo.emom0max.fits}
# - {name: rms, unit: K km / s, datatype: float32}
# - {name: annsum, unit: K km pix / s, datatype: float32, format: 10.3f}
# - {name: cumsum, unit: K km pix / s, datatype: float32}
# - {name: detlim, unit: K km / s, datatype: float64, format: 10.3f}
# - {name: cumlum, unit: K km pc2 / s, datatype: float32}
# - {name: sigmol, unit: solMass / pc2, datatype: float64, format: 10.3f}
# - {name: cummass, unit: solMass, datatype: float32}
# delimiter: ','
# schema: astropy-2.0
radius,r_kpc,r_r25,npix,ngood,wtmean,rms,annsum,cumsum,detlim,cumlum,sigmol,cummass
1.0,0.474,0.028,4,4,244.446,22.36253,977.784,977.78357,18.638,219927150.0,434.221,945686800.0
3.0,1.423,0.084,16,16,178.914,43.115555,2862.620,3840.403,9.280,863799500.0,317.813,3714338000.0
5.0,2.371,0.141,27,27,99.309,48.0538,2681.341,6521.7437,7.089,1466897800.0,176.407,6307661000.0
7.0,3.320,0.197,37,37,48.043,31.240614,1777.600,8299.345,6.005,1866723200.0,85.342,8026910000.0
9.0,4.268,0.253,44,44,21.472,17.634645,944.780,9244.124,5.462,2079226900.0,38.142,8940676000.0
11.0,5.217,0.309,57,57,8.837,9.115265,503.727,9747.851,4.640,2192527000.0,15.698,9427867000.0
13.0,6.165,0.365,70,70,4.333,4.5293865,303.280,10051.131,3.851,2260742400.0,7.696,9721192000.0
15.0,7.114,0.422,79,79,1.624,3.8614604,128.306,10179.437,3.429,2289601300.0,2.885,9845286000.0
17.0,8.062,0.478,87,87,0.568,4.0647197,49.393,10228.829,3.062,2300711000.0,1.008,9893058000.0
19.0,9.011,0.534,99,99,-0.198,3.0308006,-19.594,10209.235,2.770,2296303900.0,-0.352,9874107000.0
21.0,9.959,0.590,112,107,-0.391,2.3506007,-43.827,10165.409,2.548,2286446300.0,-0.695,9831720000.0
23.0,10.908,0.647,117,99,-0.263,2.1339264,-30.735,10134.674,2.429,2279533000.0,-0.467,9801992000.0
25.0,11.857,0.703,130,91,-0.225,1.8446352,-29.276,10105.397,2.269,2272948200.0,-0.400,9773678000.0
27.0,12.805,0.759,138,79,0.054,1.3864563,7.436,10112.834,2.176,2274621000.0,0.096,9780870000.0
29.0,13.754,0.815,153,65,0.246,1.0498674,37.605,10150.439,2.051,2283079200.0,0.437,9817241000.0
31.0,14.702,0.871,161,50,0.148,0.7061168,23.768,10174.208,1.977,2288425200.0,0.262,9840229000.0
33.0,15.651,0.928,169,33,nan,nan,0.000,10174.208,1.951,2288425200.0,nan,9840229000.0
35.0,16.599,0.984,179,27,nan,nan,0.000,10174.208,1.937,2288425200.0,nan,9840229000.0
37.0,17.548,1.040,198,18,nan,nan,0.000,10174.208,1.876,2288425200.0,nan,9840229000.0
39.0,18.496,1.096,202,17,nan,nan,0.000,10174.208,1.916,2288425200.0,nan,9840229000.0
41.0,19.445,1.153,209,14,nan,nan,0.000,10174.208,1.941,2288425200.0,nan,9840229000.0
43.0,20.393,1.209,220,13,nan,nan,0.000,10174.208,1.955,2288425200.0,nan,9840229000.0
45.0,21.342,1.265,241,14,nan,nan,0.000,10174.208,1.914,2288425200.0,nan,9840229000.0
47.0,22.290,1.321,249,12,nan,nan,0.000,10174.208,1.953,2288425200.0,nan,9840229000.0
49.0,23.239,1.377,249,10,nan,nan,0.000,10174.208,2.031,2288425200.0,nan,9840229000.0
51.0,24.187,1.434,261,8,nan,nan,0.000,10174.208,2.091,2288425200.0,nan,9840229000.0
53.0,25.136,1.490,282,7,nan,nan,0.000,10174.208,2.105,2288425200.0,nan,9840229000.0
55.0,26.084,1.546,284,5,nan,nan,0.000,10174.208,2.198,2288425200.0,nan,9840229000.0
57.0,27.033,1.602,295,4,nan,nan,0.000,10174.208,2.226,2288425200.0,nan,9840229000.0
59.0,27.981,1.659,298,2,nan,nan,0.000,10174.208,2.305,2288425200.0,nan,9840229000.0
61.0,28.930,1.715,302,0,nan,nan,0.000,10174.208,2.279,2288425200.0,nan,9840229000.0
63.0,29.878,1.771,272,0,nan,nan,0.000,10174.208,2.329,2288425200.0,nan,9840229000.0
65.0,30.827,1.827,252,0,nan,nan,0.000,10174.208,2.399,2288425200.0,nan,9840229000.0
67.0,31.776,1.883,248,0,nan,nan,0.000,10174.208,2.459,2288425200.0,nan,9840229000.0
69.0,32.724,1.940,251,0,nan,nan,0.000,10174.208,2.435,2288425200.0,nan,9840229000.0
71.0,33.673,1.996,238,0,nan,nan,0.000,10174.208,2.497,2288425200.0,nan,9840229000.0
73.0,34.621,2.052,232,0,nan,nan,0.000,10174.208,2.566,2288425200.0,nan,9840229000.0
75.0,35.570,2.108,227,0,nan,nan,0.000,10174.208,2.623,2288425200.0,nan,9840229000.0
77.0,36.518,2.165,203,0,nan,nan,0.000,10174.208,2.626,2288425200.0,nan,9840229000.0
79.0,37.467,2.221,184,0,nan,nan,0.000,10174.208,2.667,2288425200.0,nan,9840229000.0
81.0,38.415,2.277,165,0,nan,nan,0.000,10174.208,2.784,2288425200.0,nan,9840229000.0
83.0,39.364,2.333,155,0,nan,nan,0.000,10174.208,2.848,2288425200.0,nan,9840229000.0
85.0,40.312,2.389,156,0,nan,nan,0.000,10174.208,2.839,2288425200.0,nan,9840229000.0
