name-obj,redshift,error redshift,u band mag,u band mag error,u band abs mag,u band abs mag error,g band mag,g band mag error,g band abs mag,g band abs mag error,r band mag,r band mag error,r band abs mag,r band abs mag error,i band mag,i band mag error,i band abs mag,i band abs mag error,B band mag,B band mag error,B band abs mag,B band abs mag error,V band mag,V band mag error,V band abs mag,V band abs mag error,R band mag,R band mag error,R band abs mag,R band abs mag error,X centroid,Y centroid,Re (arcsec),error Re (arcsec),mean S/N at Re,sigma S/N at Re,ellipticy,Pa (deg),R50 (arcsec),error R50 (arcsec),R90 (arcsec),error R90 (arcsec),C (R90/R50),error C (R90/R50),SN at Re,error_SN at Re,SN integrated,SN at R50,error_SN at R50,R_50 (kpc),error Re (kpc),B-V (mag),error B-V (mag),B-R (mag),error B-R (mag),log10 Mass/Msun phot.,error Mass phot.,nRe (R_FoV/Re),V-band SB at Re (mag),error V-band SB at Re (mag),V-band SB at R_50 (mag),error V-band SB at R_50 (mag)
NGC2780,0.00673691853941851,3.07555603252792e-08,15.6117275197664,0.0762653838710287,-16.4185302450916,0.0762653838711441,14.395946863505,0.0604722401873683,-17.634310901353,0.0604722401875138,13.8094746536253,0.0587598810648411,-18.2207831112327,0.0587598810649909,13.5222627690642,0.0688219707330964,-18.5079949957937,0.0688219707332243,14.6385250502068,0.062995178169291,-17.3917327146511,0.0629951781694307,14.0905387650146,0.0602150622899026,-17.9397189998433,0.0602150622900488,13.7483471431284,0.0611176524245205,-18.2819106217296,0.0611176524246645,31.9631233215332,32.9123916625977,21.3997216925864,21.3997216925864,30.5642707092063,11.8922999574038,0.731089900675139,56.815052738331,18.3941607452992,0.391980085832614,33.4439286278167,0.0789663524371207,1.81818181818182,0.0430385179595456,17.8415233230771,10.288465961579,46.6909571450681,30.5642707092063,11.8922999574038,2.50020402636376,2.68903997605071,0.547986285192216,0.0871449723114166,0.890177907078449,0.0877710653374175,9.38619010635689,0.31489340638592,2.09305553719481,23.0517256583141,0.239009064158319,22.4572802040282,0.163581591507798
NGC2793,0.00625390389984386,1.67667310032189e-07,14.6314382126373,0.0620038205886537,-17.3977774680028,0.0620038205928765,14.0753140765845,0.056888020324074,-17.9539016040557,0.0568880203286766,13.8656632363654,0.0581113253331223,-18.1635524442748,0.058111325337628,13.7408330478085,0.0712426412701086,-18.2883826328316,0.0712426412737838,14.1600768393907,0.0583284372573253,-17.8691388412494,0.0583284372618142,14.0015692252153,0.0581100014221738,-18.0276464554248,0.0581100014266796,13.8509363944156,0.0607788052265893,-18.1782792862245,0.0607788052308972,25.6701889038086,31.9951457977295,17.0085692353406,17.0085692353406,28.0129886621251,17.1175035809732,0.833968011230215,27.6037919846859,23.1597648615715,0.20025465138383,48.0141466642336,0.116279106662887,2.07317073170732,0.0229467437159478,27.0168151257786,11.6096012185149,40.322246987261,28.0129886621251,17.1175035809732,2.52494181755315,2.1382837344186,0.158507614175388,0.0823345544602433,0.30914044497513,0.0842393599076667,8.80829521818894,0.258884263356674,1.68395492066121,22.2000968299353,0.161814107911717,22.2231694897516,0.262532997423284
NGC2805,0.0059182518766469,9.67522082664576e-09,15.4684508248022,0.0735283165706887,-16.1646137398507,0.0735283165707005,14.3566541271502,0.0590642895758129,-17.2764104375027,0.0590642895758277,13.8319283965827,0.0589504221145967,-17.8011361680702,0.0589504221146115,13.5700601268904,0.069549398237762,-18.0630044377626,0.0695493982377745,14.5712655912761,0.0610793122973215,-17.0617989733768,0.0610793122973357,14.0876318047898,0.0607013965877872,-17.5454327598631,0.0607013965878016,13.7799848260459,0.0611508237313667,-17.8530797386071,0.061150823731381,35.1948394775391,33.0630073547363,25.1477787977487,25.1477787977487,9.01887986147757,3.43811761939449,0.760353685507499,-14.0149287542031,28.4273393336442,0.421335530816577,48.4936965103343,0.804310477268899,1.70588235294118,0.0535772731341563,11.8223840512137,4.13420474415713,38.1834141758992,9.01887986147757,3.43811761939449,2.80795567943155,2.6360687857765,0.483633786486269,0.0861123797047878,0.791280765230248,0.0864297728432651,9.1206393803667,0.305611032534776,1.354330053479,22.493140712389,0.0847536084039159,22.6410148045956,0.108388260448328
NGC2880,0.0052355619407513,2.43206554001242e-09,14.5545380980589,0.061257995154149,-17.0770522457693,0.0612579951541499,12.7488128005829,0.0517469057893891,-18.8827775432453,0.0517469057893902,12.0676587501402,0.0517753352166696,-19.563931593688,0.0517753352166706,11.7449922313948,0.0541447702205577,-19.8865981124335,0.0541447702205588,13.0843602347523,0.0531709036495062,-18.5472301090759,0.0531709036495072,12.365031863637,0.0513455071082655,-19.2665584801912,0.0513455071082666,12.0013316958423,0.0523249271460982,-19.6302586479859,0.0523249271460993,39.3079299926758,33.2136192321777,12.8332880031699,12.8332880031699,51.0614933737713,13.1859443890865,0.588998166954246,21.7154110892235,15.0497678825175,2.17853230291075,41.2475119743073,0.168699159634684,2.74074074074074,0.407945919509751,63.1576630708731,15.7969928069138,48.430645648637,51.0614933737713,13.1859443890865,1.46238702345636,1.34613895414148,0.719328371115292,0.0739155335170492,1.08302853890999,0.0745992157850842,10.2084783123007,0.311247788400535,2.55817898990477,20.8178788457335,0.121642850525974,21.1398858488711,0.122037854763451
NGC2906,0.00723091898232365,8.57199804890322e-09,14.8697300688479,0.0646098910054891,-17.4958470156074,0.0646098910054997,13.3756382447492,0.053081460199651,-18.9899388397061,0.0530814601996638,12.7342163042802,0.0528611722068626,-19.6313607801751,0.0528611722068756,12.3999700306005,0.057406518469485,-19.9656070538548,0.0574065184694969,13.6571116374391,0.0549479429421844,-18.7084654470162,0.0549479429421968,13.0359255170818,0.0529358164240079,-19.3296515673734,0.0529358164240208,12.6623653216323,0.0539136253207002,-19.703211762823,0.0539136253207129,37.4575843811035,33.5148506164551,18.4532457724214,18.4532457724214,37.5154738719285,20.0134460105896,0.892214818703019,-5.18840923734075,21.8896292846778,1.64181986520271,41.5341683863118,0.733593717344036,1.8974358974359,0.17582945862848,51.6151443083659,18.1268406196525,49.4591892829767,37.5154738719285,20.0134460105896,2.95504255424544,2.70333368379303,0.621186120357214,0.0762986047975572,0.994746315806783,0.0769802275184894,10.0798879703925,0.303688736402965,1.78166562314963,21.4545431871226,0.204636821656193,21.8517817860329,0.295609626580598
NGC2916,0.0124276669807709,2.92820464064667e-08,14.850068387827,0.0643769243959878,-18.6946950470749,0.0643769243961103,13.3676606564935,0.05344530003634,-20.1771027784084,0.0534453000364877,12.8459489740628,0.0539934247044503,-20.6988144608391,0.0539934247045964,12.5580914107223,0.0584826765928197,-20.9866720241796,0.0584826765929546,13.6256861374485,0.0542930136699033,-19.9190772974534,0.0542930136700486,13.074386648158,0.0540854145400363,-20.4703767867438,0.0540854145401822,12.792488201531,0.0549352158545309,-20.7522752333708,0.0549352158546745,36.8699989318848,32.4605445861816,19.894834441933,19.894834441933,16.9530301069931,6.09135721799385,0.841052329241882,-63.5596972853192,25.8185371050046,1.9117287206227,44.9018036608776,0.710618338217671,1.73913043478261,0.156297156685862,20.5818259617099,5.74481594280182,47.9704050648286,16.9530301069931,6.09135721799385,5.70436761758526,4.96517519961335,0.551299489290425,0.0766352621143027,0.833197935917427,0.0772373567281028,10.4441709215491,0.296166960214265,1.51054259353991,21.4336478131598,0.105992504216398,21.638795856636,0.139155034228093
NGC2918,0.0224855040494522,6.95373472434969e-09,15.1508944110612,0.0683328318298671,-19.7267084068734,0.0683328318298735,13.4959234770347,0.05397522045065,-21.3816793408999,0.0539752204506581,12.8963133184433,0.0536756740912136,-21.9812894994914,0.0536756740912217,12.6206499445042,0.0589474569537003,-22.2569528734305,0.0589474569537077,13.8015352124035,0.055179658039585,-21.0760676055311,0.0551796580395929,13.1529259069173,0.0532699972336989,-21.7246769110174,0.0532699972337071,12.8446502499613,0.0547292240323152,-22.0329525679733,0.0547292240323232,34.519660949707,30.8037815093994,12.8856897635313,12.8856897635313,26.3792506325615,7.10457717835299,0.685551455032918,-27.6991309343931,13.4705410982633,1.55315619819157,37.043988020224,0.65670240741747,2.75,0.365826577900396,28.0938185011677,8.28674858490329,57.7997221773849,26.3792506325615,7.10457717835299,5.95702087808957,5.82483309942553,0.648609305486254,0.0766973745746478,0.956884962442246,0.0777179684792706,11.1194835240628,0.307804468466945,2.89520663761816,21.5689408121714,0.128967750527175,21.6412121711648,0.120776923686453
NGC2926,0.0145683170606833,2.91963334352428e-07,14.7817245896426,0.0635929999288643,-19.1013951553553,0.063592999941145,13.9794469179017,0.0566984326478559,-19.9036728270962,0.05669843266163,13.6182817732682,0.0573006199462938,-20.2648379717297,0.0573006199599231,13.4531107424805,0.0678119579279478,-20.4300090025174,0.0678119579394645,14.115460956783,0.0584163514916942,-19.7676587882149,0.0584163515050631,13.813421210559,0.0569129595637254,-20.0696985344389,0.0569129595774476,13.5939302836243,0.059020058322257,-20.2891894613735,0.0590200583354892,34.1595611572266,32.9113883972168,16.9325505507063,16.9325505507063,23.6362914651018,15.2643611538002,0.673901925618381,33.9978283719731,13.5569355287248,0.955168001819175,27.6787433711464,0.298139071254582,2.04166666666667,0.165839376964779,11.9666184118525,8.83161098443827,44.6396249871817,23.6362914651018,15.2643611538002,4.42742319471582,4.91760122545786,0.302039746223983,0.0815570664498387,0.521530673158619,0.0830411789774433,9.88423665714924,0.274680809551497,2.87675632279624,22.9852633278773,0.349518012121639,22.110930714951,0.298243570320273
NGC3057,0.00506065863736455,1.33704897269203e-06,15.6492680424231,0.0770265064552198,-15.9819444489327,0.0770265066718947,14.7947429823512,0.0626428860746485,-16.8364695090047,0.0626428863410748,14.4837031205674,0.0639965032702306,-17.1475093707885,0.0639965035310215,14.280216223601,0.0836369538311304,-17.3509962677548,0.0836369540306798,14.9329303115238,0.065368457794774,-16.698282179832,0.0653684580500915,14.6658024889875,0.0654316992069132,-16.9654100023683,0.0654316994619838,14.4465488248076,0.0681446293312806,-17.1846636665483,0.0681446295761965,37.8982734680176,31.1050109863281,27.9480755025401,27.9480755025401,7.83677058033631,4.0460128125877,0.570421607630057,-84.4240932792454,29.1861723795704,0.3964953693594,46.0243487523995,0.199731908353357,1.57692307692308,0.0282659403042104,9.04680146140819,4.57804144359556,42.3639061126014,7.83677058033631,4.0460128125877,2.99705036083821,2.93210439883461,0.267127822536255,0.092489688806759,0.486381486716219,0.0944284161741834,8.53777278404421,0.291211043764267,1.33624921736223,22.8851113705979,0.241026518824723,22.9904858527966,0.247625489458076
NGC3106,0.0206456036897489,8.83739831144642e-09,15.3533755605091,0.0715131494750708,-19.3143222023331,0.0715131494750807,13.7429982173734,0.054975448710345,-20.9246995454689,0.0549754487103579,13.0843456410066,0.0542680518500261,-21.5833521218357,0.0542680518500391,12.8142022844425,0.0605395032583288,-21.8534954783998,0.0605395032583405,14.0594633723901,0.0561150685565905,-20.6082343904521,0.0561150685566031,13.3743829484169,0.054336728272226,-21.2933148144253,0.054336728272239,13.0317523441495,0.0558593130544912,-21.6359454186928,0.0558593130545038,37.3982810974121,32.9123916625977,13.1594630079945,13.1594630079945,13.9478355844032,3.38245066697778,0.326485561704946,71.4879572173909,17.8367619348356,0.910476285789628,42.9197084056981,0.270258752710646,2.40625,0.137978649061037,23.157983007561,5.3213932787157,54.7963935166455,13.9478355844032,3.38245066697778,6.3831932524763,5.41997586052958,0.685080423973213,0.0781113369392726,1.02771102824065,0.0791780510875994,10.997576646095,0.31493108275758,2.15846352273215,21.7536556012611,0.0590006549536554,22.2088350765063,0.0494820759416239
NGC3158,0.0231052288040765,6.69261571664328e-09,15.0738749750112,0.0672370228256159,-19.9010841940968,0.0672370228256219,13.2601420934986,0.0529291238932544,-21.7148170756094,0.052929123893262,12.5792191684288,0.0528212459027402,-22.3957400006793,0.0528212459027479,12.2728080096172,0.0566355644106085,-22.7021511594908,0.0566355644106156,13.6020830624171,0.0545244394935757,-21.3728761066909,0.0545244394935831,12.8716637500773,0.0521311991698418,-22.1032954190307,0.0521311991698495,12.5186119839431,0.0536901379789569,-22.4563471851649,0.0536901379789644,37.5004386901855,35.3660774230957,13.5342453078959,13.5342453078959,41.9022400389905,14.8669503373323,0.565492941627153,56.7007895979031,16.6246265108423,1.38665121847589,42.6698747111619,0.406516396030213,2.56666666666667,0.238536959263338,54.4677845478384,19.7502081137134,63.120931685359,41.9022400389905,14.8669503373323,7.12042459664677,6.3907943086596,0.730419312339789,0.0754359094130528,1.08347107847398,0.0765215356503516,11.406058835009,0.315327187700436,2.34591736389175,21.4259772632367,0.098080191736498,21.8102364051565,0.0816140122242257
NGC3160,0.0228104742287663,6.97525489879301e-08,16.3086440272994,0.093815592125992,-18.5696488264948,0.0938155921264595,14.6932821346541,0.0607087676968491,-20.1850107191401,0.0607087676975716,14.0347137067354,0.0622173097569618,-20.8435791470588,0.0622173097576667,13.7003018342027,0.0716587810157936,-21.1779910195915,0.0716587810164057,15.0071097964267,0.0635884980701262,-19.8711830573675,0.063588498070816,14.3272049065589,0.0608384588081121,-20.5510879472353,0.060838458808833,13.9659113897637,0.0644969233161065,-20.9123814640305,0.0644969233167865,36.957592010498,32.6111602783203,14.2116936986468,14.2116936986468,8.84569053086747,10.2276921431015,0.96647700798579,49.4615370366695,15.6071666929811,0.529628572456886,39.5753155429165,0.0069826613200803,2.53571428571429,0.0864967630049456,9.94976398844501,10.7695695888173,38.9574863631028,8.84569053086747,10.2276921431015,6.73750117187961,6.42219734030549,0.679904889867812,0.088004631451764,1.041198406663,0.0905723478996662,10.6806449326966,0.332612471769729,2.46681545455103,22.4732043162072,0.380335201906736,22.4884118492417,0.366038588080303
NGC3182,0.00709496329447451,9.43987570971033e-09,14.6996947129851,0.0627033459008853,-17.6655892470775,0.0627033459008985,13.3758473309238,0.0534248602489261,-18.9894366291388,0.0534248602489416,12.781597047205,0.0529459848883749,-19.5836869128576,0.0529459848883905,12.4845295951465,0.0579649966884803,-19.8807543649161,0.0579649966884946,13.6284962465972,0.0551277922202423,-18.7367877134653,0.0551277922202573,13.0659037046144,0.0528852593838524,-19.2993802554481,0.0528852593838681,12.7198028397342,0.054109922567224,-19.6454811203283,0.0541099225672394,35.4510307312012,32.6037979125977,14.6557172445158,14.6557172445158,14.3818581023814,4.01450849506858,0.562906425938592,51.7172217493541,17.2886898773673,0.449587934716419,41.8274755097595,0.656926394787945,2.41935483870968,0.100912165840485,18.0559371665402,4.35696548359683,51.437566763555,14.3818581023814,4.01450849506858,2.34018586151715,2.14729934759153,0.562592541982781,0.0763932204791469,0.908693406862973,0.0772460820709321,9.97485318790181,0.29666438817501,2.25581002821128,21.4573433248786,0.0712331386350958,21.7121692962718,0.0694157385941886
NGC3220,0.0038927938435311,6.5488983525163e-08,15.6874768070091,0.0778206224554926,-14.8329253799723,0.0778206224560083,14.6650203644052,0.0627747111508208,-15.8553818225762,0.0627747111514601,14.2227924122398,0.0624803960902853,-16.2976097747415,0.0624803960909276,13.9892540190372,0.0768798536533967,-16.5311481679441,0.0768798536539187,14.8556707431116,0.0651917483386184,-15.6647314438698,0.065191748339234,14.4348751074204,0.0633234546775722,-16.085527079561,0.063323454678206,14.1782864233083,0.0658733202858393,-16.3421157636731,0.0658733202864485,32.6976051330566,34.1173095703125,19.3071536094676,19.3071536094676,11.8176388357267,12.4877894965497,0.928414366484878,5.16172650450701,18.9515595557628,0.469500201272893,39.0179167324529,0.161483300037162,2.05882352941176,0.0595255159957704,11.6201311484864,12.1733856911977,38.7019118483342,11.8176388357267,12.4877894965497,1.20607883750638,1.21728868821579,0.420795635691237,0.09088357367395,0.677384319803281,0.0926782519090996,8.41418012361474,0.306558496087689,2.0314950802185,23.231240310489,0.605531674223319,23.1846423320519,0.594646245161642
NGC3300,0.0101583669999991,4.15165569909009e-09,15.0274206053407,0.0666046397784301,-18.1175266786458,0.0666046397784325,13.3364172877303,0.0535387142540962,-19.8085299962562,0.0535387142540991,12.7100082820846,0.052728433380907,-20.4349390019019,0.0527284333809101,12.380488188026,0.0572831694942709,-20.7644590959605,0.0572831694942737,13.6467947044833,0.0552940804932776,-19.4981525795032,0.0552940804932805,12.9901193109054,0.052693443695628,-20.154827973081,0.052693443695631,12.6414103556037,0.0539148557392485,-20.5035369283827,0.0539148557392514,35.9293174743652,32.9123916625977,13.8878717718285,13.8878717718285,33.9125187787609,12.4991156774619,0.758366401144042,-56.6634308591378,16.1645655034448,3.21457072224189,39.0179167324529,0.0969680724838895,2.41379310344828,0.486018427820029,41.6644052255925,12.1521783559465,47.244349174607,33.9125187787609,12.4991156774619,3.13350073085228,2.89611494391592,0.65667539357784,0.0763808506505484,1.00538434887955,0.0772285375167822,10.4791520717416,0.308049885968101,2.38175285266996,21.3383622505334,0.128618882638118,21.6548992031824,0.148135914602495
NGC3303,0.0206417965570368,3.64755470892916e-08,15.5589452273861,0.075226591714832,-19.1087444355838,0.0752265917149921,14.0801780548015,0.0569288679280688,-20.5875116081684,0.0569288679282804,13.3507109283491,0.0555758971143008,-21.3169787346208,0.0555758971145176,13.0199563615206,0.0625149482243975,-21.6477333014494,0.0625149482245902,14.4140769538239,0.0592989942376292,-20.2536127091461,0.0592989942378323,13.6923742160836,0.0558142018695774,-20.9753154468864,0.0558142018697932,13.2775629559157,0.0570578384866656,-21.3901267070543,0.0570578384868767,36.4293098449707,32.9123916625977,13.5444557579387,13.5444557579387,27.5597220315271,17.5889114268505,0.810824792829178,46.5137087323821,14.5930861897852,0.258094090727582,38.1665331117459,0.0213979178430748,2.61538461538462,0.047722135194483,31.3161184623889,18.6797461361582,56.8969449577566,27.5597220315271,17.5889114268505,5.7945133058352,5.5785632771679,0.721702737740301,0.0814346108723577,1.13651399790819,0.0822919658919678,10.9230672011828,0.325259305220843,2.67249843472445,22.1534909810187,0.239610112278917,22.3390350124697,0.233978932019456
NGC3323,0.0173077638356347,1.88971789175224e-07,14.6055336874398,0.0617476775364831,-19.7035971969778,0.0617476775417531,14.0049285415202,0.0556920565833584,-20.3042023428973,0.0556920565892013,13.7565490942573,0.0566787613098693,-20.5525817901603,0.0566787613156105,13.6586428438094,0.0709633246454092,-20.6504880406081,0.0709633246499948,14.0947209275375,0.0569717167579522,-20.2144099568801,0.056971716763664,13.9266038619797,0.0568980720873447,-20.3825270224379,0.0568980720930638,13.7464090050009,0.0592652411051846,-20.5627218794166,0.0592652411106753,36.2446708679199,32.7586822509766,15.6425660964302,15.6425660964302,26.7941848942359,11.2988109846415,0.752498163663186,-70.4876296252537,13.5569355287248,1.05340315119813,31.6328495670245,0.17324812559383,2.33333333333333,0.194084334630622,19.3312892331882,9.34802816817344,38.1667396046364,26.7941848942359,11.2988109846415,5.13140712591938,5.49792774995425,0.168117065557837,0.0805181167042859,0.348311922536586,0.0822079394803446,9.80308617332345,0.256687380716975,2.87675632279624,22.4613838769439,0.188782689318396,22.045796116733,0.212108168946799
NGC3353,0.00408720941352732,6.50807644416056e-08,13.989007915353,0.0569562329261662,-17.1560295480113,0.0569562329268618,13.2276313417846,0.0540752560764155,-17.9174061215798,0.0540752560771482,12.9682749036747,0.0535856387893422,-18.1767625596896,0.0535856387900816,12.8738303020521,0.0608420775742299,-18.2712071613123,0.0608420775748811,13.3916977915152,0.0545273130224199,-17.7533396718491,0.0545273130231465,13.2354377912113,0.054825581775243,-17.9095996721531,0.0548255817759656,12.9414569071903,0.0547409686598453,-18.203580556174,0.054740968660569,33.5789794921875,31.7074718475342,12.2352714534552,12.2352714534552,63.5932151932924,28.8597215387774,0.729994395110656,-49.0824758206997,11.1479762092722,2.69755899941811,32.8865298173531,0.203580150743107,2.95,0.732095139585816,55.5184405434517,24.0383529632921,31.1198484714555,63.5932151932924,28.8597215387774,0.982446766076732,1.02812945788352,0.156260000303988,0.0773244610872835,0.450240884324916,0.0772644906490888,8.75564174089529,0.249339251695379,3.45354163637144,21.2924046866209,0.221043198887337,21.0457004163736,0.23373199739251
NGC3353short,0.0039806143594148,2.50302199554798e-08,13.9125209787805,0.0565101987077965,-16.6080711602432,0.0565101987079002,13.1798599324318,0.0512304299023846,-17.3407322065919,0.051230429902499,12.9578240213314,0.050820703891596,-17.5627681176924,0.0508207038917113,12.8715883332956,0.0608250870969346,-17.6490038057282,0.060825087097031,13.3411591550199,0.05309964750304,-17.1794329840038,0.0530996475031504,13.2169679308157,0.0512733839717824,-17.303624208208,0.0512733839718967,12.9328366553137,0.05248409782478,-17.58775548371,0.0524840978248916,35.9467964172363,33.064094543457,12.2074353707367,12.2074353707367,12.5534763856401,6.23995226920844,0.8014104767326,-45.9230689788492,11.8623185876342,2.5389129180833,33.3274665081151,0.156706792440389,2.80952380952381,0.614537793117633,11.9450198077452,5.90346310691388,31.1044242009164,12.5534763856401,6.23995226920844,0.758715574788712,0.769594185301877,0.124191224204152,0.0738141752569582,0.408322499706147,0.0746602510672726,8.45296168121694,0.238408754943849,3.28772151176713,21.2608788247702,0.205747357015631,21.1946275951956,0.209814177442234
NGC3381,0.00577790580261982,1.78803628899631e-09,14.6573448546705,0.0622650778197517,-16.9754167242389,0.0622650778197522,13.9262808701244,0.0564204146230547,-17.706480708785,0.0564204146230552,13.5645938689564,0.0554243238055906,-18.068167709953,0.0554243238055912,13.3801777927159,0.0667991792253912,-18.2525837861935,0.0667991792253917,14.0539567173142,0.0577125456014116,-17.5788048615952,0.0577125456014121,13.7664279217887,0.0564027371968107,-17.8663336571207,0.0564027371968112,13.5316897603473,0.0578467401997953,-18.1010718185621,0.0578467401997958,36.2069282531738,32.5882339477539,21.9280827319262,21.9280827319262,31.723674269104,12.656041068549,0.851218425055886,-40.4739352963835,26.1509294524114,0.117048311338294,46.0483757748984,0.278610524570126,1.76086956521739,0.0185353768992376,42.1666697191945,16.5165685206594,42.4538181228494,31.723674269104,12.656041068549,2.52024780218068,2.29889092143936,0.287528795525475,0.080697005415861,0.522266956966924,0.0817128097151091,8.94474323148683,0.27134028645148,1.49134278653349,22.072876862823,0.188411026399256,22.3301263822186,0.162729542015942
NGC3395,0.00549304432812339,1.31408348147571e-08,13.4911374400183,0.0545010254824532,-18.1410090364491,0.0545010254824827,12.9841304631065,0.0525415759355873,-18.6480160133608,0.0525415759356179,12.775821422687,0.0527114890072629,-18.8563250537803,0.0527114890072934,12.6797745921505,0.0593731541088798,-18.9523718843168,0.0593731541089069,13.0592093634247,0.0530593764420557,-18.5729371130426,0.053059376442086,12.946260619508,0.0529582476394052,-18.6858858569593,0.0529582476394356,12.7616850310926,0.0538465956557499,-18.8704614453747,0.0538465956557798,34.519660949707,32.1593170166016,19.461854454955,19.461854454955,36.6500179931756,34.4726207927098,0.856004442723249,-64.2047024592527,21.8896292846778,1.73309019831504,40.9728958405508,0.761335044585621,1.87179487179487,0.182978173730575,44.7647960350639,33.0874955929713,34.8915775078314,36.6500179931756,34.4726207927098,2.1682124114715,2.04091512871359,0.112948743916711,0.0749658150189561,0.297524332332118,0.0755959872753415,9.0102454907976,0.239554193931844,1.78166562314963,21.4648202516581,0.41955222305588,21.7037477014041,0.534002346180759
NGC3406NED01,0.024650619168127,0.000100069228559446,15.5648723862859,0.075341441604543,-19.5052958531607,0.0753426354572621,13.8740237415679,0.0554942043590163,-21.1961444978787,0.0554958251766328,13.2309059066104,0.0556339630439937,-21.8392623328362,0.0556355797900551,12.9280260338284,0.0615938309570634,-22.1421422056182,0.0615952912694016,14.195710031603,0.0574727076214955,-20.8744582078436,0.0574742726438624,13.5067782312286,0.0551608862339739,-21.563390008218,0.0551625168453411,13.1714308900178,0.0569858662323049,-21.8987373494288,0.0569874446245949,37.7513771057129,33.5148506164551,13.5232412632915,13.5232412632915,27.9648176323687,22.7675602494667,0.838981813391976,-53.9080663463122,17.960721464351,0.10472658155777,40.4116232947898,0.0918765869602964,2.25,0.0182348685778204,40.640847195144,38.0736378065445,72.625880679257,27.9648176323687,22.7675602494667,7.74303101344799,6.65169612922141,0.688931800374364,0.0796607525163008,1.0242791415852,0.0809351658526258,11.1160041662333,0.318189234998794,2.17140497821362,22.2597141968203,0.9851479083522,22.7165835068414,0.542813664915919
NGC3451,0.00451235331835237,1.17514913763282e-08,14.4741275824148,0.0605237930678676,-16.67182911671,0.060523793067889,13.566468651272,0.0553677321910714,-17.5794880478528,0.0553677321910947,13.2115813500495,0.0558400648546863,-17.9343753490752,0.0558400648547094,13.047408690932,0.0628026774917304,-18.0985480081927,0.062802677491751,13.701153309473,0.0560125730790277,-17.4448033896518,0.0560125730790507,13.4163630746356,0.0559188918316042,-17.7295936244892,0.0559188918316273,13.183031650924,0.0572048600180405,-17.9629250482008,0.057204860018063,32.6701965332031,32.9113883972168,21.8589723166175,21.8589723166175,31.1720986083955,22.0298679882755,0.917307283353181,-38.9808375553492,20.900275606784,0.107470948864091,40.6708065861743,0.659946003683274,1.94594594594595,0.0415821627084296,28.8984477076954,21.4430441309804,46.4321535439444,31.1720986083955,22.0298679882755,1.79576874602699,1.83603132481514,0.284790234837418,0.0791475255873996,0.518121658548981,0.0800612537537168,8.8835388054858,0.268360123991548,1.86600410127324,22.3052641652125,0.359373477767843,22.2095437467767,0.346842924808878
NGC3499,0.00507701803199569,1.0702712520619e-08,15.1590596940448,0.0684525544221983,-16.4721881421279,0.0684525544222139,13.6382322986843,0.0538846556822651,-17.9930155374885,0.0538846556822849,12.9921030430521,0.0536026181895862,-18.6391447931206,0.0536026181896061,12.6608045073774,0.0592581595259207,-18.9704433287953,0.0592581595259388,13.9386468661355,0.0563988855801945,-17.6926009700372,0.0563988855802135,13.273407393587,0.0530497130750103,-18.3578404425857,0.0530497130750305,12.9237794507972,0.0551240275963698,-18.7074683853756,0.0551240275963892,36.0957336425781,31.9951457977295,11.1425682036614,11.1425682036614,69.4786532205999,21.5153875578303,0.526645459813404,-65.6057765084628,9.60282933284671,0.910034443977622,24.8543818026621,0.555667828026088,2.58823529411765,0.303145145445247,56.8015986306286,17.4119862941488,48.16343752173,69.4786532205999,21.5153875578303,1.08820876216681,1.16897642775243,0.665239472548496,0.0774280721187658,1.01486741533835,0.0788637604551876,9.74511663516597,0.310895701989092,4.06130304394764,21.5035192690967,0.111441827653978,21.2023656656925,0.127124674469604
NGC3600,0.00246175756167698,1.3658109627608e-08,14.7441252005154,0.0631784242631487,-14.8932016392801,0.0631784242631764,13.7487169708017,0.0552118654802852,-15.8886098689938,0.0552118654803169,13.31017939994,0.0553108707073456,-16.3271474398555,0.0553108707073773,13.08125086717,0.0629795832050136,-16.5560759726255,0.0629795832050414,13.9367559020916,0.0564850361738397,-15.7005709377038,0.0564850361738706,13.5534051483335,0.0561170351935761,-16.083921691462,0.0561170351936073,13.2622619553934,0.0568195726006817,-16.3750648844021,0.0568195726007125,33.7851829528809,31.8580856323242,15.9451387574132,15.9451387574132,31.7365034058466,19.8701006506779,0.888552745472338,-82.4917015972725,18.521994010112,1.65182236793351,40.9728958405508,0.836334764879155,2.21212121212121,0.242434268210521,40.8487783805777,19.5999533509699,46.774654292002,31.7365034058466,19.8701006506779,0.725561904560086,0.671316951330748,0.383350753758116,0.0796221134514591,0.674493946698288,0.0801188064194925,8.35443624083728,0.281222702488379,2.10560482735866,22.1070384052532,0.248163573050182,22.4749536827081,0.314865692021332
