# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbVdisp_e1, unit: km / s, datatype: float64}
# - {name: bbVdisp_e2, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# - {name: bbNpix, datatype: float64, description: number of pixels in ring}
# - {name: bbIntens, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: 'average intensity in ring, not corrected for inclination'}
# - {name: bbIntensRMS, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: standard deviation of intensity in ring}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo second round results for run natv_fitvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbVdisp_e1,bbVdisp_e2,bbXpos,bbYpos,bbVmean,bbPA,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag,bbNpix,bbIntens,bbIntensRMS
NGC4211NED02,4.5,143.647,-17.685,14.539,15.679,-8.691,8.79,63.858,64.225,6542.7,205.281,51.005,0.214,1,1,0,0,-1,-1,0,1,1,0,54.25,3.718,2.352
NGC4211NED02,7.5,58.439,-13.367,13.367,2.205,-3.782,3.782,63.858,64.225,6542.7,205.281,51.005,0.214,1,1,0,0,-1,-1,0,1,1,0,76.75,0.6512,0.5001
NGC4211NED02,10.5,0.386,-1.276,1.247,1.899,-2.553,2.495,63.858,64.225,6542.7,205.281,51.005,0.214,1,1,0,0,-1,-1,0,1,1,0,34.25,0.2675,0.125
NGC4644,1.5,63.047,-6.952,8.947,2.831,-3.768,3.768,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,11.0,1.068,0.2274
NGC4644,4.5,95.415,-12.811,10.827,0.314,-6.122,6.122,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,32.5,1.122,0.2737
NGC4644,7.5,157.067,-5.861,4.671,4.036,-4.033,4.033,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,53.5,1.436,0.4384
NGC4644,10.5,169.404,-5.422,4.164,0.936,-3.549,3.549,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,75.0,1.47,0.5536
NGC4644,13.5,171.678,-4.912,6.74,0.42,-3.609,3.609,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,93.75,1.292,0.6423
NGC4644,16.5,180.585,-10.167,9.394,1.581,-4.036,4.036,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,103.2,1.055,0.6943
NGC4644,19.5,192.475,-11.765,12.5,0.848,-4.39,4.39,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,100.0,0.9215,0.6818
NGC4644,22.5,213.005,-28.432,20.26,1.759,-4.664,4.664,64.337,63.909,4876.295,239.746,67.516,0.288,1,1,0,0,-1,-1,0,1,1,0,72.5,0.8834,0.6125
NGC4676A,1.5,209.814,-6.509,5.104,53.409,-7.83,6.32,64.08,64.186,6476.816,3.558,57.964,0.215,1,1,0,0,-1,-1,0,1,1,0,14.75,32.07,3.464
NGC4676A,4.5,225.663,-14.879,10.271,66.093,-9.683,8.726,64.08,64.186,6476.816,3.558,57.964,0.215,1,1,0,0,-1,-1,0,1,1,0,44.75,19.48,5.761
NGC4676A,7.5,205.558,-26.732,21.28,67.94,-9.95,9.95,64.08,64.186,6476.816,3.558,57.964,0.215,1,1,0,0,-1,-1,0,1,1,0,74.75,7.455,4.044
NGC4676A,10.5,172.801,-18.004,15.568,5.52,-9.303,9.303,64.08,64.186,6476.816,3.558,57.964,0.215,1,1,0,0,-1,-1,0,1,1,0,100.8,1.365,1.068
NGC4711,1.5,54.636,-14.155,14.155,11.868,-6.442,9.177,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,16.0,2.036,0.5898
NGC4711,4.5,78.415,-15.875,15.875,19.414,-7.913,7.254,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,46.5,1.746,0.5846
NGC4711,7.5,158.256,-14.627,13.123,11.344,-6.231,6.231,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,74.25,1.487,0.5516
NGC4711,10.5,165.855,-6.885,6.387,4.105,-6.106,6.106,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,98.25,1.285,0.4844
NGC4711,13.5,170.408,-32.073,18.275,17.203,-10.397,8.267,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,127.0,1.259,0.5668
NGC4711,16.5,181.249,-8.195,8.27,7.307,-8.033,8.033,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,149.8,1.119,0.572
NGC4711,19.5,204.125,-10.456,7.591,1.122,-10.637,10.637,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,153.2,0.8935,0.4891
NGC4711,22.5,128.698,-5.37,6.084,1.873,-3.202,3.202,64.471,64.075,4050.243,41.919,57.022,0.351,1,1,0,0,-1,-1,0,1,1,0,116.8,0.593,0.3179
NGC4961,1.5,70.35,-10.35,9.613,3.145,-2.826,3.747,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,22.25,1.965,0.5513
NGC4961,4.5,76.046,-6.975,5.412,4.36,-3.443,2.897,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,62.0,1.506,0.6711
NGC4961,7.5,116.644,-6.636,5.143,2.445,-2.689,2.459,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,105.0,1.131,0.5658
NGC4961,10.5,123.774,-5.763,4.627,0.397,-3.295,3.295,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,127.2,0.9757,0.4815
NGC4961,13.5,129.387,-5.49,4.792,0.901,-3.229,3.229,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,126.0,0.7756,0.4428
NGC4961,16.5,128.458,-9.098,6.835,1.822,-3.06,2.757,64.079,63.733,2519.953,280.865,38.37,0.561,1,1,0,0,-1,-1,0,1,1,0,65.75,0.4137,0.2399
NGC5000,1.5,64.434,-7.157,9.058,39.211,-2.94,3.887,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,21.75,13.99,3.916
NGC5000,4.5,55.832,-17.867,17.867,37.0,-5.617,7.113,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,65.5,3.641,2.854
NGC5000,7.5,117.087,-23.926,23.107,0.359,-3.822,3.822,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,49.5,0.641,0.6462
NGC5000,10.5,1.102,-1.503,1.102,1.955,-3.005,2.205,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,27.5,0.3908,0.2107
NGC5000,13.5,36.36,-10.534,10.534,1.472,-4.09,4.09,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,58.25,0.367,0.3214
NGC5000,16.5,115.282,-10.678,12.526,0.419,-4.524,4.524,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,96.0,0.6303,0.3893
NGC5000,19.5,122.027,-18.646,22.058,4.524,-5.166,5.166,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,127.0,0.7052,0.3695
NGC5000,22.5,164.867,-13.4,15.164,0.924,-3.055,3.055,64.172,63.728,5522.413,197.922,37.877,0.256,1,1,0,0,-1,-1,0,1,1,0,118.5,0.4894,0.3438
NGC5016,1.5,69.032,-4.959,4.49,13.583,-3.783,3.851,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,20.75,3.865,0.4582
NGC5016,4.5,106.442,-7.301,5.945,8.822,-3.742,3.742,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,60.5,2.71,0.4089
NGC5016,7.5,125.579,-5.46,4.938,7.528,-4.92,3.778,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,101.5,2.341,0.5833
NGC5016,10.5,146.337,-5.862,4.333,1.272,-4.677,4.677,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,144.2,2.015,0.5528
NGC5016,13.5,154.752,-3.887,3.973,0.788,-2.453,2.453,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,179.5,1.566,0.4592
NGC5016,16.5,163.993,-5.687,5.003,0.55,-3.621,3.621,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,222.8,1.106,0.5474
NGC5016,19.5,167.173,-6.434,6.726,0.439,-3.36,3.36,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,229.8,0.7136,0.3471
NGC5016,22.5,163.468,-7.107,7.468,1.455,-2.463,2.463,64.227,64.121,2593.973,238.017,44.001,0.558,1,1,0,0,-1,-1,0,1,1,0,166.2,0.4913,0.256
NGC5056,1.5,86.961,-12.63,13.277,28.974,-7.238,11.592,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,13.5,6.751,1.557
NGC5056,4.5,135.361,-13.133,17.527,11.079,-7.369,8.641,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,41.5,3.53,1.852
NGC5056,7.5,163.617,-7.219,5.53,3.86,-3.879,3.879,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,67.75,2.206,1.053
NGC5056,10.5,167.956,-5.582,5.241,2.501,-2.871,2.871,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,98.5,1.682,0.4055
NGC5056,13.5,168.869,-4.804,5.906,2.113,-2.632,2.589,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,125.2,1.236,0.3503
NGC5056,16.5,171.983,-4.62,4.336,1.1,-2.359,2.359,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,147.5,0.9698,0.3637
NGC5056,19.5,172.683,-6.523,6.027,0.423,-2.766,2.766,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,169.2,0.7512,0.3566
NGC5056,22.5,179.282,-9.006,7.03,1.846,-2.187,2.187,63.701,64.147,5496.784,358.962,60.648,0.254,1,1,0,0,-1,-1,0,1,1,0,172.0,0.5329,0.2948
NGC5218,1.5,59.859,-9.96,9.358,68.228,-2.751,3.596,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,18.0,129.7,26.39
NGC5218,4.5,66.406,-12.919,16.575,73.259,-5.924,5.995,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,54.25,55.22,27.6
NGC5218,7.5,153.629,-11.388,15.708,43.528,-6.926,8.786,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,91.5,14.14,10.54
NGC5218,10.5,162.373,-11.045,10.691,26.786,-6.254,6.714,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,121.5,5.331,3.981
NGC5218,13.5,142.015,-25.748,19.133,23.103,-6.474,7.313,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,155.8,3.089,2.456
NGC5218,16.5,131.495,-18.388,22.285,17.031,-6.818,7.148,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,192.0,1.656,1.387
NGC5218,19.5,154.12,-10.642,12.067,15.361,-5.741,5.521,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,153.5,1.635,1.501
NGC5218,22.5,178.423,-12.929,16.924,16.544,-5.793,5.688,64.015,64.075,2879.785,51.884,50.008,0.503,1,1,0,0,-1,-1,0,1,1,0,135.8,2.039,2.308
NGC5406,13.5,236.574,-24.516,17.854,3.125,-2.919,2.446,63.808,64.042,5295.001,293.235,44.808,0.265,1,1,0,0,-1,-1,0,1,1,0,52.5,0.6121,0.4448
NGC5406,16.5,249.383,-41.065,28.724,0.554,-3.769,3.769,63.808,64.042,5295.001,293.235,44.808,0.265,1,1,0,0,-1,-1,0,1,1,0,63.0,0.6736,0.3753
NGC5406,19.5,231.772,-8.581,7.838,0.913,-3.099,3.099,63.808,64.042,5295.001,293.235,44.808,0.265,1,1,0,0,-1,-1,0,1,1,0,73.0,0.8194,0.472
NGC5406,22.5,238.872,-12.855,9.966,0.87,-2.535,2.206,63.808,64.042,5295.001,293.235,44.808,0.265,1,1,0,0,-1,-1,0,1,1,0,70.25,0.7351,0.5222
NGC5480,1.5,87.853,-7.223,8.509,18.587,-4.916,5.129,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,21.0,7.425,1.689
NGC5480,4.5,98.005,-3.18,2.915,2.945,-3.264,3.264,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,64.5,4.281,1.809
NGC5480,7.5,102.072,-3.308,3.335,1.473,-2.668,2.668,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,106.8,2.727,1.192
NGC5480,10.5,100.852,-3.051,2.592,0.427,-3.152,3.152,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,150.0,2.203,0.9495
NGC5480,13.5,102.828,-4.598,4.431,3.759,-4.625,4.625,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,189.8,1.72,0.9424
NGC5480,16.5,108.149,-4.285,3.383,4.34,-3.089,3.089,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,234.8,1.389,0.7678
NGC5480,19.5,115.597,-4.55,5.209,2.231,-4.152,4.152,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,258.0,1.119,0.5899
NGC5480,22.5,129.54,-4.768,4.012,1.298,-2.678,2.678,64.174,64.174,1886.651,7.251,40.921,0.764,1,1,0,0,-1,-1,0,1,1,0,272.0,0.8027,0.3947
NGC5520,1.5,126.125,-4.013,5.834,11.599,-4.903,3.732,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,13.0,6.962,0.7373
NGC5520,4.5,143.056,-3.833,4.351,7.977,-3.509,3.509,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,39.75,5.96,0.9242
NGC5520,7.5,152.714,-3.673,3.222,2.122,-4.015,4.015,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,67.25,4.213,0.8956
NGC5520,10.5,155.284,-3.814,3.67,0.783,-2.834,2.834,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,92.5,2.465,0.7805
NGC5520,13.5,155.05,-4.711,3.724,0.78,-2.71,2.71,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,118.2,1.477,0.5796
NGC5520,16.5,154.643,-4.047,3.537,2.02,-2.61,2.175,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,137.2,0.9865,0.4888
NGC5520,19.5,151.541,-13.283,11.761,2.116,-2.846,2.846,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,135.8,0.5877,0.389
NGC5520,22.5,121.356,-30.177,24.624,1.038,-2.293,2.293,63.874,64.106,1876.96,65.799,61.977,0.771,1,1,0,0,-1,-1,0,1,1,0,61.25,0.4003,0.3305
NGC5614,1.5,221.013,-7.962,9.228,22.03,-4.173,5.742,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,23.25,23.53,3.433
NGC5614,4.5,215.177,-9.592,8.552,29.732,-5.626,6.033,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,69.0,14.69,4.027
NGC5614,7.5,186.54,-9.664,9.33,31.525,-5.35,5.003,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,116.0,11.18,4.082
NGC5614,10.5,147.192,-12.567,14.902,34.351,-4.916,5.698,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,160.5,9.412,5.446
NGC5614,13.5,108.121,-15.778,16.021,29.39,-5.318,6.037,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,208.0,4.811,3.559
NGC5614,16.5,90.785,-11.639,10.903,10.718,-5.16,4.162,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,243.8,1.451,0.8919
NGC5614,19.5,75.87,-10.05,11.228,1.119,-3.261,3.261,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,159.2,1.017,0.9462
NGC5614,22.5,66.03,-11.815,13.732,8.487,-4.021,3.853,64.138,63.967,3847.771,91.128,35.208,0.372,1,1,0,0,-1,-1,0,1,1,0,82.25,1.864,1.465
NGC5633,1.5,80.836,-2.545,2.261,10.111,-2.468,2.915,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,17.75,6.244,0.8938
NGC5633,4.5,99.889,-3.312,3.216,5.215,-4.556,3.472,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,55.5,4.789,0.6961
NGC5633,7.5,125.086,-3.58,3.796,7.913,-3.407,3.301,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,92.0,4.433,0.6489
NGC5633,10.5,146.743,-3.806,2.693,5.115,-4.316,4.254,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,127.5,3.976,0.7177
NGC5633,13.5,163.422,-3.391,3.476,5.587,-4.11,4.11,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,164.2,3.523,0.8478
NGC5633,16.5,170.854,-3.703,2.689,0.591,-6.294,6.294,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,201.0,2.374,1.072
NGC5633,19.5,177.244,-5.585,5.514,0.611,-5.686,5.686,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,228.8,1.212,0.6816
NGC5633,22.5,177.183,-6.448,5.873,1.22,-2.486,2.486,64.325,63.786,2327.768,198.117,49.623,0.616,1,1,0,0,-1,-1,0,1,1,0,190.0,0.7194,0.4366
NGC5657,1.5,116.345,-6.602,6.643,30.322,-6.717,5.177,63.869,63.716,3843.742,171.199,68.511,0.368,1,1,0,0,-1,-1,0,1,1,0,10.25,9.734,2.347
NGC5657,4.5,140.213,-17.219,20.226,13.072,-7.878,7.878,63.869,63.716,3843.742,171.199,68.511,0.368,1,1,0,0,-1,-1,0,1,1,0,30.0,4.8,3.614
NGC5657,7.5,144.066,-29.021,21.592,2.94,-3.875,3.875,63.869,63.716,3843.742,171.199,68.511,0.368,1,1,0,0,-1,-1,0,1,1,0,43.75,2.198,2.604
NGC5657,10.5,136.019,-25.38,25.38,1.984,-3.383,3.383,63.869,63.716,3843.742,171.199,68.511,0.368,1,1,0,0,-1,-1,0,1,1,0,41.75,1.414,1.802
NGC5657,13.5,6.12,-3.08,3.216,25.323,-6.16,6.432,63.869,63.716,3843.742,171.199,68.511,0.368,1,1,0,0,-1,-1,0,1,1,0,19.5,1.55,1.239
NGC5784,1.5,51.034,-12.682,12.682,3.11,-2.445,3.111,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,23.25,0.6683,0.3053
NGC5784,4.5,596.348,-22.388,17.726,0.563,-9.109,9.109,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,61.0,1.203,0.7821
NGC5784,7.5,591.691,-15.871,18.177,8.018,-7.859,7.859,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,99.0,1.269,0.9073
NGC5784,10.5,600.516,-15.043,13.178,4.966,-4.279,4.574,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,94.0,0.7474,0.5296
NGC5784,13.5,593.766,-13.772,11.508,2.313,-3.138,3.138,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,63.5,0.4748,0.314
NGC5784,16.5,551.527,-14.181,19.143,1.43,-2.613,2.613,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,43.25,0.3389,0.1668
NGC5784,19.5,559.86,-24.597,18.128,4.637,-2.716,2.716,63.453,64.051,5391.603,73.75,25.205,0.261,1,1,0,0,-1,-1,0,1,1,0,22.5,0.3812,0.2222
NGC5908,1.5,58.152,-4.759,5.362,26.524,-4.757,5.043,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,13.0,10.0,0.2304
NGC5908,4.5,104.369,-9.601,8.498,39.289,-4.247,5.364,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,37.75,10.26,0.7832
NGC5908,7.5,147.126,-10.617,10.358,48.239,-6.619,6.706,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,63.0,10.22,1.685
NGC5908,10.5,199.992,-13.632,17.86,61.58,-8.812,14.561,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,89.5,9.852,3.501
NGC5908,13.5,256.603,-17.198,15.843,71.511,-10.909,11.411,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,114.5,8.374,4.745
NGC5908,16.5,288.273,-15.396,12.817,65.994,-9.274,10.755,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,141.5,6.596,5.108
NGC5908,19.5,287.872,-17.78,17.158,67.134,-10.605,12.693,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,158.2,4.579,4.358
NGC5908,22.5,302.737,-15.012,13.543,58.532,-11.366,7.88,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,159.5,3.538,3.516
NGC5908,25.5,324.058,-11.747,9.871,41.096,-6.975,8.369,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,149.0,3.374,3.627
NGC5908,28.5,343.556,-8.121,14.98,28.367,-4.987,6.069,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,134.0,3.335,3.37
NGC5908,31.5,355.945,-6.245,6.245,23.125,-5.498,8.603,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,125.8,2.232,2.144
NGC5908,34.5,370.367,-10.0,10.11,25.029,-9.353,10.176,64.042,63.831,3295.219,330.403,63.289,0.438,1,1,0,0,-1,-1,0,1,1,0,95.25,1.531,1.305
NGC5930,1.5,162.322,-1.861,2.264,32.382,-2.3,2.963,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,10.5,57.77,8.669
NGC5930,4.5,177.25,-6.977,6.353,36.421,-6.438,6.848,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,33.75,31.47,15.91
NGC5930,7.5,220.432,-15.032,13.443,20.577,-13.689,13.689,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,53.5,12.65,12.49
NGC5930,10.5,310.042,-40.593,41.505,1.532,-7.382,7.382,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,60.75,6.392,7.611
NGC5930,13.5,288.673,-43.253,52.996,0.651,-5.985,5.985,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,60.5,3.651,4.05
NGC5930,16.5,287.251,-50.435,56.396,1.149,-5.548,5.548,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,52.0,2.254,2.1
NGC5930,19.5,242.839,-63.086,65.832,0.968,-6.663,6.663,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,46.75,1.373,1.176
NGC5930,22.5,337.924,-80.187,80.187,0.541,-8.241,8.241,63.555,64.017,2629.177,334.097,67.325,0.555,1,1,0,0,-1,-1,0,1,1,0,31.0,1.042,0.7348
NGC5934,1.5,157.611,-15.242,11.556,71.041,-12.318,9.997,64.392,64.111,5522.375,184.086,64.592,0.255,1,1,0,0,-1,-1,0,1,1,0,12.5,18.04,1.34
