# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# - {name: bbNpix, datatype: float64, description: number of pixels in ring}
# - {name: bbIntens, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: 'average intensity in ring, not corrected for inclination'}
# - {name: bbIntensRMS, unit: (Jy*km/s)/arcsec**2, datatype: float64, description: standard deviation of intensity in ring}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo second round results for run natv_fixvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbXpos,bbYpos,bbVmean,bbPA,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag,bbNpix,bbIntens,bbIntensRMS
NGC4711,16.5,145.698,-5.258,4.907,8.0,64.471,64.075,4020.718,43.807,57.022,0.351,1,0,0,0,-1,-1,0,1,1,0,147.8,1.085,0.5674
NGC4711,19.5,160.12,-7.447,7.528,8.0,64.471,64.075,4020.718,43.807,57.022,0.351,1,0,0,0,-1,-1,0,1,1,0,147.5,0.9117,0.5228
NGC4711,22.5,166.563,-6.715,5.271,8.0,64.471,64.075,4020.718,43.807,57.022,0.351,1,0,0,0,-1,-1,0,1,1,0,116.0,0.6147,0.317
NGC4961,1.5,65.236,-8.358,9.379,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,22.25,1.942,0.5776
NGC4961,4.5,69.373,-7.099,9.534,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,62.0,1.512,0.6729
NGC4961,7.5,120.072,-15.478,10.835,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,105.0,1.13,0.5641
NGC4961,10.5,121.621,-7.629,6.07,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,126.8,0.9772,0.4832
NGC4961,13.5,127.131,-7.929,7.45,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,126.5,0.7751,0.4432
NGC4961,16.5,125.958,-14.15,11.737,8.0,64.079,63.733,2522.163,279.162,38.37,0.561,1,0,0,0,-1,-1,0,1,1,0,65.75,0.4237,0.2435
NGC5000,1.5,79.346,-9.762,12.101,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,22.25,14.03,3.81
NGC5000,4.5,115.675,-16.963,12.518,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,66.0,3.534,2.684
NGC5000,7.5,121.374,-30.019,30.019,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,49.25,0.601,0.588
NGC5000,10.5,12.665,0.0,0.0,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,30.0,0.3792,0.2128
NGC5000,13.5,84.61,-16.715,16.715,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,64.5,0.3808,0.3396
NGC5000,16.5,106.907,-15.3,11.407,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,100.5,0.684,0.3775
NGC5000,19.5,92.618,-10.137,10.137,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,135.8,0.6744,0.3698
NGC5000,22.5,137.153,-23.956,15.435,8.0,64.172,63.728,5525.892,207.075,37.877,0.256,1,0,0,0,-1,-1,0,1,1,0,111.8,0.4513,0.3276
NGC5016,1.5,69.946,-7.208,5.873,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,20.5,3.872,0.4566
NGC5016,4.5,107.526,-6.206,4.814,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,60.75,2.709,0.4145
NGC5016,7.5,123.948,-4.684,5.961,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,101.2,2.343,0.5834
NGC5016,10.5,147.622,-7.044,5.392,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,143.5,2.014,0.5553
NGC5016,13.5,154.282,-5.062,5.224,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,180.2,1.569,0.46
NGC5016,16.5,163.009,-7.229,5.707,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,222.8,1.11,0.5469
NGC5016,19.5,163.747,-7.884,10.619,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,231.8,0.7104,0.345
NGC5016,22.5,162.037,-8.606,8.037,8.0,64.227,64.121,2595.893,238.808,44.001,0.558,1,0,0,0,-1,-1,0,1,1,0,163.5,0.4876,0.2552
NGC5056,1.5,210.543,-22.64,17.546,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,13.5,6.751,1.557
NGC5056,4.5,133.202,-9.385,12.426,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,41.25,3.554,1.845
NGC5056,7.5,162.88,-6.822,5.685,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,69.0,2.194,1.043
NGC5056,10.5,167.77,-5.941,5.878,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,98.25,1.678,0.4014
NGC5056,13.5,167.775,-6.767,6.883,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,124.2,1.228,0.3554
NGC5056,16.5,170.602,-6.925,6.326,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,146.2,0.9749,0.3629
NGC5056,19.5,173.998,-7.846,6.485,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,171.2,0.7559,0.3545
NGC5056,22.5,176.17,-11.483,10.262,8.0,63.701,64.147,5494.199,359.529,60.648,0.254,1,0,0,0,-1,-1,0,1,1,0,171.2,0.5262,0.2929
NGC5218,1.5,126.167,-25.884,20.807,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,18.25,129.6,26.23
NGC5218,4.5,160.531,-20.826,17.295,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,53.75,55.08,27.27
NGC5218,7.5,167.156,-11.107,12.172,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,91.5,14.22,10.51
NGC5218,10.5,164.523,-12.115,9.634,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,121.8,5.354,3.993
NGC5218,13.5,147.903,-19.508,14.887,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,156.5,3.078,2.414
NGC5218,16.5,142.339,-19.929,13.794,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,191.5,1.664,1.355
NGC5218,19.5,155.752,-13.241,17.911,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,153.8,1.63,1.531
NGC5218,22.5,198.749,-8.464,11.059,8.0,64.015,64.075,2892.63,53.037,50.008,0.503,1,0,0,0,-1,-1,0,1,1,0,141.0,2.036,2.316
NGC5406,13.5,232.299,-19.324,13.733,8.0,63.808,64.042,5291.769,293.481,44.808,0.265,1,0,0,0,-1,-1,0,1,1,0,52.5,0.6121,0.4448
NGC5406,16.5,241.987,-32.193,32.193,8.0,63.808,64.042,5291.769,293.481,44.808,0.265,1,0,0,0,-1,-1,0,1,1,0,62.5,0.6737,0.3765
NGC5406,19.5,224.402,-11.526,13.533,8.0,63.808,64.042,5291.769,293.481,44.808,0.265,1,0,0,0,-1,-1,0,1,1,0,73.25,0.8173,0.4713
NGC5406,22.5,232.256,-35.263,23.547,8.0,63.808,64.042,5291.769,293.481,44.808,0.265,1,0,0,0,-1,-1,0,1,1,0,70.75,0.7387,0.5222
NGC5480,1.5,98.797,-5.178,3.919,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,21.25,7.423,1.694
NGC5480,4.5,98.942,-4.638,4.291,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,63.75,4.275,1.8
NGC5480,7.5,102.898,-4.585,4.363,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,107.8,2.722,1.192
NGC5480,10.5,99.039,-3.644,5.133,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,149.2,2.204,0.9527
NGC5480,13.5,104.659,-5.02,3.976,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,192.0,1.698,0.9476
NGC5480,16.5,108.324,-4.936,4.516,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,234.0,1.381,0.7743
NGC5480,19.5,112.732,-5.554,7.192,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,252.5,1.133,0.5983
NGC5480,22.5,128.038,-7.495,7.398,8.0,64.174,64.174,1887.955,4.526,40.921,0.764,1,0,0,0,-1,-1,0,1,1,0,274.5,0.8193,0.404
NGC5520,1.5,130.399,-4.121,3.315,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,13.0,6.962,0.7373
NGC5520,4.5,144.181,-3.912,3.78,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,39.75,5.96,0.9242
NGC5520,7.5,152.337,-3.737,3.188,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,67.25,4.213,0.8956
NGC5520,10.5,155.421,-4.465,4.488,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,92.5,2.465,0.7805
NGC5520,13.5,155.234,-4.509,4.56,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,118.8,1.471,0.5839
NGC5520,16.5,152.83,-3.191,4.235,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,136.5,0.9903,0.4874
NGC5520,19.5,152.717,-15.924,12.107,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,136.2,0.5866,0.3888
NGC5520,22.5,5.521,0.0,0.0,8.0,63.874,64.106,1875.954,65.836,61.977,0.771,1,0,0,0,-1,-1,0,1,1,0,60.75,0.4018,0.3315
NGC5614,1.5,233.543,-11.042,8.798,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,24.0,23.33,3.539
NGC5614,4.5,219.356,-14.807,10.184,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,69.0,14.65,4.03
NGC5614,7.5,191.944,-11.601,10.369,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,115.5,11.18,4.112
NGC5614,10.5,168.261,-12.475,12.648,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,161.8,9.483,5.467
NGC5614,13.5,112.253,-18.32,23.005,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,206.5,4.749,3.394
NGC5614,16.5,99.496,-13.458,10.353,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,242.2,1.416,0.8363
NGC5614,19.5,81.988,-13.251,15.299,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,156.0,1.023,0.9456
NGC5614,22.5,72.805,-13.679,15.894,8.0,64.138,63.967,3845.28,95.988,35.208,0.372,1,0,0,0,-1,-1,0,1,1,0,81.75,1.827,1.442
NGC5633,1.5,261.908,-56.07,46.718,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,18.0,6.24,0.888
NGC5633,4.5,203.251,-25.533,25.533,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,55.5,4.778,0.6944
NGC5633,7.5,212.066,-18.5,18.5,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,91.5,4.427,0.6538
NGC5633,10.5,140.59,-5.773,6.827,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,128.5,3.987,0.7215
NGC5633,13.5,160.537,-6.36,6.326,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,165.0,3.531,0.8451
NGC5633,16.5,170.704,-8.343,8.579,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,200.8,2.36,1.053
NGC5633,19.5,190.159,-24.477,18.491,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,227.0,1.199,0.673
NGC5633,22.5,177.044,-9.455,11.585,8.0,64.325,63.786,2335.957,197.107,49.623,0.616,1,0,0,0,-1,-1,0,1,1,0,188.0,0.7234,0.435
NGC5657,1.5,165.606,-17.497,12.45,8.0,63.869,63.716,3852.697,169.358,68.511,0.368,1,0,0,0,-1,-1,0,1,1,0,10.5,9.691,2.335
NGC5657,4.5,151.145,-20.598,24.455,8.0,63.869,63.716,3852.697,169.358,68.511,0.368,1,0,0,0,-1,-1,0,1,1,0,31.0,4.629,3.58
NGC5657,7.5,155.564,-31.366,22.217,8.0,63.869,63.716,3852.697,169.358,68.511,0.368,1,0,0,0,-1,-1,0,1,1,0,42.25,2.268,2.661
NGC5657,10.5,96.251,-28.935,24.059,8.0,63.869,63.716,3852.697,169.358,68.511,0.368,1,0,0,0,-1,-1,0,1,1,0,42.5,1.388,1.8
NGC5657,13.5,111.202,0.0,0.0,8.0,63.869,63.716,3852.697,169.358,68.511,0.368,1,0,0,0,-1,-1,0,1,1,0,18.75,1.558,1.232
NGC5784,1.5,20.98,-4.827,4.827,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,23.25,0.6683,0.3053
NGC5784,4.5,591.009,-24.89,20.507,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,61.0,1.205,0.7829
NGC5784,7.5,590.963,-16.477,17.4,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,98.5,1.271,0.9079
NGC5784,10.5,597.009,-14.77,18.962,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,94.0,0.7488,0.5285
NGC5784,13.5,591.098,-12.129,12.804,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,63.5,0.4715,0.3148
NGC5784,16.5,573.055,-23.734,18.142,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,43.0,0.3464,0.1669
NGC5784,19.5,518.474,-24.393,36.459,8.0,63.453,64.051,5392.271,75.494,25.205,0.261,1,0,0,0,-1,-1,0,1,1,0,23.0,0.3768,0.2218
NGC5908,4.5,83.852,-12.059,12.059,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,37.75,10.24,0.7821
NGC5908,7.5,161.506,-15.576,18.389,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,63.75,10.24,1.678
NGC5908,10.5,223.65,-15.842,21.833,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,89.5,9.815,3.533
NGC5908,13.5,304.749,-16.209,14.669,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,114.0,8.339,4.741
NGC5908,16.5,318.793,-13.886,16.637,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,141.2,6.578,5.116
NGC5908,19.5,331.231,-12.358,15.87,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,159.2,4.581,4.375
NGC5908,22.5,344.437,-11.561,10.418,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,158.0,3.533,3.535
NGC5908,25.5,350.917,-8.72,7.962,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,146.8,3.438,3.644
NGC5908,28.5,358.46,-7.48,6.735,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,136.8,3.302,3.372
NGC5908,31.5,361.784,-8.485,6.894,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,123.2,2.239,2.142
NGC5908,34.5,267.55,-12.147,16.793,8.0,64.042,63.831,3288.845,329.928,63.289,0.438,1,0,0,0,-1,-1,0,1,1,0,97.25,1.546,1.348
NGC5930,1.5,169.041,-6.51,4.368,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,11.25,56.54,9.811
NGC5930,4.5,179.46,-7.66,8.383,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,31.75,31.84,15.96
NGC5930,7.5,216.547,-10.67,13.349,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,55.5,12.59,12.5
NGC5930,10.5,309.994,-34.421,39.28,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,60.0,6.412,7.56
NGC5930,13.5,260.155,-38.101,38.101,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,61.75,3.619,4.083
NGC5930,16.5,292.697,-58.188,54.867,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,52.0,2.287,2.111
NGC5930,19.5,245.885,-67.413,63.325,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,45.0,1.439,1.206
NGC5930,22.5,179.321,0.0,0.0,8.0,63.555,64.017,2633.505,337.472,67.325,0.555,1,0,0,0,-1,-1,0,1,1,0,33.5,0.9916,0.752
NGC5934,1.5,155.985,-12.913,14.632,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,12.0,18.05,1.367
NGC5934,4.5,255.143,-14.408,11.038,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,36.5,14.14,2.514
NGC5934,7.5,276.732,-14.165,18.018,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,61.75,9.179,2.986
NGC5934,10.5,309.404,-11.879,10.152,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,84.5,4.645,2.426
NGC5934,13.5,269.002,-13.088,17.806,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,109.2,1.962,1.521
NGC5934,16.5,279.702,-14.421,23.384,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,112.8,0.8172,0.7345
NGC5934,19.5,246.058,-55.234,53.242,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,77.75,0.4054,0.2955
NGC5934,22.5,74.498,-14.989,19.406,8.0,64.392,64.111,5528.754,185.679,64.592,0.255,1,0,0,0,-1,-1,0,1,1,0,48.25,0.3271,0.1781
NGC5953,1.5,139.492,-3.312,3.93,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,21.25,27.37,1.956
NGC5953,4.5,143.291,-1.414,1.86,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,62.5,23.52,2.684
NGC5953,7.5,138.454,-2.563,3.295,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,105.8,15.66,3.372
NGC5953,10.5,138.069,-3.746,3.001,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,147.8,6.745,2.924
NGC5953,13.5,129.445,-8.7,7.569,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,178.5,1.794,1.21
NGC5953,16.5,193.011,-15.082,16.19,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,104.2,0.5731,0.3975
NGC5953,19.5,193.428,-10.714,10.969,8.0,64.058,63.596,2000.153,230.966,41.784,0.731,1,0,0,0,-1,-1,0,1,1,0,51.25,0.5953,0.3551
NGC5980,1.5,216.281,-14.068,10.897,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,8.25,13.36,2.136
NGC5980,4.5,216.016,-6.373,4.86,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,23.25,9.177,2.917
NGC5980,7.5,208.345,-5.053,4.21,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,38.75,7.118,2.243
NGC5980,10.5,200.447,-3.074,3.891,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,53.25,6.012,1.989
NGC5980,13.5,204.99,-3.716,4.842,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,71.75,4.783,1.85
NGC5980,16.5,207.258,-5.083,4.734,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,86.75,4.07,1.489
NGC5980,19.5,210.655,-4.634,4.874,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,101.0,3.237,1.195
NGC5980,22.5,210.536,-3.229,4.674,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,115.8,2.285,0.9195
NGC5980,25.5,210.067,-4.472,5.432,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,130.2,1.65,0.6923
NGC5980,28.5,223.552,-9.472,8.974,8.0,63.755,63.935,4050.523,194.891,73.985,0.348,1,0,0,0,-1,-1,0,1,1,0,147.2,1.174,0.5934
NGC6004,1.5,208.131,-24.329,24.329,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,22.0,7.266,2.039
NGC6004,4.5,103.325,-29.948,29.948,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,62.25,2.521,1.979
NGC6004,7.5,156.126,-19.359,15.506,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,93.0,1.14,1.064
NGC6004,10.5,138.317,-17.242,13.879,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,140.5,1.001,0.7784
NGC6004,13.5,138.702,-5.13,6.989,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,193.5,1.303,0.8646
NGC6004,16.5,149.263,-6.483,7.969,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,238.0,1.2,0.675
NGC6004,19.5,172.146,-11.43,8.221,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,197.0,0.7452,0.5351
NGC6004,22.5,162.942,-21.628,17.209,8.0,63.744,63.888,3805.724,100.165,38.453,0.374,1,0,0,0,-1,-1,0,1,1,0,127.5,0.5548,0.3352
NGC6060,1.5,128.245,-12.306,16.659,8.0,64.21,64.059,4394.837,284.836,58.515,0.326,1,0,0,0,-1,-1,0,1,1,0,14.25,4.622,0.3688
NGC6060,4.5,200.704,-5.489,6.483,8.0,64.21,64.059,4394.837,284.836,58.515,0.326,1,0,0,0,-1,-1,0,1,1,0,45.0,4.852,0.758
NGC6060,7.5,215.543,-7.281,6.944,8.0,64.21,64.059,4394.837,284.836,58.515,0.326,1,0,0,0,-1,-1,0,1,1,0,73.75,3.795,0.9935
NGC6060,10.5,207.452,-11.056,10.115,8.0,64.21,64.059,4394.837,284.836,58.515,0.326,1,0,0,0,-1,-1,0,1,1,0,103.5,2.119,0.9759
