# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbVdisp_e1, unit: km / s, datatype: float64}
# - {name: bbVdisp_e2, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run natv_fitvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbVdisp_e1,bbVdisp_e2,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC0523,7.5,166.344,-18.163,13.696,7.546,-3.835,4.923,63.642,63.984,4718.564,-12.846,19.532,102.2,-8.711,9.538,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,10.5,198.179,-8.656,6.603,6.368,-4.647,6.135,63.642,63.984,4754.083,-14.487,11.877,102.198,-3.377,3.377,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,13.5,213.159,-14.017,17.64,7.501,-12.773,12.773,63.642,63.984,4794.474,-17.733,14.357,102.117,-11.131,11.193,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,16.5,175.791,-17.091,21.962,11.396,-10.106,9.668,63.642,63.984,4742.947,-18.511,21.445,102.2,-3.171,3.171,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,19.5,194.014,-14.138,20.105,9.558,-8.968,8.968,63.642,63.984,4734.631,-17.002,13.662,101.392,-10.027,10.684,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,22.5,245.098,-14.597,12.015,16.63,-10.027,8.248,63.642,63.984,4737.324,-9.205,11.924,102.2,-2.603,2.603,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0551,7.5,84.778,-12.156,7.762,0.261,-2.936,2.936,63.285,63.7,5155.554,-182.699,146.012,133.566,-49.448,39.178,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,10.5,132.789,-9.17,6.741,7.348,-2.693,2.693,63.285,63.7,5120.501,-19.564,11.852,137.074,-3.171,2.382,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,13.5,162.137,-7.578,6.588,2.62,-2.732,2.161,63.285,63.7,5098.525,-3.171,3.469,134.701,-3.464,5.127,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,16.5,165.689,-5.374,3.852,8.062,-2.321,2.606,63.285,63.7,5098.562,-1.593,1.282,139.437,-1.991,1.602,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,19.5,180.653,-5.136,5.366,2.949,-3.202,3.202,63.285,63.7,5097.431,-2.085,2.142,138.997,-2.606,2.677,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,22.5,185.528,-6.983,7.993,2.016,-2.397,2.632,63.285,63.7,5100.953,-3.166,3.547,139.765,-4.119,4.119,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC2253,1.5,139.299,-2.647,2.888,17.24,-2.724,3.854,63.936,63.6,3521.393,-1.343,1.686,118.443,-1.678,2.107,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,4.5,151.822,-8.275,8.541,21.164,-3.916,5.018,63.936,63.6,3522.086,-3.048,3.39,115.575,-3.81,4.237,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,7.5,173.283,-4.318,6.227,5.621,-3.209,3.209,63.936,63.6,3520.849,-1.882,2.359,122.762,-2.352,2.949,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,10.5,177.123,-3.218,2.956,7.234,-3.022,3.035,63.936,63.6,3520.468,-2.125,1.993,118.302,-2.262,3.062,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,13.5,179.383,-3.878,3.517,11.598,-2.305,2.924,63.936,63.6,3520.813,-2.393,2.337,122.991,-5.055,5.055,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,16.5,179.897,-3.338,3.902,3.303,-2.877,2.877,63.936,63.6,3523.07,-2.092,2.089,121.719,-2.151,1.575,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,19.5,181.884,-4.635,4.732,2.093,-2.676,2.676,63.936,63.6,3523.666,-2.362,2.464,120.466,-2.138,2.449,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,22.5,184.085,-4.823,5.435,1.134,-3.589,3.589,63.936,63.6,3523.593,-2.78,2.754,119.52,-2.706,1.991,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2347,1.5,176.849,-16.456,20.632,24.983,-5.033,7.966,63.551,62.727,4303.005,-5.372,7.15,4.117,-6.715,8.937,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,4.5,283.784,-9.419,9.464,9.477,-6.476,12.38,63.551,62.727,4350.896,-4.927,6.415,12.344,-3.814,3.814,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,7.5,299.008,-5.879,5.985,6.485,-5.047,5.047,63.551,62.727,4356.774,-3.755,4.02,8.849,-4.096,5.05,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,10.5,306.366,-3.539,4.041,4.248,-4.94,4.94,63.551,62.727,4355.49,-3.521,3.646,5.436,-5.603,5.603,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,13.5,249.26,-11.266,10.441,13.313,-9.525,13.038,63.551,62.727,4392.653,-9.558,10.115,8.593,-3.42,3.138,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,16.5,304.167,-8.334,9.986,6.955,-2.262,2.925,63.551,62.727,4360.54,-3.544,4.123,8.83,-3.581,3.581,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,19.5,304.493,-10.738,9.911,0.755,-3.911,3.911,63.551,62.727,4369.814,-4.651,4.444,13.766,-3.954,3.954,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,22.5,268.016,-12.689,12.77,0.929,-2.956,2.956,63.551,62.727,4346.385,-52.677,46.025,14.081,-3.66,3.66,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2410,1.5,96.431,-22.349,20.179,17.527,-4.588,5.859,64.428,64.065,4601.591,-8.499,11.424,39.491,-3.62,3.62,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,4.5,170.562,-23.691,26.016,15.487,-10.707,10.707,64.428,64.065,4592.076,-27.167,21.83,34.108,-2.149,3.265,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,7.5,226.27,-16.24,12.598,12.481,-11.836,11.836,64.428,64.065,4600.937,-17.2,16.919,41.517,-3.406,3.406,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,10.5,244.8,-6.458,5.138,6.051,-2.788,3.623,64.428,64.065,4597.325,-2.71,2.715,36.436,-1.592,2.097,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,13.5,241.704,-6.323,8.893,9.126,-2.199,2.878,64.428,64.065,4595.445,-7.921,6.877,32.838,-4.239,4.239,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,16.5,241.113,-11.933,10.506,6.614,-2.601,3.391,64.428,64.065,4598.694,-4.03,3.871,32.777,-1.586,1.586,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,19.5,238.693,-10.416,11.541,5.658,-3.217,4.137,64.428,64.065,4616.653,-3.717,4.256,38.599,-1.234,1.345,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,22.5,241.514,-8.847,8.676,0.7,-5.641,5.641,64.428,64.065,4619.745,-4.301,4.074,37.777,-2.717,1.977,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,25.5,241.187,-20.701,16.74,6.609,-2.673,2.657,64.428,64.065,4600.686,-7.334,8.616,32.05,-0.347,0.443,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,28.5,221.662,-8.378,6.857,6.938,-2.346,2.572,64.428,64.065,4595.952,-3.405,3.136,39.105,-3.647,3.647,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2487,1.5,154.349,-3.517,2.821,17.361,-2.265,2.674,64.396,63.962,4755.081,-2.239,1.978,298.416,-3.173,3.173,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,4.5,152.138,-10.745,9.609,13.357,-6.861,4.193,64.396,63.962,4753.845,-4.402,3.45,302.358,-5.502,4.313,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,7.5,118.454,-18.519,16.65,0.827,-3.434,3.434,64.396,63.962,4745.392,-5.488,5.021,296.581,-6.86,6.276,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,10.5,54.372,-16.309,16.771,5.22,-2.278,2.278,64.396,63.962,4773.024,-5.406,5.522,300.914,-3.038,3.038,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2639,1.5,343.809,-25.841,32.929,6.693,-8.84,8.84,64.391,64.018,3571.187,-8.67,10.442,137.67,-10.838,13.053,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,4.5,365.59,-38.639,52.162,8.038,-6.331,11.662,64.391,64.018,3569.118,-11.243,15.956,134.469,-14.053,19.945,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,7.5,304.214,-30.948,31.01,27.89,-7.908,7.908,64.391,64.018,3159.521,-25.744,17.458,133.261,-16.15,14.094,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,10.5,360.709,-11.289,10.577,15.103,-9.741,7.93,64.391,64.018,3154.785,-13.115,11.772,135.08,-3.446,3.446,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,13.5,379.093,-9.075,10.145,16.074,-6.99,5.668,64.391,64.018,3150.831,-4.711,4.798,132.561,-2.779,3.379,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,16.5,407.166,-10.94,9.159,12.659,-7.684,6.075,64.391,64.018,3150.17,-5.372,4.524,129.3,-2.864,2.864,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,19.5,415.771,-5.458,6.512,6.481,-3.027,2.473,64.391,64.018,3153.038,-2.586,2.997,135.858,-3.003,3.003,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,22.5,422.057,-9.017,9.017,4.782,-2.242,2.904,64.391,64.018,3157.958,-3.154,3.268,130.108,-2.204,2.204,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2906,1.5,207.592,-15.567,19.847,9.86,-7.081,9.246,63.629,64.113,2013.399,-65.761,88.056,85.409,-22.102,29.287,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,4.5,140.352,-11.75,9.688,8.562,-3.578,4.623,63.629,64.113,2136.329,-7.71,6.358,82.943,-5.759,5.167,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,7.5,187.949,-8.225,8.195,4.352,-3.703,3.703,63.629,64.113,2123.601,-14.478,16.667,77.035,-1.902,1.902,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,10.5,186.558,-6.924,7.835,3.441,-2.945,3.757,63.629,64.113,2125.684,-3.239,3.67,78.478,-3.089,3.089,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,13.5,183.974,-2.82,2.82,1.003,-3.099,3.099,63.629,64.113,2127.456,-1.903,1.989,78.987,-1.694,2.036,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,16.5,179.836,-4.493,4.934,11.182,-2.155,3.053,63.629,64.113,2118.468,-1.888,2.166,80.375,-1.997,2.397,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,19.5,187.792,-3.678,4.073,4.365,-3.628,3.628,63.629,64.113,2117.552,-2.661,2.507,82.233,-3.338,2.325,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,22.5,196.784,-5.316,4.52,0.505,-4.319,4.319,63.629,64.113,2116.282,-3.186,2.813,83.196,-3.109,2.413,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2916,13.5,212.303,-8.966,7.907,6.057,-2.801,2.248,64.094,63.985,3670.788,-192.932,192.932,29.425,-8.373,8.373,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,16.5,218.111,-8.624,6.186,3.875,-2.476,2.476,64.094,63.985,3662.117,-365.216,365.216,25.524,-9.896,7.142,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,19.5,224.635,-5.275,5.081,2.77,-2.563,2.983,64.094,63.985,3675.934,-2.642,2.336,17.986,-3.715,2.685,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,22.5,231.736,-5.019,6.107,5.709,-2.951,2.782,64.094,63.985,3674.721,-2.448,2.589,18.585,-3.217,2.693,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC3811,1.5,174.098,-2.977,3.301,12.387,-2.77,3.743,63.587,64.098,3068.453,-2.85,3.175,176.226,-5.654,5.654,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,4.5,170.174,-6.634,5.959,15.426,-4.598,8.892,63.587,64.098,3064.139,-2.808,3.713,175.802,-3.51,4.641,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,7.5,120.53,-14.714,14.175,27.289,-2.365,3.065,63.587,64.098,3074.413,-4.27,4.31,175.141,-5.337,5.387,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,10.5,174.301,-15.141,11.369,11.022,-4.381,4.381,63.587,64.098,3025.651,-24.448,30.593,176.381,-10.993,11.586,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,13.5,113.961,-7.205,8.357,4.43,-3.961,3.961,63.587,64.098,3069.636,-2.791,3.08,176.473,-3.489,3.849,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,16.5,207.564,-18.639,14.089,6.691,-2.647,2.668,63.587,64.098,3046.59,-6.181,5.185,167.894,-3.981,3.981,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,19.5,178.139,-4.502,4.819,3.338,-3.117,3.117,63.587,64.098,3070.064,-2.896,2.975,176.31,-3.965,3.965,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,22.5,196.726,-8.746,6.541,1.586,-2.255,2.255,63.587,64.098,3071.24,-3.606,2.979,171.432,-3.421,3.121,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3815,1.5,61.583,-3.519,2.813,9.33,-2.432,2.432,63.951,64.016,3667.65,-1.488,1.311,262.146,-1.86,1.639,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,4.5,117.677,-10.814,10.243,16.01,-2.638,3.303,63.951,64.016,3683.488,-6.776,6.8,262.08,-13.651,13.651,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,7.5,153.704,-8.733,8.063,15.05,-7.282,5.017,63.951,64.016,3671.522,-5.445,4.323,249.542,-5.766,4.211,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,10.5,178.149,-3.69,2.875,4.116,-5.201,5.201,63.951,64.016,3664.203,-3.466,3.078,249.495,-4.971,4.236,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,13.5,189.725,-5.238,4.878,7.389,-2.859,2.555,63.951,64.016,3665.249,-2.707,2.688,250.175,-3.628,3.318,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,16.5,222.705,-14.69,17.04,3.771,-4.421,4.421,63.951,64.016,3668.661,-12.206,13.651,236.517,-1.89,2.317,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,19.5,190.644,-18.582,18.582,1.526,-3.008,3.008,63.951,64.016,3669.085,-16.368,19.175,253.16,-1.554,1.643,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3994,1.5,168.677,-15.174,11.338,37.639,-8.747,6.913,64.406,64.199,3089.928,-10.72,10.711,5.696,-2.521,2.521,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,4.5,219.288,-9.483,7.385,20.974,-5.427,8.07,64.406,64.199,3083.585,-5.708,5.844,3.649,-7.921,7.921,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,7.5,223.789,-5.583,5.957,19.368,-6.08,3.979,64.406,64.199,3085.9,-4.261,3.41,9.321,-5.38,3.706,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,10.5,229.356,-6.792,5.66,11.66,-4.543,4.543,64.406,64.199,3085.418,-3.96,3.45,8.03,-4.507,3.599,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,13.5,223.859,-8.9,9.922,0.421,-6.293,6.293,64.406,64.199,3087.748,-4.634,5.446,7.472,-3.343,5.57,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,16.5,1.78,-0.454,0.454,1.923,-2.452,2.452,64.406,64.199,2912.229,-0.727,0.727,4.039,-0.908,0.908,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC4047,1.5,130.054,-4.636,4.448,19.511,-3.827,2.824,64.341,64.078,3404.019,-2.116,1.818,288.106,-2.645,2.272,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,4.5,167.318,-5.549,4.042,13.577,-3.275,2.447,64.341,64.078,3404.448,-3.36,2.541,284.865,-4.614,3.675,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,7.5,190.196,-2.382,2.382,11.4,-2.498,2.745,64.341,64.078,3405.933,-1.697,1.53,283.092,-1.908,1.908,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,10.5,206.471,-3.185,3.1,4.126,-2.885,2.885,64.341,64.078,3404.317,-1.91,1.909,282.46,-1.571,1.651,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,13.5,214.831,-2.872,2.11,0.695,-2.849,2.849,64.341,64.078,3402.288,-1.797,1.651,284.388,-1.469,1.645,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,16.5,219.31,-2.928,3.378,0.798,-2.683,2.683,64.341,64.078,3401.63,-1.825,2.061,285.626,-1.691,2.182,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,19.5,227.372,-6.067,5.108,0.121,-3.92,3.92,64.341,64.078,3400.316,-3.07,2.843,286.402,-2.294,2.345,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,22.5,224.844,-5.713,7.179,0.632,-2.655,2.686,64.341,64.078,3405.703,-3.501,3.868,288.189,-6.2,6.2,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4149,4.5,152.283,-7.256,6.914,46.203,-4.441,5.08,63.261,62.681,3043.226,-2.924,2.999,270.0,-3.655,3.748,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,7.5,203.357,-4.48,4.333,14.26,-5.434,7.948,63.261,62.681,3038.351,-2.478,3.07,269.479,-3.098,3.838,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,10.5,215.407,-3.208,3.208,11.878,-4.857,4.857,63.261,62.681,3037.041,-2.366,2.473,262.148,-1.397,1.825,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,13.5,225.656,-5.08,5.276,8.998,-3.901,5.089,63.261,62.681,3040.847,-3.111,3.175,266.974,-3.465,2.335,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,16.5,231.618,-7.499,7.5,8.604,-8.44,8.44,63.261,62.681,3044.079,-4.095,4.07,266.566,-0.439,0.339,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,19.5,256.722,-15.74,19.816,10.377,-8.536,9.408,63.261,62.681,3030.125,-15.908,15.319,260.0,-2.497,2.497,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4185,7.5,178.597,-8.467,6.6,1.541,-2.257,2.257,63.836,63.989,3849.504,-3.411,3.168,163.821,-2.919,3.815,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,10.5,188.878,-6.912,5.054,5.151,-2.694,2.694,63.836,63.989,3846.64,-2.402,1.937,168.781,-3.002,2.421,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,13.5,207.254,-9.857,7.738,6.79,-2.257,2.316,63.836,63.989,3852.526,-267.152,267.152,165.906,-69.506,69.046,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,16.5,185.432,-4.224,4.866,0.767,-3.085,3.085,63.836,63.989,3839.433,-10.97,10.686,169.4,-8.707,8.707,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,19.5,175.722,-4.834,3.881,0.921,-2.8,2.8,63.836,63.989,3829.949,-1.909,1.67,169.4,-2.386,2.088,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,22.5,217.339,-20.237,15.346,0.687,-2.204,2.799,63.836,63.989,3860.289,-6.192,4.97,159.4,-2.553,2.553,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4210,10.5,132.363,-6.827,6.197,8.029,-2.226,2.15,63.917,64.078,2708.561,-2.022,1.938,100.4,-2.527,2.423,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,13.5,150.887,-4.359,3.613,2.446,-2.127,2.767,63.917,64.078,2714.795,-3.184,3.106,101.303,-6.864,6.864,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,16.5,164.204,-5.221,4.551,1.626,-2.635,2.425,63.917,64.078,2714.902,-1.667,1.611,101.601,-2.084,2.014,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,19.5,167.437,-5.248,4.318,3.397,-2.269,3.049,63.917,64.078,2710.395,-3.919,3.774,102.7,-9.298,9.298,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4210,22.5,159.334,-5.151,6.552,1.77,-2.73,2.73,63.917,64.078,2709.039,-7.313,7.179,96.224,-1.721,1.028,45.221,0.532,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,1.5,127.67,-6.437,5.055,31.794,-5.944,4.189,63.858,64.225,6547.495,-4.031,3.247,204.627,-3.743,3.743,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,4.5,144.291,-17.728,13.968,18.714,-9.136,8.359,63.858,64.225,6543.333,-14.126,12.262,200.0,-10.247,8.647,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,7.5,163.439,-15.286,15.286,1.555,-2.809,2.809,63.858,64.225,6516.693,-172.369,249.313,209.89,-47.616,66.852,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4211NED02,10.5,50.273,-6.822,6.822,9.483,-2.729,2.245,63.858,64.225,6672.759,-165.441,131.765,207.061,-43.238,34.861,51.005,0.214,1,1,0,0,1,1,0,1,1,0
NGC4644,1.5,71.253,-6.899,7.596,2.737,-2.525,2.483,64.337,63.909,4888.986,-11.918,9.896,240.279,-5.172,4.994,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,4.5,94.111,-9.436,7.157,3.861,-3.228,4.17,64.337,63.909,4871.348,-15.845,17.63,240.751,-5.912,5.912,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,7.5,201.598,-10.808,8.198,9.472,-3.107,4.032,64.337,63.909,4908.78,-4.0,3.74,235.025,-2.086,2.731,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,10.5,167.529,-6.287,5.414,1.042,-4.337,4.337,64.337,63.909,4876.667,-2.656,2.438,241.437,-3.32,3.047,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,13.5,177.044,-7.72,5.894,5.687,-2.929,2.808,64.337,63.909,4871.831,-2.826,2.402,234.369,-1.941,1.604,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,16.5,204.257,-17.355,13.212,5.029,-2.903,3.724,64.337,63.909,4893.854,-15.115,15.34,238.983,-3.027,2.114,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,19.5,191.655,-13.025,16.494,0.651,-5.067,5.067,64.337,63.909,4875.923,-5.858,6.726,242.0,-5.341,5.341,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4644,22.5,198.005,-18.386,23.13,1.509,-4.781,4.781,64.337,63.909,4860.55,-11.86,14.404,242.0,-3.73,3.73,67.516,0.288,1,1,0,0,1,1,0,1,1,0
NGC4676A,1.5,209.313,-6.264,6.298,53.771,-7.442,6.014,64.08,64.186,6476.583,-8.083,9.361,4.835,-5.447,5.418,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,4.5,212.472,-8.77,11.677,65.182,-6.705,7.784,64.08,64.186,6480.926,-3.869,4.865,0.3,-4.836,6.081,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,7.5,205.871,-27.696,22.443,67.918,-10.068,10.068,64.08,64.186,6477.05,-19.171,21.578,3.183,-14.234,13.522,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4676A,10.5,210.014,-34.91,34.689,12.228,-6.411,8.291,64.08,64.186,6442.131,-37.273,41.374,3.932,-4.501,4.501,57.964,0.215,1,1,0,0,1,1,0,1,1,0
NGC4711,1.5,214.019,-18.96,25.553,10.262,-8.771,8.771,64.471,64.075,3832.299,-21.48,26.578,44.972,-12.303,15.226,57.022,0.351,1,1,0,0,1,1,0,1,1,0
NGC4711,4.5,175.447,-14.661,11.044,9.296,-3.398,4.412,64.471,64.075,4082.46,-23.905,19.699,38.142,-10.491,8.789,57.022,0.351,1,1,0,0,1,1,0,1,1,0
