# %ECSV 1.0
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: bbRad, unit: arcsec, datatype: float64, description: Galactocentric radius of ring}
# - {name: bbVrot, unit: km / s, datatype: float64}
# - {name: bbVrot_e1, unit: km / s, datatype: float64}
# - {name: bbVrot_e2, unit: km / s, datatype: float64}
# - {name: bbVdisp, unit: km / s, datatype: float64}
# - {name: bbVdisp_e1, unit: km / s, datatype: float64}
# - {name: bbVdisp_e2, unit: km / s, datatype: float64}
# - {name: bbXpos, unit: pix, datatype: float64}
# - {name: bbYpos, unit: pix, datatype: float64}
# - {name: bbVmean, unit: km / s, datatype: float64, description: 'Systemic velocity in radio defn, LSR frame'}
# - {name: bbVmean_e1, unit: km / s, datatype: float64}
# - {name: bbVmean_e2, unit: km / s, datatype: float64}
# - {name: bbPA, unit: deg, datatype: float64}
# - {name: bbPA_e1, unit: deg, datatype: float64}
# - {name: bbPA_e2, unit: deg, datatype: float64}
# - {name: bbInc, unit: deg, datatype: float64}
# - {name: bbZ0, unit: arcsec, datatype: float64, description: Scale height of disk in arcsec}
# - {name: bbVrotfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbVdispfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbXposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbYposfit, unit: pix, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbVsysfit, unit: km / s, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of
#     previous fit}
# - {name: bbPAfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbIncfit, unit: deg, datatype: int64, description: 0=fixed to input value; 1=fitted per ring; -1=fixed to mean value of previous
#     fit}
# - {name: bbFtype, datatype: int64, description: 'Function to minimize: 1=chi-squared, 2=|mod-obs|'}
# - {name: bbWfunc, datatype: int64, description: 'Weighting function: 0=uniform, 1=|cos|, 2=cos^2'}
# - {name: bbFlag, datatype: int64, description: '=1 when some ringlog exits, but Bbarolo fails to produce at least one of the plots'}
# delimiter: ','
# meta: !!omap
# - {comments: Bbarolo first round results for run smo7_fitvd_dilmsk}
# - {date: '2023-12-03'}
# schema: astropy-2.0
Name,bbRad,bbVrot,bbVrot_e1,bbVrot_e2,bbVdisp,bbVdisp_e1,bbVdisp_e2,bbXpos,bbYpos,bbVmean,bbVmean_e1,bbVmean_e2,bbPA,bbPA_e1,bbPA_e2,bbInc,bbZ0,bbVrotfit,bbVdispfit,bbXposfit,bbYposfit,bbVsysfit,bbPAfit,bbIncfit,bbFtype,bbWfunc,bbFlag
NGC0477,1.5,225.914,-13.426,12.456,7.839,-2.893,3.685,65.645,64.273,5475.302,-16.199,15.056,320.817,-5.594,5.594,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,4.5,200.935,-17.868,19.871,8.052,-3.364,4.404,65.645,64.273,5848.113,-110.285,151.261,319.12,-5.454,5.454,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,7.5,192.439,-17.855,13.459,1.221,-6.246,6.246,65.645,64.273,5811.839,-67.163,84.757,325.0,-4.067,4.067,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,10.5,140.187,-10.331,8.854,0.738,-4.153,4.153,65.645,64.273,5758.906,-22.62,12.766,325.0,-9.276,6.443,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,13.5,145.501,-13.309,12.58,13.213,-2.837,2.321,65.645,64.273,5750.519,-4.645,4.592,317.382,-3.466,3.466,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,16.5,9.227,-2.584,2.584,7.571,-5.134,4.94,65.645,64.273,5864.373,-2.617,2.568,319.436,-2.749,2.749,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,19.5,144.699,-11.127,11.055,2.31,-3.23,3.23,65.645,64.273,5775.952,-4.19,4.172,315.324,-2.404,2.404,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0477,22.5,208.695,-18.246,20.957,8.485,-2.135,2.805,65.645,64.273,5757.261,-44.931,40.603,315.076,-3.081,3.081,71.011,0.242,1,1,0,0,1,1,0,1,1,0
NGC0496,1.5,143.22,-10.27,9.85,13.377,-9.063,9.063,64.01,63.612,5819.103,-5.506,5.253,219.38,-2.69,2.1,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,4.5,192.765,-14.806,15.972,16.425,-12.927,12.927,64.01,63.612,5794.568,-19.021,11.335,214.003,-2.126,2.943,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,7.5,92.048,-2.999,3.181,12.919,-3.972,2.882,64.01,63.612,5898.765,-2.324,1.948,218.989,-2.324,1.728,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,10.5,105.365,-2.15,1.902,4.679,-2.581,2.581,64.01,63.612,5900.225,-1.183,1.121,221.5,-1.478,1.401,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,13.5,115.845,-5.107,6.362,13.514,-2.175,2.418,64.01,63.612,5896.346,-1.567,1.972,219.121,-1.959,2.465,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,16.5,127.341,-4.835,5.233,1.58,-2.724,2.724,64.01,63.612,5893.817,-2.652,2.751,219.719,-3.049,3.049,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,19.5,133.643,-4.527,4.484,1.75,-2.441,2.441,64.01,63.612,5894.362,-2.248,2.364,215.079,-2.022,2.533,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0496,22.5,146.257,-8.969,7.134,4.882,-2.883,2.146,64.01,63.612,5891.921,-3.113,2.741,220.172,-2.445,2.445,70.301,0.236,1,1,0,0,1,1,0,1,1,0
NGC0523,1.5,164.667,-11.494,10.995,10.741,-3.93,2.988,63.642,63.984,4776.853,-14.594,13.134,101.133,-7.505,6.779,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,4.5,85.022,-9.075,13.68,26.896,-4.039,4.498,63.642,63.984,4719.932,-13.821,13.556,92.219,-5.145,5.145,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,7.5,135.668,-14.584,10.835,12.365,-4.347,3.351,63.642,63.984,4707.461,-6.049,4.862,102.151,-5.264,5.264,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,10.5,140.803,-16.132,15.211,33.976,-11.08,8.116,63.642,63.984,4730.789,-16.758,16.708,102.194,-10.993,10.009,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,13.5,155.009,-10.037,10.204,11.324,-2.909,2.258,63.642,63.984,4739.623,-15.078,13.167,101.461,-7.006,6.407,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,16.5,170.159,-11.3,12.05,12.352,-6.428,6.428,63.642,63.984,4735.568,-5.907,6.094,102.184,-5.899,5.899,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,19.5,193.629,-11.305,15.764,10.47,-4.086,3.02,63.642,63.984,4728.125,-4.452,5.165,99.565,-2.417,1.876,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0523,22.5,230.198,-10.518,11.632,9.182,-8.994,7.217,63.642,63.984,4725.934,-4.878,4.712,102.2,-6.098,5.89,76.459,0.3,1,1,0,0,1,1,0,1,1,0
NGC0551,4.5,156.1,-14.348,8.537,8.928,-2.269,3.041,63.285,63.7,5095.503,-311.745,306.533,134.685,-4.708,4.708,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,7.5,149.722,-14.225,11.134,7.337,-5.516,5.516,63.285,63.7,5095.662,-15.161,12.611,138.931,-8.725,7.315,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,10.5,160.079,-5.847,4.289,6.319,-2.242,2.33,63.285,63.7,5096.671,-1.869,1.602,137.122,-2.336,2.003,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,13.5,161.996,-3.948,2.733,1.209,-3.696,3.696,63.285,63.7,5097.315,-1.911,1.607,139.908,-2.389,2.009,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,16.5,164.762,-3.768,3.272,2.739,-3.795,3.795,63.285,63.7,5098.615,-2.598,2.474,136.958,-2.831,2.831,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,19.5,174.219,-4.976,4.063,7.897,-2.99,2.876,63.285,63.7,5097.247,-2.583,2.452,136.151,-4.021,4.021,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC0551,22.5,183.43,-5.343,4.767,2.548,-2.181,2.452,63.285,63.7,5100.023,-2.432,2.4,137.357,-2.438,2.379,68.409,0.277,1,1,0,0,1,1,0,1,1,0
NGC2253,1.5,138.222,-2.153,2.437,17.616,-2.521,2.695,63.936,63.6,3521.411,-1.636,1.78,120.816,-2.797,2.797,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,4.5,152.261,-5.728,7.398,16.884,-3.946,5.61,63.936,63.6,3518.829,-3.73,4.564,121.807,-5.246,5.246,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,7.5,173.229,-3.792,4.383,5.6,-3.596,3.3,63.936,63.6,3520.388,-3.028,3.101,119.119,-4.722,4.722,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,10.5,175.731,-2.691,2.851,4.285,-3.528,3.57,63.936,63.6,3519.407,-2.196,2.138,120.547,-2.567,2.129,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,13.5,177.249,-2.933,3.308,4.795,-2.736,2.736,63.936,63.6,3521.318,-1.976,1.928,121.395,-2.233,1.666,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,16.5,180.501,-3.42,2.971,3.186,-3.127,3.127,63.936,63.6,3522.609,-3.891,3.779,124.698,-9.017,9.017,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,19.5,181.285,-3.723,3.17,1.045,-3.142,3.142,63.936,63.6,3522.397,-2.207,2.258,118.469,-1.963,2.72,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2253,22.5,182.775,-6.202,4.69,12.692,-2.608,2.945,63.936,63.6,3523.226,-2.108,1.873,119.6,-1.105,1.421,42.806,0.404,1,1,0,0,1,1,0,1,1,0
NGC2347,1.5,189.066,-14.203,13.455,37.03,-5.224,7.322,63.551,62.727,4306.37,-9.021,10.149,21.987,-24.503,24.503,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,4.5,287.023,-7.839,7.584,14.718,-6.006,6.785,63.551,62.727,4353.068,-7.505,7.636,2.188,-16.175,16.175,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,7.5,296.796,-6.692,7.179,12.959,-7.657,4.473,63.551,62.727,4354.685,-5.358,4.244,12.892,-7.082,5.322,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,10.5,305.251,-3.654,3.654,12.167,-2.935,2.184,63.551,62.727,4356.373,-2.462,2.236,10.382,-4.444,3.107,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,13.5,307.41,-3.935,4.797,4.12,-5.169,5.169,63.551,62.727,4355.972,-3.101,3.299,7.55,-3.3,3.229,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,16.5,307.035,-9.935,8.086,13.105,-2.852,2.918,63.551,62.727,4360.395,-3.776,3.609,8.546,-3.632,4.346,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,19.5,266.135,-12.842,12.859,8.508,-4.718,5.924,63.551,62.727,4390.871,-19.714,15.718,11.078,-8.221,7.965,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2347,22.5,307.171,-12.732,17.121,1.641,-4.72,4.72,63.551,62.727,4372.203,-14.314,12.552,24.086,-8.885,8.885,44.513,0.324,1,1,0,0,1,1,0,1,1,0
NGC2410,1.5,185.39,-13.141,14.228,17.417,-6.153,6.153,64.428,64.065,4705.215,-17.681,15.547,39.343,-2.758,2.023,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,4.5,101.308,-19.081,15.775,30.435,-5.517,5.517,64.428,64.065,4596.249,-12.723,15.134,32.405,-1.819,1.819,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,7.5,224.016,-14.127,11.81,9.062,-4.449,3.027,64.428,64.065,4606.707,-15.626,15.809,36.907,-3.98,3.98,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,10.5,240.188,-9.557,8.656,10.577,-8.044,13.58,64.428,64.065,4600.309,-5.131,6.202,37.203,-2.925,2.571,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,13.5,241.329,-6.747,6.204,11.746,-3.617,4.665,64.428,64.065,4598.676,-3.303,3.43,31.779,-2.848,2.848,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,16.5,238.556,-9.164,8.965,8.857,-3.971,5.088,64.428,64.065,4602.477,-6.656,8.039,37.164,-2.128,2.128,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,19.5,223.105,-7.225,8.218,3.349,-4.259,4.259,64.428,64.065,4605.646,-3.169,3.498,33.379,-1.192,1.517,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,22.5,218.903,-6.623,8.351,2.076,-4.05,4.05,64.428,64.065,4601.119,-2.902,3.275,34.576,-0.934,0.698,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,25.5,221.818,-7.143,5.992,6.602,-2.139,2.692,64.428,64.065,4600.125,-3.217,2.743,36.184,-3.585,2.288,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2410,28.5,224.144,-7.331,6.108,5.032,-2.148,2.27,64.428,64.065,4599.237,-2.916,2.546,39.008,-2.56,1.805,76.082,0.306,1,1,0,0,1,1,0,1,1,0
NGC2487,1.5,159.109,-3.878,3.01,16.104,-2.865,2.187,64.396,63.962,4756.387,-1.38,1.246,293.26,-1.725,1.557,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,4.5,151.87,-6.233,7.481,12.377,-5.985,4.715,64.396,63.962,4758.102,-3.054,3.049,301.821,-3.818,3.811,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,7.5,156.973,-16.8,12.423,3.831,-3.341,3.902,64.396,63.962,4760.2,-9.788,7.749,296.448,-7.482,6.019,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2487,10.5,64.533,-9.756,9.756,3.662,-2.741,2.741,64.396,63.962,4776.739,-9.035,10.112,296.05,-2.874,2.874,35.368,0.295,1,1,0,0,1,1,0,1,1,0
NGC2639,1.5,361.872,-45.405,33.157,10.286,-8.961,8.961,64.391,64.018,3552.976,-13.591,10.53,133.176,-16.989,13.162,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,4.5,400.678,-43.215,62.861,7.134,-13.287,13.287,64.391,64.018,3468.518,-72.815,66.343,133.692,-32.329,35.623,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,7.5,356.87,-17.428,13.494,16.431,-12.592,8.725,64.391,64.018,3156.199,-7.505,5.555,135.995,-9.381,6.943,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,10.5,364.771,-7.963,10.073,15.98,-6.085,7.058,64.391,64.018,3152.52,-4.759,5.53,135.936,-4.988,4.988,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,13.5,383.088,-7.794,6.999,16.41,-5.136,5.88,64.391,64.018,3154.242,-3.969,4.372,132.431,-2.948,4.611,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,16.5,398.691,-8.745,8.778,14.958,-5.552,6.214,64.391,64.018,3151.797,-4.997,5.171,131.627,-5.691,5.691,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,19.5,415.893,-10.332,7.241,8.427,-2.496,3.233,64.391,64.018,3152.574,-4.278,3.69,133.395,-4.286,4.286,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2639,22.5,415.606,-6.165,5.014,3.323,-4.214,4.214,64.391,64.018,3156.908,-2.595,2.307,137.425,-3.243,2.884,42.842,0.453,1,1,0,0,1,1,0,1,1,0
NGC2906,1.5,201.444,-12.632,9.86,7.842,-6.945,6.945,63.629,64.113,2123.708,-41.495,35.376,82.429,-4.69,4.164,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,4.5,155.167,-18.838,11.386,13.639,-8.391,8.391,63.629,64.113,2160.296,-11.855,9.192,84.867,-1.281,1.281,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,7.5,147.216,-12.456,11.261,16.292,-6.701,6.701,63.629,64.113,2146.403,-5.722,5.423,77.124,-3.73,3.73,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,10.5,183.792,-3.374,4.12,0.561,-4.459,4.459,63.629,64.113,2125.596,-2.684,2.871,77.918,-2.904,2.904,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,13.5,183.842,-2.234,2.234,1.158,-4.123,4.123,63.629,64.113,2124.806,-1.788,1.788,78.456,-3.028,3.028,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,16.5,185.126,-4.966,4.966,2.762,-3.029,3.029,63.629,64.113,2122.346,-2.553,2.56,79.427,-2.217,2.247,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,19.5,189.439,-3.709,3.299,5.993,-2.536,2.536,63.629,64.113,2119.462,-2.516,2.414,79.046,-3.82,3.82,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2906,22.5,196.328,-5.504,5.504,6.37,-2.591,2.591,63.629,64.113,2117.045,-2.698,2.67,82.496,-2.698,2.585,54.307,0.673,1,1,0,0,1,1,0,1,1,0
NGC2916,10.5,167.882,-25.48,25.48,1.702,-5.282,5.282,64.094,63.985,4089.776,-8.321,8.321,14.959,-2.522,2.522,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,13.5,209.845,-15.477,11.903,0.486,-3.365,3.365,64.094,63.985,3661.731,-10.393,12.911,23.286,-7.309,7.045,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,16.5,218.079,-8.101,6.579,1.66,-2.989,2.989,64.094,63.985,3668.813,-4.424,4.043,22.574,-6.605,6.605,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,19.5,226.531,-5.705,5.111,6.026,-3.028,2.295,64.094,63.985,3671.848,-2.786,2.624,19.586,-4.363,3.975,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC2916,22.5,232.302,-4.593,4.429,6.391,-2.696,2.36,64.094,63.985,3674.404,-2.007,2.074,18.83,-1.421,1.853,46.857,0.391,1,1,0,0,1,1,0,1,1,0
NGC3811,1.5,166.205,-4.053,4.493,20.442,-2.736,3.636,63.587,64.098,3065.63,-2.612,2.947,169.674,-3.658,3.658,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,4.5,158.938,-5.09,5.805,24.2,-3.676,4.773,63.587,64.098,3066.462,-2.941,3.394,171.396,-2.999,2.999,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,7.5,138.173,-12.044,11.331,19.555,-3.205,4.218,63.587,64.098,3066.232,-3.812,3.887,176.5,-4.766,4.859,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,10.5,192.279,-16.151,14.774,12.525,-10.986,7.82,63.587,64.098,3024.93,-8.037,6.902,175.065,-5.012,5.012,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,13.5,124.275,-13.099,15.844,7.001,-4.89,5.352,63.587,64.098,3080.417,-5.156,6.43,170.233,-2.635,4.523,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,16.5,170.735,-5.86,5.054,1.088,-3.445,3.445,63.587,64.098,3066.126,-2.326,2.125,176.398,-2.908,2.656,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,19.5,178.474,-5.347,4.416,0.585,-3.557,3.557,63.587,64.098,3068.514,-2.831,2.491,174.459,-2.421,1.989,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3811,22.5,181.717,-7.706,6.782,10.341,-2.322,2.944,63.587,64.098,3071.707,-2.904,2.74,176.292,-2.958,2.958,42.22,0.466,1,1,0,0,1,1,0,1,1,0
NGC3815,1.5,147.481,-17.367,14.635,14.033,-9.288,11.679,63.951,64.016,3594.619,-16.313,21.862,252.651,-10.742,12.044,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,4.5,128.523,-7.056,6.593,7.88,-5.25,7.295,63.951,64.016,3672.111,-9.877,10.056,248.414,-1.898,1.441,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,7.5,151.151,-9.55,8.565,19.272,-6.472,6.288,63.951,64.016,3673.202,-4.005,3.713,251.249,-5.007,4.642,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,10.5,179.151,-5.043,4.639,11.589,-5.29,3.947,63.951,64.016,3662.779,-2.583,2.146,252.287,-3.229,2.683,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,13.5,187.693,-4.665,4.564,7.426,-5.137,4.379,63.951,64.016,3662.517,-3.997,3.783,252.8,-6.187,6.187,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,16.5,194.486,-6.408,5.043,0.878,-4.04,4.04,63.951,64.016,3664.835,-3.519,3.178,249.735,-3.628,3.628,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,19.5,176.371,-10.446,10.605,1.981,-2.989,2.989,63.951,64.016,3660.933,-14.319,21.054,252.8,-2.648,2.648,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3815,22.5,180.637,-8.687,7.138,5.04,-2.311,2.788,63.951,64.016,3668.988,-3.261,2.974,244.692,-2.962,2.962,59.871,0.385,1,1,0,0,1,1,0,1,1,0
NGC3994,1.5,142.101,-7.331,10.013,41.525,-4.449,6.208,64.406,64.199,3089.506,-12.321,11.823,3.597,-6.025,7.011,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,4.5,213.23,-8.154,8.653,22.388,-3.771,4.947,64.406,64.199,3075.23,-3.984,4.402,4.727,-4.009,4.009,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,7.5,228.683,-5.274,5.143,12.384,-5.049,6.583,64.406,64.199,3085.255,-3.387,3.737,10.401,-3.223,3.223,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,10.5,230.219,-6.893,5.327,10.247,-5.114,5.114,64.406,64.199,3084.952,-3.801,3.283,9.67,-3.199,2.692,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,13.5,227.527,-6.53,7.008,9.322,-4.114,4.059,64.406,64.199,3086.155,-3.375,3.672,6.789,-2.855,3.621,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC3994,16.5,235.285,-13.588,10.828,3.347,-2.568,3.318,64.406,64.199,3091.209,-12.853,11.441,13.1,-3.586,3.586,58.515,0.462,1,1,0,0,1,1,0,1,1,0
NGC4047,1.5,139.424,-3.879,3.882,17.921,-3.241,2.604,64.341,64.078,3402.42,-1.78,1.621,284.341,-2.225,2.027,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,4.5,169.293,-2.915,2.168,15.926,-2.516,2.962,64.341,64.078,3404.26,-2.467,2.125,279.312,-4.438,4.438,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,7.5,189.712,-3.291,2.678,11.931,-2.315,2.247,64.341,64.078,3405.126,-2.027,1.857,283.008,-2.503,2.503,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,10.5,203.683,-1.634,2.085,5.916,-3.206,2.826,64.341,64.078,3403.568,-1.714,1.659,282.514,-2.014,1.724,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,13.5,212.764,-2.669,2.284,2.742,-2.47,2.47,64.341,64.078,3402.835,-1.771,1.585,284.064,-1.945,1.586,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,16.5,218.707,-3.879,3.137,1.307,-2.673,2.673,64.341,64.078,3402.117,-2.139,1.91,285.204,-2.006,1.832,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,19.5,223.222,-4.137,3.952,2.576,-2.599,2.599,64.341,64.078,3401.937,-2.279,2.077,286.335,-2.379,1.758,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4047,22.5,224.855,-6.28,5.036,0.363,-2.268,2.268,64.341,64.078,3405.636,-2.907,2.63,284.792,-3.081,3.216,41.31,0.42,1,1,0,0,1,1,0,1,1,0
NGC4149,4.5,163.044,-9.845,7.951,45.541,-7.134,5.97,63.261,62.681,3043.307,-4.245,3.48,270.0,-5.306,4.35,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,7.5,206.866,-3.714,3.526,8.371,-5.895,7.687,63.261,62.681,3036.758,-3.171,3.572,269.671,-3.075,3.075,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,10.5,215.786,-4.131,3.006,7.204,-2.662,2.58,63.261,62.681,3038.866,-1.854,1.655,265.374,-1.278,1.033,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,13.5,219.844,-3.679,4.684,9.576,-2.317,2.326,63.261,62.681,3039.185,-1.87,2.141,267.259,-1.959,1.553,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,16.5,229.5,-7.222,6.548,0.173,-9.493,9.493,63.261,62.681,3037.706,-5.185,5.017,270.0,-4.026,4.026,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4149,19.5,268.067,-22.196,19.418,5.221,-10.119,11.615,63.261,62.681,3050.108,-18.067,26.768,262.028,-0.211,0.272,84.135,0.47,1,1,0,0,1,1,0,1,1,0
NGC4185,4.5,8.374,-2.708,1.77,5.561,-2.937,2.518,63.836,63.989,3945.46,-107.086,134.597,177.546,-28.183,34.61,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,7.5,174.226,-15.575,10.489,5.995,-2.312,2.998,63.836,63.989,3856.046,-17.789,18.654,167.438,-10.352,10.352,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,10.5,189.212,-6.938,6.938,2.345,-3.42,3.42,63.836,63.989,3847.865,-6.322,6.322,174.387,-14.929,14.929,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,13.5,198.276,-5.603,4.236,2.116,-2.907,2.839,63.836,63.989,3846.886,-1.743,1.497,172.156,-2.179,1.871,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,16.5,198.555,-5.82,4.928,2.122,-2.678,2.86,63.836,63.989,3846.168,-4.288,3.451,171.112,-10.158,7.328,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,19.5,217.245,-10.53,8.076,4.942,-3.1,2.406,63.836,63.989,3854.529,-10.297,9.666,172.911,-4.697,3.55,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4185,22.5,219.668,-11.113,9.972,3.574,-3.651,3.651,63.836,63.989,3848.82,-4.946,4.478,171.745,-5.02,4.291,47.901,0.37,1,1,0,0,1,1,0,1,1,0
NGC4210,1.5,137.525,-11.068,8.431,0.475,-2.348,2.348,63.917,64.078,2758.93,-13.242,11.387,102.434,-6.664,5.542,45.221,0.532,1,1,0,0,1,1,0,1,1,0
