# %ECSV 0.9
# ---
# datatype:
# - {name: Name, datatype: string, description: Galaxy Name}
# - {name: source, datatype: string, description: Origin of spectrum}
# - {name: vbary, unit: km / s, datatype: float64, description: Optical barycentric velocity}
# - {name: hiflux, unit: mJy, datatype: float64, description: HI flux}
# delimiter: ','
# schema: astropy-2.0
Name,source,vbary,hiflux
ARP220,edge2015,5447.45747034,-40.1501647419
ARP220,edge2015,5458.14087485,-40.8925755778
ARP220,edge2015,5468.82502722,-41.1306087758
ARP220,edge2015,5479.50992755,-44.7932208594
ARP220,edge2015,5490.19557589,-46.6434589773
ARP220,edge2015,5500.88197233,-42.176257778
ARP220,edge2015,5511.56911695,-44.3475894102
ARP220,edge2015,5522.25700983,-41.9864791474
ARP220,edge2015,5532.94565104,-40.6713053884
ARP220,edge2015,5543.63504067,-38.1350402816
ARP220,edge2015,5554.32517879,-35.8297434757
ARP220,edge2015,5565.0160655,-34.3150183693
ARP220,edge2015,5575.70770084,-33.3569308611
ARP220,edge2015,5586.40008492,-31.4494437244
ARP220,edge2015,5597.0932178,-33.9397572332
ARP220,edge2015,5607.78709957,-28.9144435359
ARP220,edge2015,5618.48173031,-21.1333779061
ARP220,edge2015,5629.17711009,-19.8509356174
ARP220,edge2015,5639.87323899,-16.7976856934
ARP220,edge2015,5650.5701171,-13.0110940328
ARP220,edge2015,5661.26774449,-12.4468015343
ARP220,edge2015,5671.96612123,-10.0800303462
ARP220,edge2015,5682.66524741,-8.97017449235
ARP220,edge2015,5693.36512311,-8.25332174625
ARP220,edge2015,5704.0657484,-1.28537550655
ARP220,edge2015,5714.76712336,-4.52249854684
ARP220,edge2015,5725.46924808,-1.96082239073
ARP220,edge2015,5736.17212265,0.35020581317
ARP220,edge2015,5746.87574711,-2.22115170874
ARP220,edge2015,5757.58012156,1.16717351991
ARP220,edge2015,5768.28524608,0.466290600551
ARP220,edge2015,5778.99112074,0.327849259546
ARP220,edge2015,5789.69774563,1.7347804733
ARP220,edge2015,5800.40512083,1.49580584321
ARP220,edge2015,5811.11324641,2.99160322076
ARP220,edge2015,5821.82212245,2.67789806474
ARP220,edge2015,5832.53174904,-0.57135897125
ARP220,edge2015,5843.24212624,-1.56663471282
ARP220,edge2015,5853.95325415,3.55833545873
ARP220,edge2015,5864.66513283,2.62060751978
ARP220,edge2015,5875.37776236,0.225787446743
ARP220,edge2015,5886.09114284,0.583071840995
ARP220,edge2015,5896.80527432,1.21599167894
ARP220,edge2015,5907.52015691,2.68687168696
ARP220,edge2015,5918.23579067,2.89050846646
ARP220,edge2015,5928.95217568,0.698261118815
ARP220,edge2015,5939.66931201,3.27860749543
ARP220,edge2015,5950.38719976,-2.3911964273
ARP220,edge2015,5961.105839,-1.74562904797
ARP220,edge2015,5971.8252298,-0.82990001522
ARP220,edge2015,5982.54537225,-2.87279710264
ARP220,edge2015,5993.26626643,2.09502941618
ARP220,edge2015,6003.98791242,0.8969136426
ARP220,edge2015,6014.71031029,-1.52307282196
ARP220,edge2015,6025.43346012,1.04521974889
ARP220,edge2015,6036.15736199,-2.60848704346
ARP220,edge2015,6046.88201598,1.38457215237
ARP220,edge2015,6057.60742217,-0.152487312225
ARP220,edge2015,6068.33358065,-1.90750633583
ARP220,edge2015,6079.06049148,-0.873078942075
ARP220,edge2015,6089.78815476,0.0072602204475
ARP220,edge2015,6100.51657055,2.95331712812
ARP220,edge2015,6111.24573893,2.52201338235
ARP220,edge2015,6121.97565999,2.12340495951
ARP220,edge2015,6132.70633381,-2.51655216399
ARP220,edge2015,6143.43776046,1.78650423824
ARP220,edge2015,6154.16994002,-0.90501048242
ARP220,edge2015,6164.90287257,-0.242240349562
ARP220,edge2015,6175.6365582,0.599158113205
ARP220,edge2015,6186.37099699,0.37946588227
ARP220,edge2015,6197.10618899,1.05153268403
ARP220,edge2015,6207.84213431,1.10625511987
ARP220,edge2015,6218.57883302,-4.5202264588
ARP220,edge2015,6229.31628519,-0.0558373256115
ARP220,edge2015,6240.05449091,0.216944120839
ARP220,edge2015,6250.79345026,-1.49075426804
ARP220,edge2015,6261.53316331,-0.188082765873
ARP220,edge2015,6272.27363017,0.85893335374
ARP220,edge2015,6283.01485087,1.50735944218
ARP220,edge2015,6293.75682552,2.83219522586
ARP220,edge2015,6304.49955419,1.69603730615
ARP220,edge2015,6315.24303697,-1.18931459053
ARP220,edge2015,6325.98727393,-0.775566987805
ARP220,edge2015,6336.73226515,1.72516109071
ARP220,edge2015,6347.47801071,-1.27517750356
ARP220,edge2015,6358.2245107,-3.25774241926
ARP220,edge2015,6368.97176518,-0.25774017997
ARP220,edge2015,6379.71977424,-2.20193355931
ARP220,edge2015,6390.46853797,0.308386544121
ARP220,edge2015,6401.21805642,0.199444856712
ARP220,edge2015,6411.9683297,0.334034854853
ARP220,edge2015,6422.71935788,-0.90963123506
ARP220,edge2015,6433.47114103,-0.639588061625
ARP220,edge2015,6444.22367925,1.27791410152
ARP220,edge2015,6454.97697259,2.76544998082
ARP220,edge2015,6465.73102116,3.28233805262
ARP220,edge2015,6476.48582501,-3.42811883166
ARP220,edge2015,6487.24138424,-1.44848032064
ARP220,edge2015,6497.99769893,-0.468481062926
ARP220,edge2015,6508.75476915,0.37119116788
ARP220,edge2015,6519.51259498,-0.247223276824
ARP220,edge2015,6530.27117652,-1.65909967066
ARP220,edge2015,6541.03051382,0.310767962773
ARP220,edge2015,6551.79060697,-0.515433150125
ARP220,edge2015,6562.55145605,2.29574984204
ARP220,edge2015,6573.31306115,-0.218860389984
ARP220,edge2015,6584.07542234,1.50648267208
ARP220,edge2015,6594.83853969,0.246613212763
ARP220,edge2015,6605.6024133,-0.699926360925
ARP220,edge2015,6616.36704325,0.718910552395
ARP220,edge2015,6627.1324296,2.28794867914
ARP220,edge2015,6637.89857244,-0.0446497543059
ARP220,edge2015,6648.66547186,-0.434338146555
ARP220,edge2015,6659.43312791,-1.92405427121
ARP220,edge2015,6670.2015407,-1.82447652689
ARP220,edge2015,6680.9707103,-0.668836437175
ARP220,edge2015,6691.74063679,-3.2065030257
ARP220,edge2015,6702.51132025,1.12222343396
ARP220,edge2015,6713.28276076,1.78879266816
ARP220,edge2015,6724.05495839,0.455938778312
ARP220,edge2015,6734.82791323,-0.66673850919
ARP220,edge2015,6745.60162536,-2.31373946795
ARP220,edge2015,6756.37609486,2.40646687841
ARP220,edge2015,6767.1513218,-3.7017103687
ARP220,edge2015,6777.92730627,-2.26639023289
ARP220,edge2015,6788.70404835,-1.34420423777
ARP220,edge2015,6799.48154813,0.55743796805
ARP220,edge2015,6810.25980566,-0.382995139035
ARP220,edge2015,6821.03882105,1.22443054236
ARP220,edge2015,6831.81859435,1.67875536365
ARP220,edge2015,6842.59912567,2.31058842621
ARP220,edge2015,6853.38041507,1.06558883143
ARP220,edge2015,6864.16246264,1.36343755573
ARP220,edge2015,6874.94526846,2.46185932547
ARP220,edge2015,6885.72883261,1.83614136705
ARP220,edge2015,6896.51315516,0.272430281884
ARP220,edge2015,6907.2982362,0.768569546345
ARP220,edge2015,6918.0840758,2.44235263684
ARP220,edge2015,6928.87067405,1.43383552974
ARP220,edge2015,6939.65803103,-1.95445704855
ARP220,edge2015,6950.44614682,-3.59845974663
ARP220,edge2015,6961.23502149,-1.1790665881
ARP220,edge2015,6972.02465514,-0.00116847158551
ARP220,edge2015,6982.81504783,-0.0640156706915
ARP220,edge2015,6993.60619964,-2.37280533402
IC0480,edge2015,3027.94406113,-0.897426153985
IC0480,edge2015,3038.45880969,-0.73085023865
IC0480,edge2015,3048.97428847,0.89206677662
IC0480,edge2015,3059.49049756,-0.427263922293
IC0480,edge2015,3070.00743702,-0.70883739953
IC0480,edge2015,3080.52510694,1.0796856558
IC0480,edge2015,3091.04350741,0.107882054558
IC0480,edge2015,3101.56263845,-0.90341514238
IC0480,edge2015,3112.08250021,0.353727125867
IC0480,edge2015,3122.60309271,-0.918764329835
IC0480,edge2015,3133.12441605,-0.803206448605
IC0480,edge2015,3143.64647029,0.838115080425
IC0480,edge2015,3154.16925553,0.713752068135
IC0480,edge2015,3164.69277183,-0.738162424615
IC0480,edge2015,3175.21701927,-1.27592346193
IC0480,edge2015,3185.74199793,-0.120432357953
IC0480,edge2015,3196.26770788,0.0425126982006
IC0480,edge2015,3206.7941492,0.0568010173965
IC0480,edge2015,3217.32132197,0.78416253551
IC0480,edge2015,3227.84922625,1.79119281342
IC0480,edge2015,3238.37786214,1.129003037
IC0480,edge2015,3248.90722969,-0.196839357875
IC0480,edge2015,3259.437329,0.0376549396606
IC0480,edge2015,3269.96816013,-0.360621634513
IC0480,edge2015,3280.49972317,-0.397051644524
IC0480,edge2015,3291.03201819,1.0563042205
IC0480,edge2015,3301.56504526,0.455254021444
IC0480,edge2015,3312.09880446,-0.440050430833
IC0480,edge2015,3322.63329587,-2.29956670045
IC0480,edge2015,3333.16851957,-0.0126242265309
IC0480,edge2015,3343.70447562,1.20245380179
IC0480,edge2015,3354.24116412,-0.9944276796
IC0480,edge2015,3364.77858512,0.466364390164
IC0480,edge2015,3375.31673872,-0.434230678045
IC0480,edge2015,3385.85562498,0.120779551647
IC0480,edge2015,3396.39524399,-0.17840310988
IC0480,edge2015,3406.93559581,0.810095023245
IC0480,edge2015,3417.47668053,1.2985101369
IC0480,edge2015,3428.01849823,0.93946279194
IC0480,edge2015,3438.56104897,-0.310463950742
IC0480,edge2015,3449.10433283,-0.419983905273
IC0480,edge2015,3459.6483499,1.00102661421
IC0480,edge2015,3470.19310025,0.269466293599
IC0480,edge2015,3480.73858394,0.314780693748
IC0480,edge2015,3491.28480107,0.90172475054
IC0480,edge2015,3501.83175171,-0.145462225144
IC0480,edge2015,3512.37943593,-0.00269092244231
IC0480,edge2015,3522.92785381,0.077521719524
IC0480,edge2015,3533.47700543,-1.48260686337
IC0480,edge2015,3544.02689087,0.22613138975
IC0480,edge2015,3554.57751019,0.324788289753
IC0480,edge2015,3565.12886348,-0.50473435248
IC0480,edge2015,3575.68095081,0.413930898919
IC0480,edge2015,3586.23377226,0.0801452298275
IC0480,edge2015,3596.78732791,-0.469327048882
IC0480,edge2015,3607.34161783,0.242968998666
IC0480,edge2015,3617.8966421,0.096566433346
IC0480,edge2015,3628.4524008,-0.212795433974
IC0480,edge2015,3639.008894,-0.797771042415
IC0480,edge2015,3649.56612178,-1.8701273311
IC0480,edge2015,3660.12408422,-0.337578114165
IC0480,edge2015,3670.68278139,0.965234669275
IC0480,edge2015,3681.24221337,-0.54236216991
IC0480,edge2015,3691.80238024,-0.286385570854
IC0480,edge2015,3702.36328207,0.426391277331
IC0480,edge2015,3712.92491894,-0.112073564493
IC0480,edge2015,3723.48729093,1.76725296456
IC0480,edge2015,3734.05039811,1.07248830035
IC0480,edge2015,3744.61424056,1.47836237876
IC0480,edge2015,3755.17881835,1.51026138567
