# AUTHOR: S. Zibetti
# SOURCE: QC
# DATE: 2016-02-23
# VERSION: 1.0
# COLAPRV: S. Zibetti
# PUBAPRV: None
# COLUMN1 : CALIFAID  ,  int ,  ,  CALIFA ID
# COLUMN2 : NAME  ,  string ,  ,  The name of the galaxy
# COLUMN3 : FLAG_OBS_SKYMAG, short, , Flag for critical sky surface brightness
# COLUMN4 : FLAG_OBS_EXT, short, , Flag for critical atmospheric extinction
# COLUMN5 : FLAG_OBS_AM, short, , Flag for critical airmass
# COLUMN6 : FLAG_RED_STRAYLIGHT, short, , Flag for critical straylight
# COLUMN7 : FLAG_RED_DISP, short, , Flag for critical spectral resolution
# COLUMN8 : FLAG_RED_CDISP, short, , Flag for critical cross-dispersion
# COLUMN9 : FLAG_RED_SKYLINES, short, , Flag for critical sky subtraction of 4358
# COLUMN10: FLAG_RED_LIMSB, short, , Flag for critical limiting surface brightness sensitivity
# COLUMN11: FLAG_RED_ERRSPEC, short, , Flag for abnormal error datacube
# COLUMN12: FLAG_CAL_WL, short, , Flag for critical wavelength calibration stability
# COLUMN13: FLAG_CAL_IMGQUAL, short, , Flag for critical reconstructed image quality
# COLUMN14: FLAG_CAL_SPECQUAL, short, , Flag for critical integrated spectrum quality
# COLUMN15: FLAG_CAL_FLATSDSS, short, , Flag for flat-fielding relative to SDSS; -1 if not applied
# COLUMN16: FLAG_CAL_REGISTRATION, short, , Flag for 2D registration relative to SDSS; -1 if not applied
# COLUMN17: FLAG_RELEASE, short, , 1: include in DR3; 0: do not include in DR3
# COLUMN18: NOTES, string, , notes
280,"UGC05111",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,""
281,"UGC05113",0,0,0,0,1,1,0,0,0,0,0,0,0,-1,1,""
297,"UGC05244",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,""
306,"UGC05358",1,0,0,1,0,0,0,0,0,1,0,0,0,-1,1,""
307,"UGC05359",0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,""
309,"UGC05396",0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,""
310,"SDSSJ100141.02+371447.4",0,0,0,-1,-1,-1,-1,0,0,0,-1,1,-1,-1,1,""
311,"NGC3106",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
312,"NGC3057",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
314,"UGC05498NED01",0,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,1,""
318,"NGC3158",1,0,0,1,0,1,0,0,0,0,0,0,1,-1,1,""
319,"NGC3160",0,-1,0,1,1,0,0,0,0,0,2,0,0,1,0,""
326,"UGC05598",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,""
339,"NGC3300",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
340,"NGC3303",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,""
341,"UGC05771",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
353,"NGC3381",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
355,"NGC3395",1,-1,0,0,1,1,1,0,0,0,0,0,1,1,1,""
360,"NGC3406NED01",0,-1,0,0,1,1,0,0,0,0,0,0,1,-1,1,""
361,"UGC05990",0,0,0,0,1,0,0,0,0,0,0,0,1,-1,1,""
364,"UGC06036",0,0,0,1,0,0,0,0,0,0,1,0,0,-1,1,""
381,"IC0674",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,""
383,"UGC06256",0,-1,1,1,1,1,0,0,0,0,1,1,-1,-1,1,""
386,"UGC06312",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
387,"NGC3615",0,0,0,2,1,1,1,0,0,0,0,0,1,1,1,""
388,"NGC3614",0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,""
391,"NGC3619",0,-1,0,1,0,1,1,0,0,0,0,0,1,-1,1,""
414,"NGC3687",0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,""
436,"NGC3811",1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,""
437,"NGC3815",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
475,"NGC3991",0,0,0,2,0,0,1,0,0,1,0,0,-1,-1,1,""
476,"NGC3994",0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,""
479,"NGC4003",0,-1,0,0,1,1,0,0,0,0,0,1,0,0,1,""
486,"UGC07012",0,-1,0,1,1,1,0,0,0,0,2,0,0,0,0,""
489,"NGC4047",1,0,0,2,0,0,1,0,0,0,2,1,-1,-1,0,""
500,"UGC07145",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
502,"NGC4149",0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,""
515,"NGC4185",0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,""
518,"NGC4210",0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,""
520,"NGC4211NED02",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
528,"IC0776",0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,""
548,"NGC4470",0,-1,0,1,0,0,0,0,0,0,2,0,0,0,0,""
562,"IC3598",0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,""
569,"NGC4644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
577,"NGC4676A",0,-1,0,0,0,1,0,0,0,0,0,0,1,0,1,""
580,"NGC4711",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
581,"UGC08004",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
588,"NGC4816",0,0,0,0,1,0,1,0,0,0,1,0,1,-1,1,""
589,"NGC4841A",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
592,"NGC4874",0,0,0,0,1,1,0,0,0,0,0,2,2,-1,0,""
593,"UGC08107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
602,"NGC4956",0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,""
603,"NGC4961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
606,"UGC08231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
607,"UGC08234",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,""
608,"NGC5000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
609,"UGC08250",0,0,0,1,1,1,0,0,0,0,1,1,-1,-1,1,""
610,"UGC08267",0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,""
611,"NGC5016",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,""
612,"NGC5029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
613,"UGC08322",0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
614,"NGC5056",0,0,0,0,1,1,0,0,0,0,0,0,1,-1,1,""
615,"IC4215",0,-1,0,0,1,0,1,-1,-1,0,2,0,0,-1,0,""
624,"NGC5157",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
630,"NGC5205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
631,"NGC5198",1,-1,1,1,1,1,1,2,0,0,2,1,-1,-1,0,""
633,"NGC5216",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,""
634,"NGC5218",0,0,0,0,1,1,0,0,0,0,0,-1,-1,-1,1,""
651,"NGC5267",0,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,""
652,"UGC08662",1,-1,0,2,0,0,0,0,0,1,1,0,-1,-1,1,""
653,"NGC5289",0,-1,0,1,0,1,0,0,0,0,0,0,1,-1,1,""
657,"UGC08733",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
659,"NGC5320",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
663,"IC0944",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
664,"UGC08778",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
665,"UGC08781",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
672,"NGC5376",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,""
673,"NGC5379",1,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,""
676,"NGC5378",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
679,"NGC5402",0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,1,""
680,"NGC5394",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,""
684,"NGC5406",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
697,"UGC08988",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,""
703,"NGC5473",0,-1,0,0,0,1,1,0,0,0,0,0,1,-1,1,""
705,"NGC5475",0,-1,0,0,0,1,1,0,0,0,0,0,0,-1,1,""
707,"NGC5480",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,""
708,"NGC5485",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
711,"UGC09071",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
713,"UGC09080",0,-1,0,1,1,0,1,0,0,0,1,1,0,0,1,""
714,"UGC09067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
715,"NGC5520",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
740,"NGC5614",0,0,0,0,1,0,1,1,0,0,0,0,0,-1,1,""
744,"NGC5631",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,""
748,"NGC5633",0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,""
749,"NGC5630",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,""
754,"NGC5657",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
758,"NGC5682",0,-1,0,2,0,1,0,0,0,0,0,0,0,1,1,""
759,"NGC5687",0,-1,0,-1,-1,-1,-1,0,0,-1,2,0,-1,-1,0,""
764,"NGC5720",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,""
768,"NGC5732",1,0,0,2,0,0,1,0,0,0,1,0,0,-1,1,""
769,"UGC09476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
774,"UGC09537",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,""
775,"UGC09542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
778,"NGC5784",0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,""
779,"UGC09598",0,1,0,-1,0,0,-1,1,0,0,0,1,0,1,1,""
780,"NGC5797",1,0,0,1,0,0,1,0,0,0,0,0,1,-1,1,""
781,"IC1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
782,"UGC09629",0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,""
783,"UGC09665",0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,""
787,"NGC5876",0,-1,1,2,0,1,1,0,0,0,0,0,1,-1,1,""
788,"UGC09759",0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,""
789,"NGC5888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
790,"UGC09777",0,-1,0,0,0,1,0,0,0,0,0,0,1,1,1,""
791,"NGC5908",0,0,0,0,1,1,1,0,0,0,1,1,0,-1,1,""
792,"UGC09842",0,-1,0,0,1,0,1,0,1,0,2,0,0,0,0,""
793,"UGC09849",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,""
794,"NGC5928",0,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,""
795,"NGC5930",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
796,"NGC5934",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
797,"UGC09873",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
798,"UGC09892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
799,"NGC5951",0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,""
800,"UGC09901",0,-1,0,0,0,0,0,-1,-1,-1,2,2,-1,-1,0,""
801,"NGC5953",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
802,"ARP220",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
803,"NGC5957",0,-1,0,0,0,1,0,0,0,0,0,0,1,0,1,""
804,"NGC5971",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,""
805,"UGC09919",0,-1,1,0,0,0,1,0,0,1,0,0,0,1,1,""
806,"NGC5966",0,-1,0,0,0,0,1,0,0,0,0,0,1,0,1,""
807,"IC4566",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,""
808,"UGC09937",0,-1,1,-1,0,1,-1,0,0,0,0,0,0,-1,1,""
809,"NGC5987",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,""
810,"NGC5980",0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,""
811,"UGC10043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
813,"NGC6004",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
814,"UGC10097",0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,""
815,"NGC6020",0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,""
816,"NGC6021",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,""
817,"IC1151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
818,"UGC10123",0,-1,0,0,0,1,1,0,0,0,0,0,0,-1,1,""
819,"NGC6027",0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
820,"NGC6032",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,""
821,"NGC6060",0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,""
822,"UGC10205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
823,"NGC6063",0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,""
824,"IC1199",0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
825,"UGC10257",0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
826,"NGC6081",0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,""
827,"UGC10297",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,""
828,"UGC10331",0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,""
829,"NGC6125",0,-1,0,0,0,1,1,0,0,0,0,0,0,0,1,""
830,"UGC10337",0,0,0,0,0,0,1,0,0,1,0,0,-1,-1,1,""
831,"NGC6132",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
832,"NGC6146",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,""
833,"NGC6154",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
834,"UGC10380",0,0,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,""
835,"NGC6150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
836,"NGC6155",0,-1,0,2,1,1,0,1,0,0,0,0,0,-1,1,""
837,"UGC10384",0,0,0,0,0,1,0,0,0,0,0,0,1,-1,1,""
838,"UGC10388",0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,""
839,"NGC6166NED01",0,0,0,2,0,0,1,0,0,2,1,0,0,1,0,""
840,"NGC6173",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
841,"NGC6168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
842,"NGC6186",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,""
843,"UGC10650",0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
844,"NGC6278",0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,""
845,"UGC10693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
846,"UGC10695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
847,"UGC10710",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,""
848,"NGC6310",0,-1,0,0,0,0,1,0,0,0,0,0,0,-1,1,""
849,"NGC6301",0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,""
850,"NGC6314",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
851,"NGC6338",0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,""
852,"UGC10796",0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,""
853,"NGC6361",0,-1,0,0,0,0,1,1,0,2,1,2,0,-1,0,""
854,"UGC10811",0,-1,0,2,0,0,0,0,0,0,0,0,1,1,1,""
855,"UGC10799",0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,""
856,"IC1256",0,-1,0,2,0,0,0,0,0,0,0,0,0,1,1,""
857,"NGC6394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
858,"UGC10905",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
859,"NGC6411",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,""
860,"NGC6427",0,-1,0,0,0,0,1,0,0,0,1,0,1,-1,1,""
861,"UGC10972",0,1,0,1,0,0,1,0,0,0,1,1,1,-1,1,""
862,"NGC6478",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
863,"NGC6497",0,0,0,0,0,0,1,0,0,0,1,0,1,-1,1,""
864,"NGC6515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
865,"UGC11228",0,0,0,0,0,0,1,0,0,0,1,0,-1,-1,1,""
866,"UGC11262",0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
867,"NGC6762",0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
868,"MCG-02-51-004",1,0,1,0,0,1,0,0,0,0,0,0,0,-1,1,""
869,"NGC6941",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
870,"NGC6945",0,0,0,0,0,1,1,0,0,0,0,0,0,-1,1,""
871,"NGC6978",0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,""
872,"UGC11649",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
873,"UGC11680NED01",0,0,0,2,0,0,0,-1,-1,1,2,2,-1,-1,0,""
874,"NGC7025",0,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
875,"UGC11694",0,1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,""
876,"NGC7047",0,0,0,2,0,1,1,0,0,0,0,-1,-1,-1,1,""
877,"UGC11717",0,0,0,1,0,0,1,0,0,0,-1,0,-1,-1,1,""
878,"MCG-01-54-016",0,-1,0,0,0,0,0,0,0,0,1,0,1,-1,1,""
879,"UGC11740",1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,""
880,"UGC11792",0,-1,0,0,0,0,0,0,0,0,0,1,0,-1,1,""
881,"NGC7194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
882,"NGC7236",0,-1,0,0,0,0,1,2,0,2,2,2,-1,-1,0,""
883,"UGC11958",0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,""
884,"UGC11982",0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,""
885,"UGC12054",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
886,"NGC7311",0,-1,0,0,0,0,1,1,0,0,0,0,1,1,1,""
887,"NGC7321",0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,""
888,"UGC12127",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
889,"NGC7364",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,""
890,"UGC12185",0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,""
891,"UGC12224",0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,""
892,"VV488NED02",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,""
893,"NGC7436B",0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,""
894,"UGC12274",0,0,0,1,0,1,0,0,0,0,0,0,1,-1,1,""
895,"UGC12308",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
896,"NGC7466",0,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,""
897,"UGC12348",0,0,0,0,0,0,1,0,0,0,-1,0,-1,-1,1,""
898,"NGC7489",0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,1,""
899,"NGC7536",1,0,0,0,0,0,1,2,0,1,2,0,2,-1,0,""
900,"NGC7550",0,-1,1,0,0,1,0,1,0,0,2,0,0,0,0,""
901,"NGC7549",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,""
902,"NGC7563",0,-1,0,0,0,0,1,0,0,0,0,0,1,-1,1,""
903,"NGC7562",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
904,"NGC7591",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
905,"UGC12494",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,""
906,"IC5309",0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,""
907,"NGC7608",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
908,"NGC7611",0,0,0,0,0,0,1,2,0,1,2,2,-1,-1,0,""
909,"UGC12519",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,""
910,"UGC12518",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,""
911,"NGC7619",0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,""
912,"NGC7623",0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,""
913,"NGC7625",0,0,0,0,1,1,0,0,0,0,0,1,0,-1,1,""
914,"NGC7631",0,-1,0,0,0,0,1,0,0,0,0,0,1,1,1,""
915,"NGC7653",0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,""
916,"NGC7671",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
917,"NGC7683",0,0,0,0,0,0,1,0,0,0,1,1,-1,-1,1,""
918,"UGC12633",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
919,"NGC7684",0,0,0,0,1,0,1,0,0,0,-1,0,-1,-1,1,""
920,"NGC7691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
921,"UGC12653",0,0,0,0,0,0,1,0,0,0,-1,2,-1,-1,0,""
922,"UGC12688",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
923,"NGC7711",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,""
924,"NGC7716",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,""
925,"NGC7722",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,""
926,"UGC12723",0,0,0,0,0,0,1,0,0,0,1,1,1,-1,1,""
927,"NGC7738",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
928,"UGC12767",0,0,0,0,0,0,1,1,0,-1,2,2,2,-1,0,""
929,"UGC12810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
930,"UGC12816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
931,"NGC7782",0,-1,0,0,0,0,0,2,0,1,2,2,-1,-1,0,""
932,"NGC7783NED01",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
933,"NGC7787",0,0,0,2,0,0,1,0,0,0,-1,0,-1,-1,1,""
934,"UGC12857",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,""
935,"UGC12864",0,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,""
936,"MCG-01-01-012",0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,""
937,"NGC7800",0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,""
1000,"NGC0014",1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,""
1005,"UGC04455",0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,""
1007,"Mrk1418",0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,1,""
1009,"UGC05187",1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1010,"UGC05326",1,-1,0,0,1,1,0,0,0,0,0,0,1,0,1,""
1011,"UGC05377",0,0,0,-1,0,0,-1,0,0,0,0,0,0,1,1,""
1013,"NGC3353",0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,""
1015,"IC2604",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,""
1016,"UGC05976",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1017,"UGC06035",1,-1,0,0,0,1,0,0,0,2,0,0,1,1,0,""
1018,"UGC06181",0,-1,0,0,0,1,0,0,0,1,1,0,1,2,1,""
1020,"UGC06249",0,-1,0,0,1,1,0,0,0,0,0,0,0,0,1,""
1022,"NGC3600",0,0,0,0,1,1,1,0,0,0,0,0,0,-1,1,""
1024,"UGC06320",0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,""
1025,"SN2002ji",0,-1,0,0,0,0,0,0,0,0,2,0,-1,-1,0,""
1030,"UGC06616",0,-1,0,0,0,0,0,1,0,-1,2,-1,-1,-1,0,""
1038,"IC758",1,0,0,0,1,1,1,-1,-1,1,2,1,-1,-1,0,""
1039,"UGC07129",0,0,0,1,0,0,1,-1,-1,2,2,2,2,-1,0,""
1075,"UGC8688",1,-1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,""
1076,"UGC8909",1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1078,"IC1014",1,-1,0,0,1,0,1,1,1,0,2,0,1,1,0,""
1079,"UGC9562",1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1080,"UGC9663",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
1081,"UGC9661",1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,""
2000,"UGC03995NOTES01",0,0,1,0,1,1,0,0,0,0,2,0,2,-1,0,""
2014,"UGC00312NED01",0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,""
2017,"UGC355NED01",1,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,""
2044,"NGC0495",0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,""
2052,"CGCG536-030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
2063,"NGC0675",1,0,0,-1,-1,-1,-1,0,0,0,1,0,-1,1,1,""
2663,"KUG1349+143",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
2707,"NGC5481",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,""
2752,"CGCG163-062",0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,""
2780,"NGC5794",0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,""
2781,"IC1078",0,0,0,2,0,0,0,0,0,0,0,0,0,-1,1,""
2795,"NGC5929",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,""
2796,"NGC5935",0,-1,0,1,0,0,1,2,0,1,2,1,2,-1,0,""
2801,"NGC5954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
2835,"NGC6150B",0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,""
2851,"VIIZw700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,""
2871,"NGC6977",0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,""
2873,"UGC11680NED02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
2902,"NGC7559B",1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
2942,"NGC0515",0,0,0,0,1,1,0,0,0,2,0,0,-1,-1,0,""
2945,"NGC6090",0,0,0,2,0,0,0,0,0,0,0,0,1,-1,1,""
2999,"NGC4676B",0,-1,0,-1,0,1,-1,0,0,0,0,0,0,1,1,""
3000,"UGC00386",0,0,0,1,0,0,0,-1,-1,2,0,2,-1,-1,0,""
3004,"NGC0548",1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,""
3006,"SDSSJ015424",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,""
3007,"IC0195",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,""
3008,"UGC03960",1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,""
3012,"UGC04241",1,0,0,1,1,0,0,0,0,0,2,1,-1,-1,0,""
